"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.019501667E-1,3.341421783E-1,1.316159964E-1,1.732725091E-2
3.032461667E-1,-1.009847820E-1,4.059115946E-1,6.039395928E-1
5.045411667E-1,-6.855713725E-1,6.060769558E-1,6.450052857E-1
7.058361667E-1,-3.326615691E-1,2.914758921E-1,6.088643521E-2
9.071313333E-1,2.353861183E-1,9.402143210E-2,-1.379286647E-1
1.108426333E0,-9.208508581E-2,-2.999818325E-2,2.479143888E-1
1.309721333E0,-3.803280648E-3,4.224260151E-1,3.914962113E-1
1.511017333E0,-3.172868118E-2,-3.115535527E-2,3.579064310E-1
1.712312333E0,-3.244898021E-1,1.058805466E0,4.704222083E-1
1.913607917E0,-1.351971924E-1,1.926129907E-1,2.434842438E-1
2.114902917E0,7.345917821E-2,-2.749333382E-1,-1.324052066E-1
2.316198917E0,5.861963034E-1,-8.043432832E-1,-1.913785189E-1
2.517494917E0,5.825082660E-1,-2.006598115E-1,-2.016548514E-1
2.718790917E0,7.595922351E-1,-2.302113175E-2,-2.022291720E-1
2.920085917E0,9.676941037E-1,-1.730867326E-1,4.716705680E-1
3.121381917E0,6.077606678E-1,5.456078649E-1,7.443285584E-1
3.322676917E0,4.952754974E-1,1.076984048E0,8.271839023E-1
3.523973917E0,-9.420866519E-2,7.227879167E-1,6.601115465E-1
3.725269917E0,-4.436265230E-1,1.207235549E-2,5.221888423E-1
3.926566542E0,-3.752514124E-1,-1.540934592E-1,-1.494600922E-1
4.127862542E0,-4.558089972E-1,-7.985892296E-1,-2.684864998E-1
4.329159542E0,-3.473804519E-2,8.672361262E-3,-1.950090677E-1
4.530455542E0,-4.394842684E-2,-3.319083452E-1,-5.818511825E-3
4.731751542E0,2.194637991E-2,-1.866496801E-1,2.067906857E-1
4.933046917E0,-3.145777285E-1,4.340931401E-2,2.535765618E-2
5.134342917E0,-6.594965458E-1,-7.349913716E-1,-3.901999891E-1
5.335639917E0,-1.393230319E0,-9.504181743E-1,-5.881438851E-1
5.536935917E0,-1.226116657E0,-9.668589234E-1,-1.937797517E-1
5.738231917E0,-4.896088243E-1,-3.317019641E-1,3.544810042E-2
5.939528208E0,8.444464952E-2,-2.546898425E-1,3.098166585E-1
6.140824208E0,4.021353126E-1,1.146950796E-1,6.189502403E-2
6.342121208E0,6.528083086E-1,-5.259501189E-2,6.539495289E-2
6.543417208E0,2.859579623E-1,7.764237374E-2,2.151238620E-1
6.744714208E0,4.656808078E-1,3.585761487E-1,6.817746162E-1
6.946010708E0,1.247373782E-2,8.700563014E-2,2.690987885E-1
7.147307708E0,-7.589091063E-1,-6.657329854E-3,-5.006166697E-1
7.348604708E0,-2.951268852E-1,-2.285835296E-1,-1.356906444E-1
7.549901708E0,-2.164870799E-1,2.447859794E-1,1.031456441E-1
7.751197708E0,-3.562442958E-1,1.920345053E-2,2.163639367E-1
7.952495583E0,-1.916594207E-1,1.841626912E-1,1.879048795E-1
8.153792583E0,-3.175097406E-1,1.128969267E-1,1.799574643E-1
8.355089583E0,-1.290661991E-1,9.034354985E-2,-8.869262785E-2
8.556386583E0,2.597391307E-1,-6.065808982E-2,-1.982850581E-1
8.757682583E0,6.491770595E-2,-6.057084724E-2,-2.777566612E-1
8.958978333E0,-8.496875316E-2,-2.508074045E-1,-2.570162714E-1
9.160274333E0,3.614243865E-1,-1.573888510E-1,-2.069755942E-1
9.361571333E0,7.500322461E-1,-9.421576560E-2,1.859220117E-1
9.562868333E0,7.214099765E-1,-4.278750420E-1,4.376752973E-1
9.764164333E0,9.732108116E-1,-1.323673874E-1,-1.550359577E-1
9.965460417E0,6.992967129E-1,-2.854508758E-1,-3.364554346E-1
1.016675742E1,5.249944329E-1,-2.379553169E-1,-8.684913516E-1
1.036805342E1,5.948546529E-1,1.492069662E-1,-7.011266351E-1
1.056935042E1,3.652929366E-1,1.046109319E0,-5.503614545E-1
1.077064642E1,-3.819773793E-1,7.069016695E-1,-6.877010465E-1
1.097194442E1,-4.855513275E-1,5.091869235E-1,-4.053287506E-1
1.117324042E1,-1.845296025E-1,2.790902853E-1,-2.120282650E-1
1.137453742E1,7.078837603E-2,-4.089362174E-2,-1.819916964E-1
1.157583342E1,1.915967315E-1,-3.751568794E-1,-2.057633251E-1
1.177713042E1,5.939976126E-2,-1.227955520E-1,-1.070834883E-2
1.197842571E1,6.463003904E-2,-4.864138663E-1,-4.729551449E-2
1.217972271E1,4.495837986E-1,-1.160720110E0,-3.552910388E-1
1.238101971E1,8.344016969E-2,-1.325708628E0,-4.821312726E-1
1.258231671E1,-2.013040520E-2,-1.316712201E-1,-1.446643174E-1
1.278361371E1,-6.830459833E-2,-1.860976517E-1,-8.478928357E-2
1.298491054E1,-9.737277031E-2,-3.681930900E-2,5.093365535E-2
1.318620754E1,-1.186699569E-1,1.510256343E-2,-5.189578980E-2
1.338750554E1,3.166882321E-2,1.769204736E-1,2.766758204E-2
1.358880254E1,5.122983083E-2,8.162457496E-2,-6.820873916E-2
1.379010054E1,1.669237167E-1,3.724520206E-1,2.530794740E-1
1.399139708E1,1.099551022E-1,4.473538101E-1,4.180218577E-1
1.419269508E1,-7.371310890E-2,3.631479666E-2,4.472603500E-1
