"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.568508334E-2,8.329943419E-1,7.958528280E-1,9.719382191E-1
2.769584167E-1,1.618977070E-1,2.119054341E-1,-1.106936395E-1
4.782314167E-1,7.195934415E-1,-4.300972098E-1,-1.658632886E-1
6.795054167E-1,2.464022523E-1,-1.650997592E0,-7.736108968E-1
8.807784167E-1,-4.984637323E-1,5.238491267E-1,-5.624660392E-1
1.082051417E0,-4.583875009E-1,2.687742841E-1,-7.505617574E-2
1.283323792E0,-1.019818729E-1,4.732701266E-1,-4.840032756E-1
1.484596792E0,3.685301220E-1,9.544907123E-1,-1.056426977E0
1.685869792E0,-4.771415681E-1,3.458452642E-2,3.068867281E-2
1.887142792E0,-1.334831625E-2,-5.497973156E-1,7.932514018E-1
2.088415792E0,1.288935660E0,-2.995873564E-1,1.068891048E0
2.289687917E0,1.857917690E0,-4.006044388E-2,7.978078446E-1
2.490960917E0,-6.193302845E-1,2.623897094E-1,-1.754783039E-1
2.692233917E0,-1.616266154E-1,7.218884736E-1,1.624637906E-1
2.893506917E0,-4.072267029E-1,-5.525186098E-1,8.146984041E-2
3.094779917E0,-6.642489606E-1,3.680383712E-1,-4.042612875E-1
3.296054167E0,-2.801798630E-1,2.399404943E-1,3.481724560E-2
3.497327167E0,-3.166400300E-1,-3.407669574E-1,-6.240043294E-1
3.698600167E0,1.134169217E0,-7.678271234E-2,-9.583247316E-1
3.899873167E0,6.830777990E-1,7.461760533E-1,-8.525532782E-3
4.101146167E0,1.542639477E0,1.618202314E0,7.999134269E-1
4.302419833E0,6.369021177E-2,-1.146916147E0,-6.376759967E-1
4.503692833E0,-7.260189468E-1,5.382157356E-1,-2.408473974E-1
4.704965833E0,-1.815509589E0,2.007536244E-1,5.719642563E-1
4.906239833E0,-3.563494363E0,1.207812560E-1,-5.157150650E-1
5.107512833E0,-2.156344374E0,4.390528053E-1,-9.888413501E-1
5.308786083E0,1.846560351E0,3.333316380E-1,-2.218932386E0
5.510060083E0,8.495182809E-1,2.739654422E-2,-1.100717297E0
5.711334083E0,-1.176424158E-1,2.099933946E-1,7.324602395E-2
5.912608083E0,8.686120713E-1,3.921674913E-1,-1.745627761E-1
6.113881083E0,9.617902301E-2,3.618771601E-1,3.441712064E-1
6.315154167E0,-2.070221905E0,1.827148472E0,-3.681968307E-1
6.516428167E0,1.369750466E0,1.523065192E-1,-3.781151703E-1
6.717702167E0,1.055673856E0,-1.498904496E0,-7.648438740E-1
6.918976167E0,-1.541925386E-1,-2.914544642E-1,8.014661551E-2
7.120250167E0,-4.677342752E-1,-5.469041133E-1,-5.138450889E-1
7.321525292E0,5.319948828E-1,4.072386897E-1,1.957770227E-1
7.522799292E0,1.844298648E0,8.637904572E-1,-6.708629290E-2
7.724072292E0,1.257850108E0,-1.167151022E-1,-4.534755474E-1
