"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.101662499E-2,-4.270619202E-1,9.199120331E0,1.112636261E0
2.397826250E-1,-1.161285095E0,9.220076752E0,1.964664459E0
4.385485000E-1,-1.509610748E0,1.039648041E1,-1.210981750E-1
6.373145000E-1,-7.328759766E-1,1.019559814E1,3.502716064E-1
8.360805000E-1,-9.343569946E-1,1.017434235E1,-2.799179077E-2
1.034846500E0,-5.866300964E-1,9.944570160E0,2.770738220E-1
1.233612500E0,-3.641926575E-1,9.445058899E0,1.632056122E0
1.432378000E0,1.896556091E-1,9.711804199E0,9.327104187E-1
1.631144000E0,9.473799133E-1,9.881850586E0,-2.212399292E-1
1.829910000E0,4.990621948E-1,9.312584381E0,-6.721023560E-1
2.028676000E0,2.192341003E0,9.682016144E0,-2.427052917E0
2.227442000E0,4.468208313E-1,9.788295135E0,-1.281634827E0
2.426207000E0,2.649490356E-2,9.754166107E0,-3.941753082E0
2.624973000E0,1.311422882E0,9.101223907E0,-2.105222168E0
2.823739000E0,2.125579834E0,8.971593475E0,-1.279988251E0
3.022505000E0,1.808239746E-1,8.964707794E0,-1.766626282E0
3.221271000E0,1.050814819E-1,9.940378876E0,-2.071991272E0
3.420037125E0,-1.912423096E0,9.121132507E0,-2.517464905E0
3.618804125E0,-1.525028687E0,9.124126282E0,-2.488874359E0
3.817570125E0,-5.486091614E-1,9.416318665E0,-1.943708038E0
4.016336125E0,-5.373825073E-1,9.477990417E0,-2.005529480E0
4.215102125E0,-7.750881958E-1,9.702373810E0,-2.012714539E0
4.413866875E0,3.323089600E-2,9.573042755E0,-1.983824615E0
4.612632875E0,6.966513062E-1,1.024080414E1,-2.386786652E0
4.811398875E0,7.044351196E-1,1.125943588E1,5.992039490E-1
5.010164875E0,-4.242178345E-1,1.044887146E1,-2.376607819E0
5.208930875E0,-4.180805969E-1,9.077872467E0,-1.969005432E0
5.407697500E0,-9.401948547E-1,8.394543457E0,-1.309626617E0
5.606463500E0,-2.024390259E0,9.259594574E0,-1.370998993E0
5.805230500E0,9.220825195E-2,1.015069153E1,-1.192570038E0
6.003996500E0,6.403683472E-1,9.420060883E0,-2.289638672E0
6.202763500E0,-5.099894714E-1,9.175768890E0,-3.869902496E0
6.401530250E0,1.023870850E-1,9.140592041E0,-3.646267548E0
6.600297250E0,-5.408253479E-1,8.804840240E0,-3.546874237E0
6.799064250E0,-1.038839722E0,9.511820068E0,-3.314108276E0
6.997831250E0,-3.023712158E-2,8.721164246E0,-2.196083221E0
7.196599250E0,-6.372847595E0,1.516256927E1,-5.059478760E-2
7.395367042E0,-2.619702301E0,8.404123535E0,7.894583130E-1
7.594134042E0,-2.248623962E0,8.233777771E0,-5.987548828E-3
7.792901042E0,-1.917213135E0,7.368427277E0,1.460063782E0
7.991668042E0,-2.442770233E0,9.803264008E0,6.706054688E-2
8.190435042E0,-2.877017212E0,8.760682068E0,2.186952209E0
8.389203500E0,-2.186353455E0,9.936037903E0,-6.113287354E-1
8.587970500E0,-1.282982025E0,9.168134766E0,-2.476150818E0
8.786737500E0,-7.250921631E-1,9.707762604E0,-1.399739227E0
8.985504500E0,1.845661926E-1,9.621990967E0,-1.385069733E0
9.184271500E0,-8.675958252E-1,9.530680847E0,-1.187929688E0
9.383039042E0,-1.771865387E0,8.248147888E0,-4.360432434E-1
9.581806042E0,-1.261875916E0,1.015952316E1,-1.054706726E0
9.780573042E0,-9.313632202E-1,9.910740509E0,-1.215472412E0
9.979341042E0,-1.944606171E0,9.455537109E0,-2.036964111E0
1.017810804E1,-1.705253906E0,9.744286652E0,-1.940115509E0
1.037687475E1,-2.334844666E0,9.833950195E0,-1.742077332E0
1.057564175E1,-1.181942139E0,9.985734558E0,-1.405876465E0
1.077440975E1,-1.166673889E0,1.007255402E1,-2.209704895E0
1.097317675E1,-6.289920044E-1,1.033974838E1,-5.040019226E-1
1.117194375E1,-1.134790192E0,9.939181366E0,-1.625619507E-1
1.137071125E1,-3.787124634E-2,8.578510895E0,-5.358856201E-1
1.156947825E1,-6.014492798E-1,1.011671219E1,-4.276606750E-1
1.176824525E1,-3.802093506E-2,9.527537384E0,-2.454895020E-2
1.196701225E1,-1.619781647E0,1.101694016E1,-9.987231445E-1
1.216577925E1,6.667135620E-1,9.223968658E0,-1.872605896E0
1.236454562E1,1.686991882E-1,9.344318390E0,-1.053359528E0
1.256331263E1,-6.562353516E-1,9.588610382E0,-1.994452515E0
1.276207962E1,1.776805115E-1,9.618847504E0,-9.967771912E-1
1.296084662E1,8.434959412E-1,1.008063721E1,-1.361718292E0
1.315961363E1,1.756148071E0,9.518106995E0,-2.013013916E0
1.335838129E1,1.004411316E-1,9.268725586E0,-2.906805267E0
