"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.076916250E-1,1.741932905E0,1.680606723E-1,-1.736809575E0
3.089736250E-1,1.119284034E0,3.423527223E-1,-7.549505313E-1
5.102555000E-1,-1.927486400E-1,-1.851544225E-1,-1.069258107E0
7.115375000E-1,-2.784049407E-1,2.573593497E-2,-4.136256033E-1
9.128195000E-1,3.035099611E-1,3.973089480E-1,-8.322160774E-1
1.114101500E0,1.762618308E-1,1.213156915E-1,-4.085999215E-1
1.315382500E0,-1.009002842E0,-1.241025329E0,1.691907052E0
1.516665000E0,1.838761481E-1,2.270988393E-1,3.623811901E-1
1.717947000E0,-4.562194996E-1,6.029648781E-2,-2.757384641E-1
1.919229000E0,-3.092433022E-1,7.053671658E-2,1.129975594E0
2.120511000E0,-8.548372737E-1,2.463928968E-1,1.677944778E-1
2.321793000E0,9.872526616E-2,9.551128560E-1,-7.366494772E-1
2.523074000E0,-3.762839685E-1,4.598718166E-1,-1.188894478E0
2.724356000E0,2.484628403E0,-8.202023882E-1,-1.296620071E-3
2.925638000E0,5.625483388E-1,7.151922423E-1,4.070387149E-1
3.126920000E0,1.532609748E0,-3.252402610E-1,5.659929335E-1
3.328202000E0,-2.192828661E-1,4.219064301E-1,-5.385636449E-1
3.529485125E0,-1.610324799E0,-3.037359560E-1,1.432029891E-1
3.730767125E0,-1.991251749E-1,3.360979557E-3,5.746175766E-2
3.932049125E0,2.173413713E-1,-1.727735281E-2,-4.777594726E-1
4.133331125E0,-1.641555362E-1,2.410193056E-1,-7.170404010E-1
4.334613125E0,8.510432348E-2,-3.350442874E-1,2.277151358E-1
4.535893875E0,1.137892870E0,2.403591549E-1,4.212642597E-1
4.737175875E0,2.185456638E0,3.713592973E0,1.331895154E0
4.938457875E0,-1.235693253E0,9.441779780E-1,-1.475474557E0
5.139739875E0,-2.419824699E-1,-7.382636011E-1,-6.879445828E-1
5.341022500E0,-1.357014207E0,-9.273760039E-1,-1.555892630E0
5.542305500E0,-1.665471205E-1,-1.269396604E0,-2.569266558E-1
5.743587500E0,-8.090146912E-1,-7.507795662E-1,-7.435696569E-1
5.944870500E0,-3.742478219E-1,-2.240653038E-2,-1.367987677E0
6.146152500E0,-2.121357413E-1,-5.344834578E-1,1.032179743E-1
6.347435250E0,-4.655189844E-1,3.798579329E-1,5.937727627E-1
6.548718250E0,-1.241621161E-1,-2.535767859E-1,5.494245556E-1
6.750001250E0,3.069700509E-2,3.349682736E-1,-2.324046028E-1
6.951285250E0,-4.067819490E-1,-4.536041862E-1,-2.056030127E-1
7.152568250E0,-3.970484546E0,8.367211817E0,-1.133634782E-1
7.353852042E0,1.558004059E0,-3.151579070E-1,-7.082966208E-1
7.555135042E0,2.823965424E-1,-1.355924286E0,-1.552373191E0
7.756418042E0,2.299431735E0,-1.130172061E0,-1.953282415E0
7.957702042E0,2.800937920E0,5.332309842E-2,-1.930168226E0
8.158985042E0,-2.741145462E-2,-8.953256607E-2,-3.543050158E-1
8.360268500E0,3.366978800E-1,8.002090037E-1,5.821400195E-2
8.561551500E0,-2.594707062E-1,-3.943660444E-1,-4.992655317E-1
8.762835500E0,2.638030545E-1,-4.910538483E-1,1.205285685E0
8.964118500E0,4.332913975E-1,3.479409063E-1,4.004793084E-1
9.165401500E0,7.852148424E-1,3.340906066E-1,-4.089775054E-1
9.366684042E0,-5.481913778E-1,-1.521907443E0,6.186506188E-1
9.567968042E0,-2.287154482E-1,4.606535894E-1,2.152828590E-1
9.769251042E0,5.097273700E-1,3.944069749E-1,-2.616627543E-1
9.970535042E0,-3.445658934E-1,-1.084097171E-1,-4.814176369E-1
1.017181804E1,9.154605478E-2,3.375486499E-1,-2.729100198E-2
1.037310075E1,-5.083781250E-1,3.689236397E-1,-2.520983174E-2
1.057438375E1,4.134699212E-1,3.981953859E-1,-7.551108912E-2
1.077566775E1,1.731559360E-1,4.493444896E-1,-1.229950118E0
1.097695075E1,6.466848019E-1,7.598667240E-1,5.064776337E-1
1.117823375E1,4.815796047E-2,2.828830308E-1,2.718662918E-1
1.137951725E1,4.414475690E-1,-1.045136003E0,-6.660575044E-1
1.158080025E1,6.507132411E-2,1.606545889E-1,-3.635061944E-1
1.178208325E1,2.783877279E-1,-3.391858703E-1,2.981635594E-1
1.198336625E1,-9.947736427E-1,1.066322220E0,-4.897276998E-2
1.218465025E1,6.484869137E-2,-5.433823353E-1,-2.874291679E-1
1.238593262E1,7.119570235E-2,-1.867887193E-1,2.927714033E-1
1.258721562E1,-1.585590930E-1,1.362915802E-1,-5.227375710E-1
1.278849862E1,1.354191464E0,-3.844819111E-1,9.393648425E-1
1.298978163E1,5.798164091E-1,3.694475502E-1,6.054480444E-1
1.319106462E1,2.106679879E0,1.257777017E-1,5.451990652E-1
1.339234829E1,-7.946614578E-1,2.783859372E-3,-9.711861210E-1
1.359363129E1,6.193326965E-2,2.260785002E-1,3.528642619E-1
1.379491429E1,3.963250078E-1,5.817465019E-1,-9.684662886E-1
1.399619729E1,8.098993018E-2,-7.950681317E-1,1.411576331E-1
1.419748029E1,-1.748525056E-1,-6.339750016E-1,1.095548358E0
1.439876250E1,-1.241710239E-1,6.107323194E-1,-1.290812470E0
1.460004650E1,-3.624432071E-1,3.317756939E-1,-9.882393792E-2
1.480132950E1,2.007379831E-1,-4.506221062E-1,4.018382013E-1
1.500261250E1,-9.362801439E-1,5.995384097E-2,1.325951166E-1
1.520389550E1,-7.582344738E-1,1.243094659E-1,-3.710162120E-1
1.540517929E1,-2.192971918E-1,1.991026631E0,-2.192191315E-1
1.560646229E1,4.813361413E-1,4.413823360E-1,5.682610685E-1
1.580774529E1,7.512289247E-1,-1.728515300E0,-8.020288034E-1
1.600902829E1,8.905990639E-1,-7.076768160E-1,-1.590792029E0
1.621031129E1,1.689531036E-2,-4.642940658E-1,-9.360019626E-1
1.641159400E1,-1.474201180E0,3.355518258E-1,1.860138463E0
1.661287700E1,-5.298844765E-1,-2.168112481E-1,-1.728384322E-1
1.681416000E1,7.518257792E-1,5.832702863E-1,5.546551824E-2
1.701544400E1,-1.438334651E-1,1.663427603E-1,2.839138218E-1
1.721672700E1,-5.605382122E-1,5.612906027E-1,5.313621410E-1
1.741800950E1,1.287748383E-1,-1.108310491E-1,-5.547534156E-1
1.761929250E1,1.449681173E-1,-7.277514768E-1,8.013857558E-2
1.782057550E1,7.026739383E-1,-1.233709878E-1,2.533657014E-1
1.802185850E1,-5.897128216E-1,2.996990383E-1,3.106406406E-2
1.822314150E1,-7.080093764E-1,1.259449321E-1,-2.954818802E-1
1.842442475E1,-1.346145988E0,2.214159304E-1,1.595539968E-1
1.862570775E1,-1.080433159E-1,3.754374379E-1,-2.198577936E-1
1.882699075E1,5.960505456E-1,2.236676931E-2,1.798732173E-1
1.902827375E1,-3.551889686E-1,2.633352041E-2,-8.749410244E-1
