"Time (s)","X (hPa)"
-5.256006667E-1,1.016258240E3
5.042763333E-1,1.016346283E3
1.534230333E0,1.016258240E3
2.564151333E0,1.016434402E3
3.594056333E0,1.016401901E3
4.623912333E0,1.016401901E3
4.766023333E0,1.016256180E3
5.719668333E0,1.016256180E3
6.673231333E0,1.016298370E3
7.626900333E0,1.016325836E3
8.580579333E0,1.016314163E3
9.534277333E0,1.016314163E3
1.048791533E1,1.016289368E3
1.144151833E1,1.016279144E3
1.239520533E1,1.016101151E3
1.334876433E1,1.016101151E3
1.430221833E1,1.016131516E3
1.525578833E1,1.016131516E3
1.620937133E1,1.016131516E3
1.716305133E1,1.016131516E3
1.811670833E1,1.016131516E3
1.907041733E1,1.016131516E3
2.002406833E1,1.016213684E3
2.097769033E1,1.016233063E3
2.193134833E1,1.016233063E3
2.288503233E1,1.016233063E3
2.383866333E1,1.016230927E3
2.479238833E1,1.016139221E3
2.574612933E1,1.016130981E3
2.669986933E1,1.016073380E3
2.765347833E1,1.016042328E3
2.860714833E1,1.016042328E3
2.956088433E1,1.016063461E3
3.051465433E1,1.016147003E3
3.146837833E1,1.016179352E3
3.242219233E1,1.016318130E3
