"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.260466667E-2,7.066796422E-1,-2.772832513E-1,-2.351374477E-1
2.139086667E-1,7.766597271E-1,-3.116196394E-1,6.447077543E-2
4.152126667E-1,3.445758224E-1,-4.073658884E-1,-3.962687030E-2
6.165164167E-1,1.711609215E-1,-2.975612879E-1,-7.697841525E-2
8.178204167E-1,-6.072394177E-2,-1.550515834E-2,-4.085931182E-1
1.019124417E0,-1.914115436E-2,2.176072598E-1,-6.399117410E-2
1.220428417E0,-8.916331455E-3,2.250677496E-1,7.897108793E-2
1.421732417E0,-2.197589427E-1,5.495226979E-1,-1.248236895E-1
1.623036667E0,-4.171023667E-1,3.750614524E-1,2.342031300E-1
1.824340667E0,-6.655981541E-1,-1.799232215E-1,-6.143131852E-2
2.025644667E0,2.563880943E-2,1.357281357E-1,2.620394528E-1
2.226948667E0,2.560042441E-1,9.730133414E-1,3.125556707E-1
2.428252667E0,-8.380190283E-2,-9.678167105E-2,1.214291230E-1
2.629556000E0,-4.321384728E-1,-1.295831501E-1,-5.128331184E-1
2.830860000E0,-5.330111384E-1,-3.266707659E-1,-4.114432633E-1
3.032164000E0,-4.376368225E-1,-4.270602167E-1,-2.853767276E-1
3.233468000E0,-4.697025120E-1,-6.864545941E-1,7.131574303E-2
3.434772000E0,-2.336094379E-1,-3.458994925E-1,-2.229032516E-1
3.636076417E0,-2.260150909E-1,-4.671665132E-1,-6.706111431E-1
3.837380417E0,1.175980493E-1,-6.407337189E-1,-5.413029194E-1
4.038684417E0,3.908152282E-1,-3.516580462E-1,-5.539698005E-1
4.239988417E0,5.893484354E-1,-1.409397870E-1,-1.509568542E-1
4.441292417E0,2.155384570E-1,-3.317684531E-1,-2.483664006E-1
4.642595167E0,1.483832747E-1,-5.139313340E-1,5.861404538E-2
4.843899167E0,-3.162805140E-1,-5.202572942E-1,-2.779125273E-1
5.045203167E0,-1.211101748E-2,9.763342142E-2,1.263174415E-1
5.246507167E0,-4.202493429E-1,1.068503112E-1,-9.000474215E-2
5.447812167E0,-3.814092577E-1,3.615534008E-1,-1.312641986E-2
5.649116000E0,-3.809085190E-1,4.616181552E-1,-7.536723465E-2
5.850420000E0,-4.634359181E-1,3.245937824E-1,-4.917317256E-2
6.051724000E0,-1.639503390E-1,4.290137589E-1,9.160100669E-2
6.253028000E0,-8.710162342E-2,4.205868244E-1,2.960038744E-2
6.454332000E0,-5.117939413E-2,1.071602032E-1,-1.642023399E-2
6.655636250E0,9.605945647E-2,6.292267889E-2,4.176324606E-2
6.856940250E0,4.558208585E-1,1.143964678E-1,4.212959111E-1
7.058244250E0,3.365842700E-1,-2.686151862E-1,8.476865292E-2
7.259548250E0,1.101826653E-1,-2.430406511E-1,-2.731827199E-1
7.460852250E0,-5.320766941E-2,-2.604882419E-1,-3.711768612E-2
7.662157750E0,2.745756209E-1,-3.520873487E-1,-6.498625875E-2
7.863461750E0,2.983566523E-1,-3.066834807E-1,-1.431836188E-1
8.064765750E0,1.137681603E-1,2.494663186E-2,5.965115502E-3
8.266069750E0,2.345714718E-2,4.747735709E-2,2.032035887E-1
8.467373750E0,3.079515323E-2,-1.760884374E-2,7.470530272E-2
8.668677250E0,4.572919309E-1,-1.216449887E-1,-2.689231373E-2
8.869982250E0,3.346357644E-1,1.315156519E-1,1.223220229E-1
9.071286250E0,5.706902742E-1,-8.289313316E-1,-4.779780209E-1
9.272590250E0,-1.162982434E-1,3.427141905E-1,7.868685573E-2
9.473894250E0,-7.089114189E-1,1.853570938E-1,6.184580326E-1
9.675198792E0,-6.790187955E-2,1.435403712E-2,5.659930706E-1
9.876503792E0,-5.891649723E-1,7.540533543E-1,4.230850637E-1
1.007780779E1,7.029882073E-2,-2.109539211E-1,4.210264087E-1
1.027911179E1,1.395591497E-1,-1.165230721E-1,-8.781448752E-2
1.048041579E1,1.641447842E-1,-5.683910102E-2,1.871695817E-1
1.068171975E1,2.603654861E-1,6.103715301E-1,3.316823840E-1
1.088302375E1,3.834130988E-2,1.612720251E0,7.627522349E-1
1.108432775E1,-1.962224394E-1,8.287984729E-1,4.764771163E-1
1.128563175E1,-1.984596252E-1,-1.072238460E-1,-1.226020232E-1
1.148693575E1,-3.650574088E-1,2.489710152E-1,-1.544315834E-3
1.168824062E1,-3.502200246E-1,-8.938394487E-2,2.214941196E-2
1.188954462E1,-7.110293210E-2,-2.556414008E-1,-4.052183777E-2
1.209084862E1,-2.391669154E-2,-2.573577762E-1,-2.633030713E-2
1.229215262E1,5.092479289E-2,-5.065226182E-2,-1.059977040E-1
1.249345663E1,1.179472171E-2,6.247280538E-2,1.302887648E-1
1.269476025E1,2.282250375E-1,8.022171259E-2,-6.264898926E-2
