"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.714958344E-3,-7.848179626E-1,9.631271667E0,-1.060843964E0
2.017699583E-1,1.260678406E0,1.151959488E1,-2.150128784E0
4.018253333E-1,1.309776306E-1,9.356293488E0,-2.016606445E0
6.018803333E-1,1.377136230E-2,9.626631317E0,-1.322350159E0
8.019363333E-1,1.722019043E0,9.271270294E0,-7.737409973E-1
1.001991333E0,1.903741150E0,8.195158081E0,5.297483826E-1
1.202047333E0,-4.032614136E-1,1.059047699E1,-1.582658844E0
1.402102583E0,2.762205963E0,8.112380219E0,1.462608490E0
1.602158583E0,1.885628815E0,9.604926453E0,-6.981481934E-1
1.802213583E0,1.395398254E0,1.060694275E1,6.469546509E-1
2.002269583E0,2.096240845E0,1.017733612E1,1.345252533E0
2.202324583E0,9.659413147E-1,1.128263763E1,2.476599884E0
2.402379583E0,-1.540895691E0,5.757477264E0,-1.045426025E0
2.602434583E0,1.257385254E0,1.000699036E1,7.537725220E0
2.802490583E0,1.002465363E0,9.243577881E0,3.567531281E0
3.002545583E0,1.084644470E0,9.216184845E0,1.088985443E0
3.202601583E0,2.539618835E0,9.620045013E0,6.923103333E-1
3.402657875E0,1.873504028E0,9.896370392E0,-5.644761658E-1
3.602713875E0,2.507286072E0,9.861343231E0,-1.346599731E0
3.802769875E0,1.437460785E0,1.030876282E1,-1.434317322E0
4.002825875E0,1.312470703E0,9.298214264E0,-2.515668640E0
4.202881875E0,5.315446472E-1,1.008512787E1,-2.461631012E0
4.402936875E0,2.247725830E0,7.042854309E0,1.281934204E0
4.602992875E0,-3.457809448E-2,9.832004242E0,-1.521136780E0
4.803048875E0,2.851570129E-1,9.331295471E0,-1.295705566E0
5.003104875E0,3.269201660E-1,9.812694397E0,-9.776170349E-1
5.203160875E0,-4.743635559E-1,1.000130219E1,-9.752220154E-1
5.403216750E0,6.846762085E-1,1.132844238E1,-1.383423157E0
5.603272750E0,1.006506958E0,8.101153564E0,2.470911713E0
5.803328750E0,3.972738647E-1,9.514364777E0,-7.379653931E-2
6.003384750E0,8.743318176E-1,8.782087555E0,-9.048683167E-1
6.203440750E0,1.831740875E0,1.113459549E1,-1.271755371E0
6.403497250E0,3.207230530E0,1.076142151E1,-2.398312683E0
6.603553250E0,2.773582306E0,1.115480347E1,-3.402723999E0
6.803609250E0,2.582130432E-1,8.926537170E0,-2.786305847E0
7.003665250E0,-7.390132141E-1,9.403445435E0,-2.347867584E0
7.203721250E0,-1.660047913E0,4.658911743E0,6.936575317E0
7.403776208E0,3.788621521E-1,1.030023056E1,3.375929718E0
7.603832208E0,1.012494507E0,6.199807434E0,6.019282837E0
7.803888208E0,1.252146149E0,1.099897751E1,5.743556213E-1
8.003944208E0,1.650318146E0,1.117590958E1,1.373543701E0
8.204000208E0,1.688189392E0,6.964417419E0,4.355642395E0
8.404056625E0,4.185296631E-1,9.469607849E0,2.553839264E0
8.604112625E0,-4.640350342E-2,9.792486420E0,2.213746490E0
8.804168625E0,-1.461560669E0,1.024110352E1,1.014889526E0
9.004223625E0,-2.079775085E0,9.707163849E0,-6.719526672E-1
9.204280625E0,-1.533710632E0,1.039543259E1,-2.126927032E0
9.404336458E0,-5.429209900E-1,1.095871124E1,-2.097138977E0
9.604392458E0,-8.635542297E-1,1.027343628E1,-3.447331238E0
9.804448458E0,5.694158936E-1,9.738598480E0,-4.146676941E0
1.000450546E1,-2.556683350E-1,9.533375244E0,-4.343966675E0
1.020456146E1,7.762857056E-1,8.438551941E0,3.010240173E-1
1.040461808E1,-2.431393890E0,8.719367981E0,4.230203247E-1
1.060467408E1,-2.041903839E0,6.823560333E0,1.112187195E-1
1.080473108E1,-3.626957703E0,1.001716919E1,-1.567540283E0
1.100478708E1,-4.470004578E0,9.251511383E0,6.421646118E-1
1.120484308E1,-2.589016113E0,9.934990082E0,-2.080822906E0
1.140489983E1,-3.673510895E0,1.035142410E1,4.875361633E-1
1.160495583E1,-2.364932098E0,1.008872040E1,5.923182678E-1
1.180501183E1,-8.442443848E-2,9.236243134E0,-6.282435608E-1
1.200506883E1,1.382525024E0,8.978928223E0,-1.215472412E-1
