"Time (s)","X (hPa)"
-5.238611667E-1,1.015012436E3
5.135648333E-1,1.015076447E3
1.551127833E0,1.015055695E3
2.588734833E0,1.015055695E3
3.626237833E0,1.014675751E3
4.663739833E0,1.014675751E3
4.795104833E0,1.014675751E3
5.755786833E0,1.014574890E3
6.716350833E0,1.014451294E3
7.677000833E0,1.014298935E3
8.637656833E0,1.014252472E3
9.598378833E0,1.013914108E3
1.055913183E1,1.013914108E3
1.151979683E1,1.014169998E3
1.248054883E1,1.014181900E3
1.344117283E1,1.014181900E3
1.440181383E1,1.014250031E3
1.536234283E1,1.014250031E3
1.632281983E1,1.014165649E3
1.728325483E1,1.014165649E3
1.824375083E1,1.014223557E3
1.920420083E1,1.014254303E3
2.016471283E1,1.014254303E3
2.112519883E1,1.014241791E3
2.208571783E1,1.014187241E3
2.304616583E1,1.014163055E3
2.400644183E1,1.014150543E3
2.496676983E1,1.014114456E3
2.592706483E1,1.014114456E3
2.688738483E1,1.014136581E3
2.784765783E1,1.014269791E3
2.880791883E1,1.014502563E3
2.976823883E1,1.014503326E3
3.072855283E1,1.014516983E3
3.168876483E1,1.014503326E3
3.264905583E1,1.014440536E3
3.360935883E1,1.014281082E3
3.456966183E1,1.014281082E3
3.552990383E1,1.014166031E3
3.649021983E1,1.014159393E3
3.745059483E1,1.013973312E3
3.841096883E1,1.013836746E3
3.937132683E1,1.013826218E3
4.033152183E1,1.013836746E3
4.129177783E1,1.013933563E3
4.225205383E1,1.014073792E3
4.321234183E1,1.014073792E3
4.417267483E1,1.014082031E3
4.513312383E1,1.014061050E3
4.609360483E1,1.014027252E3
4.705398183E1,1.014027252E3
4.801422383E1,1.014102173E3
4.897462983E1,1.014147568E3
4.993510583E1,1.014181137E3
5.089554183E1,1.014337997E3
5.185590483E1,1.014337997E3
5.281632483E1,1.014099350E3
5.377669783E1,1.013997726E3
5.473699283E1,1.013968430E3
5.569735983E1,1.013852158E3
5.665782683E1,1.013852158E3
5.761837983E1,1.013966064E3
5.857883683E1,1.013966064E3
5.953926183E1,1.014014816E3
6.049963383E1,1.014024506E3
6.146001683E1,1.014153824E3
6.242043683E1,1.014153824E3
6.338092483E1,1.014103851E3
6.434134683E1,1.014079208E3
6.530179283E1,1.013974457E3
6.626219583E1,1.013796997E3
6.722245683E1,1.013796997E3
6.818276983E1,1.013806305E3
6.914302383E1,1.013827362E3
7.010326483E1,1.013863831E3
7.106350383E1,1.013869019E3
7.202377183E1,1.013869400E3
7.298392983E1,1.013869400E3
7.394411983E1,1.013853912E3
7.490439583E1,1.013843155E3
7.586473083E1,1.013843155E3
7.682498783E1,1.013845520E3
7.778522283E1,1.013852768E3
7.874554583E1,1.013865356E3
7.970583483E1,1.013865356E3
8.066607583E1,1.013814087E3
8.162641483E1,1.013814087E3
8.258684383E1,1.013852997E3
8.354721083E1,1.013884964E3
8.450745483E1,1.013947830E3
8.546770283E1,1.013947830E3
8.642788183E1,1.013905945E3
8.738815383E1,1.013905945E3
8.834855583E1,1.013916397E3
8.930897083E1,1.013944931E3
9.026938583E1,1.014123077E3
9.122980483E1,1.014256516E3
9.219008383E1,1.014256516E3
9.315046083E1,1.014035339E3
9.411092883E1,1.013942719E3
9.507145583E1,1.013721237E3
9.603187283E1,1.013319626E3
9.699236583E1,1.013319626E3
9.795283383E1,1.013517990E3
9.891323783E1,1.013517990E3
9.987373483E1,1.013519974E3
1.008341858E2,1.013658142E3
1.017946728E2,1.013796387E3
1.027550708E2,1.013811569E3
1.037154748E2,1.013815079E3
1.046757228E2,1.013811569E3
1.056361248E2,1.013758698E3
1.065963688E2,1.013663559E3
1.075566948E2,1.013663559E3
1.085169008E2,1.013696442E3
1.094771428E2,1.013800507E3
1.104374668E2,1.013800507E3
1.113976948E2,1.013691559E3
1.123580028E2,1.013663788E3
1.133182288E2,1.013499908E3
1.142784958E2,1.013499908E3
1.152387398E2,1.013581161E3
1.161988778E2,1.013821487E3
1.171589628E2,1.013885498E3
1.181190288E2,1.013917694E3
1.190790678E2,1.014099197E3
1.200391648E2,1.014099197E3
1.209992028E2,1.013720932E3
1.219592958E2,1.013572693E3
1.229193088E2,1.013544464E3
1.238793498E2,1.013206329E3
1.248392668E2,1.013183975E3
1.257991858E2,1.013183975E3
1.267591618E2,1.013338394E3
1.277191508E2,1.013436966E3
1.286790898E2,1.013436966E3
1.296390128E2,1.013403854E3
1.305989248E2,1.013403854E3
1.315587768E2,1.013438873E3
1.325186268E2,1.013438873E3
1.334784908E2,1.013482513E3
1.344383868E2,1.013423309E3
1.353983988E2,1.013490906E3
1.363582958E2,1.013423309E3
1.373181808E2,1.013322601E3
1.382779988E2,1.013297348E3
1.392378298E2,1.013297348E3
1.401977238E2,1.013305435E3
1.411578298E2,1.013383408E3
1.421182708E2,1.013383408E3
1.430788918E2,1.013383408E3
1.440396568E2,1.013340073E3
1.450006158E2,1.013340073E3
1.459616008E2,1.013460007E3
1.469224288E2,1.013460007E3
1.478831328E2,1.013419952E3
1.488437068E2,1.013368301E3
1.498041878E2,1.013358459E3
1.507646318E2,1.013224564E3
1.517250708E2,1.013224564E3
1.526853928E2,1.013256531E3
1.536456628E2,1.013355255E3
1.546060388E2,1.013370056E3
1.555663688E2,1.013370514E3
1.565266128E2,1.013370514E3
1.574868188E2,1.013432083E3
1.584470478E2,1.013519058E3
