"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.266256667E-1,1.526751709E1,-3.724442673E1,-3.882537842E0
3.279106667E-1,1.608843994E1,-3.681630325E1,-2.869873047E0
5.291956667E-1,1.922888184E1,-3.537503815E1,-2.611846924E0
7.304806667E-1,2.161137390E1,-3.358765411E1,-2.211120605E0
9.317661667E-1,2.151284790E1,-3.407505035E1,2.537384033E0
1.133051167E0,2.060394287E1,-3.409154129E1,6.936767578E0
1.334336167E0,1.982943726E1,-3.464539337E1,7.577941895E0
1.535622167E0,1.825953674E1,-3.578156662E1,6.286712646E0
1.736907167E0,1.563101196E1,-3.734705734E1,5.773986816E0
1.938192542E0,1.439038086E1,-3.787567520E1,5.825469971E0
2.139477542E0,1.135298157E1,-3.850448990E1,8.091644287E0
2.340762542E0,9.434295654E0,-3.773656845E1,1.384197998E1
2.542047542E0,7.037368774E0,-3.632997894E1,1.835140991E1
2.743332542E0,4.810394287E0,-3.731811905E1,1.796191406E1
2.944618875E0,2.828063965E0,-3.846796799E1,1.555294800E1
3.145903875E0,2.379043579E0,-3.975033569E1,1.242559814E1
3.347188875E0,3.322967529E0,-3.968818665E1,1.191830444E1
3.548474875E0,3.899688721E0,-3.914863205E1,1.364306641E1
3.749759875E0,5.701400757E0,-3.818311310E1,1.622924805E1
3.951044375E0,7.314514160E0,-3.650748062E1,1.946456909E1
4.152330375E0,1.000222778E1,-3.571798325E1,1.976879883E1
4.353615375E0,1.108880615E1,-3.619692230E1,1.821160889E1
4.554900375E0,9.676681519E0,-3.722692490E1,1.553701782E1
4.756185375E0,8.353027344E0,-3.824475861E1,1.473568726E1
4.957470125E0,8.252334595E0,-3.798551178E1,1.577633667E1
5.158755125E0,8.764343262E0,-3.730584335E1,1.696356201E1
5.360040125E0,8.993667603E0,-3.682565689E1,1.757443237E1
5.561325125E0,9.483215332E0,-3.777778625E1,1.488146973E1
5.762611125E0,9.916137695E0,-3.781716156E1,1.461029053E1
5.963896917E0,8.262054443E0,-3.794901276E1,1.517321777E1
6.165180917E0,7.944076538E0,-3.837078476E1,1.436227417E1
6.366465917E0,5.823684692E0,-3.913776779E1,1.331024170E1
6.567750917E0,5.501205444E0,-3.996075058E1,9.176086426E0
6.769035917E0,5.148696899E0,-4.060147858E1,6.511688232E0
6.970320417E0,4.302947998E0,-4.084584427E1,4.458587646E0
7.171605417E0,4.117416382E0,-4.093019867E1,5.215484619E0
7.372890417E0,5.779876709E0,-4.072511673E1,5.722930908E0
7.574176417E0,7.477554321E0,-3.992358017E1,7.732330322E0
7.775461417E0,9.052505493E0,-3.920701599E1,9.779510498E0
7.976746250E0,9.603240967E0,-3.891448975E1,1.046963501E1
8.178031250E0,8.688659668E0,-3.911936188E1,1.070803833E1
8.379316250E0,7.938003540E0,-3.928771210E1,1.042001343E1
8.580601250E0,7.973999023E0,-3.970178986E1,8.183685303E0
8.781887250E0,8.249877930E0,-4.009208298E1,3.540588379E0
8.983172875E0,9.474014282E0,-4.005793762E1,-1.141357422E0
9.184458875E0,1.057380676E1,-3.913641739E1,-3.508972168E0
9.385743875E0,1.208314514E1,-3.873864365E1,-3.530822754E0
9.587029875E0,1.267474365E1,-3.856793213E1,-3.472137451E0
9.788314875E0,1.191784668E1,-3.870143509E1,-3.066619873E0
9.989600792E0,1.041944885E1,-3.919469833E1,-4.041931152E0
1.019088579E1,1.322052002E1,-3.854879379E1,-2.207183838E0
1.039217079E1,1.411259460E1,-3.819459534E1,2.464874268E0
1.059345579E1,1.277056885E1,-3.835939407E1,5.360107422E0
1.079474179E1,1.398976135E1,-3.739521027E1,6.691802979E0
1.099602700E1,1.315750122E1,-3.741331100E1,8.307220459E0
1.119731300E1,1.244226074E1,-3.784643936E1,7.745178223E0
1.139859800E1,1.279777527E1,-3.750883102E1,6.216522217E0
1.159988400E1,1.202622986E1,-3.760432434E1,6.185974121E0
1.180117000E1,1.001712036E1,-3.813742828E1,7.159088135E0
1.200245517E1,9.097091675E0,-3.884275055E1,7.198883057E0
1.220374117E1,7.568923950E0,-3.843879318E1,1.064443970E1
1.240502717E1,7.658401489E0,-3.802356720E1,1.225225830E1
1.260631317E1,7.619827271E0,-3.890958405E1,9.923278809E0
1.280760017E1,7.183441162E0,-3.945119095E1,7.946289062E0
1.300888550E1,6.613708496E0,-3.983409500E1,7.237487793E0
1.321017250E1,5.402862549E0,-3.952814484E1,9.718933105E0
1.341145850E1,3.833877563E0,-3.934330750E1,1.122479248E1
1.361274450E1,4.065475464E0,-3.970311737E1,1.110800171E1
1.381403050E1,4.022109985E0,-3.986779404E1,8.786254883E0
1.401531862E1,4.034957886E0,-4.011330414E1,7.026916504E0
1.421660463E1,3.688919067E0,-4.006670380E1,6.767364502E0
1.441789063E1,3.976852417E0,-4.039163971E1,3.714294434E0
1.461917663E1,4.660842896E0,-4.050027084E1,1.046752930E0
1.482046263E1,3.782577515E0,-4.001921844E1,-4.296295166E0
1.502174988E1,2.748947144E0,-4.071599579E1,-2.720062256E0
1.522303588E1,2.948974609E0,-4.036824036E1,4.883697510E0
1.542432087E1,1.122177124E0,-3.945455551E1,1.126095581E1
1.562560687E1,1.148712158E0,-3.904923630E1,1.218096924E1
1.582689300E1,2.490829468E0,-3.895024872E1,1.232821655E1
1.602818000E1,1.848037720E0,-3.814764404E1,1.508197021E1
1.622946600E1,1.342971802E0,-3.808748245E1,1.535516357E1
1.643075200E1,-1.814117432E-1,-3.778710556E1,1.566540527E1
1.663203900E1,-2.768096924E0,-3.671142578E1,1.768548584E1
1.683332500E1,-3.774627686E0,-3.722291565E1,1.697485352E1
1.703461100E1,-2.965408325E0,-3.740725327E1,1.638232422E1
1.723589700E1,-6.983795166E-1,-3.754868317E1,1.651342773E1
1.743718400E1,3.256988525E-1,-3.693761826E1,1.690875244E1
1.763847000E1,1.605041504E0,-3.683272934E1,1.760183716E1
1.783975600E1,3.013320923E0,-3.641957092E1,1.787142944E1
1.804104200E1,3.906539917E0,-3.691723633E1,1.668734741E1
1.824232800E1,2.246719360E0,-3.775457001E1,1.563955688E1
1.844361500E1,1.507904053E0,-3.834530258E1,1.458819580E1
1.864490100E1,8.129882812E-2,-3.780794907E1,1.581256104E1
1.884618688E1,-1.667083740E0,-3.749704361E1,1.613290405E1
1.904747288E1,-2.383163452E0,-3.790528488E1,1.584701538E1
1.924875888E1,-1.921859741E0,-3.752006149E1,1.660665894E1
1.945004488E1,-3.962860107E-1,-3.790369415E1,1.614968872E1
1.965133188E1,2.503005981E0,-3.942698288E1,1.118621826E1
1.985261700E1,5.269409180E0,-3.940193176E1,1.056079102E1
2.005390300E1,3.726150513E0,-3.973854446E1,1.139566040E1
2.025519000E1,2.251342773E0,-4.111656189E1,7.815917969E0
2.045647600E1,8.811950684E-2,-4.152905655E1,5.327178955E0
2.065776300E1,3.778076172E-2,-4.156495667E1,4.776184082E0
2.085904929E1,1.859939575E0,-4.112793732E1,7.760650635E0
2.106033529E1,2.512619019E0,-4.078902054E1,9.318267822E0
2.126162229E1,3.286636353E0,-4.059659958E1,9.216369629E0
2.146290829E1,3.383560181E0,-4.033651733E1,9.523681641E0
2.166419429E1,3.610397339E0,-4.065794754E1,7.996917725E0
2.186548200E1,3.359573364E0,-4.119186783E1,4.163146973E0
2.206676800E1,3.049392700E0,-4.118608856E1,2.674407959E0
2.226805400E1,4.099090576E0,-4.102759933E1,5.006896973E0
2.246934100E1,5.551879883E0,-4.004911804E1,8.902374268E0
2.267062700E1,7.034637451E0,-3.910987091E1,1.237182617E1
2.287191242E1,8.335922241E0,-3.838930511E1,1.295413208E1
2.307319942E1,6.874038696E0,-3.723443222E1,1.755767822E1
2.327448542E1,5.596115112E0,-3.713346100E1,1.848602295E1
2.347577142E1,6.682998657E0,-3.814725113E1,1.626379395E1
2.367705742E1,1.131716919E1,-3.854075623E1,1.250677490E1
2.387834288E1,1.445982361E1,-3.811238861E1,9.874084473E0
2.407962888E1,1.589678955E1,-3.770967484E1,1.014273071E1
2.428091488E1,1.449241638E1,-3.823432159E1,8.874786377E0
