"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.022572083E-1,6.168066993E-1,5.450961542E-1,-1.191700557E-1
4.035522083E-1,4.270851628E-1,-4.499987930E-1,7.546431139E-2
6.048462083E-1,5.702403510E-1,1.528988421E-1,-2.131057213E-1
8.061412083E-1,2.956328114E-1,-4.536860472E-1,2.447985072E-1
1.007435208E0,2.062724458E-1,-9.278110367E-1,-5.126159676E-1
1.208730958E0,-6.550928056E-2,-3.403769481E-1,-2.079258192E-1
1.410025958E0,1.623066832E-1,5.691399050E-1,-5.797151792E-1
1.611319958E0,7.199898827E-1,8.833797991E-2,2.176696193E-1
1.812614958E0,9.273908412E-1,-5.421012104E-1,-3.506266055E-1
2.013909958E0,8.686769754E-4,3.503885508E-2,4.938682593E-2
2.215204958E0,4.109669475E-1,-6.470265716E-1,-1.717982125E-1
2.416498958E0,5.917703837E-1,3.602066106E-1,-7.125895735E-1
2.617793958E0,-9.681863531E-1,-7.523553908E-1,-6.925173247E-1
2.819087958E0,1.344118465E-1,7.421286106E-3,2.647119310E-1
3.020382958E0,7.157877812E-1,4.888219661E-1,4.006202263E-1
3.221675750E0,-2.223520696E-1,6.102990407E-1,-2.857575220E-1
3.422969750E0,2.398983651E0,1.667754543E-1,1.782807282E-1
3.624264750E0,1.686218880E0,-1.906566525E-1,-1.846221797E-1
3.825558750E0,8.521811029E-1,-1.856005651E-1,-3.505954691E-1
4.026853750E0,-1.041389400E0,2.077157872E0,2.853780011E-1
4.228148708E0,-1.788624676E0,-2.818346250E-1,-7.966907340E-1
4.429443708E0,-1.828401238E0,-1.614931966E0,-3.665356368E-1
4.630738708E0,-8.836607578E-1,-2.413409024E-1,3.013970697E-1
4.832033708E0,-1.751121805E0,-5.638575304E-1,-1.032991921E0
5.033328708E0,6.936285880E-1,1.499496235E0,5.985280108E-1
5.234624083E0,-9.004712105E-4,1.956726279E0,-1.302163231E-1
5.435919083E0,-2.349615902E-1,-8.559774077E-1,-8.253029144E-1
5.637214083E0,5.317545623E-1,-5.255009651E-2,-8.113150589E-1
5.838509083E0,-1.795393413E-1,-7.671640491E-1,6.525258780E-2
6.039804083E0,1.267440126E0,4.214719820E-1,2.774746487E-1
6.241098500E0,-2.467668262E0,-6.576977402E-1,-2.394010887E-2
6.442393500E0,-1.071406666E0,9.565705669E-1,3.982162897E-1
6.643688500E0,-6.034806025E-1,1.493209308E0,6.559234026E-1
6.844983500E0,-6.483752319E-1,-4.858621055E-1,-8.191246001E-1
7.046277500E0,8.716536467E-1,3.769226307E-1,3.223593744E-1
7.247572958E0,5.912697890E-1,-1.119007972E0,3.632278669E-1
7.448867958E0,-3.025474911E-1,3.578893590E-1,-7.470548898E-3
7.650162958E0,-1.809899990E-1,-3.618689740E-1,9.022068103E-1
7.851456958E0,6.807416171E-2,3.175453252E-1,1.901280642E-2
8.052751958E0,4.956811155E-1,4.453941107E-2,-3.173121674E-1
8.254046833E0,4.887235866E-1,6.067187905E-2,-1.825955348E-1
8.455341833E0,6.713157593E-1,5.054426765E-1,-5.130395253E-1
8.656636833E0,2.796840191E-2,-5.649930596E-2,-5.131949151E-1
8.857931833E0,1.369830135E-1,-1.164554858E-1,2.190086317E-1
9.059225833E0,-7.954683736E-1,-1.174427882E0,1.938838185E0
9.260520750E0,-1.500817998E-1,8.366663933E-2,-4.166111916E-1
9.461815750E0,-5.399254614E-1,2.948914576E-1,1.179342467E-1
9.663110750E0,6.360308826E-3,-1.837762338E-1,1.731015569E-1
9.864405750E0,2.846231622E-1,3.299993098E-1,3.292558363E-1
1.006570108E1,5.466655469E-1,3.752555895E-1,-4.697021556E-1
1.026699608E1,7.224556535E-1,-4.767223227E-1,5.733174482E-1
1.046829108E1,1.058713531E0,1.104329706E0,-6.317214847E-2
1.066958708E1,1.178488481E0,-3.731336349E-1,-1.822632667E-1
1.087088208E1,5.407130814E-1,-3.380661285E-1,-4.739086425E-1
1.107217658E1,-6.359542841E-1,-8.194135988E-1,-5.410288310E-1
1.127347258E1,-9.126275718E-2,6.011171579E-2,1.345046711E-1
1.147476758E1,1.440050517E0,-1.765332878E-2,4.733274293E-1
1.167606258E1,5.748263222E-1,3.769056737E-1,2.078752407E-1
1.187735758E1,-1.121094258E0,-1.764455795E-1,1.701185998E-1
1.207865258E1,7.216399670E-1,-2.491463506E-1,-6.922518611E-1
1.227994658E1,-2.430067742E-1,-1.116901220E0,-4.108815050E-1
1.248124158E1,-4.598659694E-1,-1.426216589E0,-2.245938921E0
1.268253658E1,-5.026903921E-1,3.964605170E-1,-3.730666843E-1
1.288383058E1,-1.424104283E0,7.812230945E-2,3.696000163E-1
1.308512533E1,-1.828716403E0,4.791559339E-2,-1.276582686E0
1.328641933E1,4.683619738E-4,-4.967817807E-1,4.150903308E-1
1.348771333E1,1.537112835E0,6.516137123E-2,-8.671164266E-1
1.368900833E1,2.360871792E-2,-9.540936863E-1,-4.808796930E-1
1.389030233E1,-6.640609726E-1,-1.885287337E0,-1.048326244E0
1.409159796E1,-2.912498116E-1,-8.764210278E-1,-4.861910114E-1
1.429289196E1,3.965379927E-1,4.060809410E-1,-7.884701335E-1
1.449418696E1,1.133058831E-1,-1.644190264E-1,3.836475134E-2
1.469548096E1,-2.123083073E-1,5.760372806E-1,-3.151684320E-1
1.489677596E1,-4.544815609E-1,-1.621879628E0,4.495139126E-1
1.509806950E1,1.486550499E0,-5.870434946E-1,2.684975646E-1
1.529936350E1,4.915409213E-1,1.540034981E0,2.081140995E-1
1.550065850E1,5.826224148E-1,7.344594026E-1,4.083666176E-1
1.570195250E1,-3.005252498E-1,3.762098551E-3,-4.208346355E-1
1.590324750E1,-1.080556097E0,2.861644882E-1,-8.239276493E-1
1.610454233E1,-1.056860840E0,-2.627738714E-1,-1.151574039E-1
1.630583733E1,-1.306823462E-1,-1.637425035E-1,-2.600397134E-1
1.650713233E1,1.262123253E0,5.180229610E-1,4.039024146E-1
1.670842833E1,-2.590842783E-2,-2.358129448E-1,4.798880053E-1
1.690972333E1,1.706834409E-1,-3.325054264E-1,4.997778940E-1
1.711101925E1,2.365081787E-1,-2.204482162E-1,9.357414691E-1
1.731231425E1,-4.421255171E-2,2.491697395E-1,9.405503654E-1
1.751361025E1,-1.117908695E-1,5.172984910E-1,-3.604843533E-1
1.771490625E1,-1.045414039E0,-2.173111850E-1,-6.802179989E-1
1.791620125E1,2.494204389E-1,-2.801477033E-1,7.302134469E-2
1.811749713E1,-1.098400045E0,-3.807823777E-2,-7.422081327E-1
1.831879312E1,3.826441312E-1,-4.710499388E-1,-3.822487863E-1
1.852008912E1,7.666664511E-2,-2.190986788E-1,-4.809369957E-1
1.872138413E1,1.229590514E-1,-4.183624327E-1,1.130081137E-1
1.892268012E1,3.978053766E-1,-1.434112085E0,7.360527688E-1
1.912397683E1,-4.573605837E-1,-6.329610944E-1,-1.101955445E0
1.932527283E1,-3.903630406E-2,-1.395052099E-1,-1.050414870E0
1.952656883E1,2.598561108E-2,5.074050021E-1,-1.028167384E0
1.972786483E1,7.436781228E-1,2.147214532E-2,-4.459063268E-1
1.992916083E1,-1.702171985E0,-1.415157750E0,2.761571248E-1
2.013045712E1,-1.277731225E0,-6.957479113E-1,2.595636331E0
2.033175412E1,2.421091096E0,-5.834784472E-1,1.322064668E0
2.053305113E1,1.281192777E0,5.408709562E-1,-1.483333361E-1
2.073434812E1,3.168386891E-1,-6.645939463E-1,-2.080198424E0
2.093564512E1,-1.741151717E0,7.718283731E-1,5.811432154E-1
2.113694138E1,3.383355682E0,1.676199092E0,-8.109751895E-1
2.133823837E1,1.227284957E0,-6.082384819E-1,-4.988018475E-2
2.153953537E1,-9.599549353E-1,-5.272837812E-1,-8.320402224E-1
2.174083337E1,1.921842375E-1,3.589494592E-1,-4.555194417E-1
2.194213038E1,-2.798711300E-1,7.377531391E-1,-6.265504995E-1
2.214342833E1,-1.890410668E-1,-2.721071970E-1,-9.224099636E-2
2.234472633E1,-2.811654112E-1,-1.374458206E-1,-1.934177077E-1
2.254602433E1,-5.100146145E-2,1.744738984E-1,-5.140772599E-1
2.274732133E1,-5.780975470E-1,1.668638642E0,1.956278383E0
2.294861933E1,8.887004730E-1,3.779839003E-1,1.050437674E0
2.314991758E1,4.027401343E-1,4.463606554E-1,4.365519512E-1
2.335121558E1,6.794297943E-1,-4.527651107E-1,-9.231332642E-1
2.355251258E1,7.405106860E-1,-5.125043589E-1,-1.266168941E0
2.375381058E1,9.273081762E-1,2.030469024E-1,-1.250533779E0
2.395510858E1,8.938784748E-3,2.840121281E-1,-2.358445928E-1
2.415640500E1,-1.255526570E-1,-3.866576600E-1,2.595235504E-2
2.435770200E1,-1.561797148E-1,2.182461548E-1,6.204807973E-1
2.455900000E1,5.946163698E-1,-3.052796209E-1,2.564737889E-1
