"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.700995833E-2,-1.647605896E1,-3.987917328E1,-6.333740234E0
2.483239583E-1,-1.628919220E1,-3.999514008E1,-3.434906006E0
4.496373333E-1,-1.716128540E1,-4.004896545E1,7.232971191E-1
6.509503333E-1,-1.865190125E1,-3.967067719E1,1.879058838E0
8.522643333E-1,-2.001141357E1,-3.915340805E1,7.500915527E-1
1.053578333E0,-2.285190582E1,-3.776321411E1,-2.643127441E0
1.254892333E0,-2.430266571E1,-3.697991180E1,-3.702239990E0
1.456205583E0,-2.410795212E1,-3.729306030E1,-2.512390137E0
1.657519583E0,-2.402470016E1,-3.731431961E1,-3.455505371E0
1.858833583E0,-2.402387238E1,-3.743352127E1,-4.551666260E0
2.060146583E0,-2.222187424E1,-3.780175781E1,-6.921112061E0
2.261460583E0,-1.981747437E1,-3.744644165E1,-1.112619019E1
2.462773583E0,-2.282052612E1,-3.427547455E1,-1.705343628E1
2.664086583E0,-2.508671188E1,-3.273475647E1,-1.760366821E1
2.865400583E0,-2.453924942E1,-3.346294403E1,-1.663504028E1
3.066714583E0,-2.310926056E1,-3.581229401E1,-1.259609985E1
3.268028583E0,-2.302999115E1,-3.682175827E1,-8.938079834E0
3.469343875E0,-2.347922516E1,-3.743334198E1,-4.710510254E0
3.670657875E0,-2.396870041E1,-3.769608307E1,-1.919219971E0
3.871971875E0,-2.382227707E1,-3.750704193E1,-1.766052246E-1
4.073285875E0,-2.279218674E1,-3.792065430E1,1.538452148E0
4.274599875E0,-1.930632019E1,-3.914431000E1,1.276275635E0
4.475913875E0,-1.806664276E1,-3.942147446E1,4.075927734E-1
4.677227875E0,-1.968811798E1,-3.913529968E1,-1.632263184E0
4.878541875E0,-2.086821365E1,-3.864638519E1,-2.051300049E0
5.079855875E0,-1.968904114E1,-3.912789917E1,-2.688812256E0
5.281169750E0,-1.767757034E1,-3.934941864E1,-3.863311768E0
5.482484750E0,-1.660125351E1,-3.973283005E1,-5.023040771E0
5.683798750E0,-1.740493011E1,-3.923506165E1,-7.514068604E0
5.885112750E0,-1.887417221E1,-3.927233124E1,-3.083709717E0
6.086426750E0,-1.922212219E1,-3.921445465E1,5.577087402E-1
6.287741250E0,-2.173283005E1,-3.826128387E1,1.538299561E0
6.489056250E0,-2.508293152E1,-3.702122116E1,1.139770508E0
6.690370250E0,-2.657009506E1,-3.624754715E1,-3.935546875E-1
6.891684250E0,-2.269404602E1,-3.747148895E1,-5.092376709E0
7.092998250E0,-1.711444092E1,-3.731710815E1,-1.334793091E1
7.294312208E0,-1.717496872E1,-3.609610748E1,-1.606802368E1
7.495626208E0,-2.037380219E1,-3.582016373E1,-1.420916748E1
7.696940208E0,-2.078571320E1,-3.523383713E1,-1.520950317E1
7.898254208E0,-2.037359619E1,-3.581130981E1,-1.411593628E1
8.099568208E0,-2.246985626E1,-3.458660889E1,-1.533129883E1
8.300882625E0,-2.041378403E1,-3.603773499E1,-1.416241455E1
8.502196625E0,-1.950857162E1,-3.591064453E1,-1.480551147E1
8.703511625E0,-1.646784973E1,-3.712868881E1,-1.431488037E1
8.904825625E0,-1.253643036E1,-3.910665131E1,-1.111578369E1
9.106139625E0,-1.093087769E1,-3.991675568E1,-7.979522705E0
9.307453458E0,-1.107852554E1,-4.054810333E1,-4.096191406E0
9.508768458E0,-1.142568970E1,-4.063007355E1,3.430175781E-2
9.710082458E0,-1.227492523E1,-4.043920517E1,3.390075684E0
9.911397458E0,-1.286531067E1,-4.019502258E1,4.747070312E0
1.011271246E1,-1.192144012E1,-4.044142532E1,3.675170898E0
1.031402608E1,-8.998474121E0,-4.032599640E1,2.395629883E-2
1.051534108E1,-5.350448608E0,-4.060149765E1,-3.369079590E0
1.071665508E1,-3.085502625E0,-4.048645401E1,-1.791290283E0
1.091797008E1,-2.393245697E0,-4.084301376E1,-2.858947754E0
1.111928508E1,-3.373256683E0,-4.056626129E1,-2.061553955E0
1.132059883E1,-4.397235870E0,-4.050926971E1,-6.016845703E0
1.152191383E1,-6.011875153E0,-3.954353333E1,-1.087387085E1
1.172322783E1,-1.144931030E1,-3.871148682E1,-1.226190186E1
1.192454283E1,-1.787786102E1,-3.706034470E1,-1.298623657E1
1.212585683E1,-2.090767670E1,-3.663265228E1,-1.105068970E1
1.232717263E1,-2.160903168E1,-3.649356079E1,-1.036090088E1
1.252848663E1,-2.148657608E1,-3.730419540E1,-7.443511963E0
1.272980063E1,-1.898327637E1,-3.834663391E1,-8.607330322E0
1.293111463E1,-1.754135513E1,-3.817105865E1,-1.020736694E1
1.313242863E1,-1.729142761E1,-3.821910858E1,-1.040490723E1
1.333374213E1,-2.072307205E1,-3.811605835E1,-7.397674561E0
1.353505713E1,-2.361803818E1,-3.753302765E1,-5.067840576E0
1.373637113E1,-2.433315659E1,-3.736310577E1,-5.562805176E0
1.393768513E1,-2.259064865E1,-3.781174469E1,-6.748840332E0
1.413900013E1,-2.106380844E1,-3.873919678E1,-6.350677490E0
1.434031413E1,-1.902361298E1,-3.938710785E1,-7.044952393E0
1.454162913E1,-1.866713333E1,-3.879051590E1,-9.492095947E0
1.474294412E1,-2.060471344E1,-3.786849976E1,-9.655609131E0
1.494425813E1,-2.133823395E1,-3.787510681E1,-8.747833252E0
1.514557313E1,-2.292380524E1,-3.724159241E1,-6.409942627E0
1.534688796E1,-2.408576202E1,-3.708897400E1,-3.810394287E0
1.554820296E1,-2.283494568E1,-3.744055939E1,-3.607971191E0
1.574951696E1,-2.212625122E1,-3.699670410E1,-6.264007568E0
1.595083096E1,-2.061560822E1,-3.735283661E1,-6.359619141E0
1.615214596E1,-2.030363083E1,-3.715764999E1,-6.574401855E0
1.635345908E1,-2.059807968E1,-3.699531555E1,-7.507293701E0
1.655477308E1,-2.331681824E1,-3.600316620E1,-6.735351562E0
1.675608708E1,-2.551380920E1,-3.534345245E1,-1.374725342E0
1.695740108E1,-2.643566513E1,-3.376016235E1,7.119384766E0
1.715871508E1,-2.566249466E1,-3.388881683E1,9.842132568E0
1.736002896E1,-2.359636307E1,-3.446926880E1,1.071960449E1
1.756134296E1,-2.356254578E1,-3.420798874E1,1.143939209E1
1.776265796E1,-2.384627151E1,-3.388675690E1,1.089556885E1
1.796397196E1,-2.486748886E1,-3.375167084E1,8.298370361E0
1.816528596E1,-2.508459854E1,-3.358309937E1,8.541229248E0
1.836660083E1,-2.398432159E1,-3.383061218E1,9.913482666E0
1.856791483E1,-2.371841049E1,-3.387042236E1,9.877532959E0
1.876922883E1,-2.248920059E1,-3.507289124E1,7.122375488E0
1.897054283E1,-2.417583084E1,-3.414766693E1,6.670471191E0
1.917185683E1,-2.430275726E1,-3.449211884E1,5.632995605E0
1.937316971E1,-2.335214615E1,-3.490806580E1,5.557586670E0
1.957448371E1,-2.325930405E1,-3.462557220E1,6.111785889E0
1.977579771E1,-2.530136490E1,-3.393638611E1,4.567749023E0
1.997711071E1,-2.872625923E1,-3.210637665E1,3.619079590E0
2.017842471E1,-2.947063828E1,-3.095319748E1,1.755187988E0
2.037973908E1,-2.963774109E1,-3.102361298E1,-1.392517090E-1
2.058105208E1,-2.678069115E1,-3.275832748E1,2.658843994E0
2.078236608E1,-2.519613266E1,-3.353572083E1,2.817565918E0
2.098368008E1,-2.238270950E1,-3.427230072E1,6.912353516E0
2.118499408E1,-1.993188095E1,-3.420591736E1,1.020266724E1
2.138630738E1,-2.268358612E1,-3.268762970E1,1.208251953E1
2.158762138E1,-2.455872345E1,-3.017548752E1,1.486898804E1
2.178893538E1,-2.353372192E1,-2.974059486E1,1.752850342E1
2.199024838E1,-2.120357513E1,-3.052724838E1,1.763711548E1
2.219156238E1,-2.028618622E1,-3.068475914E1,1.823153687E1
2.239287625E1,-1.908020401E1,-3.163554573E1,1.730130005E1
2.259419025E1,-1.642752075E1,-3.314206314E1,1.625604248E1
2.279550425E1,-1.564044189E1,-3.301288605E1,1.645935059E1
2.299681825E1,-1.651815033E1,-3.331893158E1,1.531823730E1
2.319813225E1,-1.771931076E1,-3.348545837E1,1.297900391E1
2.339944563E1,-1.616115952E1,-3.464722824E1,1.262344360E1
2.360075962E1,-1.483023834E1,-3.507580185E1,1.191522217E1
2.380207363E1,-1.698744583E1,-3.510544586E1,1.028240967E1
2.400338763E1,-1.722045135E1,-3.574523163E1,7.979766846E0
2.420470162E1,-1.601976395E1,-3.549747086E1,8.937255859E0
2.440601771E1,-1.321413040E1,-3.588403320E1,1.092233276E1
2.460733171E1,-1.338555527E1,-3.592249298E1,1.012609863E1
2.480864571E1,-1.382907104E1,-3.594554901E1,1.003366089E1
2.500996071E1,-1.464853287E1,-3.609477997E1,1.004034424E1
2.521127471E1,-1.502802658E1,-3.559707642E1,1.072521973E1
2.541258833E1,-1.614507675E1,-3.494253540E1,1.225387573E1
2.561390233E1,-1.849562454E1,-3.432048416E1,1.156600952E1
2.581521633E1,-1.759707260E1,-3.514330673E1,1.088275146E1
2.601653033E1,-1.613442993E1,-3.572369003E1,9.904785156E0
2.621784433E1,-1.675742722E1,-3.522945023E1,1.143386841E1
2.641915888E1,-1.631727982E1,-3.520641327E1,1.214440918E1
2.662047288E1,-1.610829544E1,-3.514386749E1,1.215197754E1
2.682178688E1,-1.621679688E1,-3.522464371E1,1.169500732E1
2.702309988E1,-1.657347870E1,-3.487844467E1,1.171942139E1
2.722441388E1,-1.653310394E1,-3.522885132E1,1.163504028E1
2.742572721E1,-1.618129349E1,-3.515517044E1,1.206829834E1
2.762704121E1,-1.584113693E1,-3.524658966E1,1.254333496E1
2.782835421E1,-1.567716980E1,-3.508444214E1,1.273199463E1
2.802966821E1,-1.523343658E1,-3.497048950E1,1.269284058E1
2.823098121E1,-1.430909348E1,-3.540957642E1,1.338003540E1
2.843229508E1,-1.468400192E1,-3.582779694E1,1.182565308E1
2.863360908E1,-1.518562317E1,-3.676090240E1,9.940307617E0
2.883492208E1,-1.664075851E1,-3.653247833E1,8.250244141E0
2.903623508E1,-1.820624542E1,-3.681457520E1,5.873413086E0
2.923754808E1,-2.100143051E1,-3.639385223E1,8.277587891E-1
2.943886000E1,-1.950681305E1,-3.714915466E1,-9.978637695E-1
2.964017300E1,-1.673941803E1,-3.794936371E1,3.754089355E0
2.984148600E1,-1.522467804E1,-3.765289307E1,8.541137695E0
3.004279900E1,-1.513616562E1,-3.752400970E1,9.251159668E0
3.024411200E1,-1.626934433E1,-3.680700684E1,1.165991211E1
3.044542546E1,-1.669688034E1,-3.631789780E1,1.241027832E1
3.064673946E1,-1.740936661E1,-3.592471313E1,1.255334473E1
3.084805246E1,-1.716711426E1,-3.578090668E1,1.358657837E1
3.104936546E1,-1.746982956E1,-3.448300171E1,1.602389526E1
3.125067946E1,-1.785624313E1,-3.387011719E1,1.701754761E1
3.145199296E1,-1.829445648E1,-3.351205444E1,1.711730957E1
3.165330696E1,-1.877011108E1,-3.368825531E1,1.621859741E1
3.185461996E1,-2.027384949E1,-3.431187820E1,1.346160889E1
3.205593396E1,-2.175455475E1,-3.432857513E1,1.116778564E1
3.225724696E1,-2.314959717E1,-3.527670288E1,7.404998779E0
3.245856046E1,-2.264983368E1,-3.569042969E1,4.236602783E0
3.265987346E1,-2.338341904E1,-3.564749146E1,1.720611572E0
3.286118746E1,-2.517066193E1,-3.507651520E1,-8.601074219E-1
3.306250046E1,-2.660124779E1,-3.447195435E1,-2.747100830E0
3.326381346E1,-2.660315323E1,-3.448353195E1,-1.018493652E0
3.346512733E1,-2.651258659E1,-3.444295502E1,4.414672852E-1
3.366644033E1,-2.575208664E1,-3.465759277E1,3.163696289E0
3.386775433E1,-2.478615570E1,-3.497805786E1,6.294189453E0
3.406906833E1,-2.233809662E1,-3.538801575E1,8.457366943E0
3.427038233E1,-2.112051010E1,-3.536698914E1,9.761291504E0
3.447169608E1,-2.088183975E1,-3.525229645E1,1.158306885E1
3.467301008E1,-2.088605118E1,-3.483929062E1,1.193774414E1
3.487432408E1,-2.228040695E1,-3.507212830E1,9.316253662E0
3.507563908E1,-2.251559067E1,-3.601545715E1,4.589630127E0
3.527695308E1,-2.181412506E1,-3.645966339E1,8.461608887E-1
3.547826721E1,-2.232648849E1,-3.622171783E1,7.383728027E-1
3.567958121E1,-2.345154953E1,-3.548802185E1,1.302032471E0
3.588089521E1,-2.424674988E1,-3.543988037E1,1.195434570E0
3.608220921E1,-2.485970306E1,-3.487050629E1,4.181213379E-1
3.628352321E1,-2.620466232E1,-3.448661804E1,4.818420410E-1
3.648483788E1,-2.658246040E1,-3.430424500E1,-3.244934082E-1
3.668615188E1,-2.584141159E1,-3.455123138E1,-3.095336914E0
3.688746587E1,-2.428372192E1,-3.509403229E1,-6.437408447E0
3.708877988E1,-2.157442856E1,-3.659333038E1,-4.834106445E0
3.729009388E1,-2.176792908E1,-3.689746094E1,-2.727722168E0
3.749140783E1,-2.398770523E1,-3.588347626E1,-1.644897461E-2
3.769272183E1,-2.411989594E1,-3.542554092E1,2.880279541E0
3.789403683E1,-2.513555527E1,-3.520397568E1,2.131195068E0
3.809535083E1,-2.366923904E1,-3.606767273E1,1.001190186E0
3.829666483E1,-1.886531830E1,-3.837078094E1,-2.657470703E-1
3.849797758E1,-1.320631409E1,-3.998378754E1,-3.227966309E0
3.869929158E1,-8.585681915E0,-4.077562714E1,-4.119628906E0
3.890060558E1,-6.580673218E0,-4.075483704E1,-3.086639404E0
3.910191958E1,-6.603302002E0,-4.065905762E1,-3.503601074E0
3.930323358E1,-6.668125153E0,-4.014215088E1,-5.961883545E0
3.950454946E1,-4.976245880E0,-3.962721252E1,-9.193969727E0
3.970586346E1,-3.369113922E0,-3.937113190E1,-9.910552979E0
3.990717746E1,-5.141044617E0,-4.014435577E1,-6.502197266E0
4.010849246E1,-1.040005875E1,-4.072019196E1,-1.560455322E0
4.030980646E1,-1.374551010E1,-3.997010040E1,2.185089111E0
4.051112096E1,-1.522929382E1,-3.950374603E1,4.203704834E0
4.071243596E1,-1.699853516E1,-3.906706238E1,4.937377930E0
4.091375196E1,-1.909326935E1,-3.846393585E1,2.792083740E0
4.111506696E1,-1.919485092E1,-3.828030396E1,2.432006836E0
4.131638196E1,-1.842769623E1,-3.859869385E1,3.242614746E0
4.151769796E1,-1.653517532E1,-3.889727783E1,4.886322021E0
4.171901296E1,-1.461106873E1,-3.927007675E1,4.532623291E0
