"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.711758332E-2,-1.503897095E1,-3.864180756E1,-5.534057617E0
2.284002917E-1,-1.631501770E1,-3.815970993E1,-6.613220215E0
4.296822917E-1,-1.773587036E1,-3.745014572E1,-7.051177979E0
6.309652917E-1,-1.951470947E1,-3.676566696E1,-6.124084473E0
8.322472917E-1,-2.099046326E1,-3.600114059E1,-6.323638916E0
1.033530292E0,-2.211795044E1,-3.541914368E1,-7.000000000E0
1.234811792E0,-2.227980042E1,-3.509024048E1,-7.490600586E0
1.436094792E0,-2.239039612E1,-3.517635345E1,-7.338806152E0
1.637377792E0,-2.159289551E1,-3.560958862E1,-6.805694580E0
1.838659792E0,-2.143199158E1,-3.565963364E1,-6.924987793E0
2.039942792E0,-2.141966248E1,-3.531475449E1,-7.670013428E0
2.241225917E0,-1.957823181E1,-3.645686722E1,-7.570312500E0
2.442507917E0,-1.767498779E1,-3.717158890E1,-6.668945312E0
2.643790917E0,-1.620903015E1,-3.832063675E1,-6.151489258E0
2.845072917E0,-1.493537903E1,-3.888107300E1,-4.714996338E0
3.046354917E0,-1.367732239E1,-3.940454865E1,-3.371185303E0
3.247637417E0,-1.289112854E1,-3.986550903E1,-1.599700928E0
3.448919417E0,-1.300970459E1,-3.961857986E1,9.424743652E-1
3.650201417E0,-1.349462891E1,-3.947558594E1,1.661224365E0
3.851483417E0,-1.295347595E1,-3.978435516E1,1.338287354E0
4.052765417E0,-1.063148499E1,-4.013873291E1,3.118988037E0
4.254047417E0,-8.186859131E0,-4.013341904E1,5.510131836E0
4.455329417E0,-5.978942871E0,-4.022204208E1,8.259948730E0
4.656612417E0,-5.037567139E0,-3.971997070E1,1.099548340E1
4.857894417E0,-3.651657104E0,-3.850611877E1,1.480966187E1
5.059176417E0,-2.358215332E0,-3.746816254E1,1.699108887E1
5.260459542E0,-7.750396729E-1,-3.693990707E1,1.811117554E1
5.461741542E0,1.323333740E0,-3.638233185E1,1.896142578E1
5.663024542E0,2.308273315E0,-3.655152893E1,1.789575195E1
5.864306542E0,8.582153320E-1,-3.702890396E1,1.657131958E1
6.065589542E0,3.647308350E-1,-3.726854324E1,1.629193115E1
6.266871542E0,-1.044158936E-1,-3.706894302E1,1.659771729E1
6.468153542E0,-2.657424927E0,-3.615957260E1,1.903912354E1
6.669436542E0,-6.231842041E0,-3.404575729E1,2.230014038E1
6.870718542E0,-1.270858765E1,-3.290285873E1,2.122726440E1
7.072001542E0,-1.623335266E1,-3.222115707E1,2.014181519E1
7.273283542E0,-1.707978821E1,-3.223490524E1,1.916708374E1
7.474566542E0,-1.768389893E1,-3.219813156E1,1.848498535E1
7.675848542E0,-1.805253601E1,-3.192928314E1,1.921298218E1
7.877131542E0,-1.856774902E1,-3.175960541E1,1.915417480E1
8.078414542E0,-1.789424133E1,-3.241205978E1,1.877722168E1
8.279696708E0,-1.753349304E1,-3.270067978E1,1.837100220E1
8.480979708E0,-1.612887573E1,-3.303710938E1,1.806127930E1
8.682262708E0,-1.399888611E1,-3.401615524E1,1.806097412E1
8.883545708E0,-1.033236694E1,-3.458116150E1,1.944409180E1
