"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.379258333E-2,-7.450007629E-1,7.862400055E0,5.589975586E0
2.925582917E-1,1.106049957E0,7.765701141E0,6.425687714E0
4.913252917E-1,2.389031982E-1,7.138505402E0,6.837331696E0
6.900912917E-1,2.174078979E0,7.457042999E0,5.458249512E0
8.901162917E-1,2.402503967E-1,7.576943665E0,5.823789368E0
1.091399292E0,9.210346985E-1,7.622149658E0,5.882467346E0
1.292680792E0,3.614982605E-1,7.885901184E0,6.219117279E0
1.493963792E0,1.394051056E0,7.768844604E0,5.676645355E0
1.695245792E0,5.008584595E-1,7.644303589E0,4.910538483E0
1.896528792E0,8.479866028E-1,7.660170593E0,5.604645081E0
2.097810792E0,7.455995178E-1,8.524772644E0,6.206992493E0
2.299094917E0,6.384223938E-1,7.441026306E0,5.896837463E0
2.500376917E0,6.496490479E-2,8.244405670E0,5.865402832E0
2.701658917E0,-1.398092651E0,8.314160614E0,5.425467682E0
2.902941917E0,-5.551954651E-1,8.689130859E0,4.438719635E0
3.104223917E0,-1.913770294E0,8.746012573E0,4.199367371E0
3.305505417E0,-1.653461609E0,9.037157135E0,3.690575409E0
3.506787417E0,-1.572629700E0,8.950487366E0,2.800975342E0
3.708070417E0,-2.448458405E0,9.450896759E0,2.147434387E0
3.909352417E0,-2.438279572E0,9.253157959E0,2.550695801E0
4.110634417E0,-2.236499176E0,8.956774292E0,2.630030823E0
4.311916417E0,-2.949915619E0,8.839268646E0,1.588047638E0
4.540874417E0,-3.391048279E0,8.207731934E0,7.023394775E-1
4.739641417E0,-4.096231842E0,9.217382355E0,-3.144960022E-1
4.938407417E0,-3.964206390E0,8.274493103E0,-1.567390594E0
5.137173417E0,-5.069657593E0,8.236023102E0,-1.895957336E0
5.335940542E0,-4.140390015E0,8.256829834E0,-1.207688599E0
5.534706542E0,-5.058430939E0,8.696315918E0,-1.358574829E0
5.733473542E0,-4.914131012E0,9.126521301E0,-9.756710815E-1
5.932239542E0,-5.140759735E0,8.340655518E0,-5.673202515E-1
6.131005542E0,-4.915777588E0,8.547974396E0,-1.951940918E-1
6.329772542E0,-5.659281464E0,8.868158569E0,-1.736389160E-1
6.528538542E0,-3.117267609E0,9.137598267E0,-1.453178101E0
6.727305542E0,-1.960024109E0,9.507928162E0,-2.758314056E0
6.926071542E0,-2.548450470E0,8.170160065E0,-2.305655365E0
7.124838542E0,-4.763095093E-1,9.405092010E0,-2.216291199E0
7.323604542E0,-4.331991577E-1,1.001028351E1,-2.783910828E0
7.522371542E0,-3.507206726E-1,9.161997528E0,-2.562521210E0
7.721137542E0,2.077679443E-1,9.365424500E0,-2.568658447E0
7.919904542E0,3.279679871E-1,9.646689606E0,-1.548679504E0
8.118671542E0,5.980064392E-1,9.401948547E0,-1.497036896E0
8.317437708E0,-5.882766724E-1,9.688303070E0,-1.358425140E0
8.516204708E0,-9.400451660E-1,9.264384613E0,-2.194586334E0
8.714970708E0,-3.017574921E0,9.256750488E0,-1.753453674E0
8.913737708E0,-1.634600830E0,9.451944580E0,-1.782493286E0
9.115020708E0,-3.967499542E0,9.186696167E0,-1.123413849E0
9.316304292E0,-4.568050690E0,8.462202759E0,-5.498066711E-1
9.517587292E0,-4.938081207E0,8.166567535E0,-1.316212921E0
9.716354292E0,-4.095333710E0,9.310339050E0,-2.615061951E-1
9.915122292E0,-3.082988892E0,8.838370514E0,9.280700684E-1
1.011388929E1,-6.514303436E0,8.193960571E0,-6.042933655E-1
1.031265658E1,-5.377567291E0,8.339008942E0,8.997789001E-1
1.051142358E1,-5.932912445E0,8.115224304E0,6.481521606E-1
1.071019058E1,-6.794969788E0,7.243287506E0,-7.710466003E-1
1.090895858E1,-7.183861084E0,6.091732178E0,7.204518127E-1
1.110772558E1,-6.431525574E0,7.107519836E0,1.415157166E0
1.130649296E1,-5.984555054E0,7.263645172E0,1.822759552E0
1.150526096E1,-5.671855316E0,7.953710175E0,8.575666809E-1
1.170402896E1,-6.662495270E0,7.286996613E0,1.064735870E0
1.190279596E1,-5.803581390E0,7.130422211E0,1.684596863E0
1.210156396E1,-5.577102356E0,8.040379944E0,2.166444855E0
1.230033154E1,-6.248755646E0,8.021219788E0,1.199605408E0
1.249909954E1,-5.387596436E0,7.911797333E0,1.913470917E0
1.269912554E1,-4.550237732E0,8.268655243E0,1.458267517E0
1.289789454E1,-6.467001801E0,7.448211365E0,2.246228943E0
1.309917854E1,-5.307962036E0,7.974217529E0,1.611399078E0
1.330046271E1,-5.410199432E0,7.538323975E0,1.786983948E0
1.356087471E1,-5.667214966E0,7.405699768E0,1.267564087E0
1.375964371E1,-7.280709686E0,8.210725708E0,-4.266128540E-1
1.395841171E1,-5.379513245E0,8.521180115E0,4.165837097E-1
1.415718071E1,-6.661597137E0,8.577912140E0,-1.169967041E0
1.435594854E1,-4.549040222E0,8.633296967E0,-1.438807983E0
1.455471754E1,-4.868925018E0,8.998836823E0,-2.326312408E0
1.475348654E1,-4.661157074E0,8.743467865E0,-2.632874908E0
1.495225454E1,-3.708538055E0,9.001980286E0,-3.062032471E0
1.515102354E1,-3.867357788E0,8.927884369E0,-3.393892365E0
1.534979308E1,-2.736459503E0,8.368946686E0,-3.438200226E0
1.554856208E1,-2.325563965E0,8.929980011E0,-3.394491119E0
1.574733108E1,-2.559976501E0,8.481362915E0,-3.723207550E0
1.594610008E1,-2.906206512E0,8.822802887E0,-3.657943268E0
1.614486908E1,-3.491639099E0,8.369844818E0,-3.479214935E0
1.634363767E1,-3.317401428E0,8.719966736E0,-3.910318451E0
1.654240667E1,-3.877237244E0,8.327183533E0,-3.588338013E0
1.674117567E1,-4.241579590E0,9.105115814E0,-2.356699219E0
1.693994467E1,-4.184997253E0,8.704997864E0,-2.806364136E0
1.713871467E1,-3.601061554E0,9.287137299E0,-1.122665405E0
1.733748392E1,-3.187321930E0,9.544152832E0,-6.279441833E-1
1.753625392E1,-3.996090088E0,9.201215973E0,-1.881138153E0
1.773502292E1,-3.481909332E0,8.581504669E0,-1.054407349E0
1.793379192E1,-3.369642792E0,9.092092896E0,-1.127904510E0
1.813256192E1,-3.630550232E0,9.943372650E0,-1.140178986E0
1.833133029E1,-3.922293549E0,9.178313599E0,-1.127156067E-1
1.853010029E1,-4.786745911E0,9.241182861E0,5.448669434E-1
1.872887029E1,-3.799249420E0,8.845256195E0,6.029461670E-1
1.892764029E1,-2.998714142E0,9.581125946E0,1.866618347E-1
1.912641029E1,-2.741099854E0,9.485474854E0,4.427792358E-1
1.932518021E1,-2.058818665E0,9.991422729E0,-5.998027039E-1
1.952395021E1,-2.032772827E0,1.226474533E1,9.445358276E-1
1.972272021E1,-3.348536682E0,1.002165985E1,1.183439026E0
1.992149021E1,-1.980531464E0,8.619375916E0,1.949096832E0
2.012025921E1,-4.579127655E0,8.698411560E0,1.516795807E0
2.031902817E1,-1.048270111E0,8.537945251E0,3.480113068E0
2.052283017E1,-2.839894409E0,8.196056213E0,2.947969666E0
2.072411617E1,-9.071136475E-2,9.499096527E0,2.548749847E0
2.092540217E1,-9.864486694E-2,7.705077209E0,2.045346680E0
2.112668817E1,-3.457809448E-1,9.523795166E0,1.895208893E0
2.132797496E1,5.583389282E-1,9.611961823E0,2.399659882E0
2.152926096E1,-6.342311096E-1,9.379345551E0,1.745819550E0
2.173054696E1,-1.651066589E0,9.230854340E0,1.354682922E0
2.193183296E1,-1.638193359E0,9.287736053E0,1.912872162E0
2.213311896E1,-1.473535767E0,8.802744598E0,1.145567780E0
2.233440529E1,-4.715793457E0,8.677754517E0,4.541555786E-1
2.253569229E1,-3.002156982E0,1.015413437E1,1.432071991E0
2.273697829E1,-1.862576752E0,9.274413757E0,4.360432434E-1
2.298732729E1,-2.210004272E0,9.661508789E0,9.422904968E-1
2.318609729E1,-1.907932434E0,9.444310455E0,6.701564026E-1
2.338486579E1,-1.268462219E0,9.070687408E0,1.556613007E0
2.358363579E1,-1.844763794E0,1.118893250E1,2.520458679E0
2.378240579E1,-2.059716797E0,9.532177734E0,1.346599731E0
2.398117579E1,-2.277663574E0,9.836345215E0,1.301992493E0
2.417994579E1,-2.366578674E0,1.081740509E1,1.545985107E0
2.437871667E1,-2.038161621E0,9.365424500E0,1.193468170E0
2.457748567E1,-1.952839050E0,9.465416565E0,5.685177612E-1
2.477625567E1,-2.588866425E0,9.643097076E0,8.087681580E-1
2.497502567E1,-3.496279449E0,1.031235535E1,5.258564758E-1
2.517379567E1,-2.064506836E0,8.847351837E0,2.833607483E-1
2.537256592E1,-5.242098999E-1,9.872420197E0,9.755213928E-1
2.557133592E1,-2.211052094E0,8.369844818E0,4.028123474E-1
2.577010492E1,-1.992207184E0,9.666298828E0,8.247848511E-2
2.596887492E1,-1.346599731E0,1.007479935E1,1.093925171E0
2.616764492E1,-1.010847931E0,8.463250580E0,1.057401123E0
2.636641404E1,-1.461410980E0,9.613009644E0,1.495240631E0
2.656518404E1,-2.362836456E0,9.535021820E0,1.974992981E0
2.676395304E1,-3.701802063E-1,9.744136963E0,2.584525452E0
2.696272304E1,-1.013841705E0,8.814570007E0,2.667153625E0
2.716149304E1,-2.039957886E0,9.470805359E0,3.317700806E0
2.736026354E1,-3.396137695E0,9.311087494E0,3.439697113E0
2.755903354E1,-7.298822021E-1,8.804690552E0,3.875590668E0
2.775780354E1,-1.227896576E0,9.403295746E0,3.838318176E0
2.795657354E1,-1.224603424E0,9.414223022E0,3.991749115E0
