"Time (s)","Distance (cm)"
2.071449167E-1,0.000000000E0
4.071449167E-1,0.000000000E0
6.071449167E-1,0.000000000E0
8.071449167E-1,0.000000000E0
1.007144917E0,0.000000000E0
1.207144917E0,0.000000000E0
1.407144917E0,0.000000000E0
1.607144917E0,0.000000000E0
1.807144917E0,0.000000000E0
2.007144917E0,0.000000000E0
2.207144917E0,0.000000000E0
2.407144917E0,0.000000000E0
2.607144917E0,0.000000000E0
2.807144917E0,0.000000000E0
3.007144917E0,0.000000000E0
3.207144917E0,0.000000000E0
3.407144917E0,0.000000000E0
3.607144917E0,0.000000000E0
3.807144917E0,0.000000000E0
4.007144917E0,0.000000000E0
4.207144917E0,0.000000000E0
4.407144917E0,0.000000000E0
4.607144917E0,0.000000000E0
4.807144917E0,0.000000000E0
5.007144917E0,0.000000000E0
5.207144917E0,0.000000000E0
5.407144917E0,0.000000000E0
5.607144917E0,0.000000000E0
5.807144917E0,0.000000000E0
6.007144917E0,0.000000000E0
6.207144917E0,0.000000000E0
6.407144917E0,5.000000000E0
6.607144917E0,5.000000000E0
6.807144917E0,5.000000000E0
7.007144917E0,5.000000000E0
7.207144917E0,5.000000000E0
7.407144917E0,5.000000000E0
7.607144917E0,5.000000000E0
7.807144917E0,5.000000000E0
8.007144917E0,5.000000000E0
8.207144917E0,5.000000000E0
8.407144917E0,5.000000000E0
8.607144917E0,5.000000000E0
8.807144917E0,5.000000000E0
9.007144917E0,5.000000000E0
9.207144917E0,5.000000000E0
9.407144917E0,5.000000000E0
9.607144917E0,0.000000000E0
9.807144917E0,0.000000000E0
1.000714492E1,0.000000000E0
1.020714492E1,0.000000000E0
1.040714492E1,0.000000000E0
1.060714492E1,0.000000000E0
1.080714492E1,0.000000000E0
1.100714492E1,0.000000000E0
1.120714492E1,0.000000000E0
1.140714492E1,0.000000000E0
1.160714492E1,0.000000000E0
1.180714492E1,0.000000000E0
1.200714492E1,0.000000000E0
1.220714492E1,0.000000000E0
1.240714492E1,0.000000000E0
1.260714492E1,0.000000000E0
1.280714492E1,0.000000000E0
1.300714492E1,0.000000000E0
1.320714492E1,0.000000000E0
1.340714492E1,0.000000000E0
1.360714492E1,0.000000000E0
1.380714492E1,0.000000000E0
1.400714492E1,5.000000000E0
1.420714492E1,5.000000000E0
1.440714492E1,5.000000000E0
1.460714492E1,5.000000000E0
1.480714492E1,5.000000000E0
1.500714492E1,5.000000000E0
1.520714492E1,5.000000000E0
1.540714492E1,5.000000000E0
1.560714492E1,5.000000000E0
1.580714492E1,5.000000000E0
1.600714492E1,5.000000000E0
1.620714492E1,5.000000000E0
1.640714492E1,5.000000000E0
1.660714492E1,5.000000000E0
1.680714492E1,5.000000000E0
1.700714492E1,5.000000000E0
1.720714492E1,5.000000000E0
1.740714492E1,5.000000000E0
1.760714492E1,5.000000000E0
1.780714492E1,5.000000000E0
1.800714492E1,5.000000000E0
1.820714492E1,5.000000000E0
1.840714492E1,5.000000000E0
1.860714492E1,5.000000000E0
1.880714492E1,5.000000000E0
1.900714492E1,5.000000000E0
1.920714492E1,5.000000000E0
1.940714492E1,0.000000000E0
1.960714492E1,0.000000000E0
1.980714492E1,5.000000000E0
2.000714492E1,5.000000000E0
2.020714492E1,5.000000000E0
2.040714492E1,5.000000000E0
2.060714492E1,5.000000000E0
2.080714492E1,5.000000000E0
2.100714492E1,5.000000000E0
2.120714492E1,5.000000000E0
2.140714492E1,5.000000000E0
2.160714492E1,5.000000000E0
2.180714492E1,5.000000000E0
2.200714492E1,5.000000000E0
2.220714492E1,5.000000000E0
2.240714492E1,5.000000000E0
2.260714492E1,5.000000000E0
2.280714492E1,5.000000000E0
2.300714492E1,5.000000000E0
2.320714492E1,5.000000000E0
2.340714492E1,5.000000000E0
2.360714492E1,5.000000000E0
2.380714492E1,5.000000000E0
2.400714492E1,5.000000000E0
2.420714492E1,5.000000000E0
2.440714492E1,5.000000000E0
2.460714492E1,5.000000000E0
2.480714492E1,5.000000000E0
2.500714492E1,0.000000000E0
2.520714492E1,0.000000000E0
2.540714492E1,0.000000000E0
2.560714492E1,0.000000000E0
2.580714492E1,5.000000000E0
2.600714492E1,5.000000000E0
2.620714492E1,5.000000000E0
2.640714492E1,5.000000000E0
2.660714492E1,5.000000000E0
2.680714492E1,5.000000000E0
2.700714492E1,5.000000000E0
2.720714492E1,5.000000000E0
2.740714492E1,5.000000000E0
2.760714492E1,0.000000000E0
2.780714492E1,0.000000000E0
2.800714492E1,0.000000000E0
2.820714492E1,0.000000000E0
2.840714492E1,0.000000000E0
2.860714492E1,0.000000000E0
2.880714492E1,0.000000000E0
2.900714492E1,0.000000000E0
2.920714492E1,5.000000000E0
2.940714492E1,5.000000000E0
2.960714492E1,5.000000000E0
2.980714492E1,0.000000000E0
3.000714492E1,0.000000000E0
3.020714492E1,0.000000000E0
3.040714492E1,0.000000000E0
3.060714492E1,0.000000000E0
3.080714492E1,0.000000000E0
3.100714492E1,0.000000000E0
3.120714492E1,0.000000000E0
3.140714492E1,0.000000000E0
3.160714492E1,5.000000000E0
3.180714492E1,5.000000000E0
3.200714492E1,5.000000000E0
3.220714492E1,5.000000000E0
3.240714492E1,5.000000000E0
3.260714492E1,0.000000000E0
3.280714492E1,0.000000000E0
3.300714492E1,0.000000000E0
3.320714492E1,0.000000000E0
3.340714492E1,0.000000000E0
3.360714492E1,5.000000000E0
3.380714492E1,5.000000000E0
3.400714492E1,5.000000000E0
3.420714492E1,5.000000000E0
3.440714492E1,5.000000000E0
3.460714492E1,5.000000000E0
3.480714492E1,5.000000000E0
3.500714492E1,0.000000000E0
3.520714492E1,0.000000000E0
3.540714492E1,0.000000000E0
3.560714492E1,0.000000000E0
3.580714492E1,0.000000000E0
3.600714492E1,0.000000000E0
3.620714492E1,0.000000000E0
3.640714492E1,0.000000000E0
3.660714492E1,0.000000000E0
3.680714492E1,0.000000000E0
3.700714492E1,0.000000000E0
3.720714492E1,0.000000000E0
3.740714492E1,0.000000000E0
3.760714492E1,0.000000000E0
3.780714492E1,0.000000000E0
3.800714492E1,0.000000000E0
3.820714492E1,0.000000000E0
3.840714492E1,0.000000000E0
3.860714492E1,0.000000000E0
3.880714492E1,5.000000000E0
3.900714492E1,5.000000000E0
3.920714492E1,5.000000000E0
3.940714492E1,5.000000000E0
3.960714492E1,5.000000000E0
3.980714492E1,5.000000000E0
4.000714492E1,5.000000000E0
4.020714492E1,5.000000000E0
4.040714492E1,5.000000000E0
4.060714492E1,5.000000000E0
4.080714492E1,5.000000000E0
4.100714492E1,5.000000000E0
4.120714492E1,5.000000000E0
4.140714492E1,5.000000000E0
4.160714492E1,5.000000000E0
4.180714492E1,5.000000000E0
4.200714492E1,5.000000000E0
4.220714492E1,0.000000000E0
4.240714492E1,0.000000000E0
4.260714492E1,5.000000000E0
4.280714492E1,5.000000000E0
4.300714492E1,5.000000000E0
4.320714492E1,5.000000000E0
4.340714492E1,5.000000000E0
4.360714492E1,5.000000000E0
4.380714492E1,0.000000000E0
4.400714492E1,0.000000000E0
4.420714492E1,5.000000000E0
4.440714492E1,5.000000000E0
4.460714492E1,5.000000000E0
4.480714492E1,5.000000000E0
4.500714492E1,5.000000000E0
4.520714492E1,5.000000000E0
4.540714492E1,5.000000000E0
4.560714492E1,5.000000000E0
4.580714492E1,5.000000000E0
4.600714492E1,5.000000000E0
4.620714492E1,5.000000000E0
4.640714492E1,5.000000000E0
4.660714492E1,5.000000000E0
4.680714492E1,0.000000000E0
4.700714492E1,0.000000000E0
4.720714492E1,0.000000000E0
4.740714492E1,0.000000000E0
4.760714492E1,0.000000000E0
4.780714492E1,0.000000000E0
4.800714492E1,0.000000000E0
4.820714492E1,0.000000000E0
4.840714492E1,0.000000000E0
4.860714492E1,0.000000000E0
4.880714492E1,0.000000000E0
4.900714492E1,0.000000000E0
4.920714492E1,0.000000000E0
4.940714492E1,0.000000000E0
4.960714492E1,0.000000000E0
4.980714492E1,0.000000000E0
5.000714492E1,0.000000000E0
5.020714492E1,0.000000000E0
5.040714492E1,0.000000000E0
5.060714492E1,0.000000000E0
5.080714492E1,0.000000000E0
5.100714492E1,0.000000000E0
5.120714492E1,0.000000000E0
5.140714492E1,0.000000000E0
5.160714492E1,0.000000000E0
5.180714492E1,0.000000000E0
5.200714492E1,0.000000000E0
5.220714492E1,0.000000000E0
5.240714492E1,0.000000000E0
5.260714492E1,0.000000000E0
5.280714492E1,0.000000000E0
5.300714492E1,0.000000000E0
5.320714492E1,0.000000000E0
5.340714492E1,0.000000000E0
5.360714492E1,5.000000000E0
5.380714492E1,5.000000000E0
5.400714492E1,5.000000000E0
5.420714492E1,5.000000000E0
5.440714492E1,5.000000000E0
5.460714492E1,5.000000000E0
5.480714492E1,5.000000000E0
5.500714492E1,5.000000000E0
5.520714492E1,5.000000000E0
5.540714492E1,5.000000000E0
5.560714492E1,5.000000000E0
5.580714492E1,0.000000000E0
