"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.551237500E-2,-2.083666992E-1,9.240135040E0,1.130748596E0
2.642753750E-1,1.181193695E0,1.001941452E1,2.047442322E0
4.630378750E-1,7.776329041E-1,9.506580963E0,1.591191101E0
6.592838750E-1,1.332229614E-2,9.479487305E0,7.933502197E-1
8.882378750E-1,-1.034049683E0,1.018467087E1,1.699865112E0
1.086999875E0,-3.384461975E-1,9.751172333E0,1.748513947E0
1.285761875E0,-4.864883423E-2,9.897867279E0,1.213227081E0
1.484523125E0,1.252894592E-1,9.678423615E0,1.859133911E-1
1.683285125E0,7.403604126E-1,9.834698639E0,1.385219421E0
1.882047125E0,7.334747314E-2,1.095137650E1,9.172924805E-1
2.080809125E0,1.841171265E-1,1.051218979E1,1.361418915E0
2.279571125E0,1.142274628E0,9.849517822E0,9.154962158E-1
2.478333167E0,1.145567780E0,9.760303345E0,1.421593781E0
2.677095167E0,3.050656128E-1,9.503587189E0,1.103056183E0
2.875857167E0,7.638615417E-1,1.000848724E1,1.061442719E0
3.077135167E0,4.680766296E-1,1.113669113E1,1.035546570E0
3.278414167E0,-3.369493103E-1,1.090766739E1,-1.833237762E0
3.479692542E0,-2.471211090E0,9.117240601E0,-2.446362762E0
3.709904542E0,-8.547225952E-2,8.814869385E0,-1.215322723E0
3.908666542E0,-2.202220459E0,9.464817810E0,-1.246907043E0
4.107428542E0,-2.223925323E0,1.036055511E1,-1.053658905E0
4.306190542E0,-3.012036438E0,8.933422852E0,-1.831890564E0
4.504952250E0,-3.276536407E0,8.153095551E0,-3.226690063E0
4.703715250E0,-3.723656616E0,8.142467651E0,-5.092260590E0
4.902477250E0,-2.743345184E0,7.968828735E0,-5.292993164E0
5.101239250E0,-4.297712860E0,7.527546387E0,-7.000342712E0
5.300001250E0,-1.345701599E0,7.853269043E0,-2.808459778E0
5.498764875E0,-3.348237305E0,7.660469971E0,-3.494333496E0
