"Time (s)","Distance (cm)"
3.279124998E-3,5.000000000E0
6.243807292E0,0.000000000E0
6.577359833E0,5.000000000E0
8.517624500E0,0.000000000E0
1.003644625E1,5.000000000E0
1.009415183E1,0.000000000E0
1.021311971E1,5.000000000E0
1.737112442E1,0.000000000E0
1.757112442E1,0.000000000E0
1.777112442E1,0.000000000E0
1.797112442E1,5.000000000E0
1.817112442E1,5.000000000E0
1.837112442E1,5.000000000E0
1.857112442E1,5.000000000E0
1.877112442E1,5.000000000E0
1.897112442E1,5.000000000E0
1.917112442E1,5.000000000E0
1.937112442E1,5.000000000E0
1.957112442E1,5.000000000E0
1.977112442E1,5.000000000E0
1.997112442E1,5.000000000E0
2.017112442E1,5.000000000E0
2.037112442E1,5.000000000E0
2.057112442E1,5.000000000E0
2.077112442E1,5.000000000E0
2.097112442E1,5.000000000E0
2.117112442E1,5.000000000E0
2.137112442E1,5.000000000E0
2.157112442E1,0.000000000E0
2.177112442E1,0.000000000E0
2.197112442E1,0.000000000E0
2.217112442E1,0.000000000E0
2.237112442E1,0.000000000E0
2.257112442E1,0.000000000E0
2.277112442E1,0.000000000E0
2.297112442E1,0.000000000E0
2.317112442E1,0.000000000E0
2.337112442E1,0.000000000E0
2.357112442E1,0.000000000E0
2.377112442E1,5.000000000E0
2.397112442E1,5.000000000E0
2.417112442E1,0.000000000E0
2.437112442E1,0.000000000E0
2.457112442E1,5.000000000E0
2.477112442E1,5.000000000E0
2.497112442E1,5.000000000E0
2.517112442E1,5.000000000E0
2.537112442E1,5.000000000E0
2.557112442E1,5.000000000E0
2.577112442E1,5.000000000E0
2.597112442E1,5.000000000E0
2.617112442E1,5.000000000E0
2.637112442E1,5.000000000E0
2.657112442E1,0.000000000E0
2.677112442E1,5.000000000E0
2.697112442E1,5.000000000E0
2.717112442E1,5.000000000E0
2.737112442E1,5.000000000E0
2.757112442E1,5.000000000E0
2.777112442E1,5.000000000E0
2.797112442E1,5.000000000E0
2.817112442E1,5.000000000E0
2.837112442E1,0.000000000E0
2.857112442E1,0.000000000E0
2.877112442E1,0.000000000E0
2.897112442E1,0.000000000E0
2.917112442E1,0.000000000E0
2.937112442E1,0.000000000E0
2.957112442E1,0.000000000E0
2.977112442E1,0.000000000E0
2.997112442E1,0.000000000E0
3.017112442E1,5.000000000E0
3.037112442E1,5.000000000E0
3.057112442E1,5.000000000E0
3.077112442E1,5.000000000E0
3.097112442E1,0.000000000E0
3.117112442E1,0.000000000E0
3.137112442E1,0.000000000E0
3.157112442E1,0.000000000E0
3.177112442E1,0.000000000E0
3.197112442E1,0.000000000E0
3.217112442E1,0.000000000E0
3.237112442E1,0.000000000E0
3.257112442E1,0.000000000E0
3.277112442E1,0.000000000E0
3.297112442E1,0.000000000E0
3.317112442E1,0.000000000E0
3.337112442E1,5.000000000E0
3.357112442E1,5.000000000E0
3.377112442E1,5.000000000E0
3.397112442E1,5.000000000E0
3.417112442E1,0.000000000E0
3.437112442E1,0.000000000E0
3.457112442E1,0.000000000E0
3.477112442E1,0.000000000E0
3.497112442E1,0.000000000E0
3.517112442E1,0.000000000E0
3.537112442E1,0.000000000E0
