"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.843212502E-2,1.458764648E1,-3.692840195E1,1.054040527E1
2.897201250E-1,1.469757080E1,-3.720143509E1,9.467803955E0
4.910091250E-1,1.445210266E1,-3.775463104E1,9.234802246E0
6.922982917E-1,1.247749329E1,-3.760160828E1,1.098403931E1
8.935862917E-1,1.257373047E1,-3.765377808E1,1.072146606E1
1.094875292E0,1.440428162E1,-3.765921402E1,7.746246338E0
1.296164292E0,1.548265076E1,-3.749568939E1,5.181030273E0
1.497453292E0,1.579614258E1,-3.677180481E1,7.317352295E0
1.698741792E0,1.642568970E1,-3.632888031E1,9.228576660E0
1.900030792E0,1.624975586E1,-3.574305344E1,1.179574585E1
2.101319792E0,1.531724548E1,-3.607221222E1,1.208728027E1
2.302608792E0,1.450389099E1,-3.741400909E1,1.065460205E1
2.503896792E0,1.495753479E1,-3.744965363E1,9.797821045E0
2.705185750E0,1.557714844E1,-3.704169846E1,1.061978149E1
2.906474750E0,1.727743530E1,-3.637826538E1,9.753753662E0
3.107763750E0,1.783766174E1,-3.574177170E1,1.078955078E1
3.309052750E0,1.668052673E1,-3.633955383E1,1.132482910E1
3.510341750E0,1.814007568E1,-3.647132492E1,7.032562256E0
3.711630542E0,1.696331787E1,-3.732715607E1,7.540435791E0
3.912919542E0,1.393463135E1,-3.751493454E1,1.167819214E1
4.114209542E0,1.234802246E1,-3.751806259E1,1.319357300E1
4.315498542E0,1.172326660E1,-3.728084564E1,1.387072754E1
4.516788542E0,1.288517761E1,-3.727668381E1,1.296234131E1
4.718077500E0,1.453411865E1,-3.681243134E1,1.232604980E1
4.919367500E0,1.486080933E1,-3.666003799E1,1.189782715E1
5.120657500E0,1.491183472E1,-3.658720398E1,1.227319336E1
5.321946500E0,1.565194702E1,-3.608891296E1,1.227520752E1
5.523236500E0,1.688645935E1,-3.594992065E1,1.118914795E1
5.724526500E0,1.825057983E1,-3.604506302E1,9.007690430E0
5.925816500E0,1.744284058E1,-3.665435791E1,8.693145752E0
6.127106500E0,1.693185425E1,-3.647971725E1,1.029110718E1
6.328397500E0,1.650350952E1,-3.646072769E1,1.058950806E1
6.529687500E0,1.546957397E1,-3.686313629E1,1.129748535E1
6.730977250E0,1.425302124E1,-3.723727417E1,1.212002563E1
6.932267250E0,1.303808594E1,-3.762485886E1,1.277035522E1
7.133556250E0,1.168402100E1,-3.741979599E1,1.395980835E1
7.334846250E0,9.636657715E0,-3.777492905E1,1.461907959E1
7.536136250E0,6.996917725E0,-3.819530106E1,1.596682739E1
7.737426542E0,2.974441528E0,-3.834911728E1,1.658331299E1
7.938717542E0,-1.306442261E0,-3.919250870E1,1.494049072E1
8.140007542E0,-2.237136841E0,-3.929372406E1,1.505752563E1
8.341297542E0,-1.821166992E0,-3.908407211E1,1.548742676E1
8.542588542E0,-2.410675049E0,-3.894440460E1,1.577322388E1
8.743878167E0,-1.891952515E0,-3.875931168E1,1.597473145E1
8.945168167E0,-1.013458252E0,-3.874812317E1,1.555331421E1
9.146459167E0,1.372955322E0,-3.943533707E1,1.438925171E1
9.347749167E0,3.559417725E0,-3.941107559E1,1.356378174E1
9.549039167E0,5.107208252E0,-3.895064926E1,1.370108032E1
9.750330250E0,5.744049072E0,-3.883736420E1,1.377801514E1
