"Time (s)","X (hPa)"
-5.440652500E-1,1.016854782E3
4.877177500E-1,1.016756134E3
1.519626750E0,1.016665649E3
2.551502750E0,1.016665649E3
3.583502750E0,1.016728210E3
4.615429750E0,1.016766281E3
4.754749750E0,1.016782074E3
5.710283750E0,1.016827469E3
6.665841750E0,1.016880417E3
7.621340750E0,1.016880417E3
8.576943750E0,1.016841202E3
9.532453750E0,1.016841202E3
1.048803875E1,1.016922379E3
1.144354475E1,1.016974869E3
1.239908075E1,1.017150879E3
1.335464375E1,1.017178650E3
1.431011775E1,1.017150879E3
1.526562875E1,1.017083206E3
1.622114275E1,1.016901093E3
1.717668075E1,1.016636353E3
1.813233475E1,1.016621475E3
1.908778775E1,1.016589203E3
2.004325275E1,1.016621475E3
2.099867175E1,1.016627731E3
2.195417475E1,1.016665573E3
2.290971275E1,1.016637268E3
2.386534075E1,1.016690063E3
2.482097175E1,1.016679230E3
2.577649975E1,1.016707001E3
2.673199575E1,1.016798172E3
2.768741075E1,1.016798172E3
2.864285375E1,1.016798172E3
2.959825275E1,1.016827240E3
3.055371275E1,1.016827240E3
3.150926675E1,1.016894379E3
3.246478575E1,1.016815109E3
3.342031775E1,1.016786041E3
3.437597475E1,1.016714249E3
3.533156675E1,1.016701736E3
3.628713875E1,1.016572571E3
3.724269375E1,1.016615982E3
3.819820575E1,1.016612244E3
3.915376075E1,1.016615982E3
4.010936575E1,1.016756592E3
4.106494075E1,1.016756592E3
4.202060475E1,1.016716232E3
4.297620075E1,1.016716232E3
4.393178275E1,1.016870346E3
4.488736975E1,1.016870346E3
4.584298075E1,1.016796036E3
4.679860075E1,1.016796036E3
4.775420575E1,1.016698151E3
4.870978775E1,1.016574707E3
4.966547375E1,1.016399536E3
5.062113575E1,1.016399536E3
5.157673975E1,1.016522827E3
5.253239075E1,1.016610336E3
5.348805475E1,1.016624451E3
5.444361175E1,1.016627426E3
5.539934075E1,1.016666183E3
5.635497675E1,1.016708450E3
5.731057675E1,1.016961899E3
5.826635475E1,1.016961899E3
5.922221975E1,1.016701813E3
6.017805075E1,1.016633911E3
6.113377575E1,1.016520233E3
6.208948475E1,1.016316986E3
6.304535475E1,1.016316986E3
6.400101875E1,1.016537018E3
6.495673075E1,1.016646652E3
6.591237075E1,1.016655502E3
6.686802175E1,1.016655502E3
6.782366575E1,1.016732712E3
6.877937075E1,1.016732712E3
6.973512875E1,1.016760864E3
7.069094675E1,1.016780167E3
7.164673675E1,1.016780167E3
7.260258275E1,1.016737289E3
7.355832175E1,1.016515121E3
7.451404975E1,1.016488571E3
7.546979175E1,1.016480789E3
7.642556075E1,1.016303024E3
7.738133175E1,1.016303024E3
7.833712675E1,1.016499405E3
7.929291675E1,1.016532135E3
8.024877575E1,1.016560974E3
8.120467475E1,1.016567307E3
8.216045675E1,1.016581497E3
8.311622075E1,1.016581497E3
8.407208275E1,1.016581497E3
8.502795075E1,1.016581802E3
8.598393975E1,1.016602173E3
8.693989575E1,1.016644821E3
8.789587975E1,1.016644821E3
8.885180075E1,1.016578751E3
8.980765675E1,1.016566849E3
9.076357675E1,1.016566849E3
9.171947175E1,1.016566849E3
9.267540075E1,1.016513138E3
9.363125475E1,1.016513138E3
9.458720575E1,1.016549225E3
9.554314575E1,1.016549225E3
9.649916975E1,1.016549225E3
9.745511375E1,1.016699448E3
9.841116575E1,1.016699448E3
9.936712575E1,1.016575623E3
1.003229998E2,1.016575623E3
1.012789047E2,1.016575623E3
1.022348878E2,1.016345825E3
1.031909237E2,1.016328201E3
1.041469058E2,1.016328201E3
1.051028747E2,1.016577988E3
1.060588538E2,1.016577988E3
1.070147787E2,1.016544647E3
1.079706118E2,1.016490707E3
1.089266148E2,1.016490707E3
1.098826117E2,1.016348419E3
1.108386237E2,1.016337662E3
1.117947318E2,1.016337662E3
1.127507277E2,1.016337662E3
1.137067507E2,1.016337585E3
1.146628047E2,1.016308136E3
1.156189388E2,1.016308136E3
1.165750368E2,1.016405716E3
1.175311717E2,1.016426773E3
1.184871747E2,1.016426773E3
1.194431897E2,1.016426773E3
1.203992587E2,1.016475220E3
1.213553577E2,1.016475220E3
1.223113768E2,1.016326370E3
1.232674137E2,1.016305389E3
1.242234227E2,1.016241379E3
1.251794257E2,1.016178131E3
1.261355958E2,1.016161728E3
1.270920987E2,1.016161728E3
1.280489677E2,1.016206741E3
1.290059858E2,1.016231918E3
1.299632658E2,1.016231918E3
1.309207357E2,1.016267700E3
1.318781787E2,1.016295547E3
1.328354997E2,1.016295547E3
1.337927058E2,1.016291656E3
1.347498067E2,1.016291656E3
1.357068037E2,1.016390152E3
1.366637137E2,1.016390152E3
1.376205037E2,1.016220779E3
1.385772317E2,1.016220779E3
1.395339627E2,1.016243973E3
1.404907147E2,1.016243973E3
1.414473627E2,1.016129837E3
1.424039427E2,1.016129837E3
1.433605467E2,1.016139908E3
1.443171187E2,1.016139908E3
1.452737427E2,1.016113968E3
1.462303027E2,1.016113968E3
1.471868477E2,1.016193161E3
1.481433577E2,1.016246109E3
1.490998677E2,1.016202011E3
1.500562177E2,1.016246109E3
1.510127077E2,1.016202011E3
1.519692297E2,1.016155396E3
1.529257018E2,1.016110229E3
