"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.843212502E-2,5.789284363E-2,-2.975244588E-1,-3.247175199E-1
2.897201250E-1,4.995185700E-1,-2.360614514E-1,-1.915419209E-1
4.910091250E-1,-1.205457594E-1,2.568366086E-1,2.220491473E-1
6.922982917E-1,-1.034254628E0,4.013119519E0,1.087616025E0
8.935862917E-1,8.411266494E-1,1.027379179E-1,3.593231328E-1
1.094875292E0,7.156291755E-1,-6.543735981E-1,-9.750349045E-1
1.296164292E0,2.291962355E-2,-1.605944211E0,-8.384380996E-1
1.497453292E0,-2.722109851E-1,-1.992959136E-1,-4.211364980E-1
1.698741792E0,-1.118916098E0,5.177382016E-1,1.484484239E0
1.900030792E0,9.648544635E-1,4.133993161E-1,2.711938620E-3
2.101319792E0,-4.588551320E-1,-9.288828313E-2,8.187727439E-1
2.302608792E0,6.337406013E-1,-3.101070821E-1,1.932373211E-2
2.503896792E0,1.011649146E0,1.265986508E-1,1.968710732E-1
2.705185750E0,-2.000366096E-1,-2.989207739E-1,2.892429011E-1
2.906474750E0,5.009257025E-1,-1.483736819E-1,4.682847905E-1
3.107763750E0,3.940738298E-1,3.482999253E-1,-2.215414993E-1
3.309052750E0,-4.055153690E-2,6.877530134E-1,2.222880426E-1
3.510341750E0,-3.294729142E-1,-2.125913125E-1,1.893374475E-1
3.711630542E0,-8.192811593E-2,-5.627652705E-1,-9.579149880E-2
3.912919542E0,1.781273118E-1,9.007015908E-1,1.127154605E-1
4.114209542E0,4.207266082E-1,-3.006176358E-1,5.638423276E-1
4.315498542E0,3.351755574E-1,-1.119127840E-1,1.819947334E-1
4.516788542E0,5.177743082E-1,4.030140764E-1,2.981542039E-1
4.718077500E0,8.498737916E-2,-3.916558599E-1,8.526059031E-2
4.919367500E0,-2.688953946E-1,2.375431359E-2,1.417869397E-1
5.120657500E0,5.997240588E-1,-4.401491582E-2,8.149381399E-2
5.321946500E0,9.211842410E-2,1.617866099E-1,9.557259366E-2
5.523236500E0,-2.685409802E-1,4.759159917E-1,8.805273812E-1
5.724526500E0,3.537830056E-1,1.234317988E-1,-7.600897953E-2
5.925816500E0,-5.358753875E-2,-2.537369996E-1,-5.239153464E-1
6.127106500E0,2.253770535E-1,3.446740669E-1,5.152332544E-2
6.328397500E0,3.260382597E-1,-2.955416679E-2,3.851129718E-1
6.529687500E0,5.645391695E-2,-1.819366997E-1,1.912054136E-2
6.730977250E0,4.582200148E-1,3.283609200E-1,-1.228182797E-1
6.932267250E0,1.032638932E-1,-2.255949354E-1,4.539208129E-2
7.133556250E0,-3.800855358E-1,3.217459649E-1,-3.874983434E-1
7.334846250E0,-4.065634459E-1,4.440884274E-1,-3.693260743E-1
7.536136250E0,1.160773975E0,1.418943822E-2,4.143046112E-1
7.737426542E0,-6.213178262E-2,-2.914620656E-1,5.859626368E-2
7.938717542E0,-3.178961581E-1,-6.665211886E-1,6.604582107E-1
8.140007542E0,-1.706825638E-1,1.240048259E-1,4.449427787E-1
8.341297542E0,6.664007360E-1,3.946472955E-1,-3.728535533E-2
8.542588542E0,-9.208662987E-2,-4.437492889E-1,6.744178534E-3
8.743878167E0,6.461228845E-1,-4.978190768E-1,-9.803441763E-3
8.945168167E0,3.397264454E-1,5.144894886E-1,3.627378702E-2
9.146459167E0,1.242286281E0,-1.416493839E-1,1.390492733E-1
9.347749167E0,5.119751859E-1,-3.215898442E-1,9.037737179E-1
9.549039167E0,1.982492620E-1,4.379564524E-3,6.737957096E-1
9.750330250E0,4.878083512E-1,-2.431886226E-1,2.543176281E-1
9.951620250E0,6.474812657E-1,2.769369972E-1,2.973820791E-3
1.015291125E1,9.441718385E-1,-2.352679843E-1,7.110763872E-1
1.035420125E1,1.641687948E0,-1.678618670E-1,-8.456367530E-2
1.055549225E1,4.779736634E-1,1.598798329E-1,2.467876204E-1
1.075678263E1,-5.373118291E-1,-5.033160442E-1,2.774971056E-1
1.095807362E1,1.774162539E-1,3.006550580E-1,-4.646396363E-1
1.115936462E1,-1.953392489E-1,2.497076833E-1,2.283829427E-1
1.136065462E1,-6.003967810E-1,-1.516288269E-1,1.124035993E0
1.156194562E1,6.763889498E-1,2.042455816E-1,-1.442102305E0
1.176323629E1,8.282551736E-1,-4.286050004E-1,-1.008407303E0
1.196452729E1,-9.862789175E-2,-7.603017569E-2,1.479754682E-1
1.216581729E1,-1.195082440E-1,8.623877102E-1,2.886558772E-1
1.236710829E1,5.092062369E-1,2.789998949E-1,-4.966396934E-1
1.256839929E1,1.588335759E0,-4.987674952E-4,-7.208751512E-1
1.276968850E1,-4.796379637E-1,-8.145978320E-1,-3.174893381E-1
1.297097950E1,1.279806402E-1,2.292278105E-1,-1.590161991E-1
1.317227050E1,2.903060710E-1,-4.080233860E-1,-5.971995234E-2
1.337356050E1,1.273850282E0,4.134928715E-1,4.043518827E-1
1.357485150E1,3.402831734E-1,1.422937471E-1,2.269783136E-1
1.377614250E1,3.943993735E-1,5.316978443E-1,3.053977346E-1
1.397743350E1,1.187191623E-1,4.158188939E-1,1.015789559E0
1.417872350E1,-4.965404369E-2,-9.271614110E-1,-1.030102520E-1
1.438001450E1,5.600879035E-1,1.686682565E0,-5.629027531E-1
1.458130550E1,1.771341623E0,-1.925641896E0,1.728427591E0
1.478259675E1,-5.566770034E-1,1.246638656E0,6.566715539E-1
1.498388775E1,-1.294099921E-1,-5.677523607E-1,3.304787815E-1
1.518517875E1,-8.312957257E-1,1.092014301E-1,-7.709471977E-1
1.538646975E1,2.488035576E-1,-4.621130544E-1,9.529687551E-1
1.558775975E1,1.578653794E0,-1.180201423E0,6.572229463E-1
1.578905079E1,1.473059657E0,2.528072923E-1,2.458312717E-1
1.599034179E1,9.550010280E-1,8.515943348E-2,-8.720400015E-1
1.619163279E1,5.358959258E-1,2.259633100E-1,4.509388791E-1
1.639292379E1,-3.080053005E-1,-1.797796619E-1,7.852565038E-1
