"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.843212502E-2,-9.593476355E-2,1.462598443E-1,6.899846485E-4
2.897201250E-1,-1.316658854E-1,2.718080282E-1,1.789101399E-2
4.910091250E-1,1.513322443E-2,-2.001112998E-1,9.975463152E-2
6.922982917E-1,3.032521307E-1,6.498692092E-3,3.729837835E-1
8.935862917E-1,1.431475282E-1,-1.193421602E0,2.109634876E-2
1.094875292E0,6.503154337E-2,-9.182358980E-1,-8.436823264E-3
1.296164292E0,3.144286871E-1,-6.601946950E-1,-5.672531575E-2
1.497453292E0,3.202674985E-1,1.120671816E-2,-6.189404428E-2
1.698741792E0,2.509509623E-1,-1.455920488E-1,-1.263855398E-1
1.900030792E0,-7.075813413E-2,6.680956483E-1,3.012944758E-2
2.101319792E0,-3.649109304E-1,5.577753782E-1,7.524976134E-2
2.302608792E0,-3.100095987E-1,3.218103945E-1,-1.185724139E-1
2.503896792E0,-6.864699721E-2,2.637196481E-1,-1.825174838E-1
2.705185750E0,9.362200648E-2,-1.466120780E-1,-7.962156087E-2
2.906474750E0,8.174105734E-2,-2.201874405E-1,-1.734933108E-1
3.107763750E0,6.483986974E-2,9.045039117E-2,1.431120932E-1
3.309052750E0,-2.570247948E-1,2.418233901E-1,-7.496660948E-2
3.510341750E0,-1.422022581E-1,-5.969114900E-1,-2.648729831E-2
3.711630542E0,2.876695991E-1,8.046559095E-1,3.689164221E-1
3.912919542E0,1.947827637E-1,3.744430542E-1,2.292677760E-1
4.114209542E0,1.624824405E-1,-5.380048603E-2,1.088986173E-1
4.315498542E0,-3.068009019E-2,1.268449277E-1,2.825064585E-2
4.516788542E0,-1.166895106E-1,-9.513609111E-2,-2.829205394E-1
4.718077500E0,7.948698848E-2,-2.798968554E-1,-5.425896123E-2
4.919367500E0,1.251616031E-1,-2.197139263E-1,4.897163063E-2
5.120657500E0,8.909720182E-2,-1.131728813E-1,-5.174410995E-3
5.321946500E0,-5.959321186E-2,-7.092252374E-2,-1.239834279E-1
5.523236500E0,-1.328544039E-2,-2.327164412E-1,-1.747537553E-1
5.724526500E0,-1.830160171E-1,-3.626079261E-1,9.663855284E-2
5.925816500E0,1.943915784E-1,1.244385540E-1,9.809016436E-2
6.127106500E0,5.762953684E-2,1.760591567E-1,-2.124947309E-2
6.328397500E0,-5.223403871E-2,1.473702639E-1,4.191918671E-2
6.529687500E0,-9.244037420E-2,4.532046914E-1,8.803505450E-2
6.730977250E0,-8.082704619E-3,2.655331194E-1,1.403521299E-1
6.932267250E0,9.698395431E-2,5.176682770E-2,5.991421640E-2
7.133556250E0,9.370216168E-3,3.843826056E-1,1.127667725E-1
7.334846250E0,4.905534908E-2,5.460703373E-1,1.434577554E-1
7.536136250E0,3.508882970E-2,4.787340462E-1,2.756513655E-1
7.737426542E0,-1.795453280E-1,4.551912844E-1,3.091908097E-1
7.938717542E0,-5.998107046E-2,-1.892430894E-2,3.170194030E-1
8.140007542E0,7.360237837E-2,5.913908407E-2,7.515856531E-3
8.341297542E0,7.371608634E-3,-1.027752683E-1,5.338401720E-2
8.542588542E0,3.227091953E-2,-1.848485470E-1,6.759197265E-2
8.743878167E0,3.808782622E-2,-1.805752963E-1,-7.004646212E-2
8.945168167E0,-9.820269793E-2,-2.203790694E-1,-7.478387095E-3
9.146459167E0,-1.650309563E-1,-1.380436309E-2,-3.258408010E-1
9.347749167E0,3.557480872E-2,8.271940053E-2,-3.052321672E-1
9.549039167E0,7.021222264E-2,-5.518588796E-2,-4.620176554E-2
9.750330250E0,-1.052271798E-1,1.272196043E-2,-1.626323611E-1
9.951620250E0,-1.499723047E-1,1.019882858E-1,-1.210317835E-1
1.015291125E1,1.114127040E-1,-2.164672315E-1,-3.816603422E-1
1.035420125E1,-2.741739154E-2,2.573810220E-1,-1.440012604E-1
1.055549225E1,-1.125137210E-1,2.667025328E-1,3.222519904E-2
1.075678263E1,-1.522494256E-1,-6.920211762E-2,1.791868061E-1
1.095807362E1,-2.619584091E-2,-1.259024590E-1,3.760262132E-1
1.115936462E1,1.678545028E-1,-8.829182386E-2,2.066076845E-1
