"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.546512500E-2,-1.203796692E0,9.563762054E0,7.454498291E-2
2.142371250E-1,-1.149459686E0,9.701924744E0,4.260140991E-1
4.130101250E-1,-1.080752563E0,1.056847275E1,6.054908752E-1
6.117821250E-1,-8.569679260E-1,1.213137268E1,6.369255066E-1
8.105552917E-1,-4.288581848E-1,9.556427307E0,1.020877075E-1
1.009327292E0,4.092489624E-1,9.590107269E0,-1.035247192E0
1.208100292E0,-2.484832764E-1,8.061785431E0,-2.057920532E0
1.406873292E0,3.338058472E-1,8.948990479E0,-2.148931274E0
1.605645292E0,-2.912942505E-1,9.671537933E0,-1.050365753E0
1.804418792E0,-6.345304871E-1,9.176517334E0,-2.416425018E0
2.003191792E0,-9.928852844E-1,1.018766464E1,-2.482288055E0
2.201963792E0,-4.947212219E-1,9.448052673E0,-9.560618591E-1
2.400736792E0,-5.180726624E-1,9.343869324E0,-8.698411560E-1
2.599509792E0,-1.189725952E0,9.656119995E0,-3.183879089E-1
2.798281750E0,-9.912387085E-1,9.277706909E0,-7.770341492E-1
2.997054750E0,-5.149291992E-1,9.965376892E0,-7.077282715E-1
3.195827750E0,-1.427132263E0,9.400301971E0,-1.473236389E0
3.394600750E0,2.213896179E-1,9.301806793E0,-7.524851990E-1
3.593373750E0,-5.391787720E-1,1.027044250E1,-1.924996948E-1
3.792146542E0,-1.065334625E0,9.676327972E0,-8.867559814E-1
3.990919542E0,1.796264648E-1,9.944570160E0,-5.147795105E-1
4.189692542E0,1.848655701E-1,9.593101044E0,-1.763782196E0
4.388466542E0,8.704399109E-1,9.432485046E0,-1.187480621E0
4.587239542E0,8.681945801E-3,9.809850311E0,-1.235979767E0
4.786012500E0,-5.981561279E-1,9.816286926E0,-1.475332031E0
4.984786500E0,-2.495310974E-1,9.632169800E0,-1.807940369E0
5.183560500E0,-1.219963074E-1,9.593550110E0,-1.661694489E0
5.382333500E0,-7.993377686E-1,9.875114594E0,-1.641486511E0
5.581107500E0,1.130748596E0,8.397986298E0,-1.830992432E0
5.779881500E0,-1.715432739E0,1.014709900E1,-8.643026733E-1
5.978655500E0,-7.231462097E-1,9.473948822E0,-1.620230713E0
6.177429500E0,-7.153623962E-1,9.832004242E0,-1.243613892E0
6.376203500E0,-1.838177490E-1,9.709259491E0,-1.289867706E0
6.574977500E0,-8.045768738E-1,9.470505981E0,-1.616937561E0
6.773751250E0,-2.380050659E-2,9.784253540E0,-1.254840546E0
6.972525250E0,-1.070274353E-1,9.736053772E0,-1.263672180E0
7.171298250E0,4.182302856E-1,9.803862762E0,-1.834285583E0
7.370072250E0,1.411265259E0,9.550290070E0,-2.300416260E0
7.568846250E0,1.831890564E0,9.552834778E0,-1.509910126E0
7.767620542E0,1.811233521E0,9.175619202E0,-5.846841431E-1
7.966394542E0,2.629432068E0,8.537346497E0,-4.391867065E-1
8.165168542E0,2.997366943E0,9.093739471E0,-4.851411438E-1
8.363943542E0,3.380420380E0,9.856702881E0,-9.901908875E-1
8.562717542E0,2.898273010E0,9.078022156E0,-1.055006104E0
8.761491167E0,3.161725159E0,9.049581299E0,-1.460961914E0
8.960265167E0,3.340004425E0,9.628277893E0,-1.392703857E0
9.159039167E0,3.104693756E0,9.270072784E0,-1.000519409E0
9.357814167E0,2.225122833E0,9.582173767E0,-4.086502075E-2
9.556588167E0,1.699266357E0,9.667196960E0,-1.169068909E-1
9.755362250E0,1.360071716E0,9.415270844E0,-3.944297791E-1
9.954137250E0,1.282532959E0,9.955946503E0,-6.500981140E-1
1.015291125E1,1.185384979E0,9.629176025E0,6.975494385E-2
1.035168525E1,1.103954315E0,9.532626801E0,-4.709207153E-1
1.055046025E1,3.547622681E-2,9.929750977E0,-2.757266235E-1
1.074923462E1,-7.363188171E-1,9.314530334E0,3.712280273E-2
1.094800863E1,5.960604858E-1,1.004980133E1,-2.881507874E-1
1.114678363E1,7.343728638E-1,1.014934433E1,1.639091492E-1
1.134555762E1,5.911207581E-1,9.631571045E0,4.595443726E-1
1.154684863E1,1.286574554E0,9.895621948E0,-1.939217377E0
1.174813929E1,1.158141632E0,9.335486755E0,-6.159690857E-1
1.194943029E1,-2.068698120E-1,9.800719299E0,-1.203497314E-1
1.215072129E1,-3.335064697E-1,1.061996567E1,6.855743408E-1
1.235201129E1,1.146615601E-1,9.669442291E0,7.945477295E-1
1.255330229E1,6.721023560E-1,9.787846069E0,6.818321228E-1
1.275459250E1,-1.468446350E0,8.924291840E0,8.402027893E-1
1.295588250E1,-1.657353516E0,9.746981049E0,1.101110229E0
1.315717350E1,-1.113983459E0,9.319170685E0,4.555027771E-1
1.335846350E1,-5.665718079E-1,1.027553192E1,3.571572876E-1
1.355975450E1,-4.372407532E-1,9.845925293E0,1.330732727E0
1.376104550E1,-1.862127686E-1,1.049497559E1,1.298100586E0
1.396233650E1,-4.929249573E-1,9.983339539E0,2.330354004E0
1.420136950E1,-1.241667938E0,9.485325165E0,1.638492737E0
1.440014350E1,-5.152285767E-1,1.119387222E1,-3.623963928E-1
1.459891850E1,5.113366699E-1,7.811805267E0,1.517394562E0
1.479769375E1,-1.322350159E0,1.011716125E1,8.204438782E-1
1.499646775E1,-1.721270599E0,9.073681183E0,6.240522766E-1
1.519524275E1,-1.759890289E0,9.823471985E0,1.980980530E0
1.539401775E1,-7.746391296E-1,1.010458740E1,1.609902191E0
1.559279275E1,-3.409909058E-1,9.353000336E0,2.003134460E0
1.579156679E1,-1.329235840E-1,1.008692413E1,2.327360229E0
1.599034179E1,-5.704637146E-1,9.588610382E0,1.992805939E0
1.618911679E1,-6.433621216E-1,9.879455566E0,2.871179352E0
1.638789079E1,-1.093476105E0,9.350605316E0,3.049757996E0
1.658666579E1,-6.724017334E-1,9.788744202E0,2.165397034E0
1.678543967E1,-1.157093811E-1,1.063882645E1,2.315834198E0
1.698421367E1,-1.174906769E0,1.034079620E1,3.914360046E-1
1.718298867E1,-1.125659180E0,1.008527756E1,-7.204518127E-1
1.738176367E1,-2.268981628E0,8.690777435E0,-2.516866150E0
1.758053767E1,-7.207511902E-1,9.098529510E0,-1.118923187E0
1.777931375E1,-1.361867981E0,8.867260437E0,-1.616039429E0
1.797808775E1,-4.547543335E-1,1.118953125E1,-3.678899689E0
1.817686275E1,-3.400179291E0,8.725654907E0,-2.515668640E0
1.837563775E1,4.391867065E-1,1.044093796E1,-1.764680328E0
1.857441175E1,-1.880090332E-1,8.958720245E0,-3.177891541E0
1.877318700E1,-4.890330505E-1,9.513915710E0,-2.846929779E0
1.897196200E1,6.695576477E-1,7.668702850E0,-4.615651703E0
1.917073600E1,4.604425049E-1,9.429191895E0,-4.675976257E0
1.936951100E1,5.092410278E-1,9.086255035E0,-4.260440369E0
1.956828500E1,1.036594391E0,9.193881226E0,-2.771935730E0
1.976705913E1,9.861492920E-1,9.387129364E0,-1.901944885E0
1.996583413E1,6.230044556E-1,9.240883484E0,7.574249268E-2
2.016460913E1,2.356100464E-1,9.369316406E0,-1.719923401E-1
2.036338313E1,1.529818726E-1,9.939331055E0,-5.285508728E-1
2.056215813E1,-1.153052216E0,1.433434158E1,6.475534058E-1
2.076093412E1,6.366261292E-1,1.056173676E1,2.814147949E-1
2.095970913E1,-1.660347290E0,9.240584106E0,-5.602848816E-1
2.115848413E1,-2.588567047E0,9.777218170E0,1.772015076E0
2.135725913E1,-2.481838989E-1,8.249195709E0,1.615141296E0
2.155603413E1,1.532812500E-1,8.597671051E0,1.079704742E0
2.175480938E1,9.113049316E-1,9.939480743E0,4.567002869E-1
2.195358438E1,-2.251318359E0,9.968670044E0,1.682501221E-1
2.215235938E1,-1.660496979E0,9.074579315E0,-4.490661621E-1
2.235113437E1,-1.200204163E0,9.925859070E0,-8.222401428E-1
2.254991038E1,-6.101312256E-1,8.984317017E0,-5.541476440E-1
2.274868550E1,1.347198486E-1,1.001612137E1,-1.227597198E0
2.294746150E1,3.049458618E0,9.696236572E0,-1.318607941E0
2.314623650E1,9.693841553E-1,8.531209259E0,-3.429518280E0
2.334501250E1,1.599423981E0,9.898016968E0,-3.185076599E0
2.354378750E1,1.188229065E0,9.624984741E0,-2.681074677E0
2.374256400E1,1.120120697E0,9.250613251E0,-1.338217163E0
2.394133900E1,1.477277985E0,9.489366760E0,-1.557660828E0
2.414011400E1,2.076332245E0,9.926906891E0,-1.537153473E0
2.433889000E1,6.005511475E-1,9.925410004E0,-2.053130493E0
2.453766500E1,7.752378845E-1,9.453890533E0,-1.724863129E0
2.473643988E1,2.282752991E-1,9.909393311E0,-2.193837891E0
2.493521488E1,3.529660034E-1,9.300459595E0,-3.253484344E0
2.513399088E1,3.423381042E-1,9.285640411E0,-1.540596313E0
2.533276588E1,1.320104828E0,9.583071899E0,-2.816842346E0
2.553154188E1,1.001118164E0,8.715925140E0,-3.017275543E0
2.573031692E1,-1.335223389E-1,9.961185608E0,-2.659369812E0
2.592909292E1,3.452420654E0,7.856262817E0,-3.318449249E0
2.612786792E1,-1.005159760E0,1.093461136E1,-3.723057861E0
2.632412792E1,-1.844913483E0,9.231153717E0,-2.757116547E0
2.652541892E1,-4.616400146E-1,9.538764038E0,-2.087409210E0
2.672671104E1,-1.032253418E0,9.525292053E0,-2.269281006E0
2.692800204E1,7.035369873E-2,1.003213806E1,-2.553839264E0
2.712929404E1,-4.257147217E-1,9.752070465E0,-2.059417419E0
2.733058504E1,2.984793091E-1,1.118399277E1,-9.949809265E-1
2.753187704E1,-1.131796417E0,1.021999741E1,4.555027771E-1
2.778097450E1,-2.061812439E0,8.482261047E0,-1.436712341E0
2.797975050E1,-2.260149994E0,8.629854126E0,1.519340515E-1
2.817852650E1,-1.251547394E0,9.473649445E0,-8.520281982E-1
2.837730150E1,-1.423539734E-1,1.081126785E1,-2.989283752E-1
2.857607750E1,-1.320703583E0,9.059011688E0,-6.944059753E-1
2.877485325E1,-1.444496155E0,9.849368134E0,-1.525028687E0
2.897362825E1,-2.246378632E0,9.015003204E0,-5.213658142E-1
2.917240425E1,-3.089275818E0,9.685908051E0,-4.920268250E-1
2.937118025E1,-2.316432953E0,9.425299988E0,-2.874023438E-1
2.956995625E1,-3.109334106E0,9.981094208E0,-1.351689148E0
2.976873250E1,-2.156864777E0,1.000564316E1,-9.048683167E-1
2.996750850E1,-1.643282776E0,9.139244843E0,-9.806108093E-1
3.016628450E1,-1.026714935E0,1.023930725E1,-8.975335693E-1
3.036506150E1,-1.664239197E0,1.039498352E1,-5.098397827E-1
3.056383750E1,2.260299683E-1,1.010997620E1,-1.583706665E0
3.076261388E1,-1.948647766E0,9.389973450E0,-5.170248413E-1
3.096138988E1,-1.392254791E0,9.807155914E0,-5.421725464E-1
3.116016588E1,-6.117778015E-1,9.775122528E0,-7.723937988E-2
3.135894187E1,-1.519939270E0,9.644593964E0,3.481759644E-1
3.155771787E1,-1.585203552E0,9.549242249E0,1.115929413E0
3.175649379E1,-1.870210876E0,9.393865356E0,-7.340734863E-1
3.195527079E1,-2.090852051E0,1.013078293E1,-2.269281006E-1
3.215404679E1,-1.501677246E0,9.854457550E0,1.071920929E0
3.235282279E1,-1.701062622E0,9.833800507E0,-5.134323120E-2
3.255159979E1,-6.602769470E-1,9.671088867E0,-3.784130859E-1
3.275037575E1,-5.789959717E-1,9.612859955E0,1.862127686E-1
3.294915175E1,-5.845344543E-1,9.766590271E0,3.993695068E-1
3.314792875E1,-1.751208344E0,1.052581146E1,6.962022400E-1
3.334670475E1,-9.134005737E-1,1.022793091E1,3.710783386E-1
3.354548075E1,-1.471290436E0,9.837842102E0,2.698887634E-1
3.374425738E1,-1.126856689E0,9.650581512E0,3.848497009E-1
3.394303337E1,-1.834435272E0,9.831854553E0,3.261717224E-1
3.414180937E1,-4.514611816E-1,9.532477112E0,5.418731689E-2
3.434058638E1,-1.159638519E0,1.014081207E1,4.828958130E-1
3.453936238E1,-1.345102844E0,9.670490112E0,7.792794800E-1
3.473813942E1,-1.336720276E-1,9.751322021E0,-2.089654541E-1
3.493691642E1,4.385879517E-2,9.662406921E0,-8.458909607E-1
3.513569342E1,7.095245361E-2,9.707612915E0,-4.096980286E-1
