"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.076916250E-1,3.464824259E-1,-8.382631093E-2,7.540075481E-2
3.089736250E-1,-3.749971390E-1,1.754189730E-1,-2.687068284E-1
5.102555000E-1,3.717274070E-1,4.291622937E-1,-2.836321108E-2
7.115375000E-1,1.071309000E-1,1.291201860E-1,5.954666808E-2
9.128195000E-1,3.593483195E-2,1.733043604E-2,6.222728640E-2
1.114101500E0,3.892372362E-3,6.767026335E-2,9.220474958E-2
1.315382500E0,2.568591386E-2,3.959206119E-2,4.258061349E-1
1.516665000E0,2.866196036E-1,-5.913372617E-3,3.695372939E-1
1.717947000E0,2.210280448E-1,1.874821931E-1,2.615853846E-1
1.919229000E0,5.300912857E-1,-2.562522292E-1,-4.429398477E-2
2.120511000E0,-1.637967527E-1,1.179923490E-2,-1.871743053E-1
2.321793000E0,3.000479937E-2,-2.920545042E-1,-4.985148087E-2
2.523074000E0,-1.420434862E-1,-7.968977690E-1,-2.806253359E-2
2.724356000E0,-8.542586863E-2,-2.392823249E-1,-1.541193575E-3
2.925638000E0,7.694914937E-2,-2.483080924E-1,-1.899037659E-1
3.126920000E0,7.806886733E-2,-8.030583709E-2,-1.476728022E-1
3.328202000E0,-6.080638245E-2,7.707020640E-1,-7.343015075E-2
3.529485125E0,-8.885125816E-2,-1.778872162E-1,2.073836923E-1
3.730767125E0,-2.537738979E-1,-3.304249421E-2,2.198958397E-2
3.932049125E0,-1.466071904E-1,4.406580627E-1,-1.009383351E-1
4.133331125E0,1.517086923E-1,2.557029724E-1,-4.390021786E-2
4.334613125E0,2.768568695E-1,-1.923537105E-1,1.159480363E-1
4.535893875E0,5.546652246E-3,-4.072316587E-1,-8.507401496E-2
4.737175875E0,-5.205739141E-1,5.408308506E-1,1.962908059E-1
4.938457875E0,-1.767289340E-1,1.243078828E0,2.203657664E-2
5.139739875E0,-1.688371599E-1,1.039629340E0,-8.558414131E-2
5.341022500E0,3.609506041E-2,8.081251979E-1,-3.496984839E-1
5.542305500E0,3.638501465E-1,1.006101221E-1,-2.252785116E-1
5.743587500E0,3.972918093E-1,2.798637003E-2,1.961906999E-1
5.944870500E0,4.046395421E-1,-5.026276708E-1,1.355271041E-1
6.146152500E0,3.962700665E-1,2.023888528E-1,-1.487105526E-2
6.347435250E0,1.660989076E-1,-3.106421232E-1,-1.438615173E-1
6.548718250E0,-1.035570949E-1,-1.558691412E-1,-1.046946645E-1
6.750001250E0,-2.428341806E-1,6.537107378E-2,-2.529184520E-2
6.951285250E0,-6.805523634E-1,-4.066503048E-1,-2.050803900E-1
7.152568250E0,-8.825886250E-1,-1.429587156E-1,-7.403304577E-1
7.353852042E0,-5.639551878E-1,-9.374361634E-1,-8.356850594E-5
7.555135042E0,-8.820956200E-2,-5.112453103E-1,-2.056393400E-2
7.756418042E0,3.164315820E-1,-4.693431556E-1,1.199977174E-1
7.957702042E0,6.401575804E-1,4.037526250E-1,1.982610822E-1
8.158985042E0,1.482788771E-1,-1.265090704E-1,1.452577859E-1
8.360268500E0,1.496263146E-1,2.652798295E-1,-8.199772984E-2
8.561551500E0,1.471204609E-1,4.061644077E-1,2.384897321E-1
8.762835500E0,-5.694789812E-2,3.007434309E-1,9.306834638E-2
8.964118500E0,-2.630879283E-1,-6.106545776E-2,-2.447684109E-1
9.165401500E0,-5.894976854E-1,-2.553504892E-2,-2.927429676E-1
9.366684042E0,-3.798488900E-2,2.179628015E-1,6.268741935E-2
9.567968042E0,2.727430463E-1,7.224348933E-2,2.930842713E-2
9.769251042E0,4.917299747E-2,4.696032964E-3,-1.192864589E-2
9.970535042E0,2.532921731E-1,-1.462111175E-1,-1.092417315E-1
1.017181804E1,-7.964486629E-2,-1.371951699E-1,-4.862886295E-2
1.037310075E1,-1.181600615E-1,-3.927314281E-2,5.180681124E-2
1.057438375E1,-2.771889269E-1,-7.577297837E-2,6.279817969E-2
1.077566775E1,-1.903904080E-1,3.474072739E-2,-2.381032892E-2
1.097695075E1,6.927445531E-2,-3.730124235E-2,3.439944610E-2
1.117823375E1,-2.467905581E-1,4.029589593E-1,2.673219144E-1
1.137951725E1,-1.073340848E-1,5.397182703E-1,7.204428315E-2
1.158080025E1,-1.023818403E-1,2.698689103E-1,-4.929944128E-2
1.178208325E1,-2.709105425E-2,-9.902735800E-2,2.200874090E-1
1.198336625E1,1.813269854E-1,-2.823876441E-1,9.725989401E-2
1.218465025E1,4.213889539E-1,-2.182200700E-1,3.228756413E-2
1.238593262E1,2.019294649E-1,1.652327031E-1,-3.757156432E-2
1.258721562E1,1.255607158E-1,4.135963321E-2,6.009452790E-2
1.278849862E1,4.077679291E-2,-1.239756197E-1,9.820744395E-2
1.298978163E1,9.925439954E-2,3.098331392E-2,2.081526071E-1
1.319106462E1,1.146642715E-1,4.309399426E-1,-1.753601581E-1
1.339234829E1,-4.001238048E-1,1.747044474E-1,-4.051950872E-1
1.359363129E1,-2.985266410E-2,-1.040688232E-1,2.302242443E-2
1.379491429E1,6.193380430E-2,-5.073407292E-1,1.984590888E-1
1.399619729E1,3.216839582E-2,1.584921330E-1,-2.528917603E-2
1.419748029E1,-2.738852203E-1,5.803835392E-2,-1.827896088E-1
1.439876250E1,-1.404733211E-1,4.383449629E-2,-1.913355589E-1
1.460004650E1,-5.619665235E-2,-2.946088016E-1,9.932662547E-2
1.480132950E1,1.768910885E-2,1.152996868E-1,-8.304332197E-2
1.500261250E1,-7.450440526E-2,-8.586409688E-2,1.042528078E-1
1.520389550E1,9.064389020E-2,6.677541137E-2,1.825441793E-2
1.540517929E1,-2.332905233E-1,1.514268853E-2,-1.609262526E-1
1.560646229E1,-8.414359689E-1,-8.783176541E-1,-1.015773043E-1
1.580774529E1,-5.086936355E-1,-1.572743535E0,-1.479970217E-1
