"Time (s)","X (hPa)"
-5.325729584E-1,1.018037338E3
4.972350416E-1,1.018474808E3
1.527178042E0,1.018037338E3
2.557074042E0,1.017886353E3
3.587011042E0,1.017869034E3
4.616947042E0,1.017869034E3
4.759112042E0,1.017682953E3
5.712732042E0,1.017682953E3
6.666268042E0,1.017855453E3
7.619872042E0,1.017855453E3
8.573542042E0,1.017857285E3
9.527237042E0,1.017857285E3
1.048080604E1,1.017883301E3
1.143453604E1,1.017883301E3
1.238840004E1,1.017894211E3
1.334213304E1,1.018048706E3
1.429574604E1,1.018169479E3
1.524932904E1,1.018169479E3
1.620288604E1,1.018001251E3
1.715652304E1,1.017769699E3
1.811023604E1,1.017616882E3
1.906392704E1,1.017507248E3
2.001771304E1,1.017507248E3
2.097144504E1,1.017639923E3
2.192521804E1,1.017749329E3
2.287895104E1,1.017754745E3
2.383282504E1,1.017759018E3
2.478672104E1,1.017759018E3
2.574063404E1,1.017794495E3
2.669441904E1,1.017812958E3
2.764830504E1,1.017837524E3
2.860211104E1,1.017812958E3
2.955593504E1,1.017805939E3
3.050975804E1,1.017736053E3
3.146356704E1,1.017684250E3
3.241729304E1,1.017665024E3
3.337120504E1,1.017649002E3
3.432507704E1,1.017645264E3
3.527893004E1,1.017649002E3
3.623276804E1,1.017645264E3
3.718655404E1,1.017649231E3
3.814047004E1,1.017649231E3
3.909435304E1,1.017688980E3
4.004831504E1,1.017688980E3
4.100225104E1,1.017643738E3
4.195621704E1,1.017643738E3
4.291012804E1,1.017665710E3
4.386404804E1,1.017665710E3
4.481791804E1,1.017671814E3
4.577178404E1,1.017846603E3
4.672557104E1,1.017846603E3
4.767947604E1,1.017728043E3
4.863344604E1,1.017579651E3
4.958750104E1,1.017525177E3
5.054136804E1,1.017381821E3
5.149536704E1,1.017381821E3
5.244934204E1,1.017570801E3
5.340329104E1,1.017570801E3
5.435722904E1,1.017480316E3
5.531112604E1,1.017459183E3
5.626509804E1,1.017383194E3
5.721908604E1,1.017375717E3
5.817317104E1,1.017375717E3
5.912717504E1,1.017482910E3
6.008115304E1,1.017482910E3
6.103524804E1,1.017451630E3
6.198939204E1,1.017392197E3
6.294352204E1,1.017338943E3
6.389759104E1,1.017338943E3
6.485170104E1,1.017357788E3
6.580587004E1,1.017426682E3
6.675988504E1,1.017438507E3
6.771387304E1,1.017439728E3
6.866791104E1,1.017453384E3
6.962199804E1,1.017453384E3
7.057614004E1,1.017453384E3
7.153010904E1,1.017472916E3
7.248418604E1,1.017476807E3
7.343823404E1,1.017558060E3
7.439236904E1,1.017591095E3
7.534644804E1,1.017591095E3
7.630055304E1,1.017556686E3
7.725459804E1,1.017495880E3
7.820874004E1,1.017441254E3
7.916291204E1,1.017419434E3
8.011698904E1,1.017419434E3
8.107108104E1,1.017494354E3
8.202523004E1,1.017494354E3
8.297940104E1,1.017374191E3
8.393349604E1,1.017331467E3
8.488759304E1,1.017260818E3
8.584170504E1,1.017175522E3
8.679572604E1,1.017175522E3
8.774968704E1,1.017243805E3
8.870379504E1,1.017278595E3
8.965786304E1,1.017381668E3
9.061202904E1,1.017381668E3
9.156622804E1,1.017475739E3
9.252035204E1,1.017390900E3
9.347432304E1,1.017390900E3
9.442839504E1,1.017341003E3
9.538228604E1,1.017156372E3
9.633632004E1,1.017116699E3
9.729043804E1,1.017156372E3
9.824461104E1,1.017175369E3
9.919873104E1,1.017215881E3
1.001526840E2,1.017419281E3
1.011067120E2,1.017419281E3
1.020606780E2,1.017406693E3
1.030147300E2,1.017202530E3
1.039687600E2,1.017176819E3
1.049229570E2,1.017169342E3
1.058770250E2,1.017031097E3
1.068310630E2,1.017031097E3
1.077851340E2,1.017164383E3
1.087393320E2,1.017164383E3
1.096935790E2,1.017155762E3
1.106478330E2,1.017117004E3
1.116020720E2,1.017117004E3
1.125563560E2,1.017006302E3
1.135106180E2,1.017003479E3
1.144647660E2,1.017003479E3
1.154189610E2,1.017112885E3
1.163731150E2,1.017117844E3
1.173272780E2,1.017144852E3
1.182814730E2,1.017190170E3
1.192356640E2,1.017190170E3
1.201898130E2,1.017186508E3
1.211439100E2,1.017186508E3
1.220980470E2,1.017186508E3
1.230521920E2,1.017107239E3
1.240063360E2,1.017069397E3
1.249606300E2,1.017070618E3
1.259148990E2,1.017068787E3
1.268690210E2,1.016976776E3
1.278232630E2,1.016976776E3
1.287774770E2,1.017179871E3
1.297317030E2,1.017233124E3
1.306857920E2,1.017268372E3
1.316399420E2,1.017268372E3
1.325941530E2,1.017179718E3
1.335482670E2,1.016943359E3
1.345024300E2,1.016929626E3
1.354566630E2,1.016825104E3
1.364108590E2,1.016825104E3
1.373650180E2,1.016933060E3
1.383192070E2,1.016933060E3
1.392734200E2,1.016853180E3
1.402275550E2,1.016835327E3
1.411817840E2,1.016763611E3
1.421361140E2,1.016763611E3
1.430905080E2,1.016889343E3
1.440449210E2,1.016969833E3
1.449993750E2,1.017102585E3
1.459537750E2,1.017102585E3
1.469080960E2,1.016986084E3
1.478625370E2,1.016986084E3
1.488169120E2,1.016900177E3
1.497713480E2,1.016806183E3
1.507258570E2,1.016806183E3
1.516803190E2,1.016853714E3
1.526348300E2,1.016853714E3
1.535893400E2,1.016836548E3
