"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.052119583E-1,-4.527146816E-1,-2.127724327E-2,-1.520670205E-1
3.064919583E-1,-1.850616038E-1,4.325360656E-1,4.754215106E-2
5.077719583E-1,-3.505669236E-1,-4.204554558E-1,-8.815822005E-2
7.090528333E-1,-5.418103933E-1,-6.829754710E-1,-3.702551723E-1
9.103328333E-1,-5.391206145E-1,-2.942716181E-1,-6.279342622E-2
1.111612833E0,-3.257282674E-1,-4.873094857E-1,-6.395664811E-2
1.312892833E0,6.699826568E-2,-7.937673926E-1,-3.415507078E-1
1.514172833E0,-1.288550347E-1,-6.430907845E-1,-2.647247910E-1
1.715452667E0,-3.697704896E-2,-7.586173415E-1,-4.493106008E-1
1.916732667E0,5.122116953E-2,-6.580675393E-2,-5.004383922E-1
2.118013667E0,3.639665544E-1,-1.244691312E-1,-2.678515315E-1
2.319293667E0,3.867530823E-1,-1.169351861E-1,1.017482765E-2
2.520573667E0,4.134866893E-1,-6.645027082E-3,1.275084727E-2
2.721853292E0,2.374698669E-1,-2.093200535E-1,1.453730762E-1
2.923133292E0,1.280666590E-1,-4.859601259E-1,-2.719524205E-1
3.124413292E0,-4.154101014E-2,-2.859792411E-1,-4.253148437E-1
3.325693292E0,-1.941455603E-1,-8.672492206E-2,-3.778290004E-2
3.526974292E0,-3.323878944E-1,9.885197878E-2,1.555286795E-1
3.728254792E0,-3.323095739E-1,7.263822556E-1,4.966984093E-1
3.929534792E0,-4.994145408E-2,8.639748096E-1,5.879960656E-1
4.130814792E0,1.581272334E-1,8.121234775E-1,4.348873198E-1
4.332095792E0,-2.073170394E-1,3.611411452E-1,3.212623894E-1
4.533375792E0,1.233117748E-2,6.258664727E-1,4.076669216E-1
4.734655792E0,-1.527024359E-1,6.834802032E-1,2.934539616E-1
4.935936792E0,5.550394952E-2,4.449105561E-1,-4.563400149E-2
5.137216792E0,2.109166235E-1,2.520558238E-1,-1.564293504E-1
5.338496792E0,5.416752696E-1,5.425913259E-3,2.307647467E-2
5.539776792E0,6.074692607E-1,2.705639228E-2,-6.065653171E-3
5.741056458E0,4.501253366E-1,7.337182760E-1,-1.232084259E-1
5.942337458E0,1.350665390E-1,7.320538163E-1,-2.774877846E-1
6.143617458E0,-4.902323335E-2,4.811564982E-1,2.639745474E-1
6.344897458E0,1.048029214E-2,3.614095598E-2,4.106976390E-1
6.546177458E0,-1.970271766E-2,-1.414810181E0,2.281176299E-1
6.747458208E0,-1.813558936E-1,-1.119144082E0,3.019261360E-1
6.948739208E0,-5.325010419E-1,-6.793587804E-1,2.408775240E-1
7.150019208E0,-3.481018245E-1,-2.287034988E0,1.203913316E-1
7.351299208E0,-2.009484023E-1,-1.361585259E0,-3.122985959E-1
7.552579208E0,-1.309574246E-1,-2.622353435E-1,-2.763152421E-1
7.753858708E0,-3.926657438E-1,2.364638895E-1,-2.128585130E-1
7.955138708E0,-2.367268056E-1,3.708457053E-1,-1.542834193E-1
8.156418708E0,-3.939979970E-1,5.066083074E-1,-2.761998586E-2
8.357698708E0,-4.011303484E-1,5.049840212E-1,1.590141803E-1
8.558980167E0,-2.403710186E-1,4.307495654E-1,1.330119222E-1
8.760260167E0,-7.278252393E-2,1.354336292E-1,1.816114038E-1
8.961541167E0,7.674244046E-2,-8.097884059E-2,2.257822454E-1
9.162821167E0,1.519350559E-1,-2.464901954E-1,2.496933639E-1
9.364102167E0,3.192836344E-1,-5.234423280E-1,-1.577006429E-1
9.565382542E0,2.997587621E-1,-5.553992987E-1,-3.581836820E-1
9.766664542E0,1.354778558E-1,-1.777670532E-1,6.031133235E-2
9.967945542E0,5.084296465E-1,1.373834908E-1,-9.687166661E-2
1.016922754E1,5.254996419E-1,4.388983250E-1,-1.820048131E-2
1.037050954E1,6.487581730E-1,1.919627786E-1,4.210731760E-2
1.057179242E1,3.210308850E-1,-5.554689467E-2,7.965245098E-2
1.077307442E1,-9.776233137E-2,8.179580793E-3,2.673565783E-2
1.097435642E1,7.536270656E-3,2.305644304E-1,-9.565512836E-2
1.117563842E1,-3.084537946E-2,8.207265735E-1,-8.297363669E-2
1.137692042E1,7.318219543E-2,6.094703078E-2,3.914051503E-2
1.157820179E1,-5.739928782E-2,-1.399308741E-1,-2.082257867E-1
1.177948379E1,-1.497171372E-1,2.612501979E-1,-8.379983902E-2
1.198076679E1,2.749098931E-3,-5.459641218E-1,1.102502644E-1
1.218204879E1,-1.074056178E-1,-7.219756842E-1,-2.169779390E-1
