"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.052119583E-1,2.663650513E0,-4.195491028E1,1.407449341E1
3.064919583E-1,3.460266113E0,-4.200507355E1,1.237756348E1
5.077719583E-1,2.851104736E0,-4.234387207E1,1.176962280E1
7.090528333E-1,5.956726074E0,-4.275583649E1,6.111328125E0
9.103328333E-1,7.277420044E0,-4.258364105E1,1.949218750E0
1.111612833E0,7.588272095E0,-4.217798233E1,-2.028076172E0
1.312892833E0,8.467926025E0,-4.171053696E1,-4.729583740E0
1.514172833E0,9.481643677E0,-4.090315247E1,-6.189331055E0
1.715452667E0,1.038290405E1,-4.001313400E1,-8.595794678E0
1.916732667E0,1.371255493E1,-3.875094223E1,-8.193420410E0
2.118013667E0,1.647439575E1,-3.774728394E1,-6.902099609E0
2.319293667E0,1.641952515E1,-3.832369995E1,-4.380218506E0
2.520573667E0,1.676370239E1,-3.851037979E1,-3.005676270E0
2.721853292E0,1.607850647E1,-3.940457535E1,-7.574462891E-1
2.923133292E0,1.596069336E1,-3.934212112E1,-8.213500977E-1
3.124413292E0,1.802755737E1,-3.810793686E1,-1.991729736E0
3.325693292E0,1.962197876E1,-3.676562881E1,-3.414581299E0
3.526974292E0,1.908514404E1,-3.681174088E1,-5.836059570E0
3.728254792E0,1.798115540E1,-3.710913086E1,-6.899932861E0
3.929534792E0,1.604081726E1,-3.828337097E1,-5.723876953E0
4.130814792E0,1.297740173E1,-4.064279938E1,-1.683227539E0
4.332095792E0,1.123336792E1,-4.133865738E1,-7.057800293E-1
4.533375792E0,1.025099182E1,-4.133256149E1,-1.681518555E-2
4.734655792E0,8.303695679E0,-4.243599701E1,1.403900146E0
4.935936792E0,7.463409424E0,-4.219425583E1,1.469909668E0
5.137216792E0,8.530929565E0,-4.196228027E1,3.237762451E0
5.338496792E0,9.155441284E0,-4.164183044E1,6.650207520E0
5.539776792E0,8.492172241E0,-4.110037994E1,1.063442993E1
5.741056458E0,7.677368164E0,-3.970406723E1,1.639672852E1
5.942337458E0,5.689605713E0,-3.875768280E1,1.933520508E1
6.143617458E0,4.348587036E0,-3.828693390E1,2.060626221E1
6.344897458E0,1.187393188E0,-3.880291367E1,2.066680908E1
6.546177458E0,1.040664673E0,-3.891020203E1,2.045031738E1
6.747458208E0,2.881088257E0,-3.972370148E1,1.902438354E1
6.948739208E0,3.867233276E0,-4.088449478E1,1.585543823E1
7.150019208E0,5.749023438E0,-4.228479385E1,1.059124756E1
7.351299208E0,8.789688110E0,-4.222181320E1,5.651702881E0
7.552579208E0,1.125492859E1,-4.153911209E1,2.714324951E0
7.753858708E0,1.256095886E1,-4.095315170E1,1.295440674E0
7.955138708E0,1.403309631E1,-4.045466614E1,-1.014099121E-1
8.156418708E0,1.504924011E1,-3.981906128E1,-1.160308838E0
8.357698708E0,1.516018677E1,-3.959256363E1,-2.040374756E0
8.558980167E0,1.462557983E1,-3.970042801E1,-2.874603271E0
8.760260167E0,1.366979980E1,-4.021290970E1,-3.214996338E0
8.961541167E0,1.243327332E1,-4.064379883E1,-2.958465576E0
9.162821167E0,1.015985107E1,-4.139647675E1,-2.909912109E0
9.364102167E0,9.454421997E0,-4.170547104E1,-1.666870117E0
9.565382542E0,1.117300415E1,-4.121265030E1,-1.355834961E0
9.766664542E0,1.197674561E1,-4.097232056E1,-9.018859863E-1
9.967945542E0,1.228524780E1,-4.107872009E1,1.109893799E0
1.016922754E1,1.299374390E1,-4.074686050E1,5.572387695E0
1.037050954E1,1.334329224E1,-3.993943024E1,1.048709106E1
1.057179242E1,1.247178650E1,-3.909830475E1,1.472119141E1
1.077307442E1,1.207995605E1,-3.927499008E1,1.512423706E1
1.097435642E1,1.203407288E1,-3.936514282E1,1.484783936E1
1.117563842E1,1.125421143E1,-3.909274292E1,1.652951050E1
1.137692042E1,9.050109863E0,-3.920996475E1,1.783166504E1
1.157820179E1,1.019802856E1,-3.873733139E1,1.793151855E1
1.177948379E1,1.148246765E1,-3.882651520E1,1.700616455E1
1.198076679E1,1.156109619E1,-3.900265884E1,1.673004150E1
1.218204879E1,1.352687073E1,-3.894090652E1,1.461389160E1
1.238333179E1,1.506854248E1,-3.882359314E1,1.162103271E1
1.258461529E1,1.660920715E1,-3.908381271E1,3.299652100E0
1.278589829E1,1.704586792E1,-3.835501480E1,-1.909851074E0
1.298718129E1,1.936386108E1,-3.621203613E1,-5.452270508E0
1.318846529E1,2.062763977E1,-3.502294159E1,-6.869842529E0
1.338974829E1,2.089865112E1,-3.462487793E1,-7.275695801E0
1.359103317E1,2.046520996E1,-3.420002365E1,-8.969177246E0
1.379231717E1,1.966943359E1,-3.466579056E1,-1.018334961E1
1.399360117E1,1.495164490E1,-3.501289749E1,-1.466198730E1
1.419488517E1,7.292922974E0,-3.784895325E1,-1.504229736E1
1.439617017E1,6.249038696E0,-3.978498077E1,-1.166213989E1
1.459745479E1,7.578582764E0,-4.091209793E1,-7.740722656E0
1.479873979E1,7.852813721E0,-4.153111649E1,-6.015777588E0
1.500002379E1,7.044937134E0,-4.054575348E1,-8.923370361E0
1.520130879E1,7.692550659E0,-3.986371994E1,-1.081869507E1
1.540259279E1,9.512557983E0,-3.724797058E1,-1.583987427E1
1.560387792E1,1.204650879E1,-3.292827225E1,-2.038165283E1
1.580516192E1,1.235035706E1,-3.248288345E1,-2.143447876E1
1.600644692E1,1.454605103E1,-3.185153961E1,-2.039862061E1
1.620773092E1,1.818907166E1,-3.242237091E1,-1.703985596E1
1.640901592E1,2.107807922E1,-3.129250336E1,-1.541967773E1
1.661029908E1,1.895578003E1,-3.249430847E1,-1.562973022E1
1.681158408E1,1.760020447E1,-3.394345093E1,-1.512588501E1
1.701286908E1,1.711140442E1,-3.399075317E1,-1.548480225E1
1.721415308E1,1.807307434E1,-3.362907791E1,-1.589501953E1
1.741543808E1,1.951002502E1,-3.243963242E1,-1.567218018E1
1.761672379E1,2.049604797E1,-3.358087158E1,-1.276870728E1
1.781800779E1,1.936021423E1,-3.619923401E1,-8.643890381E0
1.801929279E1,1.693626404E1,-3.833135605E1,-6.557617188E0
1.822057779E1,1.484173584E1,-3.987581253E1,-6.722778320E0
1.842186279E1,1.390608215E1,-4.016837692E1,-7.062469482E0
