"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.568508334E-2,-7.981682420E-1,-1.777110398E-1,-7.672908902E-1
2.769584167E-1,-8.249969482E-1,-4.693203047E-2,-3.403241634E-1
4.782314167E-1,-7.158061266E-1,-1.985968500E-1,-6.578194350E-2
6.795054167E-1,-1.091507226E-1,-5.053888634E-2,1.897854954E-1
8.807784167E-1,3.416395783E-1,-1.325369626E-1,1.756007075E-1
1.082051417E0,1.517874748E-1,-2.111965716E-1,2.812610194E-2
1.283323792E0,4.113412201E-1,-2.320748568E-1,-3.240972161E-1
1.484596792E0,6.389356256E-1,-9.234673381E-1,-2.822761238E-1
1.685869792E0,3.069680929E-1,-9.681972861E-1,-3.409474194E-1
1.887142792E0,-1.499034613E-1,-9.105517268E-1,-6.297412515E-1
2.088415792E0,4.947781935E-2,-5.506689195E-3,-4.113298655E-1
2.289687917E0,-1.753707044E-2,2.374787033E-1,-4.079398215E-1
2.490960917E0,-5.419124961E-1,3.965972364E-2,-2.107421756E-1
2.692233917E0,-6.730857491E-1,1.645602286E-1,-3.342074156E-1
2.893506917E0,-3.482641280E-1,7.694520801E-2,-1.845853180E-1
3.094779917E0,-1.037391648E-1,1.364107728E-1,-1.303336173E-1
3.296054167E0,2.431724519E-1,1.483790129E-1,1.074267477E-1
3.497327167E0,4.572968185E-1,2.773535848E-1,2.235058136E-2
3.698600167E0,6.223472357E-1,3.123866320E-1,2.586589456E-1
3.899873167E0,4.086395204E-1,9.936859608E-1,4.279198647E-1
4.101146167E0,7.920024544E-2,1.343993545E0,8.379808068E-1
4.302419833E0,4.390053153E-1,1.377480388E0,9.335046411E-1
4.503692833E0,2.993248403E-1,6.501260996E-1,5.835803747E-1
4.704965833E0,1.309810579E-1,-1.561367661E-1,4.130367562E-2
4.906239833E0,-3.132046163E-1,-1.564637184E0,-5.245262384E-2
5.107512833E0,-5.566548109E-1,-2.086854458E0,-2.371428534E-3
5.308786083E0,-1.268603206E0,-1.668639064E0,-2.025423571E-2
5.510060083E0,-3.181160390E-1,-1.180560827E0,-4.516789019E-1
5.711334083E0,2.440735996E-1,-6.631710529E-1,-1.163882837E-1
5.912608083E0,2.074465454E-1,-2.266272008E-1,2.310843617E-1
6.113881083E0,6.067113951E-2,-4.695970118E-1,3.191220164E-1
6.315154167E0,-3.669143915E-1,2.357129306E-1,2.018538713E-1
6.516428167E0,-9.920511246E-1,7.056475878E-1,7.926453650E-2
6.717702167E0,-5.414645076E-1,5.759063959E-1,6.958408356E-1
6.918976167E0,-1.846225858E-1,2.620040476E-1,3.233049512E-1
7.120250167E0,9.140684456E-2,2.513796389E-1,7.273254916E-3
7.321525292E0,2.972480953E-1,2.484380305E-1,2.126546502E-1
7.522799292E0,4.855199754E-1,7.995072603E-1,7.128157020E-1
7.724072292E0,6.694546938E-1,1.402643204E0,1.073851466E0
7.925346292E0,5.319966674E-1,1.135573030E0,5.399609804E-1
8.126620292E0,1.431965977E-1,6.376093626E-1,2.302809805E-1
8.327893583E0,-1.700489372E-1,-1.316019595E-1,-1.172661185E-1
8.529167583E0,-7.538485527E-1,-6.632231474E-1,-4.884769022E-1
8.730441583E0,-4.825122356E-1,-3.738860488E-1,-8.811748624E-1
8.931715583E0,-6.688154936E-1,-1.584762484E-1,-8.487305641E-1
9.132989583E0,-3.242234886E-1,-3.907369822E-2,-4.658335820E-2
9.334264208E0,-3.966642544E-2,1.110399812E-1,-9.026832134E-2
9.535538208E0,2.970072031E-1,-9.253948927E-2,-1.630217880E-1
9.736812208E0,4.139525890E-1,-3.078496456E-1,-1.650719643E-1
9.938086208E0,7.048141360E-1,-3.972550929E-1,3.174473643E-1
1.013935996E1,7.971748710E-1,-8.328599930E-1,-4.763818532E-2
1.034063496E1,2.258789390E-1,-7.877481580E-1,-3.124826550E-1
1.054190896E1,-1.129841506E-1,-8.601121306E-1,-4.262079298E-1
1.074318296E1,-1.932724863E-1,-2.362849712E-1,-3.367788792E-1
1.094445696E1,-4.565026760E-1,-5.535778403E-2,-3.266968131E-1
1.114573083E1,-7.778277397E-1,-4.327834845E-1,-5.830829144E-1
1.134700583E1,-8.859130144E-1,-1.851125211E-1,-6.001527905E-1
1.154827983E1,-4.398819208E-1,-5.158552527E-2,-3.552345932E-1
1.174955483E1,2.028066814E-1,-1.131917164E-1,-1.917995960E-1
1.195082883E1,3.735019863E-1,3.403539360E-1,2.512973249E-1
1.215210367E1,2.963124812E-1,7.292259336E-1,3.245007098E-1
1.235337767E1,2.563820183E-1,6.990858912E-1,4.782412052E-1
1.255465267E1,5.386260748E-1,1.176761627E0,1.012292385E0
1.275592667E1,5.543116927E-1,1.450640678E0,5.988036990E-1
