"Time (s)","Distance (cm)"
2.041803750E-1,5.000000000E0
4.041803750E-1,5.000000000E0
6.041803750E-1,5.000000000E0
8.041803750E-1,5.000000000E0
1.004180375E0,5.000000000E0
1.204180375E0,5.000000000E0
1.404180375E0,5.000000000E0
1.604180375E0,5.000000000E0
1.804180375E0,5.000000000E0
2.004180375E0,5.000000000E0
2.204180375E0,5.000000000E0
2.404180375E0,5.000000000E0
2.604180375E0,5.000000000E0
2.804180375E0,5.000000000E0
3.004180375E0,5.000000000E0
3.204180375E0,5.000000000E0
3.404180375E0,5.000000000E0
3.604180375E0,5.000000000E0
3.804180375E0,5.000000000E0
4.004180375E0,5.000000000E0
4.204180375E0,5.000000000E0
4.404180375E0,5.000000000E0
4.604180375E0,5.000000000E0
4.804180375E0,5.000000000E0
5.004180375E0,5.000000000E0
5.204180375E0,0.000000000E0
5.404180375E0,0.000000000E0
5.604180375E0,5.000000000E0
5.804180375E0,5.000000000E0
6.004180375E0,0.000000000E0
6.204180375E0,0.000000000E0
6.404180375E0,0.000000000E0
6.604180375E0,0.000000000E0
6.804180375E0,0.000000000E0
7.004180375E0,0.000000000E0
7.204180375E0,5.000000000E0
7.404180375E0,5.000000000E0
7.604180375E0,5.000000000E0
7.804180375E0,5.000000000E0
8.004180375E0,5.000000000E0
8.204180375E0,5.000000000E0
8.404180375E0,5.000000000E0
8.604180375E0,5.000000000E0
8.804180375E0,5.000000000E0
9.004180375E0,5.000000000E0
9.204180375E0,5.000000000E0
9.404180375E0,5.000000000E0
9.604180375E0,5.000000000E0
9.804180375E0,5.000000000E0
1.000418037E1,5.000000000E0
1.020418037E1,5.000000000E0
1.040418037E1,5.000000000E0
1.060418037E1,5.000000000E0
1.080418037E1,5.000000000E0
1.100418037E1,5.000000000E0
1.120418037E1,5.000000000E0
1.140418037E1,0.000000000E0
1.160418037E1,0.000000000E0
1.180418037E1,0.000000000E0
1.200418037E1,0.000000000E0
1.220418037E1,0.000000000E0
1.240418037E1,0.000000000E0
1.260418037E1,0.000000000E0
1.280418037E1,0.000000000E0
1.300418037E1,0.000000000E0
1.320418037E1,0.000000000E0
1.340418037E1,0.000000000E0
1.360418037E1,0.000000000E0
1.380418037E1,0.000000000E0
1.400418037E1,0.000000000E0
1.420418037E1,0.000000000E0
1.440418037E1,0.000000000E0
1.460418037E1,0.000000000E0
1.480418037E1,0.000000000E0
1.500418037E1,0.000000000E0
1.520418037E1,0.000000000E0
1.540418037E1,0.000000000E0
1.560418037E1,0.000000000E0
1.580418037E1,0.000000000E0
1.600418037E1,5.000000000E0
1.620418037E1,5.000000000E0
1.640418037E1,5.000000000E0
1.660418037E1,5.000000000E0
1.680418037E1,0.000000000E0
1.700418037E1,0.000000000E0
1.720418037E1,0.000000000E0
1.740418037E1,0.000000000E0
1.760418037E1,0.000000000E0
1.780418037E1,0.000000000E0
1.800418037E1,0.000000000E0
1.820418037E1,0.000000000E0
1.840418037E1,0.000000000E0
1.860418037E1,0.000000000E0
1.880418037E1,0.000000000E0
1.900418037E1,0.000000000E0
1.920418037E1,0.000000000E0
1.940418037E1,0.000000000E0
1.960418037E1,0.000000000E0
1.980418037E1,0.000000000E0
2.000418037E1,0.000000000E0
2.020418037E1,0.000000000E0
2.040418037E1,0.000000000E0
2.060418037E1,0.000000000E0
2.080418037E1,0.000000000E0
2.100418037E1,0.000000000E0
2.120418037E1,0.000000000E0
2.140418037E1,0.000000000E0
2.160418037E1,0.000000000E0
2.180418037E1,0.000000000E0
2.200418037E1,0.000000000E0
2.220418037E1,0.000000000E0
2.240418037E1,0.000000000E0
2.260418037E1,0.000000000E0
2.280418037E1,0.000000000E0
2.300418037E1,0.000000000E0
2.320418037E1,0.000000000E0
2.340418037E1,0.000000000E0
2.360418037E1,5.000000000E0
2.380418037E1,5.000000000E0
2.400418037E1,5.000000000E0
2.420418037E1,5.000000000E0
2.440418037E1,5.000000000E0
2.460418037E1,0.000000000E0
2.480418037E1,0.000000000E0
2.500418037E1,0.000000000E0
2.520418037E1,0.000000000E0
2.540418037E1,0.000000000E0
2.560418037E1,0.000000000E0
2.580418037E1,0.000000000E0
2.600418037E1,0.000000000E0
2.620418037E1,0.000000000E0
2.640418037E1,0.000000000E0
2.660418037E1,0.000000000E0
2.680418037E1,0.000000000E0
2.700418037E1,0.000000000E0
2.720418037E1,0.000000000E0
2.740418037E1,0.000000000E0
2.760418037E1,0.000000000E0
2.780418037E1,0.000000000E0
2.800418037E1,0.000000000E0
2.820418037E1,0.000000000E0
2.840418037E1,0.000000000E0
2.860418037E1,0.000000000E0
2.880418037E1,0.000000000E0
2.900418037E1,0.000000000E0
2.920418037E1,0.000000000E0
2.940418037E1,0.000000000E0
2.960418037E1,5.000000000E0
2.980418037E1,5.000000000E0
3.000418037E1,5.000000000E0
3.020418037E1,5.000000000E0
3.040418037E1,5.000000000E0
3.060418037E1,5.000000000E0
3.080418037E1,5.000000000E0
3.100418037E1,5.000000000E0
3.120418037E1,5.000000000E0
3.140418037E1,5.000000000E0
3.160418037E1,0.000000000E0
3.180418037E1,0.000000000E0
3.200418037E1,0.000000000E0
3.220418037E1,0.000000000E0
3.240418037E1,0.000000000E0
3.260418037E1,0.000000000E0
3.280418037E1,0.000000000E0
3.300418037E1,0.000000000E0
3.320418037E1,0.000000000E0
3.340418037E1,0.000000000E0
3.360418037E1,0.000000000E0
3.380418037E1,0.000000000E0
3.400418037E1,0.000000000E0
3.420418037E1,0.000000000E0
3.440418037E1,5.000000000E0
3.460418037E1,5.000000000E0
3.480418037E1,5.000000000E0
3.500418037E1,5.000000000E0
3.520418037E1,5.000000000E0
3.540418037E1,5.000000000E0
3.560418037E1,5.000000000E0
3.580418037E1,5.000000000E0
3.600418037E1,5.000000000E0
3.620418037E1,5.000000000E0
3.640418037E1,5.000000000E0
3.660418037E1,5.000000000E0
3.680418037E1,5.000000000E0
3.700418037E1,5.000000000E0
3.720418037E1,5.000000000E0
3.740418037E1,5.000000000E0
3.760418037E1,5.000000000E0
3.780418037E1,5.000000000E0
3.800418037E1,5.000000000E0
3.820418037E1,5.000000000E0
3.840418037E1,5.000000000E0
3.860418037E1,5.000000000E0
3.880418037E1,5.000000000E0
3.900418037E1,5.000000000E0
3.920418037E1,5.000000000E0
3.940418037E1,5.000000000E0
3.960418037E1,5.000000000E0
3.980418037E1,5.000000000E0
4.000418037E1,5.000000000E0
4.020418037E1,5.000000000E0
4.040418037E1,5.000000000E0
4.060418037E1,5.000000000E0
4.080418037E1,5.000000000E0
4.100418037E1,5.000000000E0
4.120418037E1,5.000000000E0
4.140418037E1,5.000000000E0
4.160418037E1,5.000000000E0
4.180418037E1,0.000000000E0
4.200418037E1,0.000000000E0
4.220418037E1,0.000000000E0
4.240418037E1,0.000000000E0
4.260418037E1,0.000000000E0
4.280418037E1,0.000000000E0
4.300418037E1,0.000000000E0
4.320418037E1,0.000000000E0
4.340418037E1,0.000000000E0
4.360418037E1,0.000000000E0
4.380418037E1,0.000000000E0
4.400418037E1,0.000000000E0
4.420418037E1,0.000000000E0
4.440418037E1,0.000000000E0
4.460418037E1,0.000000000E0
4.480418037E1,0.000000000E0
4.500418037E1,0.000000000E0
4.520418037E1,0.000000000E0
4.540418037E1,0.000000000E0
4.560418037E1,0.000000000E0
4.580418037E1,5.000000000E0
4.600418037E1,0.000000000E0
4.620418037E1,0.000000000E0
4.640418037E1,0.000000000E0
4.660418037E1,0.000000000E0
4.680418037E1,0.000000000E0
4.700418037E1,0.000000000E0
4.720418037E1,0.000000000E0
4.740418037E1,0.000000000E0
4.760418037E1,0.000000000E0
4.780418037E1,0.000000000E0
4.800418037E1,0.000000000E0
4.820418037E1,0.000000000E0
4.840418037E1,0.000000000E0
4.860418037E1,0.000000000E0
4.880418037E1,5.000000000E0
4.900418037E1,5.000000000E0
4.920418037E1,0.000000000E0
4.940418037E1,5.000000000E0
4.960418037E1,0.000000000E0
4.980418037E1,0.000000000E0
5.000418037E1,0.000000000E0
5.020418037E1,0.000000000E0
5.040418037E1,0.000000000E0
5.060418037E1,0.000000000E0
5.080418037E1,0.000000000E0
5.100418037E1,0.000000000E0
5.120418037E1,0.000000000E0
5.140418037E1,0.000000000E0
5.160418037E1,0.000000000E0
5.180418037E1,0.000000000E0
5.200418037E1,0.000000000E0
5.220418037E1,0.000000000E0
5.240418037E1,0.000000000E0
5.260418037E1,0.000000000E0
5.280418037E1,0.000000000E0
5.300418037E1,0.000000000E0
5.320418037E1,0.000000000E0
5.340418037E1,0.000000000E0
5.360418037E1,0.000000000E0
5.380418037E1,0.000000000E0
5.400418037E1,0.000000000E0
5.420418037E1,0.000000000E0
5.440418037E1,0.000000000E0
5.460418037E1,0.000000000E0
5.480418037E1,0.000000000E0
5.500418037E1,0.000000000E0
5.520418037E1,0.000000000E0
5.540418037E1,0.000000000E0
5.560418037E1,0.000000000E0
5.580418037E1,0.000000000E0
5.600418037E1,0.000000000E0
5.620418037E1,0.000000000E0
5.640418037E1,0.000000000E0
5.660418037E1,0.000000000E0
5.680418037E1,0.000000000E0
5.700418037E1,0.000000000E0
5.720418037E1,0.000000000E0
5.740418037E1,0.000000000E0
5.760418037E1,0.000000000E0
5.780418037E1,0.000000000E0
5.800418037E1,0.000000000E0
5.820418037E1,0.000000000E0
5.840418037E1,0.000000000E0
5.860418037E1,0.000000000E0
5.880418037E1,0.000000000E0
5.900418037E1,5.000000000E0
5.920418037E1,5.000000000E0
5.940418037E1,5.000000000E0
5.960418037E1,0.000000000E0
5.980418037E1,5.000000000E0
6.000418037E1,0.000000000E0
6.020418037E1,0.000000000E0
6.040418037E1,0.000000000E0
6.060418037E1,0.000000000E0
6.080418037E1,0.000000000E0
6.100418037E1,0.000000000E0
6.120418037E1,0.000000000E0
6.140418037E1,0.000000000E0
6.160418037E1,0.000000000E0
6.180418037E1,0.000000000E0
6.200418037E1,0.000000000E0
6.220418037E1,0.000000000E0
6.240418037E1,0.000000000E0
6.260418037E1,0.000000000E0
6.280418037E1,0.000000000E0
6.300418037E1,0.000000000E0
6.320418037E1,0.000000000E0
6.340418037E1,0.000000000E0
6.360418037E1,0.000000000E0
6.380418037E1,0.000000000E0
6.400418037E1,0.000000000E0
6.420418037E1,0.000000000E0
6.440418037E1,0.000000000E0
6.460418037E1,0.000000000E0
6.480418037E1,0.000000000E0
6.500418037E1,0.000000000E0
6.520418037E1,0.000000000E0
6.540418037E1,0.000000000E0
6.560418037E1,0.000000000E0
6.580418037E1,0.000000000E0
6.600418037E1,0.000000000E0
6.620418037E1,0.000000000E0
6.640418037E1,0.000000000E0
6.660418037E1,0.000000000E0
6.680418037E1,0.000000000E0
6.700418037E1,0.000000000E0
6.720418037E1,0.000000000E0
6.740418037E1,0.000000000E0
6.760418037E1,0.000000000E0
6.780418037E1,0.000000000E0
6.800418037E1,0.000000000E0
6.820418037E1,0.000000000E0
6.840418037E1,0.000000000E0
6.860418037E1,0.000000000E0
6.880418037E1,0.000000000E0
6.900418037E1,0.000000000E0
6.920418037E1,0.000000000E0
6.940418037E1,0.000000000E0
6.960418037E1,5.000000000E0
6.980418037E1,5.000000000E0
7.000418037E1,5.000000000E0
7.020418037E1,0.000000000E0
7.040418037E1,0.000000000E0
7.060418037E1,5.000000000E0
7.080418037E1,0.000000000E0
7.100418037E1,0.000000000E0
7.120418037E1,0.000000000E0
7.140418037E1,0.000000000E0
7.160418037E1,0.000000000E0
7.180418037E1,0.000000000E0
7.200418037E1,0.000000000E0
7.220418037E1,0.000000000E0
7.240418037E1,0.000000000E0
7.260418037E1,0.000000000E0
7.280418037E1,0.000000000E0
7.300418037E1,0.000000000E0
7.320418037E1,0.000000000E0
7.340418037E1,0.000000000E0
7.360418037E1,0.000000000E0
7.380418037E1,0.000000000E0
7.400418037E1,5.000000000E0
7.420418037E1,5.000000000E0
7.440418037E1,5.000000000E0
7.460418037E1,5.000000000E0
7.480418037E1,0.000000000E0
7.500418037E1,0.000000000E0
7.520418037E1,0.000000000E0
7.540418037E1,0.000000000E0
7.560418037E1,0.000000000E0
7.580418037E1,0.000000000E0
7.600418037E1,0.000000000E0
7.620418037E1,0.000000000E0
7.640418037E1,0.000000000E0
7.660418037E1,0.000000000E0
7.680418037E1,0.000000000E0
7.700418037E1,0.000000000E0
7.720418037E1,0.000000000E0
7.740418037E1,0.000000000E0
7.760418037E1,0.000000000E0
7.780418037E1,0.000000000E0
7.800418037E1,0.000000000E0
7.820418037E1,0.000000000E0
7.840418037E1,0.000000000E0
7.860418037E1,0.000000000E0
7.880418037E1,0.000000000E0
7.900418037E1,0.000000000E0
7.920418037E1,0.000000000E0
7.940418037E1,0.000000000E0
7.960418037E1,0.000000000E0
7.980418037E1,0.000000000E0
