"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.022572083E-1,-1.643949890E1,-3.393492508E1,2.494686890E1
4.035522083E-1,-1.350222778E1,-3.626041794E1,2.303994751E1
6.048462083E-1,-1.193260193E1,-3.775967407E1,2.142214966E1
8.061412083E-1,-9.745254517E0,-3.907687759E1,1.989978027E1
1.007435208E0,-8.267242432E0,-3.987189484E1,1.825094604E1
1.208730958E0,-5.619674683E0,-4.101839828E1,1.695117188E1
1.410025958E0,-3.541458130E0,-4.163582993E1,1.488931274E1
1.611319958E0,-2.608032227E0,-4.211259842E1,1.357577515E1
1.812614958E0,-8.195190430E-1,-4.301827240E1,1.078317261E1
2.013909958E0,-7.154998779E-1,-4.261229706E1,1.027224731E1
2.215204958E0,-8.933410645E-1,-4.208258820E1,1.337268066E1
2.416498958E0,8.882904053E-1,-4.075710297E1,1.673556519E1
2.617793958E0,3.482315063E0,-3.918468094E1,2.013754272E1
2.819087958E0,7.521194458E0,-3.622427750E1,2.343258667E1
3.020382958E0,1.152700806E1,-3.423817444E1,2.484548950E1
3.221675750E0,1.658351135E1,-3.279421616E1,2.403753662E1
3.422969750E0,2.143559265E1,-3.173513794E1,2.024600220E1
3.624264750E0,2.196719360E1,-3.312001038E1,1.832562256E1
3.825558750E0,1.878315735E1,-3.582824707E1,1.759313965E1
4.026853750E0,1.571958923E1,-3.841373062E1,1.635906982E1
4.228148708E0,9.039108276E0,-4.238964081E1,1.107629395E1
4.429443708E0,4.934677124E0,-4.400475311E1,7.344757080E0
4.630738708E0,5.612808228E0,-4.343696976E1,6.944396973E0
4.832033708E0,9.112762451E0,-4.265738297E1,8.330780029E0
5.033328708E0,1.079309082E1,-4.164669037E1,1.022994995E1
5.234624083E0,1.298928833E1,-4.004554749E1,1.248980713E1
5.435919083E0,1.164561462E1,-4.027530289E1,1.308059692E1
5.637214083E0,4.738403320E0,-4.015970612E1,1.771469116E1
5.838509083E0,-7.829299927E0,-3.864254379E1,2.109414673E1
6.039804083E0,-1.948655701E1,-3.446976852E1,2.167477417E1
6.241098500E0,-2.855952454E1,-3.044258881E1,1.693133545E1
6.442393500E0,-3.154586792E1,-2.902785110E1,1.451022339E1
6.643688500E0,-2.815966797E1,-3.138404465E1,1.627087402E1
6.844983500E0,-2.266658020E1,-3.542977524E1,1.663003540E1
7.046277500E0,-1.569735718E1,-3.931507874E1,1.498095703E1
7.247572958E0,-9.690216064E0,-4.153919983E1,1.458297729E1
7.448867958E0,-7.318313599E0,-4.055995178E1,1.727923584E1
7.650162958E0,-5.197219849E0,-3.933869171E1,2.120581055E1
7.851456958E0,-5.775451660E0,-3.950006866E1,2.086782837E1
8.052751958E0,-6.044082642E0,-3.966400146E1,2.046878052E1
8.254046833E0,-8.470565796E0,-3.910900116E1,2.001022339E1
8.455341833E0,-1.043586731E1,-3.854599380E1,2.073727417E1
8.656636833E0,-1.083039856E1,-3.762943268E1,2.210653687E1
8.857931833E0,-1.052615356E1,-3.604075623E1,2.493194580E1
9.059225833E0,-1.114610291E1,-3.518717957E1,2.584506226E1
9.260520750E0,-1.291590881E1,-3.274947739E1,2.829870605E1
9.461815750E0,-1.519812012E1,-3.010269165E1,2.989431763E1
9.663110750E0,-1.819375610E1,-2.806310272E1,2.992425537E1
9.864405750E0,-2.142509460E1,-2.641005707E1,2.929672241E1
1.006570108E1,-2.072306824E1,-2.722293472E1,2.909350586E1
1.026699608E1,-1.850065613E1,-2.763192368E1,3.039126587E1
