"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.920097500E-1,-2.434426880E1,-4.067203522E1,1.264080811E1
3.932947500E-1,-2.563250732E1,-4.019499588E1,1.239184570E1
5.945797500E-1,-2.626004028E1,-4.030930328E1,9.695220947E0
7.958647500E-1,-2.515878296E1,-4.121497345E1,8.864746094E0
9.971507500E-1,-2.553340149E1,-4.125263977E1,7.870361328E0
1.198436500E0,-2.715252686E1,-4.034135056E1,7.255798340E0
1.399722500E0,-2.796919250E1,-3.955159760E1,6.540832520E0
1.601007500E0,-2.808323669E1,-3.935717773E1,4.021789551E0
1.802292500E0,-2.840144348E1,-3.937614059E1,1.198364258E0
2.003578875E0,-2.883764648E1,-3.866698074E1,1.484741211E0
2.204863875E0,-2.795349121E1,-3.899910736E1,4.756988525E0
2.406149875E0,-2.698171997E1,-3.921172714E1,7.337493896E0
2.607434875E0,-2.589631653E1,-3.942055130E1,8.021026611E0
2.808719875E0,-2.653617859E1,-3.930070496E1,8.430267334E0
3.010005500E0,-2.693086243E1,-3.849904633E1,8.587554932E0
3.211290500E0,-2.788206482E1,-3.826700211E1,6.348358154E0
3.412576500E0,-2.909086609E1,-3.653151703E1,4.115966797E0
3.613861500E0,-2.939086914E1,-3.566814804E1,8.253509521E0
3.815147500E0,-2.896801758E1,-3.510559845E1,1.189270020E1
4.016431750E0,-2.919163513E1,-3.414965057E1,1.381283569E1
4.217717750E0,-2.895573425E1,-3.437456894E1,1.411074829E1
4.419003750E0,-2.795018005E1,-3.554402161E1,1.482583618E1
4.620289750E0,-2.579771423E1,-3.635174561E1,1.642553711E1
4.821574750E0,-2.469961548E1,-3.672821426E1,1.807543945E1
5.022862000E0,-2.414045715E1,-3.639075470E1,1.912814331E1
5.224148000E0,-2.426942444E1,-3.697443771E1,1.811560059E1
5.425434000E0,-2.373280334E1,-3.729656601E1,1.750454712E1
5.626720000E0,-2.327195740E1,-3.761954117E1,1.855380249E1
5.828006000E0,-2.205677795E1,-3.748884201E1,2.008975220E1
6.029290917E0,-1.916079712E1,-3.861568069E1,2.075744629E1
6.230576917E0,-1.647811890E1,-4.014001465E1,2.025741577E1
6.431862917E0,-1.421778870E1,-4.129081345E1,1.956857300E1
6.633148917E0,-1.168038940E1,-4.181883621E1,2.046411133E1
6.834435917E0,-1.062356567E1,-4.230960083E1,2.005557251E1
7.035722625E0,-1.085826111E1,-4.227391815E1,2.026419067E1
7.237008625E0,-1.015609741E1,-4.213521194E1,2.070166016E1
7.438294625E0,-8.219757080E0,-4.182806778E1,2.211254883E1
7.639581625E0,-6.917526245E0,-4.149900055E1,2.265231323E1
7.840867625E0,-7.280654907E0,-4.228240967E1,2.037509155E1
8.042152542E0,-1.080238342E1,-4.300110626E1,1.611114502E1
8.243439542E0,-1.361175537E1,-4.352338791E1,9.260833740E0
8.444725542E0,-1.425750732E1,-4.356758881E1,4.994232178E0
8.646011542E0,-1.337812805E1,-4.371920013E1,2.978820801E0
8.847298542E0,-1.269123840E1,-4.392595673E1,3.228759766E0
9.048585000E0,-1.334448242E1,-4.357437897E1,5.783966064E0
9.249871000E0,-1.402127075E1,-4.317515564E1,8.152343750E0
9.451157000E0,-1.451184082E1,-4.221395874E1,1.179052734E1
9.652443000E0,-1.518524170E1,-4.162977219E1,1.308825684E1
9.853730000E0,-1.642794800E1,-4.078625870E1,1.361288452E1
1.005501650E1,-1.874383545E1,-4.011865616E1,1.272961426E1
1.025630250E1,-1.976002502E1,-3.917696381E1,1.287362671E1
1.045758850E1,-2.126773071E1,-3.849690628E1,1.269525146E1
1.065887550E1,-2.112269592E1,-3.811151123E1,1.342999268E1
1.086016150E1,-2.181594849E1,-3.799091339E1,1.393386841E1
1.106144717E1,-2.197389221E1,-3.779281998E1,1.280831909E1
1.126273417E1,-2.252973938E1,-3.828776550E1,9.516540527E0
1.146402017E1,-2.236593628E1,-3.847232437E1,8.032470703E0
1.166530617E1,-2.157217407E1,-3.883297729E1,1.051196289E1
1.186659317E1,-1.998284912E1,-3.908697128E1,1.214764404E1
1.206787979E1,-1.899169922E1,-3.916151810E1,1.407629395E1
1.226916679E1,-1.931684875E1,-3.898576736E1,1.362115479E1
1.247045279E1,-1.870129395E1,-3.958527374E1,1.350405884E1
1.267173979E1,-1.628854370E1,-4.015399170E1,1.563232422E1
1.287302679E1,-1.434851074E1,-4.037097931E1,1.641619873E1
1.307431350E1,-1.231430054E1,-4.186683273E1,1.389138794E1
1.327559950E1,-1.466894531E1,-4.130052185E1,1.235244751E1
1.347688650E1,-1.800912476E1,-4.019368362E1,1.223022461E1
1.367817350E1,-2.170678711E1,-3.912062073E1,9.456665039E0
1.387946050E1,-2.270532227E1,-3.756720734E1,1.136315918E1
1.408074679E1,-2.093524170E1,-3.776275635E1,1.503744507E1
1.428203379E1,-1.829998779E1,-3.836043549E1,1.642193604E1
1.448332079E1,-1.368345642E1,-3.921801758E1,1.895129395E1
1.468460779E1,-9.671569824E0,-3.939620209E1,2.043161011E1
1.488589479E1,-6.468719482E0,-3.932820511E1,2.181130981E1
1.508718125E1,-5.893966675E0,-3.885187149E1,2.247387695E1
1.528846825E1,-6.334915161E0,-3.926570511E1,2.224655151E1
1.548975525E1,-6.939651489E0,-3.880628967E1,2.367913818E1
1.569104225E1,-7.197601318E0,-3.820363617E1,2.384082031E1
1.589232825E1,-8.778869629E0,-3.809284973E1,2.423425293E1
1.609361537E1,-1.172798157E1,-3.771189499E1,2.359042358E1
1.629490237E1,-1.202551270E1,-3.900648117E1,2.201721191E1
1.649619038E1,-1.183572388E1,-4.005168152E1,2.023632812E1
1.669747737E1,-1.147827148E1,-4.122087097E1,1.804101562E1
1.689876437E1,-1.073176575E1,-4.225813675E1,1.447787476E1
1.710005179E1,-9.312606812E0,-4.293200684E1,1.255740356E1
1.730133979E1,-7.751159668E0,-4.270597458E1,1.432614136E1
1.750262679E1,-7.466033936E0,-4.147735977E1,1.788613892E1
1.770391479E1,-7.345275879E0,-4.060412216E1,2.090927124E1
1.790520279E1,-7.400466919E0,-4.022544098E1,2.190429688E1
1.810649087E1,-7.084991455E0,-4.042255020E1,2.111114502E1
1.830777887E1,-6.716156006E0,-3.959029007E1,2.316882324E1
1.850906688E1,-7.188537598E0,-3.890649033E1,2.403665161E1
1.871035487E1,-8.005218506E0,-3.864623642E1,2.416534424E1
1.891164287E1,-9.950897217E0,-3.880739212E1,2.339285278E1
1.911293000E1,-1.213958740E1,-3.739176559E1,2.480303955E1
1.931421800E1,-1.455645752E1,-3.506370163E1,2.743377686E1
1.951550600E1,-1.547218323E1,-3.261153793E1,2.952096558E1
1.971679400E1,-1.501449585E1,-3.195020676E1,3.039086914E1
1.991808200E1,-1.500770569E1,-3.216007614E1,3.024301147E1
2.011937104E1,-1.440519714E1,-3.271474075E1,3.018313599E1
2.032065904E1,-1.367588806E1,-3.387277985E1,2.902810669E1
