"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.920097500E-1,-3.035070002E-2,1.051216573E-1,1.227127835E-1
3.932947500E-1,1.876084320E-2,9.538004398E-1,2.817886472E-1
5.945797500E-1,-6.083920598E-2,-7.451589685E-3,-3.460144997E-1
7.958647500E-1,-3.553865477E-2,4.204078019E-1,-1.022966951E-1
9.971507500E-1,-1.481888890E-1,-1.589120477E-1,1.291164756E-1
1.198436500E0,-9.400022775E-2,1.851621568E-1,1.979745924E-1
1.399722500E0,-2.324321717E-1,7.529979944E-2,1.012956277E-1
1.601007500E0,-4.165873230E-1,-6.581794471E-2,3.550558910E-2
1.802292500E0,-2.226803303E-1,-3.469632939E-2,1.393007189E-1
2.003578875E0,-2.062738091E-1,-3.260652125E-1,-2.600451000E-2
2.204863875E0,1.582479626E-1,-7.249493599E-1,-8.144114912E-2
2.406149875E0,-1.074189693E-2,-4.559881389E-1,-1.487392783E-1
2.607434875E0,3.076509386E-2,-3.086510599E-1,1.231724322E-1
2.808719875E0,-9.489624202E-2,-3.931662440E-1,9.965057671E-2
3.010005500E0,-1.383832656E-2,-9.582054615E-2,1.010367721E-1
3.211290500E0,-4.964578152E-1,-1.939373650E-2,2.006038278E-1
3.412576500E0,-4.379879832E-1,-1.047828794E0,2.666764259E-1
3.613861500E0,-3.041289747E-1,-1.279180288E0,1.340422630E-1
3.815147500E0,-1.952334940E-1,-9.040445685E-1,2.258982807E-1
4.016431750E0,-2.516829222E-2,-7.429890335E-2,3.361706063E-2
4.217717750E0,2.152314037E-1,8.033367246E-2,-2.612272799E-1
4.419003750E0,2.894029021E-1,-1.838610321E-2,-2.381863892E-1
4.620289750E0,3.105707467E-1,4.334525764E-2,-3.337557614E-1
4.821574750E0,3.080902696E-1,-1.039885283E-1,-7.805766910E-2
5.022862000E0,4.240436479E-2,1.926877350E-1,-7.020808756E-2
5.224148000E0,-5.765011907E-2,1.575492471E-1,-1.352504194E-1
5.425434000E0,6.564357132E-2,-4.664623365E-2,-1.186935455E-1
5.626720000E0,1.057127416E-1,-8.030473441E-2,-7.167126238E-2
5.828006000E0,1.323707215E-2,-3.271197677E-1,-8.543391526E-2
6.029290917E0,-2.602116764E-1,-5.581948161E-1,-2.481137067E-1
6.230576917E0,-2.532947659E-1,-2.897226810E-1,-1.434079260E-1
6.431862917E0,-9.241129458E-2,-3.221676946E-1,-2.510793209E-1
6.633148917E0,-1.804019511E-2,-2.756788731E-1,-8.971001953E-2
6.834435917E0,-1.882515103E-1,2.098966017E-2,-4.634699970E-2
7.035722625E0,2.221724838E-1,2.333867848E-1,-1.273408532E-1
7.237008625E0,1.071829796E-1,-2.090638578E-1,-7.973527908E-2
7.438294625E0,8.620708436E-2,-4.049077034E-1,2.870013937E-2
7.639581625E0,-8.611274511E-2,-3.586071432E-1,1.280380040E-2
7.840867625E0,-3.866529465E-1,1.735688150E-1,2.219999284E-1
8.042152542E0,-7.032595277E-1,8.655529618E-1,2.911354601E-1
8.243439542E0,-3.242076337E-1,1.086228609E0,8.944205940E-2
8.444725542E0,3.951089457E-2,1.259815097E0,-4.242531490E-3
8.646011542E0,8.280082792E-2,9.836049676E-1,-1.629275084E-1
8.847298542E0,3.079150915E-1,2.686802447E-1,2.168534556E-3
9.048585000E0,3.030512631E-1,-6.869650632E-2,1.639873683E-1
9.249871000E0,4.363009036E-1,2.291780561E-1,-3.709609807E-2
9.451157000E0,2.952842414E-1,2.747727931E-1,3.742434084E-2
9.652443000E0,2.507169545E-1,3.092332482E-1,1.382967383E-1
9.853730000E0,1.258645803E-1,7.193255424E-1,-1.149746682E-2
1.005501650E1,1.068290100E-1,3.632605076E-1,1.621040702E-1
1.025630250E1,8.525667340E-2,1.065512523E-1,8.502090722E-2
1.045758850E1,6.508617848E-2,2.126097307E-2,8.754895627E-2
1.065887550E1,5.045561492E-2,-9.303523600E-2,3.341832431E-3
1.086016150E1,-1.072778255E-1,-5.192683265E-2,1.895582080E-1
1.106144717E1,-3.949396312E-1,-2.097909898E-1,4.736191034E-2
1.126273417E1,-3.080219626E-1,3.617997468E-1,1.552379224E-2
1.146402017E1,9.973698109E-2,-2.015911341E-1,-3.199090809E-2
1.166530617E1,8.201368898E-2,-5.087472796E-1,-8.879045397E-2
1.186659317E1,1.435081363E-1,-4.131949544E-1,-1.328748912E-1
1.206787979E1,8.597526699E-3,-1.483839154E-1,7.035428286E-2
1.226916679E1,-1.434281766E-1,-9.023401886E-2,1.168980673E-1
1.247045279E1,-3.135342598E-1,-1.014362693E0,8.920247108E-2
1.267173979E1,-9.674453735E-2,-9.960278273E-1,5.527010188E-2
1.287302679E1,-8.488231897E-2,-1.448135674E-1,-7.564087212E-2
1.307431350E1,-6.059108377E-1,7.766944822E-3,-5.072131753E-2
1.327559950E1,3.659946620E-1,2.701024413E-1,5.949105620E-1
1.347688650E1,-1.035806611E-1,7.336343527E-1,3.295969367E-1
1.367817350E1,8.771286905E-2,3.882239759E-1,4.553045332E-1
1.387946050E1,3.689029813E-1,-3.031884432E-1,-2.305652052E-1
1.408074679E1,-5.294649303E-2,-4.465710223E-1,4.588433355E-2
1.428203379E1,5.107121542E-2,-7.565053701E-1,-3.542550802E-1
1.448332079E1,8.434661478E-2,-4.232189655E-1,-3.886970580E-1
1.468460779E1,1.892626435E-1,-2.068322003E-1,-4.426372945E-1
1.488589479E1,1.705677360E-1,-2.979778498E-2,-2.489465028E-1
1.508718125E1,-4.300051183E-2,2.009900063E-1,3.670043126E-2
1.528846825E1,2.299775332E-1,1.084963046E-2,1.715320349E-2
1.548975525E1,1.528871506E-1,2.628308237E-1,-3.165649772E-1
1.569104225E1,1.271106303E-1,7.228555083E-1,-3.073806465E-1
1.589232825E1,2.113271505E-1,5.941539407E-1,1.452626586E-1
1.609361537E1,-3.180333078E-1,-1.536246389E-1,3.292949498E-1
1.629490237E1,-2.982656956E-1,-6.188664436E-1,2.840304375E-1
1.649619038E1,-3.897103667E-1,-2.881844044E-1,4.968480393E-2
1.669747737E1,-3.004910350E-1,-1.990056783E-1,1.259136498E-1
