"Time (s)","X (hPa)"
-5.057514583E-1,1.014217606E3
5.297805417E-1,1.014306488E3
1.565312542E0,1.014273529E3
2.600956542E0,1.014395370E3
3.636403542E0,1.014633255E3
4.671920542E0,1.014633255E3
4.805934542E0,1.014264832E3
5.764663542E0,1.014264832E3
6.723457542E0,1.014395905E3
7.682184542E0,1.014395905E3
8.640904542E0,1.014395752E3
9.599656542E0,1.014395752E3
1.055853054E1,1.014395752E3
1.151731854E1,1.014349518E3
1.247608654E1,1.014117737E3
1.343489454E1,1.014117737E3
1.439363854E1,1.014357758E3
1.535235354E1,1.014357758E3
1.631107354E1,1.014255753E3
1.726972854E1,1.014152832E3
1.822836754E1,1.014132080E3
1.918710654E1,1.013849564E3
2.014591554E1,1.013849564E3
2.110467154E1,1.013944778E3
2.206346354E1,1.014090958E3
2.302216854E1,1.014091339E3
2.398085554E1,1.014297867E3
2.493947554E1,1.014375305E3
2.589800654E1,1.014390488E3
2.685663654E1,1.014390488E3
2.781523754E1,1.014240570E3
2.877388454E1,1.014138336E3
2.973255354E1,1.014138336E3
3.069117054E1,1.014156265E3
3.164975554E1,1.014285049E3
3.260841354E1,1.014292984E3
3.356706354E1,1.014292984E3
3.452556154E1,1.013966293E3
3.548409954E1,1.013899918E3
3.644247854E1,1.013846207E3
3.740102354E1,1.013846207E3
3.835958554E1,1.014169006E3
3.931815654E1,1.014184952E3
4.027679854E1,1.014184952E3
4.123531554E1,1.014178009E3
4.219399354E1,1.014121933E3
4.315259354E1,1.014118576E3
4.411125054E1,1.014088135E3
4.506989554E1,1.014039917E3
4.602859654E1,1.014039917E3
4.698726854E1,1.013964233E3
4.794595454E1,1.013669662E3
4.890466254E1,1.013595734E3
4.986324054E1,1.013595734E3
5.082188454E1,1.013769531E3
5.178055054E1,1.013798676E3
5.273919054E1,1.013852081E3
5.369780154E1,1.013959274E3
5.465643954E1,1.013959274E3
5.561510854E1,1.013936386E3
5.657371254E1,1.013936386E3
5.753228654E1,1.013996658E3
5.849093254E1,1.014004898E3
5.944944254E1,1.013996658E3
6.040783154E1,1.013965912E3
6.136630754E1,1.013943024E3
6.232483854E1,1.013965912E3
6.328339854E1,1.014063416E3
6.424199854E1,1.014063416E3
6.520049254E1,1.013980713E3
6.615901854E1,1.013980713E3
6.711745954E1,1.013963623E3
6.807594754E1,1.013850479E3
6.903440054E1,1.013850479E3
6.999295254E1,1.013888245E3
7.095142954E1,1.013888245E3
7.191004554E1,1.013847961E3
7.286867154E1,1.013776398E3
7.382732154E1,1.013841476E3
7.478594054E1,1.013841476E3
7.574457854E1,1.013845901E3
7.670307654E1,1.013845901E3
7.766166654E1,1.013775330E3
7.862034854E1,1.013751984E3
7.957906554E1,1.013695374E3
8.053779254E1,1.013695374E3
8.149649454E1,1.013730545E3
8.245528854E1,1.013730545E3
8.341388254E1,1.013719635E3
8.437251054E1,1.013705292E3
8.533113454E1,1.013656921E3
8.628975954E1,1.013656921E3
8.724840854E1,1.013775177E3
8.820703654E1,1.013858337E3
8.916566154E1,1.013858337E3
9.012421854E1,1.013790283E3
9.108276854E1,1.013700790E3
9.204127254E1,1.013634644E3
9.299997054E1,1.013511658E3
9.395865654E1,1.013511658E3
9.491736354E1,1.013697205E3
9.587601854E1,1.013744049E3
9.683460954E1,1.013866959E3
9.779317854E1,1.013866959E3
9.875183454E1,1.013846893E3
9.971052054E1,1.013841400E3
1.006692615E2,1.013776550E3
1.016279635E2,1.013580551E3
1.025867155E2,1.013560104E3
1.035454645E2,1.013511734E3
1.045041665E2,1.013511734E3
1.054629205E2,1.013511734E3
1.064215445E2,1.013555984E3
1.073802745E2,1.013555984E3
1.083390005E2,1.013555984E3
1.092977645E2,1.013744965E3
1.102564855E2,1.013744965E3
1.112152135E2,1.013636017E3
1.121739895E2,1.013615952E3
1.131326855E2,1.013607712E3
1.140914505E2,1.013490677E3
1.150502295E2,1.013490677E3
1.160089785E2,1.013713837E3
1.169678115E2,1.013893967E3
1.179266355E2,1.013893967E3
1.188854165E2,1.013671036E3
1.198443125E2,1.013598557E3
1.208031705E2,1.013527069E3
1.217620005E2,1.013513947E3
1.227208085E2,1.013513947E3
1.236796845E2,1.013537827E3
1.246385035E2,1.013537827E3
1.255972765E2,1.013402481E3
1.265559575E2,1.013287888E3
1.275146825E2,1.013287888E3
1.284734385E2,1.013395004E3
1.294321125E2,1.013416519E3
1.303908185E2,1.013408966E3
1.313495675E2,1.013443832E3
1.323082515E2,1.013408966E3
1.332669265E2,1.013383331E3
1.342255555E2,1.013383331E3
1.351842035E2,1.013408966E3
1.361429095E2,1.013408966E3
1.371017615E2,1.013274841E3
1.380604855E2,1.013274841E3
1.390191905E2,1.013407974E3
1.399779015E2,1.013407974E3
1.409365605E2,1.013407974E3
1.418952255E2,1.013422394E3
1.428538585E2,1.013422394E3
1.438125415E2,1.013406448E3
1.447713695E2,1.013342285E3
1.457303105E2,1.013234863E3
1.466890235E2,1.013185501E3
1.476478725E2,1.013174973E3
1.486067245E2,1.013174973E3
1.495655525E2,1.013329391E3
1.505243975E2,1.013455353E3
1.514831925E2,1.013504868E3
1.524419405E2,1.013479996E3
1.534005985E2,1.013479996E3
1.543593055E2,1.013479996E3
1.553179815E2,1.013545532E3
1.562766805E2,1.013545532E3
1.572354665E2,1.013281097E3
1.581941715E2,1.013058014E3
1.591528565E2,1.013047028E3
1.601115835E2,1.012994080E3
1.610705155E2,1.012994080E3
1.620294225E2,1.013231125E3
1.629882475E2,1.013231125E3
1.639471775E2,1.013249435E3
1.649061345E2,1.013249435E3
1.658649425E2,1.013307724E3
1.668236885E2,1.013379974E3
1.677824705E2,1.013379974E3
1.687412635E2,1.013364563E3
1.697000505E2,1.013258133E3
1.706588915E2,1.013174362E3
1.716176885E2,1.012940598E3
1.725765835E2,1.012940598E3
1.735354905E2,1.013117828E3
1.744943495E2,1.013192749E3
1.754533095E2,1.013202591E3
1.764122575E2,1.013202591E3
1.773710875E2,1.013161011E3
1.783299425E2,1.013117523E3
1.792887885E2,1.013072739E3
1.802475825E2,1.013072739E3
1.812063215E2,1.013072739E3
1.821652305E2,1.013110733E3
1.831242065E2,1.013172379E3
1.840830745E2,1.013193283E3
1.850419285E2,1.013221512E3
1.860007285E2,1.013221512E3
1.869595345E2,1.013142014E3
1.879182785E2,1.013101273E3
1.888770925E2,1.013101273E3
1.898359365E2,1.012937088E3
1.907949165E2,1.012937088E3
1.917537975E2,1.012937088E3
1.927127535E2,1.012965469E3
1.936718075E2,1.013012466E3
1.946309725E2,1.013012466E3
1.955902015E2,1.012994766E3
1.965494375E2,1.012994766E3
1.975086665E2,1.012994766E3
