"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.648654166E-1,3.535976112E-1,6.900045276E-2,4.464150965E-2
3.661754167E-1,1.211784184E-1,6.250697374E-1,2.773667872E-1
5.674865000E-1,5.889074802E-1,1.668701410E0,4.325934947E-1
7.687965000E-1,3.800343871E-1,1.186349690E-1,-6.546103954E-2
9.701075000E-1,-2.654116154E-1,-3.227870166E-1,1.101152152E-1
1.171417500E0,-6.404782832E-2,2.709302306E-1,-8.723821491E-2
1.372727500E0,2.699238956E-1,3.827113509E-1,-2.762547135E-1
1.574037875E0,-4.464005232E-1,6.603792906E-1,-8.329390287E-1
1.775347875E0,1.674170494E-1,5.717689395E-1,-4.519004226E-1
1.976658875E0,9.676398337E-2,-9.604459256E-2,-1.198086217E-1
2.177968875E0,2.270133980E-2,-1.014413238E0,2.016665936E-1
2.379278875E0,3.524453044E-1,3.789667413E-2,7.938345671E-1
2.580588667E0,-4.077592194E-1,-6.585040092E-1,-3.045989275E-1
2.781898667E0,-1.094991684E0,-1.149521232E0,-4.778466523E-1
2.983208667E0,-1.280344486E0,-1.701089978E0,-1.801259518E-1
3.184518667E0,-6.962459087E-1,-3.657185137E-1,-6.071283221E-1
3.385828667E0,-3.700703681E-1,-1.701921225E-1,-3.454086185E-1
3.587138125E0,1.330383122E-1,-5.785998888E-3,2.066745460E-1
3.788448125E0,3.298731148E-1,-1.669049449E-2,2.665178180E-1
3.989758125E0,6.585440040E-1,-4.142833948E-1,-7.984449714E-2
4.191068125E0,7.540875673E-1,-1.110762000E0,-1.045255661E0
4.392377125E0,2.071619183E-1,-1.186779976E0,-8.239799738E-1
4.593686750E0,3.004595637E-1,-9.607428908E-1,-3.712843955E-1
4.794995750E0,1.488861255E-2,1.554566026E-1,3.992272168E-2
4.996304750E0,-1.153295785E-1,8.012448549E-1,-1.379125863E-1
5.197614750E0,-3.722565472E-1,9.366422892E-1,-3.742264211E-1
5.398923750E0,-4.998333156E-1,4.834319949E-1,-1.083853841E-1
5.600232625E0,-3.243112192E-2,-4.331471026E-1,1.319558769E-1
5.801542625E0,-6.297072768E-1,-4.204882383E-1,-1.059183106E-1
6.002851625E0,-6.352818012E-1,3.893618286E-1,-4.438931495E-2
6.204161625E0,-4.326560199E-1,4.885115027E-1,2.185901701E-1
6.405470625E0,9.543693066E-2,3.831522167E-1,2.927432060E-1
6.606781625E0,7.687868476E-1,-2.572255582E-2,4.243191183E-1
6.808090625E0,5.301415920E-1,-2.844136059E-1,-3.078472987E-2
7.009400625E0,6.752178818E-2,2.617772818E-1,-5.284614861E-2
7.210710625E0,-2.903930843E-1,6.342496276E-1,9.242505431E-1
7.412019625E0,-1.095038876E-1,5.171064734E-1,6.675338149E-1
7.613328125E0,2.069765627E-1,2.871489227E-1,2.962220609E-1
7.814637125E0,3.385567367E-1,6.047566235E-2,4.457035363E-1
8.015946125E0,2.059091628E-1,5.758194327E-1,6.838175654E-1
8.217256125E0,3.079690635E-1,1.286946297E0,5.389749408E-1
8.418565125E0,8.095693588E-2,4.135752022E-1,-7.152616978E-2
8.619873000E0,-6.795796752E-2,-5.920955911E-2,-7.701055706E-2
8.821182000E0,-3.232755661E-1,1.218471527E-1,-1.179474071E-1
9.022491000E0,-7.453561425E-1,-6.841307878E-1,-1.213211492E-1
9.223801000E0,-1.054611087E0,-6.136888266E-1,-2.741466165E-1
9.425110000E0,-4.171710610E-1,-1.883619428E-1,-4.342330992E-1
9.626420375E0,-1.438196898E-1,2.302083224E-1,-1.628887355E-1
9.827729375E0,2.475109249E-1,3.137702048E-1,3.949354962E-2
1.002903937E1,3.666972518E-1,5.664689839E-2,1.196124256E-1
1.023034937E1,1.548558176E-1,-1.422545873E-2,7.945013046E-2
1.043165837E1,1.601094902E-1,6.035606563E-2,8.388198912E-2
1.063296850E1,7.629801333E-2,9.022364765E-2,5.206502229E-2
1.083427850E1,2.083295286E-1,5.616626143E-2,-6.071177125E-2
1.103558850E1,9.032620788E-1,-3.245892227E-1,1.055965647E-1
1.123689850E1,1.034162045E0,3.419543058E-2,1.340609789E-1
1.143820850E1,3.383084834E-1,9.962663800E-2,1.032316983E-1
1.163951750E1,1.273292899E-1,-3.264133930E-1,2.288736403E-1
1.184082650E1,-1.213250216E-3,-5.618336201E-1,3.141425848E-1
1.204213650E1,-4.664549530E-1,-9.843549728E-1,7.905118912E-2
1.224344550E1,-3.563468754E-1,-3.457347155E-1,-2.778925896E-1
1.244475550E1,5.898144096E-2,7.537879348E-1,-3.782640398E-1
1.264606625E1,1.734062470E-2,6.773833036E-1,-9.725887179E-1
1.284737625E1,-1.820800900E-1,-4.034880996E-1,-3.200025856E-1
1.304868525E1,-2.314422280E-1,-3.356629908E-1,1.827864945E-1
1.324999525E1,-1.635176986E-1,5.851303935E-1,1.684828699E-1
1.345130525E1,-7.455610633E-1,-2.526265085E-1,-1.120094433E-1
1.365261475E1,-8.205832839E-1,-1.650442630E-1,-3.999680281E-1
1.385392475E1,-4.718677700E-1,-1.165591702E-1,-1.332643926E-1
1.405523375E1,-3.995782435E-1,1.886826158E-1,-2.221807688E-1
1.425654275E1,-9.831270576E-2,4.808786809E-1,-1.632674634E-1
1.445785175E1,1.579336524E-1,-5.461557955E-2,7.541272789E-2
1.465915979E1,2.148146182E-1,3.944629431E-2,-3.614771739E-2
1.486046979E1,4.302888811E-1,-1.210480630E-1,1.328750886E-2
1.506177879E1,3.651518822E-1,4.241808504E-2,-1.275682002E-1
1.526308779E1,2.101569176E-1,-3.183007538E-1,-1.792507768E-1
1.546439679E1,1.018915176E-1,1.822324544E-1,1.387814432E-2
1.566570600E1,-3.020817973E-2,-2.811186910E-1,-3.794538323E-3
1.586701500E1,7.870922238E-2,-3.706032038E-2,6.753298640E-2
1.606832500E1,-1.864131689E-1,-2.524505928E-2,-9.991150349E-2
1.626963400E1,-3.457830846E-1,6.464313716E-3,-2.021794170E-1
1.647094300E1,5.338847041E-1,8.207467943E-2,1.119175106E-1
1.667225300E1,6.986094117E-1,2.608722448E-1,-1.752160043E-1
1.687356200E1,4.581644237E-1,2.110540569E-1,-2.340640575E-1
1.707487200E1,2.816475928E-1,6.357491016E-1,-1.974565536E-1
1.727618100E1,-2.416484244E-2,8.744634390E-1,-2.106791362E-2
1.747749000E1,-5.898720622E-1,9.460095763E-1,2.339337617E-1
1.767879929E1,-1.917077899E-1,-2.348274887E-1,1.922718138E-1
1.788010829E1,-6.622053683E-2,4.407219589E-1,4.249989688E-1
1.808141729E1,-8.214082569E-2,-1.861385107E-1,-6.225160509E-2
1.828272629E1,-8.582881689E-1,5.321698729E-3,-4.942680523E-2
1.848403629E1,-1.137173176E0,-4.752246141E-1,3.197354078E-1
1.868534475E1,-5.268847346E-1,-5.111854896E-2,1.255584210E-1
1.888665375E1,-5.538451672E-1,-7.495364547E-2,5.732928216E-2
1.908796275E1,-2.624122985E-2,1.435753517E-2,4.579448700E-2
1.928927075E1,8.848585188E-2,-1.616455168E-1,-6.346410513E-2
1.949057975E1,3.616435826E-1,-5.946738720E-1,-1.055111885E-1
1.969188913E1,6.529198289E-1,-4.822823405E-1,-4.092200696E-1
1.989319813E1,3.042279184E-1,-6.230792776E-2,-4.908203185E-1
2.009450713E1,-1.328730583E-2,-3.066471517E-1,-1.943032891E-1
2.029581512E1,2.412859052E-1,1.251590699E-1,1.921664029E-1
2.049712412E1,2.868085504E-1,-1.273982823E-1,-1.210380867E-1
2.069843263E1,4.199890792E-1,-8.901397586E-1,-6.730476618E-1
2.089974163E1,8.036140203E-1,-3.614560962E-1,-4.685589671E-1
2.110104962E1,5.448496342E-1,-5.256101489E-1,-2.522008121E-2
2.130235862E1,4.613536000E-1,-8.173957467E-1,8.846081793E-2
2.150366762E1,7.740606368E-2,-4.098511338E-1,-2.189874649E-1
2.170497662E1,4.622683302E-2,-2.226501554E-1,-1.768344343E-1
2.190628563E1,4.054515958E-1,-1.944754124E-1,-3.234983236E-2
2.210759463E1,-2.302347273E-1,2.903089523E-1,6.993759423E-2
2.230890363E1,-5.121682286E-1,2.969666421E-1,-1.980831847E-3
2.251021262E1,-7.428159714E-1,5.804536343E-1,9.829200804E-3
2.271152167E1,-8.143568635E-1,6.639513373E-1,7.883782685E-2
2.291283067E1,-8.212897182E-1,6.152666211E-1,4.200460017E-2
2.311413967E1,-7.801024318E-1,4.494455755E-1,8.670209348E-2
2.331544767E1,-2.942602634E-1,1.606180221E-1,2.945783138E-1
2.351675667E1,-1.750022173E-1,1.655300111E-1,6.799539924E-2
2.371806525E1,-1.254678965E-1,5.078304410E-1,9.114273638E-2
2.391937425E1,3.985692561E-2,3.310961425E-1,2.594824135E-1
2.412068325E1,7.989239693E-2,5.393265486E-1,5.924851075E-2
2.432199225E1,3.431625962E-1,4.299483597E-1,2.187956125E-1
2.452330025E1,1.357581168E-1,5.051506162E-1,4.976138473E-1
2.472461000E1,1.977815926E-1,3.645603657E-1,4.671714306E-1
2.492591900E1,3.266743422E-1,2.009696364E-1,4.020299315E-1
2.512722800E1,2.938096225E-1,1.729229540E-1,3.666389883E-1
2.532853600E1,3.036571145E-1,4.135563374E-1,3.581136465E-1
2.552984500E1,3.322780132E-1,4.795388877E-2,3.140597343E-1
2.573115325E1,8.421064168E-2,-2.193366438E-1,1.196438819E-1
2.593246125E1,-2.037439644E-1,-1.014823094E-1,3.857117146E-2
2.613376925E1,-1.894545108E-1,-4.006117582E-1,-4.021525383E-2
2.633507725E1,-4.779106677E-1,-1.416438073E-1,-2.180717699E-2
2.653638625E1,-4.794700742E-1,6.312215328E-2,-6.332821399E-2
2.673769462E1,-6.239236593E-1,-1.064674556E-1,-2.800346613E-1
2.693900263E1,-8.351150751E-1,-2.202730924E-1,-4.661250412E-1
2.714031062E1,-4.125297368E-1,-1.519187242E-1,-9.143446386E-2
2.734161863E1,-3.144637346E-1,-2.111820579E-1,6.982535124E-2
2.754292662E1,-4.644247144E-2,-2.368739992E-1,8.912478387E-2
2.774423429E1,4.118760824E-1,-3.754065335E-1,-1.928463429E-1
2.794554229E1,8.925169706E-1,-2.529496551E-1,-2.931025326E-1
2.814685029E1,8.075012565E-1,-4.129060209E-1,-2.526899278E-1
2.834815829E1,6.165099144E-1,-1.704893708E-1,-1.521879733E-1
2.854946629E1,7.600346208E-1,-1.408080608E-1,-2.485642135E-1
2.875077475E1,6.091187596E-1,-6.476314664E-1,4.769356549E-2
2.895208275E1,2.614426315E-1,-1.580714062E-2,-9.438044578E-2
2.915339075E1,-1.764751971E-1,5.236792564E-1,-4.466010630E-2
2.935469875E1,-1.395921111E-1,4.791277349E-1,-2.962804139E-1
2.955600775E1,1.779752597E-2,1.323231310E-1,-2.887750268E-1
2.975731550E1,4.040535167E-2,5.326324329E-2,-9.172113240E-2
2.995862350E1,1.364187151E-1,-6.425943971E-2,-4.380561411E-1
3.015993150E1,-4.148757756E-1,-3.516620696E-1,3.138344735E-2
3.036123950E1,9.830693156E-2,-2.063800842E-1,2.538655400E-1
3.056254650E1,2.229371220E-1,2.999844849E-1,1.282189935E-1
3.076385400E1,5.114681646E-2,-1.427221447E-1,2.646686733E-1
3.096516200E1,1.358212829E-1,7.086923122E-1,-3.573625088E-1
3.116647000E1,-1.621976197E-1,1.586118340E-1,-3.641117513E-1
3.136777800E1,-7.336068749E-1,1.721063405E-1,1.951787025E-1
3.156908600E1,-7.010810375E-1,3.223527074E-1,1.258395314E-1
3.177039450E1,-5.223926306E-1,5.600781441E-1,1.907341778E-1
3.197170150E1,-4.534428716E-1,2.706232071E-1,4.492106438E-1
3.217300950E1,-4.010090232E-1,4.353306293E-1,2.199280411E-1
