"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.648654166E-1,-7.688735962E0,-3.723364639E1,8.792022705E0
3.661754167E-1,-8.791534424E0,-3.659280014E1,1.029986572E1
5.674865000E-1,-1.452122498E1,-3.503376007E1,1.127346802E1
7.687965000E-1,-1.619746399E1,-3.409043121E1,1.230258179E1
9.701075000E-1,-1.583154297E1,-3.428711700E1,1.216424561E1
1.171417500E0,-1.679357910E1,-3.368227386E1,1.086889648E1
1.372727500E0,-1.762564087E1,-3.359850693E1,1.020266724E1
1.574037875E0,-1.495771790E1,-3.475097275E1,1.029437256E1
1.775347875E0,-1.145568848E1,-3.650013351E1,8.393951416E0
1.976658875E0,-1.065653992E1,-3.651090622E1,8.787994385E0
2.177968875E0,-1.002946472E1,-3.682175827E1,9.585876465E0
2.379278875E0,-1.232658386E1,-3.539423752E1,1.254467773E1
2.580588667E0,-1.519314575E1,-3.386062241E1,1.427438354E1
2.781898667E0,-1.013577271E1,-3.624475098E1,1.088018799E1
2.983208667E0,-7.078399658E0,-3.795881271E1,3.439025879E0
3.184518667E0,-4.736968994E0,-3.769134521E1,-4.061950684E0
3.385828667E0,-8.201751709E-1,-3.693555069E1,-7.368225098E0
3.587138125E0,-9.041595459E-1,-3.651785278E1,-8.764160156E0
3.788448125E0,-2.996780396E0,-3.700240707E1,-6.923553467E0
3.989758125E0,-3.726379395E0,-3.760076523E1,-3.255645752E0
4.191068125E0,-2.075653076E-1,-3.791569519E1,2.753326416E0
4.392377125E0,8.606643677E0,-3.638208389E1,5.052093506E0
4.593686750E0,1.352388000E1,-3.481546402E1,5.355194092E0
4.794995750E0,1.598236084E1,-3.357215500E1,5.336669922E0
4.996304750E0,1.498260498E1,-3.388889313E1,6.923614502E0
5.197614750E0,1.464503479E1,-3.404741287E1,7.714355469E0
5.398923750E0,1.558917236E1,-3.379421616E1,6.963226318E0
5.600232625E0,1.520828247E1,-3.426211166E1,5.862640381E0
5.801542625E0,1.534509277E1,-3.424895096E1,2.048858643E0
6.002851625E0,1.583511353E1,-3.390682983E1,-2.595794678E0
6.204161625E0,1.556538391E1,-3.333255768E1,-5.066711426E0
6.405470625E0,1.410705566E1,-3.419871521E1,-4.578704834E0
6.606781625E0,1.218870544E1,-3.537221146E1,-1.336303711E0
6.808090625E0,1.047529602E1,-3.611282349E1,4.323791504E0
7.009400625E0,1.108477783E1,-3.588185883E1,5.810516357E0
7.210710625E0,7.541473389E0,-3.654866791E1,6.357910156E0
7.412019625E0,2.828979492E-1,-3.739625168E1,5.764648438E0
7.613328125E0,-3.653060913E0,-3.768901825E1,5.516052246E0
7.814637125E0,-5.198516846E0,-3.688272095E1,7.992767334E0
8.015946125E0,-9.147964478E0,-3.618696976E1,9.502288818E0
8.217256125E0,-1.486682129E1,-3.429875183E1,9.921234131E0
8.418565125E0,-1.843115234E1,-3.304358292E1,7.586120605E0
8.619873000E0,-1.797396851E1,-3.309440613E1,7.887390137E0
8.821182000E0,-1.768504333E1,-3.363638687E1,6.733673096E0
9.022491000E0,-1.645005798E1,-3.445104980E1,3.808227539E0
9.223801000E0,-1.452832031E1,-3.526813126E1,-8.692932129E-1
9.425110000E0,-1.278919983E1,-3.528398514E1,-5.049407959E0
9.626420375E0,-1.027787781E1,-3.566651535E1,-7.090850830E0
9.827729375E0,-9.750991821E0,-3.576534653E1,-7.184143066E0
1.002903937E1,-1.010508728E1,-3.630559921E1,-5.383941650E0
1.023034937E1,-1.049374390E1,-3.679417801E1,-3.152862549E0
1.043165837E1,-1.117993164E1,-3.645460510E1,-1.882019043E0
1.063296850E1,-1.165693665E1,-3.647922134E1,-7.185058594E-1
1.083427850E1,-1.100444031E1,-3.642965698E1,-4.974365234E-2
