"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.594666654E-3,-1.206561327E-1,3.588275909E-1,2.193960845E-1
2.068816667E-1,-3.393201530E-1,1.733415574E-1,2.584309280E-1
4.081696667E-1,-7.399188280E-1,1.138923407E0,-1.128985882E-1
6.094566667E-1,-9.705196321E-2,8.327730298E-1,-4.486349523E-1
8.107435833E-1,-3.690388799E-2,3.382881582E-1,-5.531116128E-1
1.012030583E0,3.099612892E-1,-2.118856758E-1,-2.179474235E-1
1.213317583E0,1.494863722E-2,-2.700894773E-1,-1.306251436E-2
1.414604583E0,1.335344762E-1,-2.623628378E-1,1.146654040E-1
1.615891583E0,4.979766905E-1,-9.057961870E-4,6.821238250E-2
1.817179792E0,2.674828768E-1,1.703320593E-1,-2.497829963E-3
2.018466792E0,-1.278277934E-1,5.698236227E-1,1.682181843E-2
2.219753792E0,1.654428989E-1,-8.565288782E-2,-6.216482073E-2
2.421040792E0,-1.516228542E-3,-5.512887985E-2,-5.007573869E-3
2.622327792E0,-2.029444277E-2,-8.086886257E-2,-2.089463174E-1
2.823614417E0,-1.886136085E-1,-6.266687065E-2,-1.285405457E-1
3.024901417E0,-1.076214835E-1,-3.504122794E-1,-3.719826043E-1
3.226188417E0,-2.063423842E-1,-4.188441932E-1,-3.058536947E-1
3.427475417E0,-2.039336413E-1,6.800233722E-1,-1.741525978E-1
3.628763167E0,-7.937856913E-1,1.082281232E0,1.660581678E-2
3.830050167E0,-2.428681403E-1,7.947139740E-1,2.162414044E-1
4.031337167E0,2.293080091E-2,4.951146245E-1,1.351344287E-1
4.232624167E0,2.963273525E-1,1.344309747E-1,1.085812598E-1
4.433911167E0,3.357848823E-1,-1.937894672E-1,1.700828671E-1
4.635198917E0,1.920527816E-1,2.003264427E-2,5.164347962E-2
4.836485917E0,1.509343684E-1,1.659117341E-1,1.072067842E-1
5.037772917E0,-2.231769413E-1,2.228839993E-1,-2.091389522E-2
5.239059917E0,-2.841126733E-2,2.540559471E-1,-4.810333252E-2
5.440346917E0,-1.558630019E-1,1.513831317E-1,6.839585304E-2
5.641634167E0,-1.168782189E-1,-8.572659642E-2,3.650861233E-2
5.842922167E0,1.264517456E-1,-2.512715459E-1,-1.419157982E-1
6.044209167E0,-3.971880302E-2,2.818791866E-1,-1.877429429E-3
6.245496167E0,-1.879389435E-1,-1.973528713E-1,-1.070435122E-1
6.446783167E0,-1.296975017E-1,-8.458763361E-1,1.934341639E-1
6.648069542E0,-2.008680701E-1,3.450589180E-1,-1.434468925E-1
6.849357542E0,-9.025301784E-2,1.205140799E-1,-1.026046649E-1
7.050644542E0,2.476415038E-1,-2.295735776E-1,1.950391531E-1
7.251931542E0,1.651297808E-1,-1.493273377E0,1.812843084E-1
7.453218542E0,1.370455027E-1,-7.612493634E-1,3.568944633E-1
7.654506833E0,-6.021874398E-2,2.815069258E-1,5.652338266E-2
7.855793833E0,-1.567798257E-1,6.108456850E-2,1.855477318E-2
8.057080833E0,5.628100410E-2,-3.612948209E-2,1.512234798E-3
8.258368833E0,-2.562099099E-1,1.687735468E-1,6.782346219E-2
8.459655833E0,-2.804796994E-1,1.014198303E0,1.759625971E-1
8.660943667E0,-2.460437268E-1,1.282273650E0,4.311757982E-1
8.862230667E0,-3.579773903E-1,1.696173251E-1,3.403156400E-1
9.063517667E0,-3.814872205E-1,-8.624758124E-1,2.065229863E-1
9.264805667E0,1.878888160E-1,-4.414328039E-1,2.486580610E-1
9.466092667E0,1.659937203E-2,-2.769143879E-1,2.394869775E-1
9.667381208E0,-1.363857090E-1,-1.170642734E0,-3.093055785E-1
9.868668208E0,-7.436781377E-2,-7.361912131E-1,-4.179574847E-1
1.006995521E1,2.323332876E-1,4.614062011E-1,-5.548878014E-2
1.027124321E1,-1.735298634E-1,-5.269824862E-1,-7.827392966E-2
1.047253021E1,-1.061705947E-1,-2.350049913E-1,-1.836979091E-1
1.067381783E1,7.917316630E-3,-4.978794456E-1,-2.336768955E-1
1.087510483E1,2.345352918E-1,6.019550562E-2,3.146549687E-2
1.107639183E1,2.739553899E-2,-1.090004072E-1,1.616028845E-1
1.127767983E1,2.367623448E-1,5.387266725E-2,5.026960373E-1
1.147896683E1,4.536188543E-1,9.347751141E-1,2.720787227E-1
1.168025446E1,1.474188864E-1,7.801110744E-1,1.113223806E-1
1.188154246E1,5.017033815E-1,1.357080817E0,3.623238504E-1
1.208283046E1,5.592585802E-1,1.521551013E0,4.609883130E-1
1.228411846E1,3.998942971E-1,9.888296723E-1,3.756982982E-1
1.248540646E1,2.681614757E-1,3.842378557E-1,2.526323199E-1
1.268669392E1,3.604814708E-1,3.975768089E-1,-1.829781085E-1
1.288798092E1,2.137586325E-1,2.720394917E-2,-2.387590148E-2
1.308926892E1,-4.055154324E-2,-2.964473143E-2,-7.489876449E-2
1.329055692E1,-1.682099104E-1,-2.794982493E-1,-2.547620833E-1
1.349184492E1,-8.975838125E-2,-7.125509977E-1,8.750290424E-2
1.369313329E1,-4.216092527E-1,-3.159897327E-1,1.042023208E-2
1.389442129E1,-2.464110106E-1,-2.576031983E-1,1.564985961E-1
1.409570929E1,-8.835907578E-1,5.292482376E-1,-1.082785241E-2
1.429699729E1,-4.274073839E-1,3.480330110E-2,-2.740253881E-2
1.449828529E1,3.086543679E-1,3.545923829E-1,-1.869205087E-1
1.469957404E1,1.608224809E-1,3.471673429E-1,-1.453917623E-1
1.490086204E1,4.680946767E-1,-1.516466588E-1,-2.109830528E-1
1.510215004E1,4.650729299E-1,-1.993266344E-1,-3.989033997E-1
1.530343904E1,8.943275362E-2,-1.507548839E-1,-3.213854432E-1
1.550472704E1,1.491699666E-1,-1.546959877E-1,-2.826705873E-1
1.570601604E1,1.872385442E-1,-3.684861958E-1,-2.110437751E-1
1.590730504E1,2.756436169E-1,3.767910600E-2,-1.433577091E-1
1.610859304E1,3.154564500E-1,-1.042530015E-1,-1.061832905E-1
1.630988104E1,1.472400278E-1,2.330096997E-2,-3.260038327E-3
1.651116904E1,8.279335499E-2,-1.083400920E-1,1.118735224E-2
1.671245758E1,2.271827608E-1,1.247040704E-1,-3.702891245E-2
1.691374558E1,4.099133015E-1,2.488173991E-1,6.968399044E-3
1.711503358E1,4.187470078E-1,3.161792755E-1,1.018681526E-1
1.731632158E1,2.622064054E-1,3.478122056E-1,-1.387604326E-1
1.751760958E1,-8.757874370E-2,2.094668001E-1,-9.300313145E-2
1.771889729E1,-8.823281527E-2,2.231561542E-1,-2.116930932E-1
1.792018529E1,-3.244225979E-1,-1.208582744E-1,-2.217403650E-1
1.812147329E1,-2.411033064E-1,5.630421042E-1,-2.787657082E-1
1.832276129E1,-1.271963567E-1,2.650215924E-1,-2.294286489E-1
1.852405029E1,-1.391679198E-1,3.678528666E-1,-1.517325081E-2
1.872533896E1,-3.662744462E-1,5.310125351E-1,-2.194609791E-1
1.892662696E1,-2.839368582E-1,-9.333227575E-2,-1.191537082E-1
1.912791596E1,3.214439377E-2,-1.854164004E-1,2.092031389E-2
1.932920396E1,2.222002447E-1,1.979055852E-1,2.558353841E-1
1.953049196E1,2.539113760E-1,1.233513504E-1,4.202973545E-1
1.973177954E1,2.739879191E-1,-1.812450886E-1,2.766224146E-1
1.993306754E1,-7.891239226E-2,-2.654666901E-1,3.578378856E-1
2.013435554E1,-5.609334260E-2,-7.495067716E-1,2.472859472E-1
2.033564354E1,-2.172373086E-1,5.064117312E-1,7.815114409E-2
2.053693254E1,2.291767485E-2,-4.010982215E-1,1.186547726E-1
2.073822054E1,-1.526124924E-1,-1.626386493E-1,6.262284517E-2
2.093950854E1,8.338075131E-3,-1.444577891E-2,-2.978619188E-2
2.114079754E1,-8.365354687E-2,-9.805998206E-2,-3.522505239E-2
2.134208554E1,-1.998461783E-1,1.787932962E-1,8.392456919E-2
2.154337454E1,-2.467338592E-1,-5.150647759E-1,7.190814614E-2
2.174466267E1,-1.190479621E-1,-8.472530246E-1,2.047072500E-1
2.194595167E1,-1.159635261E-1,-5.293234438E-2,-2.393230051E-1
2.214724067E1,-1.692851633E-1,-5.013439655E-1,1.606535912E-1
2.234852967E1,1.021877527E-1,-2.070014179E-1,3.188593686E-2
2.254981767E1,3.445572406E-2,-3.944823444E-1,6.639640778E-2
2.275110704E1,-1.034694612E-1,1.523373183E-2,-7.746677846E-2
2.295239604E1,-1.517177969E-1,1.240878701E0,3.763418198E-1
2.315368504E1,-1.636715978E-1,3.586602509E-1,-2.613515966E-2
2.335497404E1,1.237550303E-1,1.671910882E-1,-7.778106630E-2
2.355626304E1,1.084573045E-1,9.250333905E-2,1.362137347E-1
2.375755267E1,-1.171341166E-2,-2.219032794E-1,-2.096865028E-1
2.395884167E1,-2.899230719E-1,3.662449718E-1,8.777495474E-2
2.416013067E1,1.408376396E-1,4.793790728E-2,-3.236642778E-1
2.436141967E1,-4.415066838E-1,-8.101902902E-3,-2.357898802E-1
