"Time (s)","Distance (cm)"
5.490458323E-3,5.000000000E0
1.606087887E1,0.000000000E0
1.628709804E1,5.000000000E0
1.757359912E1,0.000000000E0
1.941845625E1,5.000000000E0
2.022769458E1,0.000000000E0
2.100080587E1,5.000000000E0
2.202770171E1,0.000000000E0
2.225433604E1,5.000000000E0
2.724708771E1,0.000000000E0
2.866292250E1,5.000000000E0
2.923857975E1,0.000000000E0
2.967975692E1,5.000000000E0
3.031152479E1,0.000000000E0
3.233404321E1,5.000000000E0
3.929953604E1,0.000000000E0
3.963245217E1,5.000000000E0
3.981257942E1,0.000000000E0
4.015507212E1,5.000000000E0
4.131589675E1,0.000000000E0
4.164988696E1,5.000000000E0
4.919271517E1,0.000000000E0
4.942013254E1,5.000000000E0
4.975074050E1,0.000000000E0
5.084160004E1,5.000000000E0
5.104960371E1,0.000000000E0
5.235485175E1,5.000000000E0
5.244403675E1,0.000000000E0
5.817185975E1,5.000000000E0
6.884295692E1,0.000000000E0
6.906928142E1,5.000000000E0
6.924992758E1,0.000000000E0
6.947564079E1,5.000000000E0
7.029205679E1,0.000000000E0
7.051888308E1,5.000000000E0
7.239208142E1,0.000000000E0
7.251117662E1,5.000000000E0
7.468665700E1,0.000000000E0
7.534473979E1,5.000000000E0
7.639473262E1,0.000000000E0
7.672884308E1,5.000000000E0
