"Time (s)","Distance (cm)"
4.180666670E-3,5.000000000E0
5.996710833E0,0.000000000E0
6.438312667E0,5.000000000E0
6.584889917E0,0.000000000E0
7.025651750E0,5.000000000E0
7.373852708E0,0.000000000E0
7.600408333E0,5.000000000E0
8.551100292E0,0.000000000E0
8.777765333E0,5.000000000E0
8.859686250E0,0.000000000E0
8.976954875E0,5.000000000E0
6.120891562E1,0.000000000E0
6.140891562E1,0.000000000E0
6.160891562E1,0.000000000E0
6.180891562E1,0.000000000E0
6.200891562E1,0.000000000E0
6.220891562E1,0.000000000E0
6.240891562E1,0.000000000E0
6.260891562E1,0.000000000E0
6.280891562E1,0.000000000E0
6.300891562E1,0.000000000E0
6.320891562E1,0.000000000E0
6.340891562E1,0.000000000E0
6.360891562E1,0.000000000E0
6.380891562E1,0.000000000E0
6.400891562E1,0.000000000E0
6.420891562E1,0.000000000E0
6.440891562E1,0.000000000E0
6.460891562E1,0.000000000E0
6.480891562E1,0.000000000E0
6.500891562E1,0.000000000E0
6.520891562E1,0.000000000E0
6.540891562E1,0.000000000E0
6.560891562E1,0.000000000E0
6.580891562E1,0.000000000E0
6.600891562E1,0.000000000E0
6.620891562E1,0.000000000E0
6.640891562E1,0.000000000E0
6.660891562E1,0.000000000E0
6.680891562E1,0.000000000E0
6.700891562E1,0.000000000E0
6.720891562E1,0.000000000E0
6.740891562E1,0.000000000E0
6.760891562E1,0.000000000E0
6.780891562E1,0.000000000E0
6.800891562E1,0.000000000E0
6.820891562E1,0.000000000E0
6.840891562E1,0.000000000E0
6.860891562E1,0.000000000E0
6.880891562E1,0.000000000E0
6.900891562E1,0.000000000E0
6.920891562E1,0.000000000E0
6.940891562E1,0.000000000E0
6.960891562E1,0.000000000E0
6.980891562E1,0.000000000E0
7.000891562E1,0.000000000E0
7.020891562E1,0.000000000E0
7.040891562E1,0.000000000E0
7.060891562E1,0.000000000E0
7.080891562E1,0.000000000E0
7.100891562E1,0.000000000E0
7.120891562E1,0.000000000E0
7.140891562E1,0.000000000E0
7.160891562E1,0.000000000E0
7.180891562E1,0.000000000E0
7.200891562E1,0.000000000E0
7.220891562E1,0.000000000E0
7.240891562E1,0.000000000E0
7.260891562E1,0.000000000E0
7.280891562E1,0.000000000E0
7.300891562E1,0.000000000E0
7.320891562E1,0.000000000E0
7.340891562E1,0.000000000E0
7.360891562E1,0.000000000E0
7.380891562E1,0.000000000E0
7.400891562E1,0.000000000E0
7.420891562E1,0.000000000E0
7.440891562E1,0.000000000E0
7.460891562E1,0.000000000E0
7.480891562E1,0.000000000E0
7.500891562E1,0.000000000E0
7.520891562E1,0.000000000E0
7.540891562E1,0.000000000E0
7.560891562E1,0.000000000E0
7.580891562E1,0.000000000E0
7.600891562E1,0.000000000E0
7.620891562E1,0.000000000E0
7.640891562E1,0.000000000E0
7.660891562E1,0.000000000E0
7.680891562E1,0.000000000E0
7.700891562E1,0.000000000E0
7.720891562E1,0.000000000E0
7.740891562E1,0.000000000E0
7.760891562E1,0.000000000E0
7.780891562E1,0.000000000E0
7.800891562E1,0.000000000E0
7.820891562E1,0.000000000E0
7.840891562E1,0.000000000E0
7.860891562E1,0.000000000E0
7.880891562E1,0.000000000E0
7.900891562E1,0.000000000E0
7.920891562E1,0.000000000E0
7.940891562E1,0.000000000E0
7.960891562E1,0.000000000E0
7.980891562E1,0.000000000E0
8.000891562E1,0.000000000E0
8.020891562E1,0.000000000E0
8.040891562E1,0.000000000E0
8.060891562E1,0.000000000E0
8.080891562E1,0.000000000E0
8.100891562E1,0.000000000E0
8.120891562E1,0.000000000E0
8.140891562E1,0.000000000E0
8.160891562E1,0.000000000E0
8.180891562E1,0.000000000E0
8.200891562E1,0.000000000E0
8.220891562E1,0.000000000E0
8.240891562E1,0.000000000E0
8.260891562E1,0.000000000E0
8.280891562E1,0.000000000E0
8.300891562E1,0.000000000E0
8.320891562E1,0.000000000E0
8.340891562E1,0.000000000E0
8.360891562E1,0.000000000E0
8.380891562E1,0.000000000E0
8.400891562E1,0.000000000E0
8.420891562E1,0.000000000E0
8.440891562E1,0.000000000E0
8.460891562E1,0.000000000E0
8.480891562E1,0.000000000E0
8.500891562E1,0.000000000E0
8.520891562E1,0.000000000E0
8.540891562E1,0.000000000E0
8.560891562E1,0.000000000E0
8.580891562E1,0.000000000E0
8.600891562E1,0.000000000E0
8.620891562E1,0.000000000E0
8.640891562E1,0.000000000E0
8.660891562E1,0.000000000E0
8.680891562E1,0.000000000E0
8.700891562E1,0.000000000E0
8.720891562E1,0.000000000E0
8.740891562E1,0.000000000E0
8.760891562E1,0.000000000E0
8.780891562E1,0.000000000E0
8.800891562E1,0.000000000E0
8.820891562E1,0.000000000E0
8.840891562E1,0.000000000E0
8.860891562E1,0.000000000E0
8.880891562E1,0.000000000E0
8.900891562E1,0.000000000E0
8.920891562E1,0.000000000E0
8.940891562E1,0.000000000E0
8.960891562E1,0.000000000E0
8.980891562E1,0.000000000E0
9.000891562E1,0.000000000E0
9.020891562E1,0.000000000E0
9.040891562E1,0.000000000E0
9.060891562E1,0.000000000E0
9.080891562E1,0.000000000E0
9.100891562E1,0.000000000E0
9.120891562E1,0.000000000E0
9.140891562E1,0.000000000E0
9.160891562E1,0.000000000E0
9.180891562E1,0.000000000E0
9.200891562E1,0.000000000E0
9.220891562E1,0.000000000E0
9.240891562E1,0.000000000E0
9.260891562E1,0.000000000E0
9.280891562E1,0.000000000E0
9.300891562E1,0.000000000E0
9.320891562E1,0.000000000E0
9.340891562E1,0.000000000E0
9.360891562E1,0.000000000E0
9.380891562E1,0.000000000E0
9.400891562E1,0.000000000E0
9.420891562E1,0.000000000E0
9.440891562E1,0.000000000E0
9.460891562E1,0.000000000E0
9.480891562E1,0.000000000E0
9.500891562E1,0.000000000E0
9.520891562E1,0.000000000E0
9.540891562E1,0.000000000E0
9.560891562E1,0.000000000E0
9.580891562E1,0.000000000E0
9.600891562E1,0.000000000E0
9.620891562E1,0.000000000E0
9.640891562E1,0.000000000E0
9.660891562E1,0.000000000E0
9.680891562E1,0.000000000E0
9.700891562E1,0.000000000E0
9.720891562E1,0.000000000E0
9.740891562E1,0.000000000E0
9.760891562E1,0.000000000E0
9.780891562E1,0.000000000E0
9.800891562E1,0.000000000E0
9.820891562E1,0.000000000E0
9.840891562E1,0.000000000E0
9.860891562E1,0.000000000E0
9.880891562E1,0.000000000E0
9.900891562E1,0.000000000E0
9.920891562E1,0.000000000E0
9.940891562E1,0.000000000E0
9.960891562E1,0.000000000E0
9.980891562E1,0.000000000E0
1.000089156E2,0.000000000E0
1.002089156E2,0.000000000E0
1.004089156E2,0.000000000E0
1.006089156E2,0.000000000E0
1.008089156E2,0.000000000E0
1.010089156E2,0.000000000E0
1.012089156E2,0.000000000E0
1.014089156E2,0.000000000E0
1.016089156E2,0.000000000E0
1.018089156E2,0.000000000E0
1.020089156E2,0.000000000E0
1.022089156E2,0.000000000E0
1.024089156E2,0.000000000E0
1.026089156E2,0.000000000E0
1.028089156E2,0.000000000E0
1.030089156E2,0.000000000E0
1.032089156E2,0.000000000E0
1.034089156E2,0.000000000E0
1.036089156E2,5.000000000E0
1.038089156E2,5.000000000E0
1.040089156E2,5.000000000E0
1.042089156E2,5.000000000E0
1.044089156E2,5.000000000E0
1.046089156E2,5.000000000E0
1.048089156E2,5.000000000E0
1.050089156E2,5.000000000E0
1.052089156E2,5.000000000E0
1.054089156E2,5.000000000E0
1.056089156E2,5.000000000E0
1.058089156E2,5.000000000E0
1.060089156E2,5.000000000E0
1.062089156E2,5.000000000E0
1.064089156E2,5.000000000E0
1.066089156E2,5.000000000E0
1.068089156E2,5.000000000E0
1.070089156E2,5.000000000E0
1.072089156E2,5.000000000E0
1.074089156E2,5.000000000E0
1.076089156E2,5.000000000E0
1.078089156E2,5.000000000E0
1.080089156E2,5.000000000E0
1.082089156E2,5.000000000E0
1.084089156E2,5.000000000E0
1.086089156E2,5.000000000E0
1.088089156E2,5.000000000E0
1.090089156E2,5.000000000E0
1.092089156E2,5.000000000E0
1.094089156E2,5.000000000E0
1.096089156E2,5.000000000E0
1.098089156E2,5.000000000E0
1.100089156E2,5.000000000E0
1.102089156E2,5.000000000E0
1.104089156E2,5.000000000E0
1.106089156E2,5.000000000E0
1.108089156E2,5.000000000E0
1.110089156E2,5.000000000E0
1.112089156E2,5.000000000E0
1.114089156E2,5.000000000E0
1.116089156E2,5.000000000E0
1.118089156E2,5.000000000E0
1.120089156E2,5.000000000E0
1.122089156E2,5.000000000E0
1.124089156E2,5.000000000E0
1.126089156E2,5.000000000E0
1.128089156E2,5.000000000E0
1.130089156E2,5.000000000E0
1.132089156E2,5.000000000E0
1.134089156E2,5.000000000E0
1.136089156E2,5.000000000E0
1.138089156E2,5.000000000E0
1.140089156E2,5.000000000E0
1.142089156E2,5.000000000E0
1.144089156E2,5.000000000E0
1.146089156E2,5.000000000E0
1.148089156E2,5.000000000E0
1.150089156E2,5.000000000E0
1.152089156E2,5.000000000E0
1.154089156E2,5.000000000E0
1.156089156E2,5.000000000E0
1.158089156E2,5.000000000E0
1.160089156E2,5.000000000E0
1.162089156E2,5.000000000E0
1.164089156E2,5.000000000E0
1.166089156E2,5.000000000E0
1.168089156E2,5.000000000E0
1.170089156E2,5.000000000E0
1.172089156E2,5.000000000E0
1.174089156E2,5.000000000E0
1.176089156E2,0.000000000E0
1.178089156E2,0.000000000E0
1.180089156E2,0.000000000E0
1.182089156E2,0.000000000E0
1.184089156E2,0.000000000E0
1.186089156E2,0.000000000E0
1.188089156E2,0.000000000E0
1.190089156E2,0.000000000E0
1.192089156E2,0.000000000E0
1.194089156E2,0.000000000E0
1.196089156E2,0.000000000E0
1.198089156E2,0.000000000E0
1.200089156E2,0.000000000E0
1.202089156E2,0.000000000E0
1.204089156E2,0.000000000E0
1.206089156E2,0.000000000E0
1.208089156E2,5.000000000E0
1.210089156E2,5.000000000E0
1.212089156E2,5.000000000E0
1.214089156E2,5.000000000E0
1.216089156E2,5.000000000E0
1.218089156E2,5.000000000E0
1.220089156E2,5.000000000E0
1.222089156E2,5.000000000E0
1.224089156E2,5.000000000E0
1.226089156E2,5.000000000E0
1.228089156E2,5.000000000E0
1.230089156E2,5.000000000E0
1.232089156E2,5.000000000E0
1.234089156E2,5.000000000E0
1.236089156E2,5.000000000E0
1.238089156E2,5.000000000E0
1.240089156E2,0.000000000E0
1.242089156E2,0.000000000E0
1.244089156E2,0.000000000E0
1.246089156E2,0.000000000E0
1.248089156E2,0.000000000E0
1.250089156E2,0.000000000E0
1.252089156E2,0.000000000E0
1.254089156E2,0.000000000E0
1.256089156E2,0.000000000E0
1.258089156E2,0.000000000E0
1.260089156E2,0.000000000E0
1.262089156E2,0.000000000E0
1.264089156E2,0.000000000E0
1.266089156E2,0.000000000E0
1.268089156E2,0.000000000E0
1.270089156E2,0.000000000E0
1.272089156E2,0.000000000E0
1.274089156E2,0.000000000E0
1.276089156E2,0.000000000E0
1.278089156E2,0.000000000E0
1.280089156E2,0.000000000E0
1.282089156E2,0.000000000E0
1.284089156E2,0.000000000E0
1.286089156E2,0.000000000E0
1.288089156E2,0.000000000E0
1.290089156E2,0.000000000E0
1.292089156E2,0.000000000E0
1.294089156E2,0.000000000E0
1.296089156E2,0.000000000E0
1.298089156E2,0.000000000E0
1.300089156E2,0.000000000E0
1.302089156E2,0.000000000E0
1.304089156E2,0.000000000E0
1.306089156E2,0.000000000E0
1.308089156E2,0.000000000E0
1.310089156E2,0.000000000E0
1.312089156E2,0.000000000E0
1.314089156E2,0.000000000E0
1.316089156E2,0.000000000E0
1.318089156E2,0.000000000E0
1.320089156E2,0.000000000E0
