"Time (s)","X (hPa)"
-4.920163750E-1,1.016896362E3
5.309766250E-1,1.016778870E3
1.554075625E0,1.016661301E3
2.577333625E0,1.016661301E3
3.600638625E0,1.017833023E3
4.624047625E0,1.017833023E3
4.775671625E0,1.016316071E3
5.723348625E0,1.016171112E3
6.670971625E0,1.016171112E3
7.618635625E0,1.015060806E3
8.566212625E0,1.015060806E3
9.513869625E0,1.015859909E3
1.046157262E1,1.016329880E3
1.140926562E1,1.016853333E3
1.235703062E1,1.017090530E3
1.330478562E1,1.017090530E3
1.425260262E1,1.016973267E3
1.520041062E1,1.016415558E3
1.614820262E1,1.015930786E3
1.709603862E1,1.015729446E3
1.804389262E1,1.015687561E3
1.899174362E1,1.015729446E3
1.993960962E1,1.015945053E3
2.088742262E1,1.016076202E3
2.183515162E1,1.016076202E3
2.278284562E1,1.016133118E3
2.373064662E1,1.016182327E3
2.467855362E1,1.016350327E3
2.562652862E1,1.016350327E3
2.657448362E1,1.016300125E3
2.752241062E1,1.016250687E3
2.847032462E1,1.016241455E3
2.941823662E1,1.016250687E3
3.036609862E1,1.016297379E3
3.131395862E1,1.016297379E3
3.226180162E1,1.016178818E3
3.320969162E1,1.016178818E3
3.415760762E1,1.016168747E3
3.510553062E1,1.016239471E3
3.605342262E1,1.016239471E3
3.700138162E1,1.016275024E3
3.794927262E1,1.016275024E3
3.889717262E1,1.016098709E3
3.984526162E1,1.016013794E3
4.079332062E1,1.016013794E3
4.174141262E1,1.016093063E3
4.268948162E1,1.016117325E3
4.363758062E1,1.016277542E3
4.458570862E1,1.016307449E3
4.553379562E1,1.016307449E3
4.648205762E1,1.016295319E3
4.743029662E1,1.016179199E3
4.837844762E1,1.016084061E3
4.932674762E1,1.016084061E3
5.027504262E1,1.016097870E3
5.122328562E1,1.016393509E3
5.217165762E1,1.016404114E3
5.312001262E1,1.016412811E3
5.406829162E1,1.016469116E3
5.501661462E1,1.016412811E3
5.596503062E1,1.016119232E3
5.691335962E1,1.016057358E3
5.786186362E1,1.016047897E3
5.881025862E1,1.016047897E3
5.975852562E1,1.016047897E3
6.070695162E1,1.016039276E3
6.165537662E1,1.016039276E3
6.260378962E1,1.015867233E3
6.355226362E1,1.015850296E3
6.450076562E1,1.015772171E3
6.544931262E1,1.015772171E3
6.639777162E1,1.015900192E3
6.734630262E1,1.015949554E3
6.829468962E1,1.016007156E3
6.924309462E1,1.016008224E3
7.019157062E1,1.016008224E3
7.114005962E1,1.016008224E3
7.208850062E1,1.016046371E3
7.303697762E1,1.016211395E3
7.398563062E1,1.016284637E3
7.493436662E1,1.016414490E3
7.588292862E1,1.016414490E3
7.683169562E1,1.016147919E3
7.778049662E1,1.016069260E3
7.872933962E1,1.015710449E3
7.967817262E1,1.015558167E3
8.062689962E1,1.015558167E3
8.157557062E1,1.015679550E3
8.252435462E1,1.015721436E3
8.347314062E1,1.015809860E3
8.442196462E1,1.015867462E3
8.537081762E1,1.015945129E3
8.631959662E1,1.015945129E3
8.726840662E1,1.015945129E3
8.821721162E1,1.015914230E3
8.916606062E1,1.015914230E3
9.011497462E1,1.015894470E3
9.106382162E1,1.015914459E3
9.201272662E1,1.015914459E3
9.296159362E1,1.015914459E3
9.391055162E1,1.015876160E3
9.485933362E1,1.015876160E3
9.580825462E1,1.015863266E3
9.675705762E1,1.015845795E3
9.770589662E1,1.015827026E3
9.865484262E1,1.015827026E3
9.960379262E1,1.015848083E3
1.005526906E2,1.015848465E3
1.015015446E2,1.015882416E3
1.024504796E2,1.015928497E3
1.033994846E2,1.015942612E3
1.043484376E2,1.015976868E3
1.052974336E2,1.015976868E3
1.062465156E2,1.015955276E3
1.071955286E2,1.015955276E3
1.081444596E2,1.015855713E3
1.090934446E2,1.015892181E3
1.100424156E2,1.015845261E3
