"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.483513750E-1,-1.764508566E0,4.156604344E-1,-7.699765599E-1
3.496128750E-1,5.265686667E-1,-8.006264949E-1,5.776598829E-1
5.508738750E-1,2.328068912E-3,4.505186105E-1,5.476923180E-1
7.521348750E-1,-6.731387749E-1,4.221806645E-1,-7.387892658E-1
9.533958750E-1,-6.741009343E-1,1.238974711E0,5.246794313E-1
1.154656875E0,-1.000505668E0,2.816896141E-1,-4.521982232E-1
1.355917250E0,1.038653780E0,1.488081300E-1,-4.471726875E-1
1.557178250E0,-5.233480203E-1,-2.639076465E-1,-3.468462710E-1
1.758439250E0,-1.542273295E-1,-8.638372350E-1,9.681702733E-2
1.959700250E0,3.890015164E-1,5.054508626E-2,-1.444249841E-1
2.160961250E0,-1.072361809E0,1.983153355E-1,-1.130350108E-1
2.362222500E0,-3.674378622E-1,7.576857126E-1,-1.558038850E-1
2.563484500E0,1.786242228E0,5.760454667E-1,-1.972812554E-1
2.764745500E0,1.074900085E0,-4.335125685E-3,-4.798611081E-1
2.966007500E0,-4.794102877E-1,7.605473399E-2,-3.179110685E-1
3.167268500E0,1.660840503E0,7.201951200E-1,-9.482634276E-2
3.368530875E0,-7.716006240E-1,-8.027952272E-1,1.584760626E-1
3.569791875E0,-2.574501570E0,7.392500263E-1,-1.346445950E0
3.771053875E0,-1.623225218E0,-2.593194534E0,-1.255423367E0
3.972315875E0,1.173341908E0,-1.254467493E-1,-6.324997491E-1
4.173577875E0,1.240716304E0,9.805634469E-1,1.112884183E0
4.374837917E0,3.073061197E0,6.134962982E-1,1.263828886E-1
4.576099917E0,1.062776907E0,2.894652999E0,-2.156125689E-1
4.777361917E0,-1.586067040E0,-1.367921019E0,-6.907356781E-1
4.978623917E0,-1.120494773E0,-1.214253852E0,-7.237541740E-1
5.179885917E0,9.055161881E-1,1.342703147E0,8.390165354E-1
5.381147417E0,1.419848679E-1,9.950610334E-1,-2.822813523E-1
5.582409417E0,7.600971043E-2,5.708051920E-3,-9.516261613E-1
