"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.190508334E-2,-2.585501373E-1,2.855388634E-2,-3.193269968E-1
2.431970833E-1,-2.349380702E-1,-3.497356772E-1,-2.410594523E-1
4.444890833E-1,-7.039128244E-2,-4.986470342E-1,-1.051756740E-1
6.457821250E-1,1.139348447E-1,-4.197723866E-1,-3.843592852E-2
8.470741250E-1,2.720541880E-2,-7.227379084E-2,-5.028281733E-2
1.048367125E0,-3.963463381E-2,5.873435140E-1,-3.549493477E-2
1.249659125E0,-1.376392096E-1,7.276304364E-1,-4.506020546E-1
1.450952125E0,-3.570144176E-1,4.635779262E-1,-2.559214830E-1
1.652245625E0,-2.159047499E-2,-1.213546470E-1,2.465168685E-1
1.853538625E0,4.565916061E-1,-2.779625356E-1,1.574749053E-1
2.054831625E0,2.991474867E-1,2.212516814E-1,1.314594597E-1
2.256124625E0,1.531932503E-1,2.659344375E-1,3.100846149E-2
2.457418625E0,1.048447341E-1,-1.368135214E-1,1.053994074E-1
2.658711583E0,-1.906712055E-1,4.318268001E-1,1.597609669E-1
2.860005583E0,-1.345185935E-1,3.946770430E-1,6.784382463E-2
3.061299583E0,9.166945517E-2,1.240047291E-1,9.828812629E-2
3.262592583E0,-2.738437951E-1,-1.112421632E0,2.687675953E-1
3.463886583E0,2.859736793E-2,-8.523198962E-1,3.345221281E-1
3.665179708E0,2.494892925E-1,-6.583669782E-1,2.265217900E-1
3.866473708E0,4.086269438E-1,1.655203402E-1,-8.068064600E-2
4.067767708E0,3.041894734E-1,1.258347780E-1,-5.391605198E-2
4.269061708E0,-7.357023191E-3,5.711281896E-1,-8.360195160E-2
4.470355333E0,-1.706030034E-2,1.529882789E0,-1.365894228E-1
4.671648333E0,-1.257277466E-2,5.902746916E-1,7.860841602E-2
4.872942333E0,-1.823580265E-1,6.915970147E-2,1.938865632E-1
5.074236333E0,-6.537209451E-2,-1.236562431E-2,-1.166024059E-2
5.275530333E0,-1.041928977E-1,-4.308599830E-1,2.578659356E-1
5.476826125E0,-4.496454298E-1,-7.343369126E-1,7.169004679E-1
5.678120125E0,-1.293805614E-2,5.867931843E-1,1.825534739E-2
5.879414125E0,-2.817613780E-1,4.963308871E-1,-4.021096230E-1
6.080708125E0,-3.185806572E-1,1.806177050E-1,-3.876526952E-1
6.282003125E0,-4.309183359E-2,8.318757266E-2,-4.650445282E-1
6.483297333E0,4.211111069E-1,-3.597652912E-1,-3.331728876E-1
6.684592333E0,1.027798429E-1,-1.176964492E-1,7.876637392E-3
6.885887333E0,1.262930930E-1,-3.919771314E-1,8.911590278E-2
7.087181333E0,1.375770420E-1,-4.859128967E-2,3.553611040E-2
7.288476333E0,1.922662407E-1,8.803158253E-2,-8.247237653E-2
7.489770708E0,-2.475340851E-2,-1.868450344E-1,-2.103874534E-1
7.691065708E0,3.114339709E-1,3.722222149E-1,2.448470294E-1
7.892360708E0,1.364622563E-1,2.620161176E-1,-1.148101538E-1
8.093655708E0,9.104755521E-2,6.841042042E-1,-1.520783603E-1
8.294950708E0,-1.816482544E-1,-3.555737436E-1,1.487163156E-1
8.496244875E0,-4.732380509E-1,-7.461284846E-2,2.044667781E-4
8.697540875E0,-1.515850276E-1,2.036370933E-1,5.444034189E-2
8.898835875E0,-4.147123396E-1,1.226143464E-1,1.854694188E-1
9.100130875E0,-1.183570921E-2,-6.139659882E-1,8.210029453E-2
9.301425875E0,6.660056859E-2,-3.408339322E-1,-2.380049527E-1
9.502721625E0,5.612704158E-2,-2.751513720E-1,-2.168869376E-1
9.704016625E0,-4.826275259E-2,-2.051946670E-1,-2.251190394E-1
9.905312625E0,-5.782208219E-2,-3.761958778E-1,-5.494499579E-2
1.010660762E1,-6.603347510E-2,-3.719088435E-1,4.723180085E-2
1.030790263E1,1.093236208E-1,4.991526902E-1,2.623284757E-1
1.050919725E1,-8.633101732E-2,6.561414003E-1,3.204133809E-1
1.071049325E1,3.064638190E-2,5.269364119E-1,-3.760125116E-2
1.091178825E1,3.805933520E-2,1.124173164E0,-1.469932646E-1
1.111308425E1,-9.203507006E-2,1.307559013E0,-1.224302873E-1
1.131437925E1,-1.105480939E-1,8.874511123E-1,-1.881980151E-1
1.151567458E1,4.754338413E-2,1.030923724E0,-2.928287685E-1
1.171697058E1,3.388470113E-1,6.850911975E-1,-3.019109368E-1
1.191826658E1,7.848332077E-2,-3.136191964E-1,2.463915795E-1
1.211956158E1,3.530817032E-1,-7.528194189E-1,2.598306537E-1
1.232085758E1,1.608272791E-1,2.445703000E-1,1.450174004E-1
1.252215371E1,3.960031085E-3,1.584109068E-1,-3.504496813E-2
1.272344871E1,2.122164890E-2,-5.844935402E-2,-8.317306638E-2
1.292474471E1,2.438542694E-1,-1.954907179E-1,-8.269632608E-2
1.312603971E1,-1.725076735E-1,-3.482610583E-1,-2.836216688E-1
1.332733571E1,-2.021296620E-1,6.209667027E-2,1.094897687E-1
1.352863146E1,-5.838499963E-2,-5.637104064E-2,-4.630999267E-2
1.372992646E1,1.026937738E-2,-1.962523907E-2,-6.887681782E-2
1.393122246E1,-1.667276025E-2,7.532370836E-2,-4.487603903E-2
1.413251846E1,-8.700301871E-3,-7.713878155E-2,6.355068088E-2
1.433381446E1,9.659412503E-2,-1.525119245E-1,6.845856458E-2
1.453510987E1,1.668091565E-1,-2.803715467E-1,7.090118527E-2
1.473640588E1,4.300832376E-2,-7.250969112E-2,7.331059873E-2
1.493770187E1,1.170384437E-1,2.914151549E-1,2.168009430E-1
1.513899788E1,-5.356386676E-2,4.573377073E-1,2.664876878E-1
1.534029488E1,-1.402688771E-1,3.271125555E-1,2.954789996E-1
1.554159121E1,-5.919458717E-2,2.084556371E-1,2.112348527E-1
1.574288821E1,-7.196684368E-3,-1.209203452E-1,3.864588961E-2
1.594418421E1,8.383713663E-2,-3.750885427E-1,-4.631491750E-2
1.614548021E1,-1.191642359E-1,-1.893485785E-1,5.981212854E-2
1.634677721E1,-1.520976424E-2,1.242250428E-1,1.500270516E-1
1.654807346E1,-1.554886848E-1,1.001239344E-1,-2.986074984E-2
1.674936946E1,-2.954281569E-1,-2.995405793E-1,-9.357082844E-2
1.695066546E1,-2.047220170E-1,-5.428325757E-2,-4.865093157E-2
1.715196146E1,1.760784350E-2,-4.101065993E-1,6.716309488E-2
1.735325846E1,4.586281255E-2,1.698634624E-1,4.368115962E-2
1.755455525E1,1.345154047E-1,1.229147315E0,-3.210500777E-1
1.775585125E1,1.991849020E-2,3.752592206E-1,1.428884566E-1
1.795714725E1,-1.018270850E-1,-7.583446801E-2,-2.467563935E-2
1.815844325E1,-8.045299053E-1,1.765267923E-2,3.947903216E-1
1.835973925E1,-3.979586065E-1,1.173315346E-1,-2.637766674E-2
1.856103421E1,-3.157585561E-1,4.028761685E-1,1.886676848E-1
1.876233021E1,2.409744263E-2,-3.148353100E-1,-8.357311785E-2
1.896362621E1,2.646406591E-1,-4.816162884E-1,-1.255550771E-3
1.916492221E1,2.485435456E-1,-3.377778232E-1,-1.075012535E-1
1.936621921E1,1.951956451E-1,-3.681651056E-1,-1.409976631E-1
1.956751596E1,4.294382408E-2,-4.946060479E-1,-7.471787184E-2
1.976881196E1,3.634316623E-1,-4.273131192E-1,-1.430726051E-1
1.997010796E1,2.743570805E-1,2.901925705E-2,-1.457571387E-1
2.017140396E1,9.322784841E-2,-3.201660812E-1,-9.497286379E-2
2.037269996E1,2.451110333E-1,3.825215101E-1,1.165844277E-1
2.057399583E1,1.737379134E-1,-6.119911075E-1,-1.969544217E-3
2.077529283E1,9.798911959E-2,1.042182371E-1,5.912373215E-2
2.097658883E1,1.851650327E-1,4.153824970E-2,4.645235091E-2
2.117788583E1,-5.049280822E-2,-1.302044932E-2,-3.016211558E-3
2.137918183E1,8.388559334E-3,3.105558269E-2,8.928104490E-2
2.158047758E1,1.388119161E-1,5.429217964E-2,6.378453970E-2
2.178177458E1,1.530666500E-1,-2.540668249E-1,-1.192597002E-1
2.198307058E1,8.922232687E-2,-2.257207036E-1,-2.919182740E-2
2.218436658E1,-1.082082018E-1,-2.421632409E-1,4.535161704E-2
2.238566258E1,5.650676787E-2,3.545526415E-2,2.091406286E-2
2.258696025E1,-3.258663416E-1,-2.993827164E-1,3.029870093E-1
2.278825625E1,-4.313645959E-1,-7.184610367E-1,3.239368498E-1
2.298955325E1,-2.960404158E-1,-6.984454393E-1,-3.673396260E-2
2.319084925E1,-1.533261389E-1,-1.156798750E-1,-3.325300664E-2
2.339214625E1,1.620027423E-1,6.627778411E-1,1.985769905E-2
2.359344321E1,-7.083779573E-2,-3.986990750E-1,6.981533766E-2
2.379474121E1,1.652931571E-1,-2.777867913E-1,-2.245921642E-1
2.399603721E1,6.898663938E-2,4.113508388E-3,5.680003017E-2
2.419733421E1,5.842021480E-2,3.430910110E-1,1.488704141E-2
2.439863121E1,-1.132465079E-1,2.553226613E-2,-2.196076959E-1
2.459992683E1,-4.555518553E-2,-1.644563377E-1,-3.418276608E-1
2.480122383E1,-2.747864127E-1,-3.385043144E-1,2.907423768E-3
2.500252083E1,-2.114976570E-2,1.459176093E-1,-1.524576247E-1
2.520381683E1,1.903196275E-1,5.497368574E-1,-2.235635519E-1
2.540511383E1,1.418200582E-1,3.751971722E-1,-1.965610832E-1
2.560641225E1,-9.119328856E-2,3.802239597E-1,-3.030820191E-1
2.580770925E1,-1.636783183E-1,3.093607426E-1,-1.840005666E-1
2.600900625E1,-2.114218473E-1,-2.884117961E-1,-8.206839114E-2
2.621030325E1,-3.886528611E-1,4.116939008E-1,-1.774046421E-1
2.641160025E1,-4.201774895E-1,1.220948219E0,-1.820133030E-1
2.661289688E1,-1.294792742E-1,9.238352180E-1,-4.079765081E-1
2.681419388E1,2.532674670E-1,4.800347686E-1,-1.160291657E-1
2.701549087E1,3.457796201E-2,3.838897943E-1,2.733120024E-1
2.721678788E1,5.103890896E-1,-2.077746987E-1,2.308156937E-1
2.741808488E1,-3.652830422E-1,1.672111154E0,6.501802206E-1
2.761938221E1,2.458027154E-1,-4.287608564E-1,4.364495873E-1
2.782067921E1,3.480600119E-1,-3.206062019E-1,5.748203993E-1
2.802197621E1,2.422588468E-1,-2.525251806E-1,4.384205639E-1
2.822327321E1,2.774395347E-1,-5.093067288E-1,3.202503622E-1
2.842457021E1,1.308736950E-1,2.440831214E-1,4.871413857E-2
2.862586538E1,-3.135491908E-2,3.326267898E-1,1.383013278E-1
2.882716238E1,4.075519368E-2,-3.806302324E-2,4.915901273E-2
2.902845937E1,1.935670525E-1,-2.360488661E-2,5.983290076E-2
2.922975538E1,2.448765785E-1,6.236265600E-2,1.513885856E-1
2.943105238E1,5.315959826E-2,-1.002907902E-1,-2.173069865E-2
2.963234887E1,1.614427119E-1,1.789083481E-1,1.862670295E-2
2.983364588E1,6.232628599E-3,-1.066318061E-2,-1.047632284E-2
3.003494187E1,-1.960944384E-1,5.099970475E-2,-1.069028676E-1
3.023623888E1,-6.633431315E-1,-1.124814972E-1,3.151071817E-2
3.043753488E1,-5.266668797E-1,-1.136919335E-1,9.639937431E-2
3.063883113E1,-2.571532428E-1,1.004397310E-2,6.772620976E-2
3.084012713E1,-1.741111577E-1,1.063036919E-2,2.978532808E-3
3.104142412E1,2.870169934E-3,5.264201667E-3,-8.613147587E-2
3.124272013E1,3.639825284E-1,5.870234966E-1,-2.173823304E-2
3.144401713E1,6.166036725E-1,4.897229970E-1,-1.812849194E-2
3.164531383E1,-2.920919657E-2,5.338263512E-1,-1.574132890E-1
3.184661083E1,-4.736093879E-1,4.733996689E-1,8.956785500E-2
3.204790683E1,-1.209120676E-1,8.586050868E-1,-1.713683754E-1
3.224920383E1,4.984579682E-1,-2.355393581E-2,1.466348767E-1
3.245049983E1,4.176201224E-1,-1.411031634E-1,1.311879903E-1
3.265179683E1,2.315804809E-1,-3.047138155E-1,2.419410273E-3
3.285309283E1,-2.013586611E-1,-5.108894110E-1,2.837180533E-2
3.305438983E1,-8.945293725E-2,9.117305279E-1,-1.287958473E-1
3.325568583E1,-3.069816157E-4,-2.043408751E-1,-8.488506079E-2
3.345698183E1,-7.331064939E-1,-5.832015537E-3,-3.021884263E-1
3.365827808E1,-4.468269646E-1,-1.340238899E-1,1.864576712E-2
3.385957508E1,-7.099003345E-2,3.480416536E-1,1.735848635E-1
3.406087108E1,2.336063087E-1,2.354188412E-1,8.101938963E-1
3.426216708E1,1.918418333E-2,3.714425489E-2,7.550842315E-2
3.446346308E1,1.905339956E-1,-2.563212216E-1,2.801565826E-1
3.466475908E1,2.460913360E-1,3.276131153E-1,-6.887737662E-2
3.486605608E1,1.856686473E-1,2.676117122E-1,-3.252016008E-1
3.506735108E1,-2.371533401E-2,-2.735785581E-2,-4.783185944E-2
3.526864708E1,-8.644924313E-2,-3.309586644E-1,1.245394498E-1
3.546994308E1,-1.320749223E-1,-2.591622770E-1,5.230367929E-2
3.567123908E1,-1.952817738E-1,2.158478051E-1,-1.217546463E-1
3.587253408E1,-1.544392854E-1,1.624047607E-1,-4.327911511E-2
3.607383008E1,-6.186298653E-2,1.849276721E-1,-1.414260864E-1
3.627512608E1,2.715369165E-1,-7.597473264E-2,1.489951611E-1
3.647642208E1,3.657789826E-1,-9.782878309E-2,2.304090112E-1
3.667771721E1,1.947862357E-1,2.460935861E-1,3.100181222E-1
3.687901321E1,-2.468641102E-1,5.147014558E-2,-8.610919118E-3
3.708030821E1,-3.014622033E-1,3.113464639E-2,-3.417104781E-1
3.728160321E1,-3.109116852E-1,-2.541073263E-1,-2.562177181E-1
3.748289821E1,5.909105390E-2,1.612045318E-1,-1.501063555E-1
3.768419346E1,-2.162578255E-1,-4.230514169E-3,-1.093545854E-1
3.788548846E1,-9.497436136E-2,4.220032394E-1,-1.203215197E-1
3.808678346E1,-1.512193531E-1,8.751973510E-2,2.203116566E-1
3.828807846E1,-3.560117781E-1,8.112702370E-1,4.260724783E-1
3.848937346E1,-2.964664996E-1,-1.414909065E-1,2.253912538E-1
3.869066846E1,-2.376007140E-1,2.504489571E-2,5.468281731E-2
3.889196346E1,-2.628520131E-1,-1.912809759E-1,-2.126016654E-2
3.909325846E1,-2.280844450E-1,3.802133799E-1,-1.022862941E-1
