"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.622823333E-1,-6.639221013E-3,1.447908590E0,-7.198273301E-2
3.635513333E-1,6.700011590E-1,-1.101023691E0,-1.795775821E0
5.648213333E-1,-2.122590445E-1,-9.581253415E-1,2.921532065E-2
7.660912083E-1,-1.163545190E0,4.295189202E-1,7.412488970E-1
9.673602083E-1,3.930328792E-1,-2.422045362E-1,-8.015971327E-1
1.168629208E0,2.887062728E-4,7.264516407E-1,1.184295058E0
1.369899208E0,4.708753263E-1,1.291664556E0,-1.156117618E0
1.571168208E0,-2.055997383E0,-7.020535487E-1,1.865444519E0
1.772438083E0,-2.392390331E0,-4.233699882E-1,-4.967288634E-1
1.973707083E0,-1.226507570E0,-7.812681180E-1,-2.597648942E-1
2.174977083E0,2.330597102E-1,-6.979365242E-1,-7.843121785E-1
2.376247083E0,2.115519699E-1,-2.723358232E-1,7.982896551E-1
2.577516083E0,1.269633709E-1,7.966995049E-1,1.378837478E0
2.778785583E0,-1.705230079E0,2.059301645E-1,-9.126685023E-2
2.980055583E0,-1.363966400E0,-6.504770136E-1,3.192968586E-1
3.181325583E0,-6.515300971E-1,8.144773793E-1,-3.677439639E-1
3.382594583E0,-1.179838310E0,-3.555235755E-1,-4.632740191E-1
3.583864583E0,7.606044964E-1,7.701625013E-1,5.529103732E-1
3.785135458E0,-1.149774705E0,1.595972369E0,-4.914000034E-1
3.986405458E0,1.873541743E0,-1.822354925E0,-6.881718202E-1
4.187675458E0,-6.765808846E-1,-2.369796982E0,-1.388851712E0
4.388945458E0,-1.676623161E0,2.062172627E-1,8.603288325E-1
4.590216458E0,6.090588462E-1,3.436584055E-2,5.642329216E-2
4.791487208E0,-2.594860698E0,-1.610950012E0,-5.683305772E-1
4.992757208E0,1.088963516E-2,1.122743173E0,2.944321588E-2
5.194027208E0,6.105750293E-2,-6.895820224E-1,6.121695650E-1
5.395298208E0,1.284878496E-1,7.482319343E-1,6.351960464E-1
5.596568208E0,-5.516866241E-3,-2.256715339E-1,4.357393344E-1
5.797837583E0,9.229179405E-1,-6.870384836E-1,2.130366219E0
5.999108583E0,-8.344940065E-1,-5.961990649E-1,1.229086192E-1
6.200378583E0,-1.646226849E0,-7.972327709E-2,-5.202851026E-1
6.401648583E0,-3.277696934E-1,-1.207923657E-1,1.172298034E-1
6.602919583E0,-2.437465201E-1,-1.267132562E-1,-3.919460280E-1
6.804189583E0,-1.919035712E-1,1.420721376E-1,9.619605303E-2
7.005460583E0,2.025294238E-1,9.775445294E-1,-5.315832388E-1
7.206731583E0,-7.073014247E-1,-6.366623819E-1,1.329709318E0
7.408001583E0,5.530148191E-1,-5.296758771E-1,6.751009543E-1
7.609271583E0,2.230835563E-1,-6.665182650E-2,5.873878956E-2
7.810541583E0,-1.437967446E0,-3.140334874E-1,-1.736503766E0
8.011812583E0,-1.528119671E0,5.123739660E-1,1.208155206E0
8.213083583E0,7.817427658E-1,-6.390924847E-1,-6.611570992E-2
8.414353583E0,5.856672062E-1,2.987085199E-1,2.001927595E0
8.615625333E0,-1.090642252E0,7.367550194E-2,-3.658306088E-1
8.816895333E0,8.980791146E-1,4.451280624E-1,6.573140898E-1
9.018166333E0,9.950674653E-2,-1.401261842E-1,-7.091485602E-1
9.219436333E0,1.918537237E-1,-9.699185908E-2,-4.356573272E-1
9.420707333E0,8.733062160E-1,-1.419405752E-1,-5.570993185E-2
9.621977625E0,1.250897183E0,7.926234108E-1,-4.449356890E-1
9.823247625E0,3.841975902E-1,-3.852291852E-1,8.015830994E-1
1.002451862E1,2.360472866E0,1.394825812E0,-8.927410087E-2
1.022578863E1,6.156447114E-1,2.636860371E-2,-3.279411127E-2
1.042705962E1,9.072659674E-1,-2.648437858E-2,-2.865579875E-1
1.062833121E1,7.083556777E-1,2.371882099E-1,5.061876484E-1
1.082960121E1,-2.993362185E-1,-2.134134310E-1,-3.488496001E-1
1.103087221E1,-6.284099141E-1,7.284168899E-1,2.993435458E-1
1.123214221E1,7.133278576E-1,2.811955243E-1,4.928968906E-2
1.143341321E1,4.137431324E-1,-6.646670365E-1,-1.528526125E-1
1.163468371E1,5.416419116E-1,4.991031253E-1,1.059211421E-1
1.183595371E1,4.120208350E-1,4.436405307E-1,2.539573666E-1
1.203722471E1,7.068441725E-1,5.184831369E-1,-1.417340954E-1
1.223849471E1,-2.797971627E-1,-1.050587363E0,6.072263288E-1
1.243976571E1,1.066421038E-1,2.877870905E-1,6.864046454E-2
1.264103596E1,-8.707509828E-1,-2.034433436E-1,2.816241983E-1
1.284230696E1,-1.236268327E0,5.328362972E-1,-5.453640298E-1
1.304357796E1,7.772703767E-1,3.124155629E-1,4.657956674E-1
1.324484796E1,2.044398554E-1,-6.388164961E-1,2.478190327E-1
1.344611896E1,-1.302031084E0,-4.564430094E-1,9.149582720E-1
1.364738858E1,4.055788113E-1,1.699136549E-1,-6.354660416E-1
1.384865958E1,5.210898256E-1,4.167731595E-1,-3.157379508E-2
1.404993058E1,1.588514538E-1,-6.923804998E-2,-5.762854949E-1
1.425120158E1,-3.129147689E-1,4.916134268E-1,-1.093538085E0
1.445247258E1,-1.422642186E-2,6.467020512E-4,9.706626490E-2
1.465374463E1,7.017120713E-1,-5.736662346E-1,8.039442050E-1
1.485501562E1,-1.090898506E0,-6.309262633E-1,7.043193448E-1
1.505628662E1,3.849561203E-1,2.781631583E-1,-4.517545657E-1
1.525755863E1,-3.334387882E-1,-2.209276879E-1,-9.517629862E-2
1.545882963E1,4.451111054E-1,2.232870394E-1,-2.996867591E-1
1.566010183E1,-2.578008145E-1,-1.305554616E-1,-2.616722560E-1
1.586137283E1,-3.023209298E-1,-1.404349172E-1,-1.991093874E-2
1.606264483E1,5.969771831E-1,2.797787440E-1,7.852794541E-1
1.626391683E1,-1.404944126E-1,-3.382321894E-2,-3.838214681E-2
1.646518883E1,9.105510794E-1,-6.812251818E-1,-2.797718004E-1
1.666645925E1,7.476073055E-1,1.610706768E0,7.329595917E-1
1.686773125E1,7.441024844E-1,1.059915426E0,1.048171969E-1
1.706900325E1,2.182350451E-1,4.512997985E-2,6.316652783E-1
1.727027525E1,4.852658357E-1,-2.459713125E-1,3.249215877E-1
1.747154725E1,1.139521466E0,-1.425036621E-1,1.243852458E0
1.767281958E1,3.685190854E-1,1.881674927E-1,-2.647860445E-2
1.787409158E1,-1.238758071E0,3.956459999E-1,-1.947952386E-1
1.807536358E1,-1.133742005E0,-1.069305469E0,-6.147423398E-1
1.827663458E1,1.150270037E0,-2.048034060E-1,2.831397966E-1
