"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.233580833E-1,1.196974161E0,-1.122092378E-1,-4.661751151E-2
3.246529583E-1,6.026983181E-1,1.289701061E0,1.317892972E-1
5.259469583E-1,9.109143376E-1,7.364264059E-1,-3.828582124E-1
7.272409583E-1,1.518478636E0,-9.564781809E-1,1.447626754E0
9.285349583E-1,1.379404859E-1,-1.656112736E-1,4.771714620E-1
1.129828958E0,-6.686273557E-1,-2.024393767E-1,4.701349957E-1
1.331123375E0,1.034287445E0,-6.395707870E-1,-6.771657524E-1
1.532417375E0,4.703933696E-1,6.367588609E-1,4.266950074E-1
1.733711375E0,-3.496392301E-1,-2.555560684E-1,5.408358729E-1
1.935005375E0,4.697398701E-1,1.976183474E-2,4.452911997E-1
2.136299375E0,1.875731233E-1,1.920254856E-1,9.934536338E-2
2.337592583E0,-5.064913747E-1,-4.365548748E-1,7.708982272E-1
2.538887583E0,1.629835349E-1,-4.038894045E-1,3.932965887E-1
2.740181583E0,6.951278141E-1,7.843069160E-1,-1.472356968E0
2.941475583E0,1.306579633E0,6.528088832E-1,-1.038660797E0
3.142770583E0,2.528818443E-1,-3.334351337E-1,3.368955159E-1
3.344066375E0,-2.831570459E-1,-1.107158589E0,1.150839483E0
3.545360375E0,-6.797079755E-1,1.868536234E-2,-9.301765278E-2
3.746655375E0,1.069442879E0,6.563639903E-1,-1.108223952E0
3.947950375E0,-2.849151429E0,-1.340820343E0,2.831407760E0
4.149245375E0,1.311311200E-1,-7.730925411E-1,6.684601253E-1
4.350540583E0,1.684403028E0,-3.621660125E-1,-5.068315364E-2
4.551835583E0,-8.117047758E-1,-1.263495010E0,2.003664657E-1
4.753130583E0,-9.239940474E-1,-4.132040191E-1,-2.592093722E-1
4.954426583E0,1.526693096E0,-4.182794023E-1,-7.013724212E-1
5.155721583E0,7.449216793E-1,9.508215845E-2,7.234628364E-2
5.357018000E0,8.307861409E-1,2.324735999E-2,-3.159506433E-1
5.558314000E0,5.433076371E-1,7.697520268E-1,-5.839063172E-1
5.759609000E0,3.624712372E-1,4.423571838E0,-6.715395615E-1
5.960905000E0,3.333364619E-1,7.617319858E-1,-1.511714576E0
6.162201000E0,5.235149583E-1,5.112355131E-1,-3.118722396E0
6.363496333E0,2.074802467E0,-3.591655138E0,9.754640901E-1
6.564792333E0,-1.288910517E-1,-6.375482351E-1,5.777260295E-1
6.766088333E0,1.873479178E0,-1.008955772E0,2.678846887E0
6.967383333E0,5.020324342E-1,3.767138851E-1,-1.731126666E-1
7.168679333E0,-8.239819553E-1,-2.889764142E-1,7.166593087E-1
7.369974750E0,-4.034047434E-1,7.219089389E-2,-9.101787579E-1
7.571270750E0,-7.355061821E-3,2.629580587E-1,-9.998259294E-1
7.772566750E0,4.573518860E-1,2.143016231E-1,2.437937911E-1
7.973862750E0,-9.475237548E-2,-3.621601653E-1,3.229709566E-1
8.175158750E0,1.080477891E0,-3.695457834E-1,-6.786453903E-1
8.376454583E0,1.241385993E-1,4.837243634E-1,-8.595293719E-2
8.577750583E0,3.344099376E-2,-2.556583947E-1,-8.370932400E-1
8.779046583E0,2.350004011E-1,2.640643519E-1,-7.319965553E-1
8.980343583E0,5.023787355E-1,-2.843056583E-1,-3.477561343E-1
9.181639583E0,9.084269321E-1,6.161216980E-1,-4.327954075E-1
9.382936333E0,9.669962986E-1,-6.876384079E-2,-1.456941953E-1
9.584232333E0,-2.795315529E-1,-4.888395077E-1,4.613100855E-1
