"Time (s)","X (hPa)"
-5.218567500E-1,1.018399048E3
5.076072500E-1,1.018179932E3
1.537138250E0,1.018108521E3
2.566667250E0,1.018108521E3
3.596246250E0,1.018108521E3
4.625692250E0,1.018020172E3
4.768394250E0,1.018020172E3
5.721625250E0,1.018037338E3
6.674906250E0,1.018061447E3
7.628177250E0,1.018189163E3
8.581309250E0,1.018189163E3
9.534407250E0,1.017885284E3
1.048752125E1,1.017885284E3
1.144064025E1,1.017919388E3
1.239377325E1,1.017919388E3
1.334685725E1,1.017660294E3
1.429993725E1,1.017660294E3
1.525300625E1,1.017660294E3
1.620609825E1,1.017478790E3
1.715912025E1,1.017478790E3
1.811215625E1,1.017580414E3
1.906534425E1,1.017788620E3
2.001860625E1,1.017788620E3
2.097180025E1,1.017788620E3
2.192500025E1,1.018034744E3
2.287829025E1,1.018034744E3
2.383155325E1,1.017685394E3
2.478480825E1,1.017685394E3
2.573802525E1,1.017685394E3
2.669125225E1,1.017472382E3
2.764449225E1,1.017472382E3
2.859781925E1,1.017483978E3
2.955100625E1,1.017484512E3
3.050429225E1,1.017518234E3
3.145755525E1,1.017518234E3
3.241076625E1,1.017518234E3
3.336389325E1,1.017494583E3
3.431711725E1,1.017494583E3
3.527024425E1,1.017463989E3
3.622341725E1,1.017463989E3
3.717659225E1,1.017481384E3
3.812984125E1,1.017490387E3
3.908307825E1,1.017853928E3
4.003629325E1,1.017853928E3
4.098952925E1,1.017575455E3
4.194270225E1,1.017410431E3
4.289596325E1,1.017332306E3
4.384925625E1,1.017003403E3
4.480252725E1,1.017003403E3
4.575585425E1,1.017391052E3
4.670923325E1,1.017409363E3
4.766256025E1,1.017427063E3
4.861578225E1,1.017409363E3
4.956898125E1,1.017302399E3
5.052218725E1,1.017264175E3
5.147544325E1,1.017264175E3
5.242888725E1,1.017376022E3
5.338235025E1,1.017376022E3
5.433574925E1,1.017247543E3
5.528904025E1,1.017243118E3
5.624239325E1,1.017056961E3
5.719574525E1,1.017056961E3
5.814894425E1,1.017085419E3
5.910218225E1,1.017182922E3
6.005541525E1,1.017182922E3
6.100871425E1,1.017147903E3
6.196207125E1,1.017147903E3
6.291531125E1,1.017155609E3
6.386857225E1,1.017155609E3
6.482198325E1,1.017147903E3
6.577528125E1,1.017125626E3
6.672860325E1,1.017112350E3
6.768193525E1,1.016983185E3
6.863526425E1,1.016975632E3
6.958862525E1,1.016975632E3
7.054211325E1,1.017132950E3
7.149554225E1,1.017368622E3
7.244893625E1,1.017368622E3
7.340232225E1,1.017167435E3
7.435581025E1,1.017087479E3
7.530926325E1,1.017087326E3
7.626268225E1,1.016668472E3
7.721604925E1,1.016668472E3
7.816949625E1,1.016915970E3
7.912282125E1,1.016925507E3
8.007622725E1,1.016958084E3
8.102952025E1,1.017219467E3
8.198279525E1,1.017219467E3
8.293597925E1,1.017036514E3
8.388922925E1,1.016959229E3
8.484243025E1,1.016917801E3
8.579560525E1,1.016702728E3
8.674893125E1,1.016702728E3
8.770227925E1,1.016827698E3
8.865562625E1,1.016827698E3
8.960901425E1,1.016738586E3
9.056239725E1,1.016738586E3
9.151583825E1,1.016780396E3
9.246929025E1,1.016837082E3
9.342281725E1,1.016891708E3
9.437620925E1,1.016954422E3
9.532953525E1,1.016966858E3
9.628294425E1,1.016966858E3
9.723630125E1,1.016780014E3
9.818967625E1,1.016597443E3
9.914308825E1,1.016573105E3
1.000965752E2,1.016485596E3
1.010499412E2,1.016485596E3
1.020033552E2,1.016510162E3
1.029568132E2,1.016578217E3
1.039101122E2,1.016642761E3
1.048634502E2,1.016700134E3
1.058168302E2,1.016789093E3
1.067702692E2,1.016789093E3
1.077237522E2,1.016697845E3
1.086773442E2,1.016566391E3
1.096308672E2,1.016496964E3
1.105843402E2,1.016402283E3
1.115377922E2,1.016402283E3
