"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.696590417E-1,5.037832260E-1,-1.511391103E-1,2.380710244E-1
3.709530417E-1,6.245034933E-1,5.932512879E-1,6.871337891E-1
5.722460417E-1,3.602150679E-1,1.018156052E0,4.693088830E-1
7.735400417E-1,2.490330637E-1,-6.174929142E-1,2.412980050E-1
9.748340417E-1,-7.911416143E-2,-2.496816218E-1,3.214068711E-1
1.176128042E0,3.546059132E-1,-5.130708218E-1,4.709676206E-1
1.377421042E0,3.458986878E-1,-6.899788380E-1,-8.045876771E-2
1.578715042E0,-7.262886968E-3,-1.172493458E0,-4.697969183E-2
1.780008042E0,1.754789948E-1,-3.004961610E-1,-6.605362147E-2
1.981302083E0,2.184099406E-1,4.430296421E-1,-3.641431034E-1
2.182595083E0,-2.773987055E-1,2.712265253E-1,-1.503347754E-1
2.383889083E0,-4.647284150E-1,2.845691517E-2,1.390523016E-1
2.585182083E0,-7.446200252E-1,1.536559910E-1,3.265106380E-1
2.786476083E0,-9.924082756E-1,6.560763717E-2,1.885820627E-1
2.987768708E0,-3.790583909E-1,6.293453276E-2,-4.987572879E-2
3.189063708E0,-2.406690568E-1,9.781028330E-2,-2.768229842E-1
3.390357708E0,-1.483160406E-1,-7.646827400E-2,-2.533613443E-1
3.591651708E0,-2.930226922E-1,-2.941237576E-2,-1.242615283E-1
3.792945708E0,-2.002457976E-1,3.617332280E-1,-5.801537260E-2
3.994240417E0,-1.414407939E-1,-9.042178839E-2,8.622954786E-2
4.195535417E0,-9.256111830E-2,-2.296384126E-1,-7.230337709E-3
4.396829417E0,1.461778879E-1,8.152017742E-2,-3.697837517E-2
4.598124417E0,5.293390155E-2,-1.962178051E-1,-1.170566902E-1
4.799419417E0,-5.257077515E-2,2.442859262E-1,2.345553786E-2
5.000714083E0,-1.097752973E-1,4.833833277E-1,-1.572193205E-1
5.202009083E0,-5.860888213E-2,5.089755058E-1,-3.517600596E-1
5.403303083E0,-4.443467259E-1,-3.852273226E-1,-2.065262944E-1
5.604597083E0,-8.439939022E-1,2.443170696E-1,-5.909516662E-2
5.805892083E0,-3.474526703E-1,3.118879795E-1,9.354801476E-2
6.007185583E0,-3.292278647E-1,6.715958714E-1,2.769342363E-1
6.208479583E0,-3.327173293E-1,7.633123398E-1,5.083220601E-1
6.409774583E0,-3.068910539E-1,6.082860231E-1,3.005768657E-1
6.611068583E0,-3.831606209E-1,6.298473477E-1,1.192248091E-1
6.812363583E0,-2.415440232E-1,2.817937136E-1,1.466062516E-1
7.013657417E0,1.919975579E-1,1.674248427E-1,-6.087224558E-2
7.214952417E0,1.197998822E-1,-3.026106358E-1,-6.125256419E-2
7.416247417E0,7.689622045E-2,1.256032437E-1,-1.391102094E-3
7.617541417E0,7.712219954E-1,2.169196308E-1,-2.715153992E-1
7.818836417E0,5.810585022E-1,3.050099313E-1,-2.061052322E-1
8.020131042E0,4.376875758E-1,1.520240605E-1,-1.772869080E-1
8.221426042E0,4.116101563E-1,-1.205027252E-1,-1.659299880E-1
8.422720042E0,3.204821646E-1,-2.846324444E-1,-3.221856356E-1
8.624015042E0,-1.569356471E-1,1.238529161E-1,-1.112562567E-1
8.825309042E0,-1.025153920E-1,-1.116973013E-1,-2.354281396E-1
9.026603792E0,1.907579005E-1,-2.848234773E-1,-1.005406082E-1
9.227897792E0,-1.538183689E-1,-1.550391912E-1,-1.064611748E-1
9.429192792E0,2.863332629E-2,-3.478891850E-1,-1.875260472E-1
9.630487792E0,1.271122880E-2,-7.119551897E-1,-2.090562582E-1
9.831781792E0,1.056246087E-1,-3.760014176E-1,-2.116300166E-1
1.003307567E1,1.883979440E-1,-6.352930516E-2,3.373350203E-2
1.023437067E1,1.935138702E-1,1.264313161E-1,3.378862888E-2
1.043566567E1,3.453187943E-1,2.667644992E-2,1.566353440E-1
1.063696067E1,4.042257071E-1,3.717984855E-1,1.221348643E-1
1.083825567E1,4.916466773E-1,7.195023298E-1,3.122158647E-1
1.103955092E1,2.358428687E-1,5.876870155E-1,4.782563746E-1
1.124084592E1,2.171965688E-1,9.642893821E-2,4.048540592E-1
1.144214092E1,1.652530879E-1,-1.208878085E-1,2.917425334E-1
1.164343492E1,3.228489161E-1,-1.479506195E-1,2.032033503E-1
1.184473054E1,1.882829070E-1,-2.143511176E-1,2.918842137E-1
