"Time (s)","X (hPa)"
-5.134320833E-1,1.016053314E3
5.193529167E-1,1.016219330E3
1.552184917E0,1.016385422E3
2.585100917E0,1.016886063E3
3.617947917E0,1.017028122E3
4.650761917E0,1.017136230E3
4.788612917E0,1.017136230E3
5.744828917E0,1.017210999E3
6.701052917E0,1.017210999E3
7.657342917E0,1.017155457E3
8.613550917E0,1.017130890E3
9.569744917E0,1.016990967E3
1.052593392E1,1.016928329E3
1.148220092E1,1.016918182E3
1.243841392E1,1.016918182E3
1.339463292E1,1.016965256E3
1.435088592E1,1.016998291E3
1.530709992E1,1.017054367E3
1.626329592E1,1.017054367E3
1.721950392E1,1.017003708E3
1.817564292E1,1.017003708E3
1.913178792E1,1.017003708E3
2.008802092E1,1.016959686E3
2.104417092E1,1.016959686E3
2.200027692E1,1.016887817E3
2.295640192E1,1.016941299E3
2.391265392E1,1.016941299E3
2.486888192E1,1.017041092E3
2.582503192E1,1.017041092E3
2.678121292E1,1.016971283E3
2.773746092E1,1.016970978E3
2.869384492E1,1.016970978E3
2.965015192E1,1.016948547E3
3.060653392E1,1.016936340E3
3.156305592E1,1.016936340E3
3.251935592E1,1.016920853E3
3.347569292E1,1.016920853E3
3.443202692E1,1.016920853E3
3.538838792E1,1.016888504E3
3.634465692E1,1.016888504E3
3.730092292E1,1.016960449E3
3.825724392E1,1.016960449E3
3.921357292E1,1.016804810E3
4.016983292E1,1.016804810E3
4.112617392E1,1.016817551E3
4.208249992E1,1.016817551E3
4.303883092E1,1.016817551E3
4.399517392E1,1.016886902E3
4.495154392E1,1.016903305E3
4.590791392E1,1.016903305E3
4.686419892E1,1.016828156E3
4.782045692E1,1.016827469E3
4.877654892E1,1.016820984E3
4.973276092E1,1.016791611E3
5.068906092E1,1.016791611E3
5.164525792E1,1.016855927E3
5.260156392E1,1.016885376E3
5.355776992E1,1.016885376E3
5.451393692E1,1.016885376E3
5.547014692E1,1.016943817E3
5.642651492E1,1.016943817E3
5.738286092E1,1.016931839E3
5.833924692E1,1.016931839E3
5.929554392E1,1.016931839E3
6.025190392E1,1.016816177E3
6.120825692E1,1.016816177E3
6.216469792E1,1.016842041E3
6.312115592E1,1.016842041E3
6.407756692E1,1.016847534E3
6.503404792E1,1.016813126E3
6.599037992E1,1.016900787E3
6.694671092E1,1.016926651E3
6.790306892E1,1.016926651E3
6.885943592E1,1.016857605E3
