"Time (s)","X (hPa)"
-5.131943750E-1,1.017969284E3
5.160186250E-1,1.017657776E3
1.545334625E0,1.017824020E3
2.574612625E0,1.017824020E3
3.603872625E0,1.017824020E3
4.633121625E0,1.017760010E3
4.776215625E0,1.017760010E3
5.729437625E0,1.017724380E3
6.682722625E0,1.017724380E3
7.636018625E0,1.017724380E3
8.589291625E0,1.017841492E3
9.542651625E0,1.018068466E3
1.049602262E1,1.018068466E3
1.144938262E1,1.018004074E3
1.240256362E1,1.017885818E3
1.335574662E1,1.017783890E3
1.430891462E1,1.017682724E3
1.526204063E1,1.017682724E3
1.621507363E1,1.017710876E3
1.716824662E1,1.017710876E3
1.812145262E1,1.017688980E3
1.907462262E1,1.017628937E3
2.002779362E1,1.017628937E3
2.098104562E1,1.017667160E3
2.193444062E1,1.017851562E3
2.288777763E1,1.017851562E3
2.384095862E1,1.017701492E3
2.479419862E1,1.017678909E3
2.574736663E1,1.017530746E3
2.670055462E1,1.017530746E3
2.765376963E1,1.017556915E3
2.860697963E1,1.017607651E3
2.956021863E1,1.017638397E3
3.051338062E1,1.017712860E3
3.146652062E1,1.017788010E3
3.241976462E1,1.018005676E3
3.337297562E1,1.018005676E3
3.432617663E1,1.017895126E3
3.527937562E1,1.017603378E3
3.623261062E1,1.017536621E3
3.718581662E1,1.017306595E3
3.813904562E1,1.017306595E3
3.909232962E1,1.017345276E3
4.004568062E1,1.017466354E3
4.099893363E1,1.017515945E3
4.195229462E1,1.017537613E3
4.290565863E1,1.017549820E3
4.385902662E1,1.017593231E3
4.481241062E1,1.017593231E3
4.576568562E1,1.017541351E3
4.671895762E1,1.017534256E3
4.767232962E1,1.017541351E3
4.862564562E1,1.017531433E3
4.957889363E1,1.017447128E3
5.053223462E1,1.017447128E3
5.148559163E1,1.017492981E3
5.243881062E1,1.017492981E3
5.339217363E1,1.017448807E3
5.434548362E1,1.017402573E3
5.529873162E1,1.017402573E3
5.625195363E1,1.017252121E3
5.720521462E1,1.017252121E3
5.815850362E1,1.017336426E3
5.911177362E1,1.017514267E3
6.006516662E1,1.017514267E3
6.101850462E1,1.017434769E3
6.197185962E1,1.017427826E3
6.292511263E1,1.017425232E3
6.387842163E1,1.017394028E3
6.483176562E1,1.017337112E3
6.578511262E1,1.017274399E3
6.673850862E1,1.017229614E3
6.769187062E1,1.017208557E3
6.864529963E1,1.017208557E3
6.959877762E1,1.017419357E3
7.055212262E1,1.017476044E3
7.150561163E1,1.017521210E3
7.245900662E1,1.017476044E3
7.341248962E1,1.017403488E3
7.436595062E1,1.017329941E3
7.531923563E1,1.017070618E3
7.627257962E1,1.017030411E3
7.722603462E1,1.016873245E3
7.817953163E1,1.016845627E3
7.913288062E1,1.016808624E3
8.008621862E1,1.016808624E3
8.103958062E1,1.017165756E3
8.199290462E1,1.017269669E3
8.294617462E1,1.017372055E3
8.389936962E1,1.017384872E3
8.485256762E1,1.017384872E3
8.580575562E1,1.017280502E3
8.675901162E1,1.017157822E3
8.771216962E1,1.016918106E3
8.866532863E1,1.016918106E3
8.961856363E1,1.016881485E3
9.057177762E1,1.016985168E3
9.152501962E1,1.016985168E3
9.247824362E1,1.017066193E3
9.343155462E1,1.017066193E3
9.438477962E1,1.017066193E3
9.533797062E1,1.017144470E3
9.629122162E1,1.017155075E3
9.724442463E1,1.017185974E3
9.819765862E1,1.017185974E3
9.915086262E1,1.016987228E3
1.001040886E2,1.016987228E3
1.010574026E2,1.016875229E3
1.020106606E2,1.016993561E3
1.029640746E2,1.017028656E3
1.039174826E2,1.017051010E3
1.048707266E2,1.017093353E3
1.058240506E2,1.017169724E3
1.067773386E2,1.017169724E3
1.077306056E2,1.016923218E3
1.086839086E2,1.016895752E3
1.096371436E2,1.016746216E3
1.105904596E2,1.016696320E3
1.115437416E2,1.016696320E3
1.124970606E2,1.016767960E3
1.134502906E2,1.016888657E3
1.144036566E2,1.016888657E3
1.153568576E2,1.016935883E3
1.163099946E2,1.016916809E3
1.172632706E2,1.016916809E3
1.182165186E2,1.016819000E3
1.191698226E2,1.016819000E3
1.201230056E2,1.016807251E3
1.210760716E2,1.016699219E3
1.220290956E2,1.016699219E3
1.229822396E2,1.016713943E3
1.239354506E2,1.016787338E3
1.248886056E2,1.016787338E3
1.258417796E2,1.016775513E3
1.267948856E2,1.016775513E3
1.277479536E2,1.016775513E3
1.287010756E2,1.016768417E3
1.296543216E2,1.016749496E3
1.306075516E2,1.016749496E3
1.315607556E2,1.016654129E3
1.325140756E2,1.016576080E3
1.334673946E2,1.016573181E3
