"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.411979167E-2,-1.331104279E1,-3.500570679E1,-6.757293701E0
2.954107917E-1,-1.230557251E1,-3.546641541E1,-2.155303955E0
4.967014583E-1,-1.220722961E1,-3.522938538E1,-1.392303467E0
6.979934583E-1,-1.291842270E1,-3.533359909E1,-1.411895752E0
8.992844583E-1,-1.381022263E1,-3.475851440E1,-9.743347168E-1
1.100575458E0,-1.425205994E1,-3.473620605E1,7.109375000E-1
1.301866458E0,-1.510984802E1,-3.439961624E1,2.420837402E0
1.503157792E0,-1.678569794E1,-3.349257660E1,9.137573242E-1
1.704448792E0,-1.966751480E1,-3.255533600E1,-1.064727783E0
1.905739792E0,-2.136764908E1,-3.177495384E1,-3.698211670E0
2.107030792E0,-2.123188782E1,-3.167715645E1,-5.024078369E0
2.308321792E0,-2.137931061E1,-3.195638847E1,-2.775482178E0
2.509613292E0,-2.131415558E1,-3.213594818E1,-5.200195312E-1
2.710905292E0,-2.142235565E1,-3.221481323E1,-2.485046387E0
2.912196292E0,-2.146269226E1,-3.201742935E1,-3.636596680E0
3.113488292E0,-2.185188293E1,-3.168620491E1,-6.973876953E0
3.314779292E0,-2.137383652E1,-3.087302399E1,-1.071130371E1
3.516070917E0,-2.136452484E1,-3.069307518E1,-1.194149780E1
3.717362917E0,-2.064163971E1,-3.121878433E1,-1.273495483E1
3.918654917E0,-2.072485733E1,-3.105636215E1,-1.250454712E1
4.119946917E0,-2.011276245E1,-3.109786415E1,-1.290090942E1
4.321237917E0,-1.921924591E1,-3.175930786E1,-1.286376953E1
4.522529417E0,-1.951325989E1,-3.152207184E1,-1.309954834E1
4.723821417E0,-2.505833435E1,-2.883194160E1,-1.187399292E1
4.925112417E0,-2.758418846E1,-2.790309525E1,-7.366516113E0
5.126404417E0,-2.731705093E1,-2.871908379E1,-2.647399902E0
5.327696417E0,-2.635769463E1,-2.919059181E1,1.488586426E0
5.528989292E0,-2.516674423E1,-3.000820160E1,1.390960693E0
5.730280292E0,-2.292798615E1,-3.100281334E1,3.573547363E0
5.931572292E0,-1.852971649E1,-3.221086121E1,5.952484131E0
6.132863292E0,-1.425136566E1,-3.329739380E1,8.286560059E0
6.334155292E0,-1.115333176E1,-3.367583466E1,9.918670654E0
6.535447167E0,-8.148323059E0,-3.438228607E1,9.672821045E0
6.736739167E0,-7.217960358E0,-3.454758453E1,9.592956543E0
6.938030167E0,-6.713039398E0,-3.452831268E1,8.711975098E0
7.139322167E0,-7.122043610E0,-3.490700531E1,7.247894287E0
7.340614167E0,-1.049513626E1,-3.490595627E1,4.444091797E0
7.541905417E0,-1.565776443E1,-3.397775269E1,3.023254395E0
7.743197417E0,-1.582596970E1,-3.388233185E1,3.548583984E0
7.944489417E0,-1.635484314E1,-3.417661285E1,1.759094238E0
8.145781417E0,-2.200162888E1,-3.213659668E1,8.449401855E-1
