"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.411979167E-2,5.150848627E-1,-5.744988099E-2,-6.752403080E-2
2.954107917E-1,3.891977668E-1,1.447215229E-1,-1.954567283E-1
4.967014583E-1,4.649375379E-2,-1.574528962E-1,4.085048661E-2
6.979934583E-1,-9.536749870E-2,-3.464760184E-1,2.267082483E-1
8.992844583E-1,1.633544117E-1,-1.609464884E-1,1.021269485E-1
1.100575458E0,3.647981882E-1,1.003763229E-1,9.966782480E-2
1.301866458E0,2.527907193E-1,6.597042680E-1,1.228273585E-1
1.503157792E0,-4.713493586E-1,7.164193392E-1,3.326099515E-1
1.704448792E0,-1.526759714E-1,7.607493401E-1,1.934100837E-1
1.905739792E0,-2.380562276E-1,3.386211693E-1,1.841380000E-1
2.107030792E0,1.788208038E-1,1.082533039E-2,-8.393593878E-2
2.308321792E0,4.937811792E-1,7.737549394E-2,-4.590957612E-2
2.509613292E0,-5.822245404E-2,-1.584661752E-2,-4.602603242E-2
2.710905292E0,-3.896209598E-1,-3.092736900E-1,5.711136386E-2
2.912196292E0,-4.401760101E-1,1.863643825E-1,1.672590226E-1
3.113488292E0,-2.295099199E-2,1.028262377E0,7.729951292E-2
3.314779292E0,8.788162470E-2,6.399682164E-1,2.417070419E-1
3.516070917E0,1.987685636E-2,2.740511894E-1,2.021709457E-2
3.717362917E0,2.358768135E-2,-8.920386434E-2,-1.569897979E-1
3.918654917E0,-1.675321907E-2,3.277566656E-2,1.257382799E-3
4.119946917E0,4.191106930E-2,6.189520657E-2,-5.762053654E-2
4.321237917E0,1.148397401E-1,-7.600273937E-2,-1.067897305E-2
4.522529417E0,-6.857248545E-1,-9.035679102E-1,1.923195571E-1
4.723821417E0,-6.641565561E-1,-2.138545513E0,5.743654445E-2
4.925112417E0,-3.910068274E-1,-1.550596714E0,-2.208404243E-1
5.126404417E0,2.456908971E-1,-8.514900804E-1,-1.317647249E-1
5.327696417E0,1.309434474E-1,-2.852240205E-1,-2.468171567E-1
5.528989292E0,1.409963965E-1,1.401854306E-1,-4.505095780E-1
5.730280292E0,5.314335227E-1,-1.031456888E-2,-4.543527961E-1
5.931572292E0,5.743769929E-2,-6.373240352E-1,-6.748544574E-1
6.132863292E0,3.414212763E-1,-4.915959239E-1,-3.404956162E-1
6.334155292E0,-6.510028988E-2,-2.977269590E-1,-4.415088892E-1
6.535447167E0,-7.551109791E-2,-2.896336913E-1,-1.374444515E-1
6.736739167E0,-3.355317190E-2,1.364690214E-1,-2.850836813E-1
6.938030167E0,-2.488786727E-2,1.109485924E-1,6.831231527E-3
7.139322167E0,-2.956944406E-1,2.374631763E-1,2.316045314E-1
7.340614167E0,-1.972743124E-1,3.992893100E-1,7.926298380E-1
7.541905417E0,-3.314462677E-2,1.741230637E-1,2.896375060E-1
7.743197417E0,9.323845804E-2,4.457779229E-2,-5.934939906E-2
7.944489417E0,-3.116971552E-1,2.660285830E-1,5.537635088E-1
8.145781417E0,5.282226205E-2,8.589651436E-2,7.841177583E-1
8.347073417E0,-5.646067858E-2,3.126371801E-1,1.436339766E-1
8.548365792E0,5.495676994E-1,6.091844440E-1,1.048339158E-2
8.749658792E0,4.027664065E-1,3.445033133E-1,-1.493360754E-2
8.950950792E0,-1.662912667E-1,-1.100287080E0,-4.064458609E-1
9.152243792E0,4.523831010E-1,3.503658772E-1,-2.459975928E-1
9.353536792E0,3.401082754E-1,1.314367503E-1,5.889805499E-3
9.554829958E0,1.376373619E-1,2.705405354E-1,-5.422336459E-1
9.756121958E0,-1.509405486E-2,-2.521712184E-1,-4.684970714E-3
9.957414958E0,2.313097939E-3,-1.680183858E-1,-1.870926172E-1
1.015870796E1,3.444528580E-1,9.728492796E-2,1.968718320E-1
1.036000096E1,-1.134236604E-1,1.262891740E-1,-2.848657370E-1
1.056129404E1,2.242344618E-2,-9.969700128E-2,-7.101627439E-2
1.076258804E1,2.522387207E-1,-1.505334675E-2,5.156422779E-2
1.096388104E1,-2.225042135E-1,2.186040878E-1,-1.365507692E-1
1.116517404E1,3.641973808E-2,1.437362731E-1,-7.863423228E-2
1.136646704E1,1.165653840E-1,-2.316374034E-1,1.231280416E-1
1.156775971E1,-1.554810442E-2,6.110979989E-2,-3.717705235E-2
1.176905271E1,-3.965760581E-3,8.512597531E-2,-1.111685783E-1
1.197034671E1,-2.363181710E-1,6.518228054E-1,2.426321059E-2
1.217163971E1,-2.645493746E-1,5.775528550E-1,-3.303341568E-2
1.237293271E1,-2.905916236E-2,-4.180129766E-1,3.273651004E-2
1.257422667E1,-5.483009666E-2,-4.767554998E-1,-1.141101867E-1
1.277551967E1,-1.021487191E-1,9.990437329E-2,-1.679933220E-1
1.297681367E1,-1.937137395E-1,1.963336617E-1,-1.467957199E-1
1.317810767E1,-3.626713157E-2,2.590242326E-1,-7.494096458E-2
1.337940167E1,-1.260938346E-1,2.619856000E-1,2.101451531E-2
1.358069571E1,-1.606355160E-1,5.617561191E-2,4.863883927E-2
1.378198971E1,-1.285694353E-2,7.818564773E-2,7.087118179E-2
1.398328371E1,-1.311069727E-1,7.461055517E-1,-6.300688535E-2
1.418457771E1,6.004798785E-2,-7.799956203E-2,1.691900939E-1
1.438587171E1,8.518306538E-3,-3.695779741E-1,1.088811178E-2
1.458716592E1,-8.917558938E-2,-1.951940805E-1,-3.513997197E-1
1.478845992E1,-6.434400082E-1,-2.257562399E0,-3.812132180E-1
1.498975392E1,-2.160755396E-1,-1.068810344E0,7.614213973E-2
1.519104792E1,4.115247130E-1,-6.388968229E-2,4.041221440E-1
1.539234192E1,2.762841880E-1,3.651314378E-1,-1.638028920E-1
1.559363546E1,6.156560779E-1,2.184947580E-1,-1.310725659E-1
1.579492946E1,4.643059373E-1,1.328803897E-1,2.307955176E-1
1.599622346E1,1.841096282E-1,4.692313075E-1,1.715625226E-1
1.619751746E1,1.867285222E-1,-3.131712601E-2,5.057027563E-2
1.639881146E1,1.552450508E-1,1.041853204E-1,1.348460913E-1
1.660010654E1,-1.988095418E-2,-1.008429229E-1,1.308508217E-1
1.680140054E1,2.036499828E-1,1.536964029E-1,-2.203228697E-2
1.700269454E1,3.911489621E-3,-1.562752426E-1,1.809938066E-2
1.720398854E1,-4.185862839E-2,-3.908672631E-1,-1.423948109E-1
1.740528279E1,-5.971674919E-1,-8.382672668E-1,-3.532715440E-1
1.760657679E1,-4.721161127E-1,-2.119777948E-1,1.906255782E-1
1.780787079E1,-9.807688743E-2,-1.973852813E-1,2.323018461E-1
1.800916479E1,-1.433118433E-2,-1.125647053E-1,-2.449988574E-2
1.821045879E1,-5.167673156E-2,1.136853218E0,-2.131176293E-1
1.841175317E1,-2.554789782E-1,9.045639634E-1,1.800700724E-1
1.861304717E1,1.160994321E-1,4.131848514E-1,1.328585297E-1
1.881434117E1,3.302366734E-1,-2.811295912E-2,7.444697618E-2
1.901563617E1,5.386418104E-1,-2.809326909E-2,-5.809176713E-2
1.921693017E1,2.709664702E-1,-5.546706915E-2,-3.803294599E-1
1.941822429E1,2.248766124E-1,4.600323439E-1,-6.377205253E-2
1.961951929E1,5.033579469E-1,-9.005823731E-2,-4.809212685E-1
1.982081329E1,2.761473954E-1,1.838231385E-1,-3.107089400E-1
2.002210729E1,3.992542922E-1,3.563759923E-1,-3.045942485E-1
2.022340129E1,1.970468611E-1,6.230896711E-2,-2.676956356E-1
2.042469517E1,2.470943034E-1,3.360936046E-1,-4.525237978E-1
2.062598917E1,9.277192503E-2,3.221224546E-1,-2.843120992E-1
2.082728317E1,-9.896147996E-2,2.339029871E-2,-1.493949890E-1
2.102857717E1,-3.140259683E-1,8.150798082E-1,2.557687759E-1
2.122987117E1,-1.158954799E-1,-3.079915941E-1,1.882923543E-1
2.143116596E1,-5.353985429E-1,-4.894193411E-1,2.496862411E-2
2.163245996E1,-9.704623818E-1,2.838425338E-1,-6.811950356E-2
2.183375396E1,-6.924539208E-1,1.551071256E-1,1.275796890E-1
2.203504796E1,-5.494637489E-1,2.641956508E-1,1.147091761E-1
2.223634096E1,-4.278794229E-1,5.461288691E-1,2.712170780E-1
2.243763533E1,8.002591133E-2,5.871273875E-1,5.207395554E-1
2.263892933E1,-7.763664424E-2,7.629920542E-2,2.351841331E-1
2.284022233E1,1.547340006E-1,-1.203057840E-1,3.587656021E-1
2.304151633E1,1.106331423E-1,-3.256174922E-1,9.620016813E-2
2.324281033E1,8.997597545E-2,-2.251608521E-1,3.518710285E-2
2.344410354E1,3.729470074E-2,5.213604569E-1,4.937594831E-1
2.364539754E1,-2.108716667E-1,-3.835732937E-1,-1.473978609E-1
2.384669154E1,3.989533484E-1,3.540146947E-1,-2.971981168E-1
2.404798554E1,2.436860204E-1,1.912275702E-1,-8.952906728E-2
2.424927954E1,2.429360896E-2,1.093819924E-2,-3.153751791E-1
2.445057354E1,1.056108400E-1,1.855695546E-1,-1.016056314E-1
