"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.981770834E-2,5.671117306E-1,1.534602046E-1,-1.870939285E-1
2.411007083E-1,3.537667096E-1,-9.345656633E-2,-8.457104862E-2
4.423827083E-1,7.677644491E-1,-2.053747773E-1,2.548358962E-2
6.436637084E-1,8.398400545E-1,-1.720909774E-1,-1.346687227E-1
8.449457083E-1,5.636646748E-1,-2.410029322E-1,-2.027777433E-1
1.046227208E0,1.788668334E-2,-2.068109810E-1,9.584474377E-3
1.247509208E0,3.091461957E-1,3.967751563E-1,2.888312638E-1
1.448790208E0,2.626708746E-1,2.855856717E-1,2.923360169E-1
1.650072208E0,-1.779064387E-1,9.340545535E-2,1.426030546E-1
1.851354208E0,1.105704606E-1,1.270523667E-1,-1.254591048E-1
2.052635000E0,1.288088262E-1,-4.854168743E-2,1.192871407E-1
2.253917000E0,-1.406691503E-3,3.631036580E-1,2.811977565E-1
2.455199000E0,3.968347237E-2,2.886450477E-2,3.148438334E-1
2.656481000E0,-1.460376978E-1,-1.919000745E-1,-1.522919238E-1
2.857762000E0,-4.036479443E-2,-3.530434370E-1,1.268222779E-1
3.059044708E0,-3.246887922E-1,-7.645328343E-2,-1.098621190E-1
3.260326708E0,-1.188040897E-1,-3.226688132E-2,3.914574534E-2
3.461608708E0,1.233066022E-1,-3.439432085E-1,1.913140342E-2
3.662890708E0,-2.565963008E-2,-1.665530801E-1,-7.690206170E-1
3.864172708E0,-3.788882792E-1,-7.986689359E-2,-9.171115756E-1
4.065453708E0,-2.637536824E-1,-1.106005982E-1,-4.783622026E-1
4.266735708E0,-4.311677441E-2,2.122049406E-2,4.859786481E-2
4.468017708E0,-1.321565211E-1,-3.091437221E-1,4.418424070E-1
4.669299708E0,-1.980013400E-1,1.479745954E-1,2.117855251E-1
4.870581708E0,4.367464036E-2,3.005392253E-1,7.492236048E-2
5.071864125E0,-8.709097654E-2,5.631121993E-1,1.582014859E-1
5.273146125E0,-3.081269860E-1,1.555975825E-1,-4.253286123E-2
5.474428125E0,-2.579283118E-1,-3.762059808E-1,-3.019141555E-1
5.675710125E0,-3.176761568E-1,-9.525271654E-1,-9.185578227E-1
5.876992125E0,-1.007162333E-1,-8.283308148E-2,-2.413712814E-2
6.078274833E0,1.396488212E-2,-3.618620932E-1,-2.415275276E-1
6.279556833E0,-2.538708746E-1,-6.438075304E-1,-3.079302013E-1
6.480837833E0,-3.045862913E-1,-3.462314010E-1,-2.104984671E-1
6.682119833E0,1.990672350E-1,2.104903162E-1,8.214844763E-2
6.883401833E0,-1.042991579E-1,2.196336389E-1,-6.050995365E-2
7.084681875E0,-1.042494476E-1,-3.150950372E-2,1.485719085E-1
7.285963875E0,-2.614159882E-2,1.394938864E-2,-6.697487086E-2
7.487245875E0,-1.480447203E-1,2.483849078E-1,-2.981190383E-1
7.688527875E0,-3.148184717E-2,1.162862256E-1,-1.256359518E-1
7.889809875E0,-3.172892928E-1,-7.919408679E-1,5.025261268E-2
8.091092125E0,1.873490065E-1,2.154286653E-1,1.024745777E-1
8.292374125E0,5.148184299E-2,8.524475694E-1,8.867999911E-2
8.493656125E0,-3.354627490E-1,1.437391281E0,-1.112985089E-1
8.694938125E0,1.159475595E-1,-1.201455519E-1,3.689464629E-1
8.896221125E0,3.167054951E-1,-1.774778031E-2,4.532053471E-1
9.097503125E0,-3.157697916E-1,-8.673288673E-2,5.832543969E-2
9.298786125E0,-1.783863902E-1,-4.137423038E-1,1.297124177E-1
9.500068125E0,3.398319781E-1,-3.106687069E-1,1.188771427E-2
9.701351125E0,-3.462680802E-2,-1.310855150E-1,-1.636197120E-1
9.902633125E0,1.135531534E-2,5.892552137E-1,-9.299467504E-2
1.010391625E1,2.716453560E-2,1.819708198E-1,-2.709970176E-1
1.030519825E1,1.686261147E-1,3.037567437E-1,-6.424687505E-1
1.050648025E1,5.477653816E-2,-1.256052405E-1,-4.341521263E-1
1.070776225E1,1.617972702E-1,-8.897985220E-1,-2.581552565E-1
1.090904525E1,2.382473350E-1,5.358946323E-1,7.532975078E-2
1.111032788E1,1.815732867E-1,-4.780902565E-1,3.236450851E-1
1.131160988E1,-1.511767060E-1,-1.063871756E-1,3.744636476E-2
1.151289288E1,2.013158798E-2,-6.542611867E-2,1.480101198E-1
1.171417588E1,-7.234881166E-3,-1.392500699E-1,8.883910626E-2
1.191545788E1,-3.569487855E-2,-4.715586454E-2,-9.118163958E-3
1.211674008E1,5.501969904E-2,-8.028040826E-2,1.455534995E-1
1.231802208E1,-3.771644831E-2,-4.251320288E-2,1.714245416E-2
1.251930508E1,2.609365061E-2,-2.539836802E-2,-9.214460105E-2
1.272058808E1,1.834280938E-1,-2.715649903E-1,6.431490183E-2
1.292187108E1,5.293657780E-1,-5.929078460E-1,2.956892550E-1
1.312315338E1,-1.877857298E-1,2.388484627E-1,3.736238778E-1
1.332443637E1,-2.369250804E-1,4.180501103E-1,5.612635612E-1
1.352571938E1,8.236808330E-2,-1.817581803E-1,1.463852525E-1
1.372700238E1,1.330773532E-2,8.909932524E-2,-7.201643288E-2
1.392828538E1,4.056762159E-1,-5.578864217E-1,-1.685233787E-2
1.412956808E1,2.265194505E-1,-3.477118909E-1,4.345849156E-1
1.433085108E1,1.641994417E-1,-5.167717114E-2,2.530048192E-1
1.453213408E1,2.274269611E-1,9.405770898E-1,-1.457193941E-1
1.473341708E1,7.561159730E-1,2.188647836E-1,-2.725928724E-1
1.493470008E1,2.993576527E-1,2.215981930E-1,2.098088264E-1
1.513598288E1,3.584074378E-1,-3.119965270E-2,4.956479967E-1
1.533726488E1,1.489376426E-1,4.368705153E-1,6.492840648E-1
1.553854788E1,-3.829756007E-2,9.934378788E-3,5.175072551E-1
1.573983088E1,1.247786358E-1,-9.632702172E-2,2.999072969E-1
1.594111350E1,-2.316546999E-2,2.450551279E-2,3.400081396E-1
1.614239550E1,6.299924850E-2,5.452442542E-2,3.378249407E-1
1.634367850E1,2.034153640E-1,2.140219957E-1,4.420266747E-1
1.654496150E1,5.007552728E-2,1.412094384E-1,4.368371665E-1
1.674624350E1,-2.666237354E-1,1.861473471E-1,4.277189672E-1
