"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.981770834E-2,-1.135171284E0,-3.936520994E-2,-2.611619402E-1
2.411007083E-1,6.908449479E-1,5.063291144E-1,5.940420270E-2
4.423827083E-1,-6.357886617E-1,-2.987821949E-1,-4.464232206E-2
6.436637084E-1,-7.208185793E-1,-6.709896308E-1,2.544019742E-1
8.449457083E-1,-4.117520823E-1,1.106008442E0,-9.546246135E-1
1.046227208E0,-5.067525990E-1,-2.410134584E-1,9.932022035E-2
1.247509208E0,1.377349800E0,-7.545013189E-2,-1.761099494E-1
1.448790208E0,-5.883232674E-1,5.461363739E-1,9.989260429E-1
1.650072208E0,1.651398273E0,-5.122687161E-1,2.843106285E-1
1.851354208E0,-3.609548349E-1,-1.251912260E0,4.500666207E-1
2.052635000E0,-1.023395032E-1,-3.954097724E-1,-4.570809406E-1
2.253917000E0,-1.454717088E-1,1.213355720E-1,1.775477797E-2
2.455199000E0,2.002028167E-2,-4.357444507E-1,5.097731245E-1
2.656481000E0,-5.919734283E-1,1.932633412E-1,1.798375493E-1
2.857762000E0,7.462137678E-1,1.089357326E0,1.340743160E-1
3.059044708E0,7.108063920E-1,9.618272138E-1,-6.211929882E-1
3.260326708E0,6.571903481E-1,-7.546287882E-1,4.686329922E-1
3.461608708E0,-1.334940822E0,-5.223820603E-1,3.467097750E-1
3.662890708E0,-1.959372729E-1,1.136244979E0,-1.104791052E0
3.864172708E0,8.882044829E-1,-7.632955313E-2,-9.873140574E-2
4.065453708E0,8.303838524E-1,1.071098810E-1,-1.837756491E-1
4.266735708E0,-1.094617774E0,3.735253984E-1,-1.173036245E-1
4.468017708E0,-7.344114554E-1,2.740453151E0,4.940809518E-2
4.669299708E0,9.646886949E-1,-9.147068417E-1,-1.356095025E-1
4.870581708E0,8.010011552E-1,1.602178019E-1,-4.421711254E-1
5.071864125E0,4.107736239E-1,2.189291096E-1,-8.795427100E-1
5.273146125E0,-1.264791922E0,8.709725922E-1,-1.825527039E-1
5.474428125E0,-2.676174710E0,1.140555546E0,1.922363070E0
5.675710125E0,1.855405142E0,-6.541864872E-1,4.712154150E-1
5.876992125E0,7.113269404E-1,3.835568815E-1,5.715688384E-1
6.078274833E0,5.896244556E-2,-1.063468194E-1,4.391970854E-1
6.279556833E0,-1.153341068E0,2.285659057E-1,1.537794328E-1
6.480837833E0,6.540332901E-1,2.533522528E-1,-7.742298245E-3
6.682119833E0,1.169770282E0,-9.174626344E-1,-9.571266371E-1
6.883401833E0,8.418119431E-2,5.395734590E-1,-4.107582749E-1
7.084681875E0,-5.952673110E-1,7.415801418E-1,-4.791676283E-1
7.285963875E0,-4.055014819E-1,9.638550282E-2,5.365902096E-1
7.487245875E0,-5.030114043E-1,2.235846627E-1,-9.615161419E-3
7.688527875E0,-2.112347585E-1,-5.390396082E-1,-3.273037068E-1
7.889809875E0,-6.037232620E-1,2.268930173E-1,-7.181754917E-1
8.091092125E0,-2.236624306E-1,-1.116438121E-1,-6.418710816E-1
8.292374125E0,-1.782582164E-2,-4.226829404E-1,-7.620513169E-1
8.493656125E0,1.889008505E0,9.393025696E-2,3.852496505E-2
8.694938125E0,-5.959862262E-1,9.231993377E-2,2.113335764E-1
8.896221125E0,-8.450358054E-1,-4.188044822E-1,-1.265710373E0
9.097503125E0,-9.625508067E-1,1.627052075E-1,-1.280939008E0
9.298786125E0,1.625670962E0,-1.642102808E0,3.027894672E0
9.500068125E0,-6.175378937E-1,1.394069767E-1,1.037752140E-1
9.701351125E0,1.223209448E0,2.592637879E-1,6.162409812E-1
9.902633125E0,-1.332925433E-1,2.849506062E-1,-1.240820092E-1
1.010391625E1,-2.870854247E-1,9.497223079E-2,-2.366461730E-1
1.030519825E1,1.274459124E-1,-3.803309727E-1,3.079728484E-2
1.050648025E1,-1.924491749E0,-1.531736612E-1,-1.466574510E-1
1.070776225E1,-6.037349564E-1,1.589366770E-1,6.561523211E-1
1.090904525E1,1.669903979E0,1.042166787E-1,-6.913888121E-1
1.111032788E1,-7.584055048E-1,-2.600408828E-1,2.392454065E-2
1.131160988E1,-7.440207696E-1,7.606537592E-1,-5.442577366E-1
1.151289288E1,-2.513864189E-1,3.433648753E-1,-1.804438325E-1
1.171417588E1,-6.048441732E-1,8.299046731E-1,-4.222625256E-1
1.191545788E1,-1.254171039E0,-2.272537905E-1,-1.882592575E-1
1.211674008E1,-3.491349077E-1,4.656254768E-2,-1.486537635E-1
1.231802208E1,1.001645583E-1,3.272417629E-1,6.512628794E-1
1.251930508E1,-7.689959818E-1,-1.753597516E-1,1.819163076E-1
1.272058808E1,-8.110140735E-1,-5.121441704E-1,5.100326677E-1
1.292187108E1,-1.308167152E0,-7.915557092E-1,-2.030971885E-2
1.312315338E1,2.229184017E0,1.325430472E0,-5.170669413E-1
1.332443637E1,2.074483940E-1,1.370031863E-1,2.060796339E-2
