"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.081728333E-1,2.787813246E-1,1.870683879E-1,-4.332951829E-2
3.094628333E-1,4.778269231E-1,-3.375478834E-2,-1.312257946E-1
5.107528333E-1,2.929029763E-1,8.058664203E-1,2.835767865E-1
7.120427500E-1,-9.452289343E-1,4.837803841E-1,-2.482786477E-1
9.133327500E-1,-5.815175772E-1,-6.079047322E-1,-4.733346701E-1
1.114622750E0,-2.347238213E-1,-5.378149748E-1,-3.461064100E-1
1.315912750E0,2.727536261E-1,1.530503631E-1,2.241521841E-3
1.517201750E0,9.044366330E-2,4.762369692E-1,-8.682155609E-2
1.718491583E0,-2.112189084E-1,6.624578685E-2,-1.306462735E-1
1.919781583E0,-2.106181085E-1,-7.108131051E-1,-1.688030362E-1
2.121071583E0,-1.681667864E-1,-8.195207715E-1,-1.649203598E-1
2.322361583E0,2.530109286E-1,-3.437996507E-1,1.040706411E-1
2.523651583E0,4.660749137E-1,5.482731462E-1,2.570961118E-1
2.724941250E0,2.380535156E-1,1.275598109E-1,6.681238115E-2
2.926231250E0,3.837127090E-1,4.577009380E-1,1.438566446E-1
3.127521250E0,2.244761288E-1,9.319534302E-1,2.367268652E-1
3.328811250E0,1.713941246E-2,2.816888392E-1,2.307508886E-1
3.530101250E0,2.208426967E-2,7.048875093E-2,3.525702357E-1
3.731391000E0,5.512242764E-2,-7.199545205E-2,3.050686419E-1
3.932681000E0,-1.708698720E-1,6.168646216E-1,1.545665860E-1
4.133971000E0,-4.934786260E-1,-2.894402444E-1,3.620289266E-1
4.335262000E0,-4.746659994E-1,4.957631230E-1,5.273460224E-2
4.536552000E0,-1.536412239E-1,2.590690851E-1,2.042932063E-1
4.737841208E0,-2.477857023E-1,-3.263384998E-1,-3.893039748E-2
4.939132208E0,-2.361772209E-1,-2.829812467E-1,-6.614478678E-2
5.140422208E0,-3.481280431E-2,7.861375064E-2,-2.052140385E-1
5.341713208E0,1.982124001E-1,-1.322510689E-1,-2.823822200E-1
5.543003208E0,3.207451701E-1,1.629494280E-1,2.470592223E-2
5.744294083E0,2.592775524E-1,-1.677567214E-1,2.288065255E-1
5.945584083E0,3.254145682E-1,1.290595531E-1,1.875793785E-1
6.146875083E0,3.305942118E-1,-5.791556239E-1,1.405146345E-2
6.348165083E0,1.425862163E-1,-6.078590751E-1,-3.292256892E-1
6.549456083E0,3.504665196E-1,9.154750407E-2,-1.944697052E-1
6.750748125E0,2.212484777E-1,1.725969166E-1,-1.643472314E-1
6.952038125E0,6.351883411E-1,4.769872129E-1,-4.062062204E-1
7.153329125E0,1.943974048E-1,2.681422710E0,2.048614323E-1
7.354620125E0,-1.325269639E-1,1.071461678E0,-3.169954717E-1
7.555911125E0,-1.426081508E-1,9.956298470E-1,-6.482880116E-1
7.757202000E0,-1.683617979E-1,-5.485360026E-1,-1.750779152E-1
7.958493000E0,-3.355123699E-1,-4.524134099E-1,-1.402684450E-1
8.159784000E0,-2.412550449E-1,-8.709431291E-1,-4.239745438E-2
8.361074000E0,-3.995568454E-1,-4.741938710E-1,-1.417886168E-1
8.562365000E0,-3.257885873E-1,-1.032374650E-1,-1.820464246E-2
8.763656708E0,-1.963957027E-2,6.666716188E-2,-1.302610040E-1
8.964947708E0,-2.966698110E-1,1.085169166E-1,-3.361029923E-2
9.166238708E0,-9.531322122E-2,-2.278949767E-1,-6.952638179E-2
9.367528708E0,4.249189515E-3,-5.449305177E-1,-5.202505272E-3
9.568819708E0,2.760323584E-1,-2.327005118E-1,-2.724338770E-1
9.770109500E0,4.795526862E-1,2.167978287E-1,-1.990430802E-1
9.971400500E0,-5.419562012E-2,-1.612021029E-1,9.238132276E-3
1.017269250E1,-7.233940810E-2,-1.037114024E0,1.688628644E-2
1.037398350E1,-5.789402872E-2,-6.866118312E-1,-7.241538167E-2
1.057527450E1,9.297512472E-3,-5.479075909E-1,1.241833940E-1
1.077656583E1,1.350573748E-1,-6.768967956E-2,4.488177225E-2
1.097785683E1,2.450047284E-1,-1.300628334E-1,1.058284864E-1
1.117914883E1,-6.806081533E-2,-8.786633611E-1,-2.091505565E-2
1.138043983E1,2.748510540E-1,3.180250898E-2,9.341752529E-2
1.158173083E1,1.819872409E-1,1.861844584E-2,6.772166491E-1
1.178302200E1,-4.257240519E-2,-5.263481736E-1,3.605244458E-1
1.198431300E1,-4.349904358E-1,-5.288749337E-1,4.217956364E-1
1.218560400E1,-1.884836704E-1,4.634727538E-1,-6.001135334E-2
1.238689500E1,-1.764381826E-1,1.615859866E-1,9.817600250E-3
1.258818600E1,-1.571109518E-2,6.332548857E-1,5.250617117E-2
1.278947800E1,-4.339553416E-2,2.485042661E-1,-2.558103204E-1
1.299076900E1,-2.762982249E-1,3.984773457E-1,-2.776478827E-1
1.319206000E1,-3.283716142E-1,2.911195159E-1,-7.855992019E-2
1.339335100E1,-3.624912798E-1,4.617895186E-1,-4.437761009E-2
1.359464200E1,-2.417145967E-1,1.549075097E-1,1.642147265E-2
1.379593408E1,-1.127183735E-1,3.307088912E-1,3.659790009E-2
1.399722508E1,5.695499852E-2,-8.331583440E-2,-5.236411095E-2
1.419851708E1,1.346529424E-1,3.967058063E-1,9.676696360E-2
1.439980808E1,-2.734692767E-3,2.248672396E-1,1.193378791E-1
1.460109908E1,-3.381680697E-2,4.227522016E-1,-2.571296878E-2
1.480239050E1,-2.510483563E-1,6.240415573E-1,-1.686605662E-1
1.500368150E1,-2.141549811E-2,2.949739695E-1,-9.678974748E-2
1.520497350E1,4.406674206E-1,-1.471070498E-1,1.403061152E-1
1.540626550E1,8.950136900E-1,-1.386865526E-1,3.480208218E-1
1.560755650E1,8.292933702E-1,4.524847567E-1,4.433534443E-1
1.580884950E1,2.751836479E-1,3.433789909E-1,-1.305821538E-1
1.601014050E1,1.480947584E-1,-1.480745971E-1,1.256040186E-1
1.621143250E1,-5.869792700E-1,-7.259387970E-1,1.761067286E-2
1.641272450E1,-5.871281028E-1,-4.393908978E-1,-3.474542871E-2
1.661401550E1,-6.622683406E-1,-1.904660761E-1,4.077181686E-3
1.681530621E1,-4.797269106E-1,-6.864324808E-1,-9.627237916E-2
1.701659821E1,2.132605910E-1,-1.170002937E0,-1.583789289E-1
1.721789021E1,2.909874320E-1,-9.256251454E-1,-2.796515822E-1
1.741918221E1,1.461785585E-1,-2.825208008E-1,-1.196523532E-1
1.762047421E1,2.196786404E-1,-9.512660652E-2,-5.357480794E-2
1.782176608E1,3.947960734E-1,2.247876227E-1,-1.896294504E-1
1.802305708E1,3.117656410E-1,1.777218729E-1,-1.039656326E-1
1.822434908E1,2.217693031E-1,-7.368479967E-1,2.429371774E-1
1.842564108E1,-2.426217124E-2,-8.295482397E-1,4.836893082E-1
1.862693308E1,-5.315713286E-1,-1.251400232E0,2.026127279E-2
1.882822621E1,-3.234500587E-1,-1.152872920E0,1.502443291E-2
1.902951821E1,-3.235959411E-1,4.126862288E-1,-1.583748460E-1
1.923081021E1,-4.541160166E-1,9.385455847E-1,-4.822425246E-1
1.943210221E1,-2.958381772E-1,1.107003808E0,-1.748353243E-1
1.963339421E1,-2.052181959E-1,8.547066450E-1,-1.697210521E-1
1.983468583E1,-1.157222986E-1,1.158354878E0,-1.270638108E-1
2.003597783E1,-5.620544031E-2,7.691580653E-1,-9.570188820E-2
2.023726983E1,-1.474721134E-1,6.293499470E-1,-5.519953370E-2
2.043856183E1,-3.283303976E-1,8.170038462E-1,1.984457076E-1
2.063985483E1,-2.042593062E-1,7.496016026E-1,1.106730178E-1
2.084114621E1,-2.155968100E-1,-1.167461500E-1,2.625248432E-1
2.104243921E1,-1.861843318E-1,-4.315932691E-1,3.956930339E-1
2.124373121E1,8.147496730E-3,2.293958217E-1,3.649469614E-1
2.144502421E1,-1.592170000E-1,-1.211111397E-1,-8.358908445E-2
2.164631721E1,-1.099193543E-1,-8.407753706E-1,-2.712348402E-1
2.184760921E1,-1.710882187E-1,-5.739023089E-1,4.381460696E-2
2.204890221E1,-1.991066188E-1,1.399954595E-2,-8.209378459E-3
2.225019521E1,-4.490942657E-1,3.501552716E-2,-7.637313008E-2
2.245148821E1,-6.116001680E-2,3.139496744E-1,-6.885063648E-2
2.265278121E1,1.846233159E-1,4.848766923E-1,7.316835225E-2
2.285407375E1,2.446346283E-1,4.368541241E-1,1.633274555E-1
2.305536675E1,2.371434718E-1,8.781759143E-1,5.562093481E-2
2.325665975E1,4.799019396E-1,5.798451304E-1,-2.984126806E-1
2.345795175E1,4.283006191E-1,2.952920794E-1,-8.313784003E-2
2.365924475E1,2.777466178E-1,-3.395431116E-2,2.184295654E-1
2.386053700E1,1.506857276E-1,-2.992317975E-1,2.746626437E-1
2.406183000E1,2.483221442E-1,4.376249760E-2,3.736654222E-1
2.426312300E1,5.591042638E-1,1.341823816E0,6.055650115E-1
2.446441600E1,-6.510882080E-2,4.330862761E-1,-8.721372485E-2
2.466570900E1,-3.084911108E-1,8.004709333E-2,-7.003461570E-2
2.486700050E1,-4.539288878E-1,-2.427622080E-1,-2.074837685E-1
2.506829350E1,-2.648077309E-1,-2.254770547E-1,-1.434488893E-1
2.526958650E1,4.215399325E-1,1.271609068E-1,-8.932700753E-2
2.547087950E1,5.385147333E-1,3.048999012E-1,3.183206171E-2
2.567217250E1,4.473913312E-1,-1.817987859E-2,-2.473341227E-1
2.587346733E1,1.699084342E-1,-7.222314924E-2,-2.283350080E-1
2.607476033E1,2.912755907E-1,-3.448742926E-1,-4.574827105E-2
2.627605333E1,6.876026392E-1,8.843627572E-1,-4.074945450E-1
2.647734733E1,1.747000217E-1,1.391378403E0,-6.858997345E-1
2.667864033E1,1.053160429E-1,9.319452047E-1,-4.160403609E-1
2.687993296E1,-4.943242073E-1,-2.964389324E-1,8.726613224E-2
2.708122596E1,-3.967746198E-1,-4.911299348E-1,2.446244061E-1
2.728251996E1,-3.582999408E-1,4.462332651E-2,-1.266467571E-1
2.748381296E1,-3.556052148E-1,-7.736812830E-1,3.215539083E-2
2.768510558E1,-2.878565788E-1,-1.053941846E0,1.340257935E-2
2.788639958E1,-5.310226083E-1,-1.124891400E0,1.089094058E-1
2.808769258E1,-4.159272015E-1,-8.160472512E-1,1.081629544E-1
2.828898658E1,-2.238063812E-1,5.270774961E-1,1.983770728E-2
2.849027958E1,-1.927931607E-1,-1.792137623E-1,-2.586046755E-1
2.869157233E1,1.692917943E-2,-1.402720511E-1,-1.092376187E-1
2.889286633E1,-8.967594057E-2,-9.996439517E-2,-5.486703664E-2
2.909415933E1,-5.197249055E-1,-6.780666709E-1,-9.406054392E-3
2.929545233E1,-7.339059711E-1,-6.400468349E-1,2.633028477E-2
2.949674633E1,-4.271441698E-1,-7.431566119E-1,2.028244287E-1
2.969804008E1,2.086289972E-1,-3.754882812E-1,1.895260066E-1
2.989933308E1,3.724218905E-1,-5.330812931E-2,-3.900412004E-3
3.010062608E1,3.747367561E-1,-3.659798503E-1,-1.886078268E-1
3.030192008E1,2.276063710E-1,1.195044890E-1,2.488021366E-2
3.050321308E1,1.359535381E-2,3.768213987E-1,-1.546068937E-1
3.070450746E1,6.634159088E-1,-4.583955109E-1,-1.554457992E-1
3.090580046E1,6.044200659E-1,-7.816535234E-1,-1.118307859E-1
3.110709346E1,3.078685999E-1,-2.017923117E0,-9.521466494E-2
3.130838646E1,-2.960695028E-1,-1.392299771E0,2.290748805E-1
3.150967946E1,-1.480069458E-1,1.987580955E-2,2.428065985E-1
3.171097208E1,-6.061277986E-1,1.303938925E-1,-2.573755682E-1
3.191226508E1,5.794566870E-2,9.338725209E-1,-6.109145284E-1
3.211355908E1,1.873215139E-1,6.404135227E-1,-6.168945506E-2
3.231485208E1,1.968174577E-1,8.648308516E-1,1.209000498E-1
3.251614508E1,-3.710201383E-2,3.086156249E-1,2.926350534E-1
3.271743837E1,-1.573647261E-1,3.996358812E-2,2.353135794E-1
3.291873037E1,-5.778513849E-2,-3.527555466E-1,1.249134354E-2
3.312002337E1,-2.006348073E-1,-6.279414296E-1,2.087671459E-1
3.332131637E1,-4.487861991E-1,-7.022606730E-1,3.862286508E-1
3.352261037E1,-2.684925795E-1,-5.802848563E-2,2.406439334E-1
3.372390221E1,-1.592147499E-1,3.130443096E-1,1.391802430E-1
3.392519521E1,-5.021071434E-1,8.239599466E-1,3.049359843E-2
3.412648821E1,-3.376559317E-1,6.354901195E-1,-4.517206550E-2
3.432778121E1,2.077269554E-2,2.490840703E-1,-1.270988733E-1
3.452907421E1,2.108350098E-1,-2.029905617E-1,-9.124902636E-2
3.473036833E1,4.723724127E-1,-5.191087723E-1,-5.401030928E-2
3.493166133E1,2.109705508E-1,-5.098149776E-1,1.902023405E-1
3.513295433E1,1.045424193E-1,-2.346342355E-1,9.360361099E-2
3.533424833E1,1.415487677E-1,-3.780645430E-1,-7.188305724E-3
3.553554133E1,2.903804779E-1,-4.280069768E-1,-2.601130307E-1
3.573683421E1,1.623198986E-1,-2.262834460E-1,-1.319299191E-1
3.593812721E1,2.863998711E-1,-2.647244930E-1,-2.762652636E-1
