"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.025786250E-1,-1.310179138E1,-3.777466202E1,1.091537476E1
4.038666250E-1,-1.559190369E1,-3.599551392E1,1.321987915E1
6.051546250E-1,-1.538664246E1,-3.628085327E1,1.293978882E1
8.064427500E-1,-1.424082947E1,-3.721540833E1,1.213262939E1
1.007730750E0,-1.289199829E1,-3.769954300E1,1.080749512E1
1.209018750E0,-6.341735840E0,-4.064150620E1,3.894256592E0
1.410306750E0,1.395294189E0,-4.012617111E1,-6.520416260E0
1.611594750E0,2.976547241E0,-3.823612213E1,-1.214596558E1
1.812882875E0,3.827545166E0,-3.696060562E1,-1.530087280E1
2.014170875E0,3.568267822E0,-3.654962158E1,-1.581030273E1
2.215458875E0,2.992553711E0,-3.640575027E1,-1.628869629E1
2.416746875E0,2.377334595E0,-3.698493576E1,-1.584875488E1
2.618034875E0,2.193603516E0,-3.589141846E1,-1.803555298E1
2.819322958E0,3.162277222E0,-3.350001144E1,-2.099957275E1
3.020610958E0,3.630859375E0,-3.121501923E1,-2.423562622E1
3.221898958E0,2.682159424E0,-3.080960083E1,-2.503283691E1
3.423186958E0,1.407409668E0,-3.257666397E1,-2.326882935E1
3.624474958E0,2.528991699E0,-3.362898254E1,-2.130612183E1
3.825763208E0,7.551086426E0,-3.340860367E1,-2.009338379E1
4.027051208E0,1.406225586E1,-3.350727081E1,-1.652795410E1
4.228339208E0,1.926950073E1,-3.122801590E1,-1.503213501E1
4.429627208E0,2.071144104E1,-2.978245926E1,-1.610046387E1
4.630914208E0,2.148239136E1,-2.989670563E1,-1.544308472E1
4.832202333E0,2.045701599E1,-2.972592163E1,-1.681768799E1
5.033490333E0,1.975814819E1,-2.952816391E1,-1.746246338E1
5.234777333E0,2.010311890E1,-2.858299255E1,-1.897961426E1
5.436065333E0,1.956291199E1,-2.816463089E1,-1.946453857E1
5.637352333E0,1.947514343E1,-2.753931808E1,-2.022366333E1
5.838640958E0,1.937623596E1,-2.739279175E1,-2.037756348E1
6.039928958E0,1.909484863E1,-2.693936920E1,-2.065710449E1
6.241216958E0,1.921047974E1,-2.639099503E1,-2.139044189E1
6.442503958E0,1.832446289E1,-2.659461212E1,-2.214151001E1
6.643791958E0,1.769329834E1,-2.719305038E1,-2.237219238E1
6.845080083E0,1.719586182E1,-2.823364639E1,-2.101580811E1
7.046369083E0,1.523399353E1,-3.139779282E1,-1.746084595E1
7.247657083E0,1.041732788E1,-3.567532730E1,-1.171203613E1
7.448945083E0,3.102096558E0,-3.949760437E1,-2.048492432E0
7.650233083E0,-3.273269653E0,-3.998608780E1,5.123107910E0
7.851519750E0,-7.706314087E0,-3.999833679E1,6.671295166E0
8.052807750E0,-6.857330322E0,-4.043548584E1,6.108398438E0
8.254095750E0,-2.807586670E0,-4.104660416E1,2.221832275E0
8.455382750E0,8.069305420E-1,-3.999649429E1,-4.450836182E0
8.656670750E0,2.304138184E0,-3.829796219E1,-9.156036377E0
8.857957833E0,2.948455811E0,-3.503121185E1,-1.704562378E1
9.059244833E0,3.306427002E0,-3.236162567E1,-2.131619263E1
9.260532833E0,1.414993286E0,-3.107987595E1,-2.349765015E1
9.461819833E0,-1.123504639E-1,-3.188570023E1,-2.242883301E1
9.663106833E0,-2.563476562E-1,-3.383312225E1,-1.948486328E1
9.864395458E0,-3.564147949E-1,-3.751934814E1,-1.321203613E1
1.006568246E1,3.392700195E0,-3.872028732E1,-9.110260010E0
1.026697046E1,9.425781250E0,-3.867306519E1,-6.671752930E0
1.046825746E1,1.533375549E1,-3.714717865E1,-5.722503662E0
1.066954546E1,1.967895508E1,-3.466773224E1,-6.055541992E0
1.087083308E1,2.319705200E1,-3.269358444E1,-5.093261719E0
1.107212008E1,2.418521118E1,-3.224091721E1,-3.037445068E0
1.127340808E1,2.484658813E1,-3.225783157E1,-1.667053223E0
1.147469508E1,2.451306152E1,-3.215682602E1,5.507812500E-1
1.167598308E1,2.464308167E1,-3.206704712E1,1.389251709E0
1.187727000E1,2.520706177E1,-3.151653290E1,-1.002807617E0
1.207855700E1,2.598039246E1,-3.081670380E1,-2.918518066E0
1.227984400E1,2.485203552E1,-3.143336487E1,-5.109649658E0
1.248113200E1,2.286610413E1,-3.231199265E1,-6.264923096E0
1.268242000E1,2.160363770E1,-3.328928375E1,-6.113861084E0
1.288370696E1,2.087065125E1,-3.414007187E1,-5.268798828E0
1.308499396E1,1.905924988E1,-3.503666687E1,-3.601501465E0
1.328628196E1,1.940333557E1,-3.528934860E1,-1.305236816E0
1.348756896E1,2.106388855E1,-3.403559113E1,1.416137695E0
1.368885596E1,2.270117188E1,-3.291894531E1,4.040344238E0
1.389014296E1,2.580169678E1,-3.028446198E1,2.917724609E0
1.409142996E1,2.805233765E1,-2.841918182E1,-3.679809570E-1
1.429271696E1,2.787889099E1,-2.833663177E1,-3.039916992E0
1.449400396E1,2.675650024E1,-2.938281631E1,-5.206787109E0
1.469529096E1,2.564860535E1,-3.018003464E1,-5.217895508E0
1.489657746E1,2.439457703E1,-3.100297165E1,-4.170928955E0
1.509786446E1,2.286933899E1,-3.271491623E1,-3.503723145E0
1.529915046E1,2.109860229E1,-3.387702560E1,-6.850891113E-1
1.550043746E1,2.049351501E1,-3.488021469E1,3.404418945E0
1.570172446E1,2.235580444E1,-3.319662094E1,5.595214844E0
1.590301121E1,2.654621887E1,-2.988924408E1,4.645141602E0
1.610429821E1,2.857389832E1,-2.839150238E1,3.015380859E0
1.630558421E1,2.899217224E1,-2.778960037E1,3.092102051E0
1.650687121E1,2.742460632E1,-2.910186386E1,2.760223389E0
1.670815721E1,2.563862610E1,-3.089504242E1,-2.024475098E0
1.690944358E1,2.385203552E1,-3.115706253E1,-6.993774414E0
1.711073058E1,2.165919495E1,-3.256204605E1,-8.942535400E0
1.731201658E1,1.992573547E1,-3.309593201E1,-1.015170288E1
1.751330358E1,1.830120850E1,-3.367743683E1,-1.190713501E1
1.771459058E1,1.734214783E1,-3.398862457E1,-1.252182007E1
1.791587758E1,1.758460999E1,-3.386856842E1,-1.236349487E1
1.811716458E1,1.894697571E1,-3.383630371E1,-1.040960693E1
1.831845258E1,2.213500977E1,-3.276496124E1,-7.074401855E0
1.851973858E1,2.415328979E1,-3.182941055E1,-4.962005615E0
1.872102558E1,2.622853088E1,-3.012060928E1,-3.643127441E0
1.892231333E1,2.701899719E1,-2.925819397E1,-3.940185547E0
1.912360033E1,2.617570496E1,-2.902263641E1,-8.482543945E0
1.932488733E1,2.459010315E1,-2.918442917E1,-1.170550537E1
1.952617333E1,2.370091248E1,-3.074669266E1,-1.042199707E1
1.972746033E1,1.999168396E1,-3.377214432E1,-1.007589722E1
1.992874596E1,1.793693542E1,-3.467861557E1,-1.189379883E1
2.013003296E1,1.741075134E1,-3.448687744E1,-1.286740112E1
2.033131896E1,1.715841675E1,-3.408877945E1,-1.405783081E1
2.053260496E1,1.724615479E1,-3.319049072E1,-1.552038574E1
2.073389196E1,1.717283630E1,-3.182788467E1,-1.802664185E1
2.093517821E1,1.784431458E1,-3.074090576E1,-1.884490967E1
2.113646421E1,1.929568481E1,-3.209383011E1,-1.509420776E1
2.133775121E1,1.883572388E1,-3.478282547E1,-1.027334595E1
2.153903721E1,1.626324463E1,-3.684460068E1,-6.521942139E0
2.174032321E1,1.469773865E1,-3.802076721E1,-4.145172119E0
2.194160925E1,1.414758301E1,-3.822135544E1,-1.350646973E0
2.214289525E1,1.489414978E1,-3.813667297E1,4.014892578E-1
2.234418125E1,1.481459045E1,-3.795598984E1,2.354736328E0
2.254546725E1,1.506336975E1,-3.711941147E1,7.926452637E0
2.274675325E1,1.586592102E1,-3.509373093E1,1.407040405E1
2.294803837E1,1.523750305E1,-3.403483963E1,1.691836548E1
2.314932537E1,1.208798218E1,-3.577989578E1,1.618078613E1
2.335061137E1,1.121112061E1,-3.740312958E1,1.234460449E1
2.355189738E1,1.302279663E1,-3.805509567E1,7.685516357E0
2.375318337E1,1.489714050E1,-3.781229401E1,4.669006348E0
2.395446946E1,1.865557861E1,-3.649489594E1,2.441467285E0
2.415575646E1,2.248306274E1,-3.413608170E1,1.430175781E0
2.435704246E1,2.282785034E1,-3.361592484E1,2.635009766E0
2.455832846E1,2.347695923E1,-3.348678589E1,2.682739258E0
2.475961446E1,2.351890564E1,-3.323687744E1,2.918151855E0
2.496090183E1,2.485246277E1,-3.201404190E1,1.617919922E0
2.516218783E1,2.561791992E1,-3.120051575E1,1.146453857E0
2.536347383E1,2.570027161E1,-3.106457901E1,1.294464111E0
2.556475883E1,2.600553894E1,-3.082796860E1,4.568481445E-1
2.576604483E1,2.647412109E1,-3.038124084E1,3.806457520E-1
2.596733183E1,2.663037109E1,-3.021728897E1,-1.579193115E0
2.616861783E1,2.635115051E1,-3.043825912E1,-2.637939453E0
2.636990383E1,2.600885010E1,-3.058275986E1,-2.557708740E0
2.657118883E1,2.552182007E1,-3.105170822E1,-3.468200684E0
2.677247483E1,2.387986755E1,-3.122947693E1,-7.246002197E0
2.697376083E1,2.430984497E1,-3.078813934E1,-9.946380615E0
2.717504683E1,2.462181091E1,-3.006465530E1,-1.021936035E1
2.737633283E1,2.527165222E1,-2.858072281E1,-1.243515015E1
2.757761783E1,2.495266724E1,-2.839652634E1,-1.354556274E1
2.777890383E1,2.405146790E1,-2.694062424E1,-1.812490845E1
2.798018808E1,2.242016602E1,-2.716248703E1,-1.931646729E1
2.818147408E1,2.218251038E1,-2.858030701E1,-1.743194580E1
2.838276008E1,2.311862183E1,-2.928185654E1,-1.455651855E1
2.858404608E1,2.399336243E1,-3.009661102E1,-1.254385376E1
2.878533208E1,2.406948853E1,-3.018789673E1,-1.151647949E1
2.898661846E1,2.489556885E1,-2.974702072E1,-1.035464478E1
2.918790346E1,2.513548279E1,-3.050498199E1,-9.213378906E0
2.938918946E1,2.397229004E1,-3.173192215E1,-7.935943604E0
2.959047546E1,2.221636963E1,-3.356082153E1,-6.570098877E0
2.979176175E1,2.029679871E1,-3.523838425E1,-4.634460449E0
2.999304775E1,1.910212708E1,-3.606129074E1,-3.957427979E0
3.019433375E1,1.997578430E1,-3.543587875E1,-3.332519531E0
3.039561975E1,2.399929810E1,-3.349568176E1,-2.453582764E0
3.059690475E1,2.501856995E1,-3.121411896E1,-7.754241943E0
3.079819121E1,2.390682983E1,-3.230649948E1,-7.675109863E0
