"Time (s)","X (hPa)"
-5.400533750E-1,1.014036865E3
4.958786250E-1,1.014086609E3
1.531787625E0,1.014136276E3
2.567646625E0,1.014255219E3
3.603539625E0,1.014289398E3
4.639484625E0,1.014366074E3
4.773200625E0,1.014366074E3
5.732546625E0,1.014374924E3
6.691858625E0,1.014374924E3
7.651070625E0,1.014370346E3
8.610246625E0,1.014370346E3
9.569504625E0,1.014370346E3
1.052879462E1,1.014397659E3
1.148798162E1,1.014335938E3
1.244715862E1,1.014339066E3
1.340632562E1,1.014304581E3
1.436549762E1,1.014164734E3
1.532467962E1,1.014081497E3
1.628373762E1,1.014129181E3
1.724293162E1,1.014066010E3
1.820226062E1,1.014129181E3
1.916156362E1,1.014465561E3
2.012082762E1,1.014698410E3
2.108007162E1,1.014698410E3
2.203925462E1,1.014425964E3
2.299840662E1,1.014344025E3
2.395757762E1,1.014299774E3
2.491664862E1,1.013836441E3
2.587569062E1,1.013836441E3
2.683473162E1,1.014144363E3
2.779381462E1,1.014144363E3
2.875295062E1,1.013797684E3
2.971221762E1,1.013797684E3
3.067155362E1,1.013996277E3
3.163090062E1,1.014109039E3
3.259001562E1,1.014330215E3
3.354922662E1,1.014401245E3
3.450844262E1,1.014401245E3
3.546770362E1,1.014348679E3
3.642692162E1,1.014035873E3
3.738613662E1,1.013846893E3
3.834535462E1,1.013749847E3
3.930449862E1,1.013761292E3
4.026359262E1,1.013761292E3
4.122276762E1,1.014029160E3
4.218176862E1,1.014029160E3
4.314087062E1,1.014059525E3
4.409989362E1,1.014032593E3
4.505891362E1,1.014059525E3
4.601793762E1,1.014158707E3
4.697692462E1,1.014171829E3
4.793593562E1,1.014171829E3
4.889493862E1,1.014100189E3
4.985395362E1,1.014059830E3
5.081296762E1,1.013895645E3
5.177206162E1,1.013895645E3
5.273123162E1,1.013911285E3
5.369045462E1,1.013959274E3
5.464958462E1,1.014123230E3
5.560864862E1,1.014240036E3
5.656765762E1,1.014240036E3
5.752671562E1,1.014111404E3
5.848586262E1,1.014036713E3
5.944498962E1,1.013873138E3
6.040411162E1,1.013839340E3
6.136330662E1,1.013863907E3
6.232243262E1,1.013863907E3
6.328163562E1,1.013900146E3
6.424082462E1,1.014031448E3
6.519997662E1,1.014031448E3
6.615919962E1,1.013965530E3
6.711836562E1,1.013926468E3
6.807753062E1,1.013896103E3
6.903658962E1,1.013869171E3
6.999552762E1,1.013869171E3
7.095466862E1,1.013962708E3
7.191377962E1,1.014016571E3
7.287287962E1,1.014016571E3
7.383207862E1,1.013950424E3
7.479116362E1,1.013891983E3
7.575017162E1,1.013826599E3
7.670918962E1,1.013735123E3
7.766831662E1,1.013826599E3
7.862737662E1,1.013882675E3
7.958643462E1,1.013882675E3
8.054548762E1,1.013876801E3
8.150450162E1,1.013765488E3
8.246361462E1,1.013762360E3
8.342275162E1,1.013762360E3
8.438188662E1,1.013783722E3
8.534099062E1,1.013872986E3
8.630023262E1,1.013909912E3
8.725951762E1,1.013934250E3
8.821882562E1,1.013934250E3
8.917811262E1,1.014174423E3
9.013729362E1,1.014174423E3
9.109638062E1,1.013841248E3
9.205547162E1,1.013841248E3
9.301455762E1,1.013793564E3
9.397374762E1,1.013627625E3
9.493289762E1,1.013627625E3
9.589210962E1,1.013843079E3
9.685139262E1,1.013843079E3
9.781060362E1,1.013813324E3
9.876977262E1,1.013555527E3
9.972895562E1,1.013555527E3
1.006880646E2,1.013555527E3
1.016473266E2,1.013546829E3
1.026066126E2,1.013546829E3
1.035659026E2,1.013634872E3
1.045250486E2,1.013634872E3
1.054841476E2,1.013605270E3
1.064432126E2,1.013588486E3
1.074023016E2,1.013588486E3
1.083613996E2,1.013588486E3
1.093205276E2,1.013623428E3
1.102797656E2,1.013662643E3
1.112390506E2,1.013701553E3
1.121982466E2,1.013722382E3
1.131575236E2,1.013780441E3
1.141167366E2,1.013781662E3
1.150759546E2,1.013827667E3
1.160351706E2,1.013827667E3
1.169943436E2,1.013883896E3
1.179534956E2,1.013885345E3
1.189127346E2,1.013885345E3
1.198719436E2,1.013885345E3
1.208310326E2,1.013855743E3
1.217901786E2,1.013503113E3
1.227493256E2,1.013412170E3
1.237085156E2,1.013378143E3
1.246676766E2,1.013297729E3
1.256269006E2,1.013297729E3
1.265861946E2,1.013412399E3
1.275455366E2,1.013533478E3
1.285048526E2,1.013561707E3
1.294640806E2,1.013561707E3
1.304232916E2,1.013595886E3
1.313825326E2,1.013743057E3
1.323417516E2,1.013783646E3
1.333009896E2,1.013743057E3
1.342601946E2,1.013715668E3
1.352194766E2,1.013671112E3
1.361787256E2,1.013469467E3
1.371380406E2,1.013464737E3
1.380972576E2,1.013469467E3
1.390565156E2,1.013533173E3
1.400157626E2,1.013573456E3
1.409750556E2,1.013687515E3
1.419342376E2,1.013687515E3
1.428934916E2,1.013654938E3
1.438528666E2,1.013582153E3
1.448122086E2,1.013507538E3
1.457713976E2,1.013481674E3
1.467305966E2,1.013449783E3
1.476896986E2,1.013449783E3
1.486489086E2,1.013548813E3
1.496081756E2,1.013600235E3
1.505673126E2,1.013689728E3
1.515265056E2,1.013802567E3
1.524857376E2,1.013802567E3
1.534449576E2,1.013733139E3
1.544042396E2,1.013609161E3
1.553634766E2,1.013507690E3
1.563228196E2,1.013420258E3
1.572821736E2,1.013420258E3
1.582416126E2,1.013474579E3
1.592010426E2,1.013516388E3
1.601605226E2,1.013592453E3
1.611200026E2,1.013592453E3
1.620794356E2,1.013553314E3
1.630387866E2,1.013553314E3
1.639981106E2,1.013720551E3
