"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.565866666E-2,1.341061249E0,9.950258331E0,-1.068927155E0
2.144306667E-1,6.012995911E-1,9.778715057E0,-1.059646454E0
4.132016667E-1,3.397933960E-2,1.126931534E1,-3.156935120E-1
6.119726667E-1,7.837701416E-1,9.769434357E0,5.179229736E-1
8.107435833E-1,-7.288343811E-1,8.885223083E0,2.451901245E-1
1.009514583E0,-1.569935303E0,9.028325500E0,-3.137475586E-1
1.208285583E0,-1.709744568E0,9.244326324E0,6.183641052E-1
1.407056583E0,-2.539768524E0,1.019395157E1,-8.572673035E-1
1.605827583E0,2.079176331E-1,1.038675064E1,-1.368005219E0
1.804598792E0,-5.120851135E-1,9.943222961E0,-1.470841370E0
2.003369792E0,-7.888595581E-2,9.126072235E0,-1.758692780E0
2.202140792E0,-8.644523621E-1,8.836424561E0,-1.736089783E0
2.400911792E0,-3.179388428E-1,9.758956146E0,-1.727557526E0
2.599682792E0,-6.933581543E-1,9.605525208E0,-1.275946655E0
2.798453417E0,-1.079405365E0,9.220525818E0,-1.211580505E0
2.997224417E0,-1.875899048E0,9.696685638E0,-9.473799133E-1
3.195995417E0,-1.284778290E0,9.436975708E0,-9.047186279E-1
3.394766417E0,-2.739004211E0,1.006477020E1,-1.573677521E0
3.593537417E0,-2.605182495E0,9.057365112E0,6.905140686E-1
3.792309167E0,-2.321821747E0,8.356073456E0,8.786727905E-2
3.991080167E0,-3.110381927E0,1.003408401E1,6.909631348E-1
4.189851167E0,-2.561174011E0,8.639583893E0,-6.183641052E-1
4.388622167E0,-3.377875671E0,1.017733612E1,-7.912545776E-1
4.587393167E0,-2.176473999E0,9.587562561E0,-1.871258698E0
4.786163917E0,-1.441951447E0,9.502090302E0,-1.752705231E0
4.984934917E0,-2.162253571E0,9.839189301E0,-8.954379272E-1
5.183705917E0,-1.670825500E0,1.001701950E1,-1.321901093E0
5.382476917E0,-2.453398132E0,9.446555786E0,-8.208929443E-1
5.581247917E0,-2.823129272E0,8.954079895E0,-2.609074402E-1
5.780019167E0,-2.318229218E0,9.868378601E0,-4.303550720E-1
5.978790167E0,-2.293380890E0,9.230405273E0,4.670288086E-2
6.177562167E0,-2.797233124E0,1.013931519E1,-1.080752563E0
6.376333167E0,-3.092568970E0,8.815767517E0,-1.240320740E0
6.575104167E0,-3.754941559E0,9.549242249E0,-3.451821899E-1
6.773874542E0,-3.620221710E0,9.690249023E0,3.390449524E-1
6.972645542E0,-2.592309265E0,9.324559479E0,4.673281860E-1
7.171416542E0,-2.552492065E0,9.832303619E0,3.308120728E-2
7.370187542E0,3.697311401E-2,9.425299988E0,-1.287173309E0
7.568958542E0,-3.064128113E-1,8.847950592E0,1.878593445E-1
7.767730833E0,-1.869013367E0,9.781110077E0,-2.210902405E-1
7.966501833E0,-1.803749084E0,9.430389404E0,-5.147795105E-1
8.165272833E0,-1.212328949E0,9.133257294E0,1.024768982E0
8.364044833E0,-1.107995911E0,9.857900391E0,1.709594879E0
8.562815833E0,-5.200186157E-1,9.820178833E0,9.614506531E-1
8.761586667E0,-1.078207855E0,9.383985901E0,1.886377258E0
8.960358667E0,-1.525477753E0,9.468560028E0,1.651365967E0
9.159129667E0,-2.987786865E-1,8.594228210E0,1.990859985E0
9.357900667E0,6.348298645E-1,8.433911591E0,2.487377472E0
9.556672667E0,1.624122620E-1,8.735234985E0,2.454895020E-2
9.755444208E0,2.651436310E0,1.002285736E1,2.457140350E0
9.954215208E0,2.458637238E0,8.614885254E0,2.505789185E-1
1.015298621E1,-1.251996460E0,8.018974457E0,2.743794250E0
1.035175821E1,7.315287781E-1,9.259893951E0,3.554957428E0
1.055052921E1,5.493576050E-2,9.443562012E0,3.479963379E0
1.074929983E1,1.300345917E0,8.932075653E0,3.154839478E0
1.094807183E1,2.317331085E0,9.692494354E0,1.480870514E0
1.114684283E1,-8.217910767E-1,8.512498169E0,4.222868500E0
1.134561383E1,1.253044281E0,9.117689667E0,2.520308990E0
1.154438583E1,3.024310913E0,8.851992188E0,1.627116394E0
1.174315746E1,2.696193237E0,9.735305328E0,2.435285797E0
1.194192846E1,2.451751556E0,9.522447968E0,-1.380130005E-1
1.214070046E1,1.280137939E0,9.622889099E0,1.835183716E-1
1.233947246E1,2.239343262E0,9.020092621E0,1.629062347E0
1.253824446E1,3.300336914E0,9.235345001E0,7.653584290E-1
1.273701492E1,2.723436584E0,9.492959290E0,6.227050781E-1
1.293578692E1,1.566791840E0,9.579928436E0,9.348060608E-1
1.313455892E1,2.305954742E0,1.098296082E1,9.954299927E-2
1.333333092E1,9.433383179E-1,9.673034821E0,8.177494812E-1
1.353210292E1,2.764002228E0,8.018675079E0,8.881031799E-1
1.373087529E1,2.825075226E0,8.986562347E0,1.274300079E0
1.392964729E1,5.042264557E0,1.380923355E1,1.164428558E0
1.412841829E1,2.819985809E0,1.021969803E1,2.706821136E0
1.432719029E1,2.483186188E0,7.377408600E0,3.213367767E0
1.452596229E1,9.945318604E-1,7.121740265E0,4.152514801E0
1.472473504E1,2.089205475E0,7.496111755E0,4.029470673E0
1.492350704E1,7.204518127E-1,9.210796051E0,3.025508423E0
1.512227904E1,1.497186584E0,8.682993622E0,1.741777954E0
1.532105104E1,-1.744622040E0,1.016251694E1,2.457290039E0
1.551982404E1,-3.733236694E-1,9.756411438E0,1.825304260E0
1.571859704E1,-1.182391205E0,9.603579254E0,8.390052795E-1
1.591736904E1,-6.849755859E-1,1.001701950E1,3.375480652E-1
1.612117304E1,-1.695823517E0,9.745035095E0,3.517684937E-2
1.638159004E1,-1.467548218E0,9.508676605E0,-8.137078857E-1
1.658036204E1,-1.099463654E0,9.275760956E0,-4.017645264E-1
1.677913358E1,-1.452130280E0,9.482032013E0,-1.188378754E0
1.697790558E1,-1.602717133E0,9.520801392E0,-2.013013916E0
1.717667758E1,-2.538720703E-1,8.738378448E0,-3.556903381E0
1.737544958E1,-6.655160522E-1,9.077423401E0,-4.187392273E0
1.757296358E1,-1.379231873E0,9.074279938E0,-4.111649780E0
1.777425129E1,-1.995200958E0,9.396859131E0,-4.107308807E0
1.797553929E1,-9.821076965E-1,8.695717163E0,-3.198249207E0
1.817682729E1,-2.189047852E0,1.073103470E1,-3.026406555E0
1.837811629E1,-1.133293304E0,9.310788116E0,-4.281696167E0
1.857940429E1,-2.487826538E0,9.508526917E0,-2.341131592E0
1.878069296E1,-8.274792480E-1,9.256301422E0,-2.745590515E0
1.898198096E1,-1.509760437E0,9.133406982E0,-2.525398407E0
1.918326996E1,-2.439327393E0,9.582323456E0,-2.168839874E0
1.938455796E1,-2.198927307E-1,1.066696793E1,-4.258494415E0
1.960345896E1,-8.081694031E-1,9.820478210E0,-3.500620422E0
1.980223054E1,-1.788780212E-1,8.516689453E0,-3.167263641E0
2.000100254E1,-1.122665405E-2,8.786278839E0,-2.771037598E0
2.019977454E1,2.299218750E-1,9.040749664E0,-2.773731995E0
2.039854654E1,9.145980835E-2,9.341474304E0,-1.960772552E0
2.059983454E1,9.937834167E-1,9.489516449E0,-2.312391357E0
2.080112354E1,1.076411591E0,9.372459869E0,-3.043620758E0
2.108166854E1,1.866618347E-1,9.540859680E0,-1.763033752E0
2.128044154E1,5.210664368E-1,9.338630219E0,-2.137554932E0
2.147921354E1,-7.388635254E-1,9.126072235E0,-1.532662811E0
2.167798567E1,-3.517684937E-2,1.021805145E1,-1.079105988E0
2.187675867E1,2.040706329E0,7.485034790E0,-7.837701416E-1
2.207678967E1,-1.887574768E-1,1.030681686E1,-1.066981201E0
2.234727067E1,7.095245361E-1,9.618697815E0,-6.659651184E-1
2.254604367E1,1.066083069E0,9.439221039E0,-7.957452393E-1
2.274481704E1,6.123765564E-1,9.495354309E0,-7.162605286E-1
2.294359004E1,3.068918152E0,1.052416489E1,-1.995799713E0
2.314236304E1,7.587721252E-1,1.026370651E1,2.537223816E-1
2.334113504E1,2.474653931E0,9.393565979E0,-1.022074585E0
2.353990904E1,2.569706268E0,9.984537048E0,-6.445596313E-1
2.373868167E1,1.945953369E-1,9.028774567E0,-1.100361786E0
2.393745467E1,1.085392914E0,1.028151947E1,-1.599873047E0
2.413622767E1,5.379812622E-1,1.138562347E1,4.351451111E-1
2.433500067E1,6.954537964E-1,1.619347549E1,-1.472188568E0
2.453377467E1,1.710792389E0,9.352551270E0,3.285667419E-1
2.473254717E1,1.997446289E0,7.282505951E0,-5.129832458E-1
2.493132017E1,-1.732946320E0,1.061098434E1,9.684860229E-2
2.513009417E1,-1.838776245E0,9.595346375E0,1.014141083E0
2.532886717E1,-1.829645233E0,1.057745407E1,7.457492065E-1
2.552764117E1,-1.385219421E0,8.921298065E0,-7.530839539E-1
2.572641404E1,-9.566606140E-1,8.444838867E0,-9.279203796E-1
2.592518804E1,-8.217910767E-1,8.976084137E0,-2.340233459E0
2.612396204E1,-2.102378082E0,1.034049683E1,-1.459015961E0
2.632273504E1,-1.623374176E0,9.282796326E0,-3.023712158E-2
