"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.339554166E-2,6.725004052E-1,4.202598542E-1,-6.379826832E-1
2.846978333E-1,-5.487230359E-1,-2.914111948E-1,6.926838242E-2
4.860008333E-1,-1.080306859E0,-6.210011995E-1,-1.820552520E-1
6.873038333E-1,-3.357065577E-1,2.630633086E-1,-7.065809016E-1
8.886068333E-1,2.291350590E-1,4.172222257E-1,-5.933213577E-1
1.089909833E0,-1.207790925E0,-2.882186151E-1,7.863402852E-1
1.291213417E0,-9.661828047E-1,-2.675685883E-1,3.217816329E-1
1.492516417E0,1.622783607E-1,7.189350450E-1,-9.602718544E-1
1.693818417E0,1.395686522E-1,2.702951449E-1,-3.205747676E-1
1.895121417E0,6.176788116E-1,-1.495811319E-1,-3.087961364E-1
2.096424417E0,1.011306353E0,3.263997638E-1,-9.262580162E-1
2.297726917E0,-6.028647080E-1,2.424612290E-1,-3.166059700E-1
2.499029917E0,-1.106103825E0,-7.379010737E-1,-1.724501771E-1
2.700332917E0,-7.292653209E-1,-6.240791738E-2,-5.866365284E-2
2.901634917E0,-3.673574629E-1,-2.764107478E-1,5.638215700E-1
3.102937917E0,7.410980389E-1,-6.776712441E-1,-2.155978339E0
3.304241667E0,-1.360827469E0,-7.706776410E-1,2.685449856E0
3.505544667E0,-2.087474991E0,-5.517198801E-2,9.403398657E-1
3.706847667E0,-1.312273067E-1,-7.490446973E-1,-7.204798794E-1
3.908149667E0,3.500501432E-1,4.081303900E-1,-8.925877020E-1
4.109452667E0,9.152471244E-2,2.171287519E-1,-1.210471873E0
4.310755333E0,1.051165652E-1,5.607035422E-1,-1.456762882E-1
4.512057333E0,-4.949808383E-1,8.952484775E-1,3.312190024E-1
4.713360333E0,-1.074667659E0,2.537486941E-1,-1.025035176E-1
4.914662333E0,3.164910722E-1,-4.912585008E-1,-5.675629840E-1
5.115965333E0,3.304238176E-1,-2.014079279E-1,-1.389000231E-1
5.317267333E0,2.269175756E-1,1.994589339E0,-2.262486541E-1
5.518570333E0,-6.522504741E-1,2.350778328E0,-6.263198268E-1
5.719872333E0,-1.889073994E0,-1.142319067E0,5.281789899E-1
5.921175333E0,1.466657394E0,-2.128913332E0,5.835895078E-1
6.122477333E0,-1.064909533E0,-2.576093182E0,3.499745679E-1
6.323779667E0,-2.839064397E-2,-4.687186539E-2,1.467133065E0
6.525082667E0,2.676013327E-1,-2.559817457E-1,-6.268916845E-2
6.726384667E0,4.348691225E-1,-4.798704636E-1,-2.404390279E0
6.927687667E0,-3.639040974E-1,-8.257689375E-1,2.338836560E0
7.128990667E0,2.921747535E0,-4.993931472E-2,2.203134379E-1
7.330292542E0,5.230919123E-1,-9.342967683E-1,3.001916662E-1
7.531595542E0,8.868088987E-1,5.251676738E-1,-8.354916877E-1
7.732898542E0,5.170195788E-2,2.886513090E-1,-3.326165966E-1
7.934200542E0,4.886529815E-1,-1.899251658E-1,-5.002386546E-1
8.135503542E0,-3.642707178E-1,-4.465635538E-2,-2.168521786E-1
8.336806333E0,-1.985794835E-1,-2.537498635E-1,1.474378350E-1
8.538108333E0,-3.233785075E-1,-9.788589835E-2,6.687972173E-2
8.739411333E0,-2.458707404E-1,-5.428262651E-2,-2.834181972E-1
8.940714333E0,-3.245929742E-1,-3.642031825E-1,-2.773943956E-1
9.142017333E0,9.747337729E-1,2.035661352E-1,4.266724956E-1
9.343318708E0,-1.783576190E-2,9.238074481E-2,-1.925382864E-1
9.544621708E0,-6.962224129E-1,7.691825080E-1,8.115584493E-2
9.745924708E0,4.978845656E-2,3.562696803E-1,1.748030967E-1
9.947227708E0,-3.152263194E-2,-1.187335610E-2,3.360698891E-1
1.014853071E1,7.428185821E-2,2.434780598E-3,1.637091744E-1
1.034983442E1,-1.175456992E-1,-3.300168514E-1,-2.000414336E-1
1.055113742E1,-8.152421951E-2,1.466820824E-1,2.064760020E-1
1.075244042E1,-2.086514586E-1,-8.311758578E-2,-8.701826334E-3
1.095374342E1,5.026032686E-2,-2.553689575E-1,-3.024215019E-1
1.115504642E1,1.326841405E-1,2.861066008E-1,-2.016938567E-1
1.135634792E1,2.563267314E-1,5.288028878E-1,4.395420711E-1
1.155765092E1,6.048488510E-1,-1.824816602E-1,-6.156065583E-2
1.175895392E1,-3.406193152E-1,-3.908851969E-1,-5.093743443E-2
1.196025592E1,8.182622820E-2,-4.191284180E-3,-3.390648329E-1
1.216155892E1,3.641093346E-1,1.433238510E0,3.026555367E-3
1.236286154E1,2.558273792E-2,-5.063302839E-1,-5.611118241E-1
1.256416454E1,3.964575934E-1,-5.134422523E-1,-1.092306662E-1
1.276546754E1,-5.981824404E-1,2.430102825E-2,1.772328486E0
