Unnamed: 0,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating,snippet
6001,3,27.88070575,-0.2766998926,0.2177748692,0.2744618708,27.88070575,-0.07289228588,0.01884650253,0.05599699542,sien,6a+,1,0,hard,random_snippet
6002,3,28.08198775,-0.738380253,0.2722036761,0.1077894737,28.08198775,-0.08601266891,-0.09361043572,-0.1172480434,sien,6a+,1,0,hard,random_snippet
6003,3,28.28326975,0.3656012517,-0.7878345412,0.3012022112,28.28326975,-0.07604690641,-0.1276010424,-0.1427000463,sien,6a+,1,0,hard,random_snippet
6004,3,28.48455175,0.546947675,-0.8939860636,-0.06381314948,28.48455175,0.02701680921,0.08499950171,-0.1194187924,sien,6a+,1,0,hard,random_snippet
6005,3,28.68583479,-0.3007208392,-0.0299962163,-0.2301607338,28.68583479,0.02299949899,-0.1881783456,-0.08221371472,sien,6a+,1,0,hard,random_snippet
6006,3,28.88711679,0.1966757762,-0.3505528575,-0.0843273747,28.88711679,0.0001638308167,0.5985252261,-0.4583314359,sien,6a+,1,0,hard,random_snippet
6007,3,29.08839879,0.4123294218,-0.688753472,0.3664040744,29.08839879,0.1952046305,0.5303497314,-0.2398320436,sien,6a+,1,0,hard,random_snippet
6008,3,29.28968079,0.9649524044,-0.9816767567,-0.1391011673,29.28968079,0.05540271476,0.07838772237,-0.01553698815,sien,6a+,1,0,hard,random_snippet
6009,3,29.49096379,-0.4813666199,-0.5952822214,0.1596284026,29.49096379,0.2056753486,-0.06164271757,0.08824642003,sien,6a+,1,0,hard,random_snippet
6010,3,29.69224575,0.8205048354,0.1164396983,-0.1800059491,29.69224575,0.1648424417,0.1521548778,0.04672759399,sien,6a+,1,0,hard,random_snippet
6011,3,29.89352775,-1.060874004,0.03426468372,-0.1080137144,29.89352775,-0.1037897989,0.01892754808,-0.01455660351,sien,6a+,1,0,hard,random_snippet
6012,3,30.09481075,-0.7688152298,0.02845605969,0.4078729664,30.09481075,-0.07085520029,-0.09523711354,0.03526321799,sien,6a+,1,0,hard,random_snippet
6013,3,30.29609275,0.01150308117,-0.3282047993,-0.5952401215,30.29609275,-0.1349847168,0.0579924956,0.1157872528,sien,6a+,1,0,hard,random_snippet
6014,3,30.49737575,-1.244983894,0.7513192642,0.7783028488,30.49737575,0.1661173701,-0.2244157642,0.09885343909,sien,6a+,1,0,hard,random_snippet
6015,3,30.69865713,0.4895712867,-0.01793691874,-0.1982977939,30.69865713,-0.02796600759,-0.3222910464,0.06522198021,sien,6a+,1,0,hard,random_snippet
6016,3,30.89994013,-0.2442684571,-1.207678658,-0.4993674195,30.89994013,-0.3180865049,-0.2963853478,-0.2333453745,sien,6a+,1,0,hard,random_snippet
6017,3,31.10122212,1.018592568,-1.300648218,-1.645005366,31.10122212,-0.14956671,0.6131638885,-0.3211067021,sien,6a+,1,0,hard,random_snippet
6018,3,31.30250513,-0.5129771063,0.547146188,-0.0451340729,31.30250513,0.109074004,0.3162878454,0.1002994105,sien,6a+,1,0,hard,random_snippet
6019,3,31.50378712,0.6784408839,0.8086938983,0.1530021916,31.50378712,-0.01172960736,0.1985006034,-0.02646061778,sien,6a+,1,0,hard,random_snippet
6020,3,31.7050705,-0.8953237604,0.05168997109,-0.5887349479,31.7050705,-0.1669097692,-0.2547834814,0.1322694123,sien,6a+,1,0,hard,random_snippet
6021,3,31.9063525,-1.684729302,1.449978504,0.3317457269,31.9063525,-0.1165062189,-0.0143408766,0.07012616843,sien,6a+,1,0,hard,random_snippet
6022,3,32.1076355,2.022468571,-1.033809947,-1.058693942,32.1076355,-0.1158783063,0.5257207155,-0.1499852985,sien,6a+,1,0,hard,random_snippet
6023,3,32.3089175,-0.05685152762,0.450754838,0.8264586166,32.3089175,-0.06198706478,-0.2527182996,0.2204681933,sien,6a+,1,0,hard,random_snippet
6024,3,32.5102005,0.4134420738,0.1499945301,0.6057344118,32.5102005,-0.3181550801,-0.4392230213,-0.07192098349,sien,6a+,1,0,hard,random_snippet
6025,3,32.71148192,0.09571314611,-0.3930042279,-0.2201947394,32.71148192,-0.3212549388,-0.7784523964,-0.1826138496,sien,6a+,1,0,hard,random_snippet
6026,3,32.91276492,-1.543216597,-0.09560840786,-1.326446133,32.91276492,-0.3617194891,-0.4744510055,-0.2265738398,sien,6a+,1,0,hard,random_snippet
6027,3,33.11404692,-0.6840536993,-0.1362816399,1.517338721,33.11404692,0.1618249267,-0.1134447902,-0.02365802974,sien,6a+,1,0,hard,random_snippet
6028,3,33.31532892,0.597611606,-0.2858428913,0.03385771751,33.31532892,-0.04751054198,-0.1255332828,0.405412823,sien,6a+,1,0,hard,random_snippet
6029,3,33.51661192,0.6940123115,-0.9317877281,-0.3625595301,33.51661192,-0.06917846203,0.1403783411,0.2738082409,sien,6a+,1,0,hard,random_snippet
6030,3,33.71789463,0.6145020193,-0.738578766,-0.43935803,33.71789463,-0.05011800304,-0.02890583128,0.3058729768,sien,6a+,1,0,hard,random_snippet
6031,3,33.91917763,0.4663750899,0.538571831,-0.09872321963,33.91917763,-0.3139884174,-0.0256354101,0.170161441,sien,6a+,1,0,hard,random_snippet
6032,3,34.12045963,0.09567682028,-0.3964400518,-0.1228611106,34.12045963,-0.06853680313,-0.1260753125,0.1380894482,sien,6a+,1,0,hard,random_snippet
6033,3,34.32174263,0.09517805278,0.401807211,-0.1955110109,34.32174263,-0.1475868076,0.1600001901,-0.02257713489,sien,6a+,1,0,hard,random_snippet
6034,3,34.52302462,0.09018657714,-0.5615239066,-0.4980678758,34.52302462,0.1162058339,0.0515467152,-0.04383075982,sien,6a+,1,0,hard,random_snippet
6035,3,34.72430767,0.1397633645,-0.1698768175,-0.1638954082,34.72430767,-0.0148536982,0.01477760449,-0.09494112432,sien,6a+,1,0,hard,random_snippet
6036,3,34.92558967,0.01297424063,0.7093537974,0.5816009063,34.92558967,0.1843249649,0.1436649263,-0.09756597131,sien,6a+,1,0,hard,random_snippet
6037,3,35.12687167,0.6946052192,0.8206502849,0.6940452021,35.12687167,0.09561438859,-0.2737282515,-0.2311626375,sien,6a+,1,0,hard,random_snippet
6038,3,35.32815367,-0.8451157661,0.7022277957,-0.02225567222,35.32815367,0.1569058597,-0.1356210411,-0.3228746653,sien,6a+,1,0,hard,random_snippet
6039,3,35.52943567,-0.5474496585,0.1410406888,0.1258320808,35.52943567,0.2299987078,-0.1616161615,-0.4456626177,sien,6a+,1,0,hard,random_snippet
6040,3,35.73071729,0.7604037908,-0.2739935088,0.04974635661,35.73071729,0.4112209678,0.06771954149,-0.1341968179,sien,6a+,1,0,hard,random_snippet
6041,3,35.93199929,0.4436834712,-0.2428705341,0.300749052,35.93199929,0.2442676723,0.2247530967,-0.3753391206,sien,6a+,1,0,hard,random_snippet
6042,3,36.13328129,-0.1389424154,-0.9783210397,-1.130249244,36.13328129,0.1803106666,0.3408836424,-0.1252984554,sien,6a+,1,0,hard,random_snippet
6043,3,36.33456329,1.04139554,-0.7983811641,-0.5418708301,36.33456329,0.5040681362,0.1854328662,-0.2203042954,sien,6a+,1,0,hard,random_snippet
6044,3,36.53584529,0.4952042019,-0.3132499605,1.23755793,36.53584529,0.3745978177,-0.1532637924,-0.05475517362,sien,6a+,1,0,hard,random_snippet
6045,3,36.73712679,-0.1630528975,-0.3930264473,-0.1294316633,36.73712679,0.08272276074,-0.2394173443,-0.09365701675,sien,6a+,1,0,hard,random_snippet
6046,3,36.93840879,-0.06162848353,0.6347105813,0.2025709391,36.93840879,0.2995646596,-0.004216618836,-0.1609129012,sien,6a+,1,0,hard,random_snippet
6047,3,37.13969079,-0.05203780733,0.1341485757,0.1429118709,37.13969079,0.2655507028,-0.3171954751,-0.1923482567,sien,6a+,1,0,hard,random_snippet
6048,3,37.34097279,-0.176608863,0.3125021017,0.1972325774,37.34097279,0.2541486621,-0.09717654437,-0.2620590627,sien,6a+,1,0,hard,random_snippet
6049,3,37.54225479,0.185268297,-0.2614553243,-0.07633408472,37.54225479,0.1963045001,-0.2033087164,-0.02065993473,sien,6a+,1,0,hard,random_snippet
6050,3,37.74353788,0.0271223098,-0.3662783593,-0.6226916295,37.74353788,0.2784177661,-0.07815174758,-0.08167752624,sien,6a+,1,0,hard,random_snippet
6051,3,37.94481887,0.318797214,-0.3452359843,0.9613790247,37.94481887,0.2833126783,-0.5673423409,0.08862844855,sien,6a+,1,0,hard,random_snippet
6052,3,38.14610087,-0.4289353681,1.877008849,0.1989406952,38.14610087,0.0136289876,-0.5045781732,0.287895292,sien,6a+,1,0,hard,random_snippet
6053,3,38.34738287,0.1502703725,0.1140499413,-0.7151059958,38.34738287,0.03659417108,-0.1636325717,0.0838964209,sien,6a+,1,0,hard,random_snippet
6054,3,38.54866388,0.03952308476,-0.09384547234,1.099311041,38.54866388,0.193316102,-0.1217296198,0.01018426847,sien,6a+,1,0,hard,random_snippet
6055,3,38.7499455,-0.2525736961,-0.05189520836,-0.06955292255,38.7499455,0.07600748539,-0.06356396526,0.2335043103,sien,6a+,1,0,hard,random_snippet
6056,3,38.9512265,0.4340069506,-0.05250799656,-0.5572019371,38.9512265,-0.2142415941,-0.3745725453,-0.05791053176,sien,6a+,1,0,hard,random_snippet
6057,3,39.1525085,-0.07505222887,0.01413388968,0.2986839616,39.1525085,-0.2258162498,-0.4490089715,-0.04642229527,sien,6a+,1,0,hard,random_snippet
6058,3,39.3537895,-0.2840135899,-0.1096037185,-0.4814667535,39.3537895,-0.3092492521,-0.1028472558,-0.0815782994,sien,6a+,1,0,hard,random_snippet
6059,3,39.5550715,0.3689955604,-0.120004161,0.01128863454,39.5550715,-0.5201635957,0.1743838191,-0.09967455268,sien,6a+,1,0,hard,random_snippet
6060,3,39.75635154,1.037921416,-0.2897353828,-0.1658153232,39.75635154,-0.4968307912,0.3685959578,-0.1821884066,sien,6a+,1,0,hard,random_snippet
6061,3,39.95763354,0.4141898596,0.7429478055,-0.09692520082,39.95763354,-0.6212270856,0.106329672,-0.2313385606,sien,6a+,1,0,hard,random_snippet
6062,3,40.15891554,-0.1645222297,0.6311338395,-0.07419078782,40.15891554,-0.1350273937,-0.2501630783,-0.07070539892,sien,6a+,1,0,hard,random_snippet
6063,3,40.36019654,0.6388542107,0.6430077803,-0.1278370911,40.36019654,0.1656487584,-0.35445261,0.07522408664,sien,6a+,1,0,hard,random_snippet
6064,3,40.56147854,-0.3517986068,0.1295748836,0.2510868953,40.56147854,0.1793404818,-0.1835761368,-0.02302637137,sien,6a+,1,0,hard,random_snippet
6065,3,40.76276025,-0.4491898307,0.1790323877,-0.1441759658,40.76276025,0.156423986,-0.222034052,-0.03345371038,sien,6a+,1,0,hard,random_snippet
6066,3,40.96404125,-0.5100365415,0.3918207514,-0.01424907982,40.96404125,-0.04360622913,-0.2388706654,0.05316581205,sien,6a+,1,0,hard,random_snippet
6067,3,41.16532325,-0.3198175532,-0.4711610359,0.1515257697,41.16532325,-0.2907766998,-0.005082450807,-0.2079465985,sien,6a+,1,0,hard,random_snippet
6068,3,41.36660425,-0.9116715521,-0.05405516982,0.1085971203,41.36660425,-0.2038971633,-0.1973675787,-0.1310421675,sien,6a+,1,0,hard,random_snippet
6069,3,41.56788525,0.7252593935,-0.06686174154,0.198107467,41.56788525,-0.2806293964,-0.03934047371,-0.1714065075,sien,6a+,1,0,hard,random_snippet
6070,3,41.76916675,-0.3830294627,0.03529671729,0.302277368,41.76916675,-0.03307699412,-0.2834191322,-0.05756059662,sien,6a+,1,0,hard,random_snippet
6071,3,41.97044875,0.7244863915,-0.1240638828,0.1379486811,41.97044875,-0.004389409907,0.09555096924,-0.1921994686,sien,6a+,1,0,hard,random_snippet
6072,3,42.17172975,0.7202576852,0.8257578278,-1.846957669,42.17172975,0.1012853757,0.2910437882,0.1039967015,sien,6a+,1,0,hard,random_snippet
6073,3,42.37300975,-0.8095206946,0.1361652803,-0.2682149979,42.37300975,-0.005215412471,-0.05368545651,-0.005069222301,sien,6a+,1,0,hard,random_snippet
6074,3,42.57429075,1.17047224,0.9954849565,-1.079638377,42.57429075,0.1088562682,-0.1859498769,-0.1499486566,sien,6a+,1,0,hard,random_snippet
6075,3,42.77557113,1.04069592,0.3567339492,-0.3084523201,42.77557113,0.08923025429,-0.02141681686,0.04050239548,sien,6a+,1,0,hard,random_snippet
6076,3,42.97685212,-0.3513165039,-0.1530596405,0.1173047939,42.97685212,0.1029363722,-0.147732839,-0.08999095857,sien,6a+,1,0,hard,random_snippet
6077,3,43.17813313,0.6170344484,0.04277647555,-0.4795073515,43.17813313,0.3352702558,-0.03585146368,-0.08947306871,sien,6a+,1,0,hard,random_snippet
6078,3,43.37941312,-0.1005747405,0.599903276,-0.05302854493,43.37941312,0.5000228286,-0.638427794,0.1591213346,sien,6a+,1,0,hard,random_snippet
6079,3,43.58069413,0.05180340707,0.2337594026,0.3648744428,43.58069413,0.2901918888,0.004063551314,0.1412145197,sien,6a+,1,0,hard,random_snippet
6080,3,43.78197504,0.1221927738,0.05794766128,0.492251358,43.78197504,0.5032039881,0.2750016749,0.4805285633,sien,6a+,1,0,hard,random_snippet
6081,3,43.98325504,-0.5073158321,0.2718920195,-0.3956458537,43.98325504,0.1346011907,0.6065292954,0.3247839808,sien,6a+,1,0,hard,random_snippet
6082,3,44.18453604,-0.09717253804,-0.5847975791,-0.06282482386,44.18453604,0.3020955324,-0.1944461316,0.2522790134,sien,6a+,1,0,hard,random_snippet
6083,3,44.38581604,0.3283147269,-0.2524628913,0.303180909,44.38581604,0.2545566857,-0.33012411,0.1846942604,sien,6a+,1,0,hard,random_snippet
6084,3,44.58709704,0.3683529514,0.5018665195,-0.6699201751,44.58709704,0.05659117177,-0.197808668,0.07304248959,sien,6a+,1,0,hard,random_snippet
6085,3,44.788377,0.2867837083,-0.9413467562,0.3485390764,44.788377,0.07886282355,0.02894078568,-0.04496317357,sien,6a+,1,0,hard,random_snippet
1445,4,169.8022821,1.095399546,-1.746502504,-1.425427215,169.8022821,-0.1284701228,-0.4717088938,0.07776009291,sien,6a,1,1,hard,last_seconds
1446,4,170.0035681,-0.4979461075,-0.7876427525,0.09145776182,170.0035681,-0.03189091757,-0.2314371169,-0.08818154037,sien,6a,1,1,hard,last_seconds
1447,4,170.2048541,-0.6517872284,-0.3143603468,-0.6632976186,170.2048541,0.3384849727,-0.2771084309,0.2202562094,sien,6a,1,1,hard,last_seconds
1448,4,170.4061406,1.245420974,-0.3389262539,-0.5240075862,170.4061406,0.2498544157,0.07144609839,-0.2480344176,sien,6a,1,1,hard,last_seconds
1449,4,170.6074266,-0.9111533426,1.287068059,0.813014406,170.6074266,0.3062946796,-0.1099834144,-0.05111650378,sien,6a,1,1,hard,last_seconds
1450,4,170.8087126,-0.4124947518,0.01967237234,-0.1804930222,170.8087126,0.2685869038,-0.06793485582,-0.07213272154,sien,6a,1,1,hard,last_seconds
1451,4,171.0099986,0.05412709057,0.2116171664,0.1077279317,171.0099986,0.1778300107,-0.4911646247,-0.004838259891,sien,6a,1,1,hard,last_seconds
1452,4,171.2112846,-0.3526718885,-0.8981498659,0.5525016528,171.2112846,0.2386658341,0.2190401405,0.03227833658,sien,6a,1,1,hard,last_seconds
1453,4,171.4125695,-1.383045134,-0.541593672,0.2960901368,171.4125695,0.2063666731,-0.198808074,-0.1557995975,sien,6a,1,1,hard,last_seconds
1454,4,171.6138555,1.282567165,0.4474681181,-0.1626900047,171.6138555,-0.003084857017,-0.3210630417,-0.04188360646,sien,6a,1,1,hard,last_seconds
1455,4,171.8151415,0.3608427876,-0.4437943125,0.9327145118,171.8151415,0.295579493,0.3721188903,0.1089756861,sien,6a,1,1,hard,last_seconds
1456,4,172.0164275,-0.176010839,-0.9244067878,-1.131376002,172.0164275,-0.1721557975,-0.04501520097,0.001619225368,sien,6a,1,1,hard,last_seconds
1457,4,172.2177125,-0.1316269639,1.177321669,-1.050251732,172.2177125,0.03788454458,-0.1018759608,-0.1606834084,sien,6a,1,1,hard,last_seconds
1458,4,172.4189991,-0.8224053267,0.260408088,-0.4445257992,172.4189991,-0.2778614163,0.4330328405,-0.07423081994,sien,6a,1,1,hard,last_seconds
1459,4,172.6202851,0.4626667857,-1.729718657,0.230848074,172.6202851,-0.1059941053,0.09609689564,0.07379148901,sien,6a,1,1,hard,last_seconds
1460,4,172.8215711,1.957296383,-1.537751058,-1.452503332,172.8215711,0.09327908605,-0.100379169,0.08490456641,sien,6a,1,1,hard,last_seconds
1461,4,173.0228561,-1.819483357,-0.2549824566,0.08201012313,173.0228561,0.3657074273,-0.2307544798,0.1910376698,sien,6a,1,1,hard,last_seconds
1462,4,173.2241421,-0.2452199453,0.3934983176,-0.1842814332,173.2241421,0.3848955631,-0.04852443188,0.03356596082,sien,6a,1,1,hard,last_seconds
1463,4,173.4254281,-0.5050076437,0.5234611639,0.08195340514,173.4254281,0.4629269242,-0.448225975,-0.01540260203,sien,6a,1,1,hard,last_seconds
1464,4,173.6267131,0.8396192372,0.02695507944,-0.5635569835,173.6267131,-0.04285921156,-0.09411305189,0.06062895432,sien,6a,1,1,hard,last_seconds
1465,4,173.8279991,-0.3185659567,1.13305006,-0.7522776228,173.8279991,-0.0654893592,0.1096335426,0.008432163857,sien,6a,1,1,hard,last_seconds
1466,4,174.0292841,-0.811889694,-0.8433509302,-0.04888973951,174.0292841,-0.05962515995,-0.07828912884,0.1762253642,sien,6a,1,1,hard,last_seconds
1467,4,174.2305701,-0.02291611522,-1.708430699,-0.2163592583,174.2305701,0.06378359348,0.1745521128,0.0927677229,sien,6a,1,1,hard,last_seconds
1468,4,174.4318556,0.1294977003,1.929076258,-0.07336033702,174.4318556,0.2009036988,0.2356044948,-0.002112757415,sien,6a,1,1,hard,last_seconds
1469,4,174.6331406,-0.2997316365,-0.7745701325,0.5841555548,174.6331406,-0.1215998158,0.07695761323,0.1202033237,sien,6a,1,1,hard,last_seconds
1470,4,174.8344266,-2.843222937,1.668811135,-1.121876031,174.8344266,-0.2373414338,-0.693454206,0.483048737,sien,6a,1,1,hard,last_seconds
1471,4,175.0357126,0.8762397641,-1.771250845,0.553341313,175.0357126,-0.2058722973,-1.282596231,0.5368452668,sien,6a,1,1,hard,last_seconds
1472,4,175.2369986,-2.054045582,-0.1959548146,-0.163995688,175.2369986,-0.1195792109,-1.347679138,0.30508551,sien,6a,1,1,hard,last_seconds
1473,4,175.4382841,-0.09801336765,-1.398478568,-0.2057594258,175.4382841,-0.2395177782,-0.4928979576,-0.1070342436,sien,6a,1,1,hard,last_seconds
1474,4,175.6395701,-3.38098639,1.450956159,-0.1133564615,175.6395701,-0.1440893412,0.1931980401,-0.0250594262,sien,6a,1,1,hard,last_seconds
1475,4,175.8408561,-0.9737280518,0.356938017,-0.02540556729,175.8408561,-0.3438653946,0.08133728802,-0.182972759,sien,6a,1,1,hard,last_seconds
1476,4,176.0421411,-1.633071783,-1.039364217,0.2656343293,176.0421411,-0.4073143303,0.06089695916,-0.190986827,sien,6a,1,1,hard,last_seconds
1477,4,176.2434271,-0.7770183617,-0.4203627652,-0.5695837086,176.2434271,0.09503116459,-0.1224234179,0.01078110188,sien,6a,1,1,hard,last_seconds
1478,4,176.4447123,0.6035764968,-0.2235466558,-0.4024948436,176.4447123,-0.1627955586,0.2084687352,-0.004116112366,sien,6a,1,1,hard,last_seconds
1479,4,176.6459973,-0.3816647226,0.5329807234,0.7667567906,176.6459973,-0.1751156747,-0.04474481195,0.005005816463,sien,6a,1,1,hard,last_seconds
1480,4,176.8472833,-0.7874088639,-0.01342637658,0.4837574002,176.8472833,-0.2258590162,0.003824470565,-0.09358439595,sien,6a,1,1,hard,last_seconds
1481,4,177.0485683,-0.07277795434,0.1250403678,-0.1409366083,177.0485683,0.1660278141,0.2480384558,-0.1491379589,sien,6a,1,1,hard,last_seconds
1482,4,177.2498543,1.096261134,-1.484280025,-0.5067243862,177.2498543,0.2428408116,0.05450229347,0.01781696454,sien,6a,1,1,hard,last_seconds
1483,4,177.4511414,1.59481696,0.7810927016,-0.7450025171,177.4511414,-0.06362634897,0.8264377713,0.09760994464,sien,6a,1,1,hard,last_seconds
1484,4,177.6524264,-2.468680415,-0.03698422372,1.465375977,177.6524264,-0.04098346084,0.4831824005,0.5007759333,sien,6a,1,1,hard,last_seconds
1485,4,177.8537124,-1.070669625,-0.7463543934,0.6005944169,177.8537124,-0.1684751511,-0.4776868224,0.1155706793,sien,6a,1,1,hard,last_seconds
1486,4,178.0549984,-0.8657384571,0.4703663993,0.4847256991,178.0549984,-0.2657523155,-0.247807622,0.08310481906,sien,6a,1,1,hard,last_seconds
1487,4,178.2562844,0.5539441609,-0.3146573853,-0.3512247026,178.2562844,-0.1849122196,-0.07358831912,0.02804857306,sien,6a,1,1,hard,last_seconds
1488,4,178.4575696,0.150962829,0.2254738981,0.4614868176,178.4575696,-0.2117250413,-0.2741939723,0.0420537889,sien,6a,1,1,hard,last_seconds
1489,4,178.6588556,0.7508473939,0.4262514961,0.1736111417,178.6588556,0.147414133,-0.4326100051,0.04812178761,sien,6a,1,1,hard,last_seconds
1490,4,178.8601416,0.9108643439,0.5963551855,0.5324161747,178.8601416,-0.2156487405,0.225753054,0.03348777443,sien,6a,1,1,hard,last_seconds
1491,4,179.0614276,0.03344344229,0.9998680294,-0.2308457351,179.0614276,-0.2319488674,0.4339319766,0.1827829033,sien,6a,1,1,hard,last_seconds
1492,4,179.2627136,-0.5701951812,-0.9424986577,-0.5521803483,179.2627136,-0.05687202513,0.2209060639,0.4595770836,sien,6a,1,1,hard,last_seconds
1493,4,179.4639993,-0.8454262532,-0.4731742322,-0.2564632639,179.4639993,0.1009808257,-0.2116796374,0.1731122732,sien,6a,1,1,hard,last_seconds
1494,4,179.6652843,0.03265655324,-0.1358507001,-0.1619599798,179.6652843,0.1338331848,0.08618923277,0.01536542922,sien,6a,1,1,hard,last_seconds
1495,4,179.8665703,0.03107663557,1.013740548,-0.8137938398,179.8665703,0.06456699967,-0.04876269773,0.0816320926,sien,6a,1,1,hard,last_seconds
1496,4,180.0678563,-0.8918950993,0.6783781725,-1.085619201,180.0678563,-0.01313828956,-0.02359911054,0.08901022375,sien,6a,1,1,hard,last_seconds
1497,4,180.2691423,0.4157822026,-0.7303020322,-0.6070935971,180.2691423,0.2674357295,-0.01445869543,0.03597642109,sien,6a,1,1,hard,last_seconds
1498,4,180.470427,-0.03243947536,-0.2449082887,-0.1115128344,180.470427,0.6632648706,-0.1415070444,-0.2374961972,sien,6a,1,1,hard,last_seconds
1499,4,180.671713,-0.4812701409,1.501633977,-0.2353024828,180.671713,0.2850987911,-0.4399573505,-0.08502265066,sien,6a,1,1,hard,last_seconds
1500,4,180.872999,0.7232964832,0.2084503144,0.07308902621,180.872999,0.3913816512,0.04738273472,0.003142522415,sien,6a,1,1,hard,last_seconds
1501,4,181.074285,-0.3493644109,-0.297232098,0.2450702566,181.074285,0.5532440543,0.1390114725,-0.07864899188,sien,6a,1,1,hard,last_seconds
1502,4,181.275571,-0.7393611234,0.1120431769,-0.7055671406,181.275571,0.393987149,-0.1869277209,-0.08241322637,sien,6a,1,1,hard,last_seconds
1503,4,181.4768582,1.284306419,0.3369399548,-1.04377828,181.4768582,0.1847464591,0.1358207166,-0.1254653633,sien,6a,1,1,hard,last_seconds
1504,4,181.6781442,-0.7487573066,0.7274766576,1.202612046,181.6781442,0.008073395118,0.2518336177,-0.1288172454,sien,6a,1,1,hard,last_seconds
1505,4,181.8794302,-0.3111617737,0.7338928074,1.118190531,181.8794302,-0.1523279399,-0.06001219153,0.3770524859,sien,6a,1,1,hard,last_seconds
1506,4,182.0807172,0.1607452208,0.5761062777,0.3412294722,182.0807172,-0.2358637303,0.03534032032,-0.1741760969,sien,6a,1,1,hard,last_seconds
1507,4,182.2820032,0.2186842574,0.2927572238,-0.06873986721,182.2820032,-0.5458171368,0.2384223193,-0.5081451535,sien,6a,1,1,hard,last_seconds
1508,4,182.4832886,-0.4800929502,0.3345361644,-0.09235501707,182.4832886,-0.3532488942,-0.2164322585,-0.4646477997,sien,6a,1,1,hard,last_seconds
1509,4,182.6845746,1.075120233,-0.6596945643,0.4080970609,182.6845746,-0.1403885335,-0.4309220314,-0.1791662723,sien,6a,1,1,hard,last_seconds
1510,4,182.8858606,0.7039296278,0.376539638,-0.5542470467,182.8858606,-0.164837718,-0.1147320867,-0.1381327957,sien,6a,1,1,hard,last_seconds
1511,4,183.0871466,-0.4666931784,-0.1981521982,0.1520767236,183.0871466,-0.1053067371,-0.00422621984,0.01299964264,sien,6a,1,1,hard,last_seconds
1512,4,183.2884326,0.3254495913,0.6499905252,-0.2773503953,183.2884326,0.04162354767,0.02375055477,0.1671886146,sien,6a,1,1,hard,last_seconds
1513,4,183.4897191,-0.4913046938,-1.358807548,-0.8937340486,183.4897191,0.3544260561,0.5475865602,0.2968479097,sien,6a,1,1,hard,last_seconds
1514,4,183.6910051,-0.1734582371,-0.1385719943,0.008428176641,183.6910051,0.3283530474,0.5620812774,0.3964766264,sien,6a,1,1,hard,last_seconds
1515,4,183.8922911,-0.8573611513,-0.9778591096,-0.1985615033,183.8922911,0.07519645244,0.26071769,0.1079424769,sien,6a,1,1,hard,last_seconds
1516,4,184.0935771,0.6592286874,-0.2518980503,1.097445779,184.0935771,-0.06906374544,0.2794697881,-0.06329640001,sien,6a,1,1,hard,last_seconds
1517,4,184.2948631,0.1473599209,0.4065808779,-0.3432876921,184.2948631,-0.3361524343,-0.008510325104,-0.1728333533,sien,6a,1,1,hard,last_seconds
1518,4,184.4961485,1.213323122,-0.4778525895,0.4710569555,184.4961485,-0.5695463419,0.2589890063,-0.2059727758,sien,6a,1,1,hard,last_seconds
1519,4,184.6974345,1.142162507,0.1408798903,-0.2124100488,184.6974345,-0.6334145665,0.1619185656,-0.1490642726,sien,6a,1,1,hard,last_seconds
1520,4,184.8987205,0.02345625177,0.4008400816,0.04806411266,184.8987205,-0.6984049082,0.005957941059,0.02323528379,sien,6a,1,1,hard,last_seconds
1521,4,185.1000065,-0.3162030968,-1.115289143,-0.191642493,185.1000065,-0.3126145303,0.02733166143,0.1143105179,sien,6a,1,1,hard,last_seconds
1522,4,185.3012925,0.5012538774,-1.008080444,1.291030133,185.3012925,0.01389221475,-0.05040737987,0.02922682092,sien,6a,1,1,hard,last_seconds
1523,4,185.5025793,-0.3373407814,-0.152216472,0.1715099448,185.5025793,0.03230271861,0.3705545962,0.1147762462,sien,6a,1,1,hard,last_seconds
1524,4,185.7038653,-0.8583225066,0.9562320131,-0.5282783926,185.7038653,0.094965294,0.0715527311,0.1120919809,sien,6a,1,1,hard,last_seconds
1525,4,185.9051513,2.641333491,-1.397450627,0.8550649497,185.9051513,0.09727072716,0.006682293955,0.1288707256,sien,6a,1,1,hard,last_seconds
1526,4,186.1064373,-0.7733786892,0.1416002673,-0.02837302923,186.1064373,0.2026584744,-0.1278676987,0.08742231876,sien,6a,1,1,hard,last_seconds
1527,4,186.3077233,-0.6181359907,0.6347047341,-1.109374099,186.3077233,0.2244106382,0.06205163896,0.04848424345,sien,6a,1,1,hard,last_seconds
1528,4,186.5090087,0.8116258384,-0.333566696,-0.2926268309,186.5090087,0.1582581252,0.05733657628,-0.02625431679,sien,6a,1,1,hard,last_seconds
1529,4,186.7102947,-0.9366556813,-0.09018803895,0.2746349484,186.7102947,0.01245396025,0.05501567572,0.1404249966,sien,6a,1,1,hard,last_seconds
1530,4,186.9115807,-0.1996773165,0.1723332328,-0.1052083665,186.9115807,0.1018493325,-0.04231392965,0.1216438487,sien,6a,1,1,hard,last_seconds
1531,4,187.1128667,-0.6209597573,0.08846544921,-0.2459759903,187.1128667,0.08220484853,-0.02768761292,0.129207015,sien,6a,1,1,hard,last_seconds
