,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating,outdoor
3404,33,212.5430178,-0.3372767544,-0.3135967004,-0.250552606,212.5430178,0.07302802801,-0.08420953155,0.05944817513,sien,6a+,4,1,medium,0
3405,33,212.7443278,0.1258803204,0.3692271101,-0.06114550352,212.7443278,0.06700760871,0.06328866631,0.007915491238,sien,6a+,4,1,medium,0
3406,33,212.9456388,0.07209441483,-0.3302296901,-0.1682232249,212.9456388,0.1027424932,-0.1824243069,0.04652295262,sien,6a+,4,1,medium,0
3407,33,213.1469488,-0.2143662348,-0.02637620509,-0.2432921183,213.1469488,0.03636818007,0.02021583356,8.479272947e-05,sien,6a+,4,1,medium,0
3408,33,213.3482588,-0.3602707838,0.9544673234,0.2444554219,213.3482588,0.1033377871,0.2949830294,0.07107383013,sien,6a+,4,1,medium,0
3409,33,213.549568,2.102332474,0.04609243155,-0.5922022006,213.549568,0.3557945192,0.282813251,0.4560740292,sien,6a+,4,1,medium,0
3410,33,213.750878,0.8243824165,-1.281727213,-0.321473777,213.750878,-0.03411559016,-0.1275767684,-0.07780060917,sien,6a+,4,1,medium,0
3411,33,213.952188,-0.2200125986,0.4283295965,-0.2856607506,213.952188,0.17630364,0.1498665065,0.01655698195,sien,6a+,4,1,medium,0
3412,33,214.153498,-0.01483526319,-0.04219350815,0.4517968118,214.153498,0.2803802192,0.2054796964,-0.1974013895,sien,6a+,4,1,medium,0
3413,33,214.354808,0.2376592031,-0.003484940529,-0.146072364,214.354808,0.5953427553,0.06704819202,-0.016106572,sien,6a+,4,1,medium,0
3414,33,214.556119,0.05421626061,-0.2994669038,-0.6931616879,214.556119,0.5121099949,-0.06390336901,0.1539488584,sien,6a+,4,1,medium,0
3415,33,214.757429,0.2534083861,0.2798974425,-0.3006217289,214.757429,0.07747857273,-0.04975300655,0.03807946295,sien,6a+,4,1,medium,0
3416,33,214.958738,0.3307440989,0.4009108329,-0.3066735971,214.958738,-0.01279189065,0.1094216257,-0.05631565303,sien,6a+,4,1,medium,0
3417,33,215.160048,-0.2241916037,0.3062818336,0.3350244069,215.160048,-0.08515778929,0.02274844237,0.02498393692,sien,6a+,4,1,medium,0
3418,33,215.361358,-0.5160135654,0.01087874472,0.04370677213,215.361358,-0.09045425057,0.1184336245,-0.04781790078,sien,6a+,4,1,medium,0
3419,33,215.5626683,-0.3462569082,0.2407251906,-0.2330793715,215.5626683,-0.09191703796,-0.01304479036,-0.01279277634,sien,6a+,4,1,medium,0
3420,33,215.7639783,-0.2249964729,0.3858741331,-0.06081221223,215.7639783,-0.07781139016,-0.001032941975,-0.009175455198,sien,6a+,4,1,medium,0
3421,33,215.9652883,0.2682550514,-0.03385596335,-0.03367177606,215.9652883,-0.0479385294,-0.001146716066,-0.01699751616,sien,6a+,4,1,medium,0
3422,33,216.1665983,0.4097848597,0.03829926252,0.1524345732,216.1665983,-0.0587375164,0.05673509836,-0.03771199286,sien,6a+,4,1,medium,0
3423,33,216.3679083,-0.2853160572,-0.1157713616,-0.09876181126,216.3679083,-0.04580771923,0.03403363377,0.03655520827,sien,6a+,4,1,medium,0
3424,33,216.5692182,0.3121220326,0.1710526925,-0.05690280039,216.5692182,-0.01881363988,-0.05314660445,0.00906385202,sien,6a+,4,1,medium,0
3425,33,216.7705282,0.09255996197,-0.08412739992,-0.05032983564,216.7705282,-0.05274804309,-0.005509705283,0.003375464585,sien,6a+,4,1,medium,0
3426,33,216.9718382,0.4807840911,-0.106015867,0.1130734563,216.9718382,0.1644853204,0.06324931979,-0.1768915802,sien,6a+,4,1,medium,0
3427,33,217.1731482,0.3364505428,0.05682733476,-0.2455252065,217.1731482,0.0603505522,0.06552777439,-0.1963961422,sien,6a+,4,1,medium,0
3428,33,217.3744592,0.1814010948,0.01100153625,0.01103369594,217.3744592,0.06270125508,-0.2390665412,-0.1208047718,sien,6a+,4,1,medium,0
3429,33,217.5757692,0.4675851712,-0.140023858,-0.3862998104,217.5757692,0.1480241716,-0.2186830342,-0.1006079614,sien,6a+,4,1,medium,0
3430,33,217.7770792,0.3565240341,0.1348742151,-0.9415093088,217.7770792,0.01328998618,0.07642043382,0.1038020998,sien,6a+,4,1,medium,0
3431,33,217.9783892,0.3302545407,0.04272385061,-0.5426046556,217.9783892,-0.1090568602,0.2000174671,0.2936292887,sien,6a+,4,1,medium,0
3432,33,218.1797002,-0.664615581,-0.1689833629,-0.478223303,218.1797002,0.003875133116,0.04045037925,0.6234388351,sien,6a+,4,1,medium,0
3433,33,218.3810102,-0.6255814697,0.4828116131,0.9002548635,218.3810102,-0.2569621503,-0.01745504886,0.1931017339,sien,6a+,4,1,medium,0
3434,33,218.5823199,-1.38241802,0.5123868299,0.7240530398,218.5823199,-0.2865602672,-0.1885443032,0.02299969085,sien,6a+,4,1,medium,0
3435,33,218.7836299,-0.07621984474,0.05274363935,-0.276790963,218.7836299,-0.246633634,-0.3862056434,0.1743999273,sien,6a+,4,1,medium,0
3436,33,218.9849399,-0.7147963858,0.516783936,-0.300890847,218.9849399,0.05458408967,0.05996704102,0.142732814,sien,6a+,4,1,medium,0
3437,33,219.1862499,0.05051119069,0.2221246129,0.06168680951,219.1862499,-0.05823665485,0.1537852138,0.2771471739,sien,6a+,4,1,medium,0
3438,33,219.3875599,-0.5585824648,-0.176394124,0.7349140236,219.3875599,-0.01905175485,-0.009741269052,0.1308436096,sien,6a+,4,1,medium,0
3439,33,219.5888692,0.1994801009,0.1674057841,-0.3424492013,219.5888692,-0.05309844762,-0.1632316262,0.1421014667,sien,6a+,4,1,medium,0
3440,33,219.7901792,-0.9408070582,-0.3131990898,0.5576764387,219.7901792,-0.1676452458,-0.3013900816,0.04194577411,sien,6a+,4,1,medium,0
3441,33,219.9914892,0.1504759021,-0.009719826579,-0.4694328913,219.9914892,0.01006531809,-0.05702650174,0.06187362224,sien,6a+,4,1,medium,0
3442,33,220.1927992,-0.5924087535,-0.2858984399,-0.2848672834,220.1927992,0.2197633833,-0.1014317647,0.0001958315261,sien,6a+,4,1,medium,0
3443,33,220.3941092,0.5803374691,0.07923328042,-0.5294697627,220.3941092,0.000453280285,0.2000794709,0.006315393839,sien,6a+,4,1,medium,0
3444,33,220.5954193,0.1416578624,-0.7242753071,0.4612143373,220.5954193,-0.01764754206,0.005286625121,-0.09047235548,sien,6a+,4,1,medium,0
3445,33,220.7967293,0.183392291,0.2769463527,-0.5753772761,220.7967293,0.02425470576,-0.07929237932,-0.05624851584,sien,6a+,4,1,medium,0
3446,33,220.9980393,-0.3312085871,-0.01855555415,-0.674377069,220.9980393,0.2832497358,0.05999000743,0.05845370144,sien,6a+,4,1,medium,0
3447,33,221.1993493,0.4527475691,-0.8588846433,-0.7564273918,221.1993493,0.1689640135,0.3936960399,0.01192152966,sien,6a+,4,1,medium,0
3448,33,221.4006593,-0.6297803552,-0.448173877,0.5173840065,221.4006593,-0.09547964483,-0.04939825833,-0.03115503117,sien,6a+,4,1,medium,0
3449,33,221.6019683,-1.288278579,0.5659976113,-0.1879167934,221.6019683,-0.1983885169,-0.3245208859,-0.02645775676,sien,6a+,4,1,medium,0
3450,33,221.8032783,-0.9452468491,0.1743885291,-0.3205572259,221.8032783,-0.3774600029,-0.1605862826,0.0702008754,sien,6a+,4,1,medium,0
3451,33,222.0045873,-0.4534496004,-0.5174698144,0.2917313299,222.0045873,-0.326903969,-0.5006816387,-0.04859215021,sien,6a+,4,1,medium,0
3452,33,222.2058973,0.03215705484,1.286464627,-0.06452285528,222.2058973,-0.2699568868,-0.3996629417,0.06665875018,sien,6a+,4,1,medium,0
3453,33,222.4072064,0.7978873667,0.09006466269,0.5033177984,222.4072064,-0.1520133018,-0.06805768609,0.05815353617,sien,6a+,4,1,medium,0
3454,33,222.6085164,0.7050081468,-0.6682578117,0.3681196475,222.6085164,-0.1339283586,-0.09225058556,0.03641742468,sien,6a+,4,1,medium,0
3455,33,222.8098254,-0.004772643596,0.1253070009,-0.2366751167,222.8098254,0.07490698993,0.1010027528,-0.08762434125,sien,6a+,4,1,medium,0
3456,33,223.0111354,0.6025646362,-0.6349029547,-0.3188591945,223.0111354,-0.02736667544,0.2500633895,-0.05914736912,sien,6a+,4,1,medium,0
3457,33,223.2124454,-0.8795066035,0.4130975997,0.5918393809,223.2124454,0.228894636,-0.05903438479,-0.08912989497,sien,6a+,4,1,medium,0
3458,33,223.4137557,0.1468001962,-0.7143215919,-0.3037195837,223.4137557,0.3258120716,0.2141661793,-0.03425549343,sien,6a+,4,1,medium,0
3459,33,223.6150647,-0.3944870818,1.747800002,0.1821185482,223.6150647,-0.04297512397,0.0966155082,0.01910835877,sien,6a+,4,1,medium,0
3460,33,223.8163757,0.6905893515,-0.6464751792,0.242241666,223.8163757,-0.01842911169,0.02428878099,-0.07948513329,sien,6a+,4,1,medium,0
3461,33,224.0176857,-0.3085205133,-0.5676330775,-0.7429754336,224.0176857,0.01686363295,-0.0532848388,-0.08641254902,sien,6a+,4,1,medium,0
3462,33,224.2189957,0.2009378848,0.1813133866,0.09391856253,224.2189957,-0.2387943864,-0.07480981946,0.01554732956,sien,6a+,4,1,medium,0
3463,33,224.4203054,0.1458930007,-0.3961336577,-0.06720906615,224.4203054,-0.3499644101,-0.3035484552,-0.02880068682,sien,6a+,4,1,medium,0
3464,33,224.6216154,-1.334227754,0.5182422316,-0.08736471087,224.6216154,-0.1069072485,-0.2421408296,0.08409995586,sien,6a+,4,1,medium,0
3465,33,224.8229244,-0.1206659196,0.4400836694,-0.1685755196,224.8229244,0.1308275312,0.1752837002,-0.0211647898,sien,6a+,4,1,medium,0
3466,33,225.0242344,0.5700551404,-0.07800828874,0.1903552285,225.0242344,-0.0396768339,0.007157694548,0.009030207992,sien,6a+,4,1,medium,0
3467,33,225.2255444,-0.1936938424,-0.350675649,-0.4016923133,225.2255444,0.08826757222,0.1789574027,-0.005682662595,sien,6a+,4,1,medium,0
3468,33,225.426853,0.09681936622,0.9911989474,0.1461605108,225.426853,-0.0486568138,0.01415268891,-0.00884579774,sien,6a+,4,1,medium,0
3469,33,225.628163,0.4392738301,0.04247709811,-0.2189840734,225.628163,0.0632115528,0.03053492308,0.02159047127,sien,6a+,4,1,medium,0
3470,33,225.829473,-0.4897955275,0.01007475257,0.004712271094,225.829473,0.003393456805,0.1700589508,0.002550126519,sien,6a+,4,1,medium,0
3471,33,226.030782,-0.301096669,-0.7996149266,0.07805477411,226.030782,0.06121284142,-0.0877309218,-0.04792968929,sien,6a+,4,1,medium,0
3472,33,226.232092,0.5431174564,0.4415033734,-0.3175809932,226.232092,-0.02343493327,0.05243710428,-0.01440715231,sien,6a+,4,1,medium,0
3473,33,226.4334017,-0.3120496733,-0.1146539587,0.2531028691,226.4334017,-0.02330748923,-0.1436982602,-0.07747819275,sien,6a+,4,1,medium,0
3474,33,226.6347107,0.6725363655,-0.1102714705,0.4415668157,226.6347107,0.03156802058,-0.04920290411,0.06916504353,sien,6a+,4,1,medium,0
3475,33,226.8360207,-0.298099971,-0.2373571944,0.134627755,226.8360207,-0.09839254618,-0.0874658674,-0.06246941909,sien,6a+,4,1,medium,0
3476,33,227.0373297,-0.6509313422,0.1078460455,-0.3557387531,227.0373297,-0.09492564201,0.03817461431,0.02253442071,sien,6a+,4,1,medium,0
3477,33,227.2386397,0.5152081114,0.04325068474,-0.1485210317,227.2386397,0.06449255347,-0.0009063410107,0.0187984053,sien,6a+,4,1,medium,0
3478,33,227.4399488,-0.5114002584,-0.244332338,0.3386844715,227.4399488,0.150190413,0.1153582111,0.04236605018,sien,6a+,4,1,medium,0
3479,33,227.6412578,-0.9436227849,0.7934718418,0.4222613561,227.6412578,-0.04546403512,-0.06432180107,0.009167881683,sien,6a+,4,1,medium,0
3480,33,227.8425668,0.1017276652,0.7027043438,-0.178879483,227.8425668,-0.03799001873,0.1515219361,0.01381496433,sien,6a+,4,1,medium,0
3481,33,228.0438768,-0.04125634566,0.1088745707,0.05442617565,228.0438768,0.1188337058,0.2839297056,0.1751950085,sien,6a+,4,1,medium,0
3482,33,228.2451858,-0.3681909835,-0.1165800315,-0.3508803016,228.2451858,-0.02269067243,-0.2430387437,0.06608556211,sien,6a+,4,1,medium,0
3483,33,228.4464953,0.1420581043,-0.1601669312,0.3195772326,228.4464953,0.0393588841,-0.03070665896,0.03052344359,sien,6a+,4,1,medium,0
3484,33,228.6478043,0.2679843253,0.738141979,0.4287166822,228.6478043,-0.109953925,-0.1538929641,0.02200298943,sien,6a+,4,1,medium,0
3485,33,228.8491143,-0.3077056307,0.6507787299,0.2184198171,228.8491143,0.09510785341,-0.0265959464,-0.05180697143,sien,6a+,4,1,medium,0
3486,33,229.0504243,0.659464184,0.2538995522,-0.19726386,229.0504243,0.06815251708,0.03941229731,0.1081970111,sien,6a+,4,1,medium,0
3487,33,229.2517343,0.08134953395,-0.6411887115,0.0879139106,229.2517343,0.03723692521,-0.0981028825,-0.02858394198,sien,6a+,4,1,medium,0
3488,33,229.4530448,0.6873913631,0.1286270499,0.08776232153,229.4530448,-0.05050208792,0.01124257594,0.05108699575,sien,6a+,4,1,medium,0
3489,33,229.6543538,-0.5184683727,0.2212294042,-0.1017346819,229.6543538,-0.09461445361,-0.1025952324,-0.07580432296,sien,6a+,4,1,medium,0
3490,33,229.8556638,0.489876219,-0.8274798328,-0.7956645477,229.8556638,0.1384379268,-0.05279105902,0.07564844191,sien,6a+,4,1,medium,0
3491,33,230.0569738,-1.482237154,0.3484817737,0.460097373,230.0569738,-0.02591998503,-0.09433224052,-0.09242831171,sien,6a+,4,1,medium,0
3492,33,230.2582838,-0.252872635,-0.07513613641,-0.457359999,230.2582838,0.01369158644,0.1707298458,-0.03138380498,sien,6a+,4,1,medium,0
3493,33,230.4595931,0.07996389002,0.08716210485,0.3956550631,230.4595931,0.04171831906,-0.1733230501,-0.04655976221,sien,6a+,4,1,medium,0
3494,33,230.6609021,-0.2633711645,0.7512841809,-0.782319155,230.6609021,-0.1000807881,0.2854444385,0.05968353152,sien,6a+,4,1,medium,0
3495,33,230.8622121,0.4583807766,0.1405799282,0.2772270191,230.8622121,-0.02846440487,0.06707569957,-0.08933439106,sien,6a+,4,1,medium,0
3496,33,231.0635221,-1.306881057,0.7133117777,0.1865738341,231.0635221,-0.129825145,-0.02726930566,-0.06242621318,sien,6a+,4,1,medium,0
3497,33,231.2648311,0.519582852,0.7353125113,-0.7005645552,231.2648311,-0.09395553172,0.1153500229,0.07300738245,sien,6a+,4,1,medium,0
3498,33,231.4661413,0.1162329993,-0.1472796679,-0.1329832256,231.4661413,0.08726649731,-0.01084772684,-0.03768917173,sien,6a+,4,1,medium,0
3499,33,231.6674513,-0.2844166093,-0.3086435241,-0.5289749421,231.6674513,0.263558954,0.3468494117,-0.0441079177,sien,6a+,4,1,medium,0
3500,33,231.8687613,0.7131283213,-0.5466240317,0.5453579633,231.8687613,0.2818270922,0.1724898815,-0.1313179284,sien,6a+,4,1,medium,0
3501,33,232.0700703,-0.7492830444,0.1271155447,0.5383956836,232.0700703,0.09958355874,-0.06001719832,-0.044960998,sien,6a+,4,1,medium,0
3502,33,232.2713803,0.4561240438,0.3512820053,-0.1576561368,232.2713803,-0.06740569323,-0.1194661483,0.01501258835,sien,6a+,4,1,medium,0
3503,33,232.4726889,-0.1683142222,-0.7537815267,0.4604271559,232.4726889,-0.1314804703,0.01698417589,-0.04437477142,sien,6a+,4,1,medium,0
3504,33,232.6739989,-0.6031883879,-0.2678615338,-0.1715071674,232.6739989,0.002574203536,-0.03293159232,-0.1352140009,sien,6a+,4,1,medium,0
3505,33,232.8753079,0.423907055,-0.7311989951,-0.1916711444,232.8753079,0.02738085948,0.0630819574,-0.3460144401,sien,6a+,4,1,medium,0
3506,33,233.0766179,-1.002214517,-0.1026467013,-0.1861624825,233.0766179,0.01180491131,0.03434696794,-0.09485065192,sien,6a+,4,1,medium,0
3507,33,233.2779279,0.2903937976,0.7429390347,0.7540792961,233.2779279,-0.07212667912,-0.1918064654,0.02876163088,sien,6a+,4,1,medium,0
3508,33,233.4792381,-0.009403181579,-0.2557484418,-0.2588642769,233.4792381,0.02375464886,-0.04231917486,-0.0180159267,sien,6a+,4,1,medium,0
3509,33,233.6805481,-0.05487175176,-0.012656883,-0.258705525,233.6805481,0.05385809019,0.03542608395,-0.05106561631,sien,6a+,4,1,medium,0
3510,33,233.8818581,-0.07109718134,0.2683515304,-0.1505191715,233.8818581,0.09139497578,-0.04467535391,0.1026284173,sien,6a+,4,1,medium,0
3511,33,234.0831681,-0.1769949437,-0.2329986799,0.3893156581,234.0831681,0.03926316276,0.03583253548,-0.07217054069,sien,6a+,4,1,medium,0
3512,33,234.2844781,-0.085642112,-0.04923238635,-0.2476975568,234.2844781,-0.01533054747,-0.04488985986,-0.122772634,sien,6a+,4,1,medium,0
3513,33,234.4857885,0.8885601398,-0.1949023157,0.04529589459,234.4857885,-0.05949312076,-0.1973076314,-0.1794284433,sien,6a+,4,1,medium,0
3514,33,234.6870985,-0.1348472814,0.0792707026,-0.1230448593,234.6870985,-0.06681162119,-0.1676276326,-0.1068846136,sien,6a+,4,1,medium,0
3515,33,234.8884085,0.03264208138,-0.1219495296,0.1184254128,234.8884085,-0.01447436213,-0.1340526938,0.04026455432,sien,6a+,4,1,medium,0
3516,33,235.0897175,-0.01158596545,0.1427469063,-0.05378152013,235.0897175,-0.006602925248,0.1283282489,-0.01839455962,sien,6a+,4,1,medium,0
3517,33,235.2910275,-0.5626097345,0.3046025133,-0.05122745633,235.2910275,0.02627177909,-0.0776585266,0.04339151084,sien,6a+,4,1,medium,0
3518,33,235.4923368,-0.3290330208,0.144053759,-0.04673694089,235.4923368,0.03753538057,-0.01455258392,0.07384946942,sien,6a+,4,1,medium,0
3519,33,235.6936458,0.1713339436,-0.3881685805,0.1356343532,235.6936458,0.01368274912,-0.03092822246,0.1092808321,sien,6a+,4,1,medium,0
3520,33,235.8949558,0.1177825114,-0.276498456,-0.09297365248,235.8949558,0.0002503124997,0.04617314786,0.007325639948,sien,6a+,4,1,medium,0
3521,33,236.0962658,-0.2271043941,0.08715041041,-0.06989410758,236.0962658,0.05770938843,0.01805264875,-0.01830294728,sien,6a+,4,1,medium,0
3522,33,236.2975748,0.0787108317,-0.1861285686,-0.3437531304,236.2975748,-0.03277016804,-0.007120683789,0.01854874007,sien,6a+,4,1,medium,0
3523,33,236.4988838,0.1575964952,-0.305688926,0.61457394,236.4988838,-0.04574522004,0.2231085151,-0.01345713623,sien,6a+,4,1,medium,0
3524,33,236.7001938,-0.5793085054,0.04251042724,0.2990546751,236.7001938,0.06163669005,-0.1546400189,-0.006758136675,sien,6a+,4,1,medium,0
3525,33,236.9015028,-0.3420410657,0.2425740802,0.1725992811,236.9015028,-0.02040666714,-0.1067384109,0.02681246586,sien,6a+,4,1,medium,0
3526,33,237.1028118,0.3988292241,0.09612237811,0.1188493359,237.1028118,-0.08739688993,0.09335926175,-0.1118093282,sien,6a+,4,1,medium,0
3527,33,237.3041218,0.2999697644,0.004388920069,0.1968827677,237.3041218,-0.1129169315,0.06371507049,0.03283759207,sien,6a+,4,1,medium,0
3528,33,237.5054312,-0.09052219818,0.276576224,-0.1054910794,237.5054312,-0.2353534997,0.1406543404,0.1343663931,sien,6a+,4,1,medium,0
3529,33,237.7067402,0.2429167271,-0.1516393518,0.3992396986,237.7067402,-0.1266542077,0.2040242553,-0.1390220523,sien,6a+,4,1,medium,0
3530,33,237.9080502,-0.2296081719,0.2323964167,-0.06199451923,237.9080502,-0.1078586504,0.0865450725,-0.07423286885,sien,6a+,4,1,medium,0
3531,33,238.1093592,0.1070484853,-0.0489353478,-0.1397835374,238.1093592,-0.06835672259,0.154977411,-0.08556967229,sien,6a+,4,1,medium,0
3532,33,238.3106692,-0.3930760024,-0.1004855704,0.2287755284,238.3106692,0.01653522626,-0.05252864584,-0.02115260251,sien,6a+,4,1,medium,0
3533,33,238.5119785,-0.2132445927,-0.1689593893,0.2001615939,238.5119785,0.04201161861,-0.2557758689,0.0895813033,sien,6a+,4,1,medium,0
3534,33,238.7132885,-0.06790868551,-0.07766856551,-0.09743683219,238.7132885,0.0005328627303,-0.2199642658,0.1185720041,sien,6a+,4,1,medium,0
3535,33,238.9145985,-0.04215868067,0.4023662049,0.03043504983,238.9145985,0.08574704081,-0.1530671269,0.04617971182,sien,6a+,4,1,medium,0
3536,33,239.1159085,-0.4266356581,-0.01347900152,-0.1762961832,239.1159085,-0.00822147727,-0.09997049719,0.0498627387,sien,6a+,4,1,medium,0
3537,33,239.3172185,-0.07230140626,0.1464879549,-0.2999007672,239.3172185,-0.01829984598,0.06874102354,-0.008671930991,sien,6a+,4,1,medium,0
3538,33,239.518528,-0.4819897869,-0.3981263888,0.2513998675,239.518528,0.08267147839,0.005251859315,-0.0651410073,sien,6a+,4,1,medium,0
3539,33,239.719839,0.6968936732,-0.488366468,0.07785421461,239.719839,0.07114239037,-0.1341582388,-0.02222203463,sien,6a+,4,1,medium,0
3540,33,239.921149,-1.088505387,0.2232420158,-0.06244797081,239.921149,-0.001998655964,-0.05615498871,-0.02288133465,sien,6a+,4,1,medium,0
3541,33,240.122459,0.4636347923,0.01065596581,0.5163573816,240.122459,0.043249093,0.05454648659,0.074279055,sien,6a+,4,1,medium,0
3542,33,240.323769,0.5658906072,0.6294808316,-0.165547539,240.323769,-0.1142964065,0.04987956211,0.00132629415,sien,6a+,4,1,medium,0
3543,33,240.5250806,-0.6670942158,0.4477645719,0.2521678993,240.5250806,-0.2301345766,0.06113768741,-0.06715146452,sien,6a+,4,1,medium,0
3544,33,240.7263906,0.7228933176,-0.455232051,0.1757526845,240.7263906,0.07886259258,-0.1010313258,0.04396040365,sien,6a+,4,1,medium,0
3545,33,240.9277016,0.1526316243,0.5329444706,0.03609603167,240.9277016,0.1167622656,0.1316274852,0.04799665883,sien,6a+,4,1,medium,0
3546,33,241.1290116,-0.9235928553,0.09326893687,0.01800825477,241.1290116,0.1506352425,-0.0629376024,-0.08087223768,sien,6a+,4,1,medium,0
3547,33,241.3303226,0.4453900176,-0.2688304174,-0.2184636712,241.3303226,0.1526299417,0.1245157719,-0.1090451106,sien,6a+,4,1,medium,0
3548,33,241.5316318,0.4031976424,0.07788725138,0.0933253625,241.5316318,0.1355720907,0.1502128839,-0.1510224193,sien,6a+,4,1,medium,0
3549,33,241.7329428,0.1994412169,-0.1333480918,0.09919216633,241.7329428,0.02204846404,0.2820502818,-0.1936542988,sien,6a+,4,1,medium,0
3550,33,241.9342528,-0.514291268,0.2404421854,0.4560945153,241.9342528,0.05035258085,0.1512581706,-0.05532170087,sien,6a+,4,1,medium,0
3551,33,242.1355638,0.2584346527,0.1631086653,-0.2209323657,242.1355638,0.001776086167,-0.1323304325,0.05390796065,sien,6a+,4,1,medium,0
3552,33,242.3368738,-0.3275214791,0.1524889523,0.07636682913,242.3368738,0.1740491092,-0.1716992259,0.1363908201,sien,6a+,4,1,medium,0
3553,33,242.5381844,-0.1264553209,-0.4426698929,0.4696985011,242.5381844,0.09852735698,0.06055578962,0.08307610452,sien,6a+,4,1,medium,0
3554,33,242.7394944,0.35959353,0.6133068484,-0.1064386207,242.7394944,-0.1866280884,0.02904992923,-0.07893744111,sien,6a+,4,1,medium,0
3555,33,242.9408044,0.3031036527,0.09781514704,-0.02624888197,242.9408044,-0.03245312348,0.1683520824,-0.1891729087,sien,6a+,4,1,medium,0
3556,33,243.1421154,-0.07247097552,0.1756953818,0.04301226452,243.1421154,-0.1733382791,0.02825943753,-0.02190165222,sien,6a+,4,1,medium,0
3557,33,243.3434254,0.04406315535,-0.5486804974,0.01787610769,243.3434254,-0.1962572932,-0.2724634707,0.2747584581,sien,6a+,4,1,medium,0
3558,33,243.5447352,0.3119457391,0.05697059155,-0.02369291782,243.5447352,-0.2466541231,-0.2245996445,0.2507139742,sien,6a+,4,1,medium,0
3559,33,243.7460462,-0.1959182695,-0.08358945608,-0.05731850088,243.7460462,-0.1875547916,-0.01798503846,0.07368378341,sien,6a+,4,1,medium,0
3560,33,243.9473562,0.5057867852,-0.2721609914,0.1020187104,243.9473562,-0.09483291954,-0.03152908012,0.008265638724,sien,6a+,4,1,medium,0
3561,33,244.1486662,-0.3069314593,-0.06412641406,-0.01974107713,244.1486662,0.01696475782,0.04890032113,-0.06090086699,sien,6a+,4,1,medium,0
3562,33,244.3499772,-0.3931103548,0.2156055522,-0.17837136,244.3499772,-0.03671296313,0.06742419302,-0.1338266879,sien,6a+,4,1,medium,0
3563,33,244.5512885,-0.04006859343,-0.3728991616,-0.0671953252,244.5512885,-0.002902303822,0.1431744695,-0.01264100522,sien,6a+,4,1,medium,0
3564,33,244.7525985,-0.1128082485,-0.3003977805,0.01210110515,244.7525985,0.02592032403,-0.09399212897,0.05361137912,sien,6a+,4,1,medium,0
3565,33,244.9539095,0.05283341238,0.3681284183,-0.06298065215,244.9539095,0.08931634575,-0.066652596,0.0005200200249,sien,6a+,4,1,medium,0
3566,33,245.1552195,0.4668259102,-0.2458192849,-0.05656421006,245.1552195,-0.003282222897,0.02935889363,-0.0709605664,sien,6a+,4,1,medium,0
3567,33,245.3565305,-0.1796706113,-0.1013685,-0.08810350657,245.3565305,0.005425703246,0.002265160903,-0.005901481956,sien,6a+,4,1,medium,0
3568,33,245.557841,-0.1506014345,-0.3503873813,-0.2047528276,245.557841,-0.001930177677,0.008624657989,-0.0187039692,sien,6a+,4,1,medium,0
3569,33,245.759151,-0.1930870476,-0.02015769124,-0.1663813519,245.759151,-0.07335852087,-0.02989896014,0.00794286374,sien,6a+,4,1,medium,0
3570,33,245.960462,-0.2055479758,0.04423886418,-0.2668333009,245.960462,-0.0235115625,0.0211962536,-0.04131891578,sien,6a+,4,1,medium,0
3571,33,246.161772,-0.009905768037,-0.2823713994,-0.1010854948,246.161772,-0.03718742728,-0.01937700436,-0.01292535663,sien,6a+,4,1,medium,0
3572,33,246.363083,-0.1801851663,0.2760645926,-0.1290065342,246.363083,-0.01781956665,-0.0306468904,0.01187003125,sien,6a+,4,1,medium,0
3573,33,246.564393,-0.1275450227,-0.04121702313,-0.1103702885,246.564393,0.04709037766,-0.02465051785,0.03086822852,sien,6a+,4,1,medium,0
3574,33,246.765704,-0.2960971534,-0.3193562078,-0.1062082404,246.765704,0.04357405007,-0.004025469068,0.003151582554,sien,6a+,4,1,medium,0
3575,33,246.967014,-0.2005994772,-0.0200290525,-0.2410763159,246.967014,-0.0998461619,-0.02696728334,-0.05194783583,sien,6a+,4,1,medium,0
3576,33,247.168324,-0.8126089016,0.3621630889,0.463582752,247.168324,-0.1375891715,0.1977052987,-0.09348611534,sien,6a+,4,1,medium,0
3577,33,247.369635,0.6375920161,-0.8907244867,0.1383559397,247.369635,0.162659198,-0.1890396625,0.1174055859,sien,6a+,4,1,medium,0
3578,33,247.5709455,0.1907586864,-0.04620645225,-0.1228181335,247.5709455,0.1094130054,-0.07026642561,0.05469246209,sien,6a+,4,1,medium,0
3579,33,247.7722565,-0.1290989202,0.3019268274,0.3068741566,247.7722565,0.08054515719,0.2770403326,-0.08857682347,sien,6a+,4,1,medium,0
3580,33,247.9735665,0.2647254162,0.7310580772,-0.2019280377,247.9735665,0.003552431939,0.03171660751,-0.06439381093,sien,6a+,4,1,medium,0
3581,33,248.1748775,-0.4016907784,-0.4680280977,-0.3913988748,248.1748775,0.07224589586,0.008721671999,0.01941655017,sien,6a+,4,1,medium,0
3582,33,248.3761885,-0.02850400686,0.1462680995,0.175161531,248.3761885,0.173076883,0.0679442957,-0.0408767499,sien,6a+,4,1,medium,0
