"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.873860000E-1,-3.240167311E-1,-1.760596633E-3,-4.918911695E-1
3.886561250E-1,-1.431394591E0,9.967315829E-1,3.359541142E-1
5.899271250E-1,-6.569035421E-1,2.004533699E0,-9.727971750E-1
7.911981250E-1,2.384039922E0,-1.250490802E0,-1.513843767E-1
9.924681250E-1,3.619742239E-1,-4.104433147E0,2.283890859E0
1.193739125E0,-7.694552806E-1,2.624803412E-1,6.757766001E-1
1.395010875E0,1.401118001E0,8.788891375E-1,8.165753603E-2
1.596281875E0,4.210021582E-1,1.122033906E-1,2.474565053E-1
1.797552875E0,-8.572807521E-2,4.792027116E-1,-4.636479485E-1
1.998823875E0,-4.562339714E-1,-2.983875078E-1,-7.339372462E-1
2.200095875E0,-1.076840776E0,-3.966751099E-3,4.964443964E-1
2.401366875E0,-6.271387294E-1,-7.785053086E-1,-3.555727287E-1
2.602637875E0,-2.653571713E-1,-5.958014542E-1,-1.777717280E0
2.803908875E0,-5.841140395E-1,-6.268355513E-1,-8.942129356E-1
3.005179875E0,-2.226357765E0,3.404500383E-1,1.110201480E0
3.206450875E0,-7.426811725E-1,-1.358664876E-1,1.340392327E0
3.407722000E0,8.696797729E-2,-1.740540683E-1,5.627412238E-1
3.608993000E0,1.144274229E0,-6.221408218E-1,-2.150572149E0
3.810265000E0,1.381369615E-1,-1.096064082E0,-1.760421216E-1
4.011537000E0,1.646228749E0,7.571425062E-1,-6.229506612E-1
4.212808000E0,4.290504120E-2,1.861727736E0,6.416196513E-1
4.414080667E0,-9.267890896E-1,-3.111502254E-1,1.609212220E-1
4.615351667E0,-1.456242188E0,-1.194197318E0,-3.166875386E-1
4.816623667E0,-1.769109302E0,-1.397523133E0,-2.042314021E-1
5.017895667E0,-1.622337611E0,-1.552736887E0,4.273627594E-2
5.219166667E0,-8.322017518E-1,-6.312858671E-1,2.939722753E-1
5.420438500E0,-8.666695531E-2,2.363719386E-1,-2.850263277E-1
5.621710500E0,2.426740676E-1,4.382394576E-1,-5.237747209E-1
5.822982500E0,5.542344021E-1,-8.738874292E-1,7.830181897E-1
6.024254500E0,1.425563601E-1,-3.519901031E-1,1.859858966E-1
6.225526500E0,9.542546310E-3,-3.321160018E-2,5.608777893E-1
6.426797375E0,-3.501713267E-1,1.660638481E-1,-1.528012959E0
6.628069375E0,-1.964259247E0,-3.328334552E-1,2.243624593E0
6.829341375E0,6.109788526E-1,1.133603792E0,-9.057307810E-1
