"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.308763333E-1,-2.249639893E1,-3.056122398E1,1.232736206E1
3.321713333E-1,-2.027340698E1,-3.229254532E1,1.043692017E1
5.334663333E-1,-1.674659729E1,-3.482443237E1,5.300323486E0
7.347614167E-1,-1.215238190E1,-3.629977417E1,1.321594238E0
9.360564167E-1,-1.064900970E1,-3.659423065E1,1.836547852E0
1.137351417E0,-1.072099304E1,-3.640171814E1,3.352844238E0
1.338646417E0,-1.214461517E1,-3.576971054E1,4.517639160E0
1.539941417E0,-1.237097168E1,-3.554910278E1,5.410217285E0
1.741235958E0,-1.259803009E1,-3.517105103E1,6.773803711E0
1.942530958E0,-1.328173828E1,-3.445458221E1,7.870697021E0
2.143825958E0,-1.455053329E1,-3.387862015E1,1.031539917E1
2.345120958E0,-1.584397507E1,-3.287256241E1,1.139364624E1
2.546415958E0,-1.659750748E1,-3.271987152E1,1.048214722E1
2.747711458E0,-1.627487946E1,-3.323642731E1,1.036224365E1
2.949006458E0,-1.589006805E1,-3.336174011E1,1.012219238E1
3.150301458E0,-1.635436249E1,-3.350261307E1,8.777496338E0
3.351597458E0,-1.614429092E1,-3.375220490E1,7.614105225E0
3.552892458E0,-1.532290649E1,-3.447616959E1,5.883514404E0
3.754189417E0,-1.629156494E1,-3.503520966E1,3.479919434E-1
3.955484417E0,-1.429565430E1,-3.561081314E1,-4.068756104E0
4.156779417E0,-1.216091156E1,-3.581858826E1,-6.329803467E0
4.358075417E0,-9.826015472E0,-3.620763016E1,-5.530609131E0
4.559370417E0,-9.287311554E0,-3.628347015E1,-4.472351074E0
4.760664417E0,-1.016167450E1,-3.633534241E1,-5.902404785E-1
4.961960417E0,-1.028398132E1,-3.643802261E1,4.014282227E-1
5.163255417E0,-1.325524139E1,-3.521173859E1,4.534973145E0
5.364550417E0,-1.396122360E1,-3.466055298E1,7.701324463E0
5.565846417E0,-1.550549316E1,-3.454648590E1,6.383758545E0
5.767141042E0,-1.470764160E1,-3.422007370E1,7.170745850E0
5.968437042E0,-1.383747101E1,-3.428775787E1,8.958587646E0
6.169733042E0,-1.370499420E1,-3.382576752E1,1.003927612E1
6.371029042E0,-1.450258636E1,-3.361273956E1,9.190063477E0
6.572324042E0,-1.462998581E1,-3.333650589E1,1.025646973E1
6.773621083E0,-1.341193008E1,-3.369726562E1,1.044766235E1
6.974917083E0,-1.407987213E1,-3.378786469E1,9.706329346E0
