"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.383708336E-3,4.563709717E0,9.179062042E0,-5.815406799E-1
2.044137083E-1,4.643194427E0,6.846911774E0,-2.218386841E-1
4.044447083E-1,6.405629425E0,6.822362823E0,3.466790771E-1
6.044761667E-1,4.845872955E0,7.592062225E0,1.397493896E0
8.045061667E-1,5.813161469E0,7.926017761E0,7.836204529E-1
1.004537167E0,6.593189392E0,7.695796509E0,5.836363220E-1
1.204567167E0,5.718109131E0,7.952812042E0,7.920030212E-1
1.404598167E0,5.181026001E0,7.869734802E0,1.097517700E0
1.604628208E0,6.012995911E0,8.178392944E0,-4.830455017E-1
1.804658208E0,3.380869446E0,8.774752808E0,2.218536530E0
2.004688208E0,8.041727142E0,1.047701294E1,-8.758287048E-1
2.204718208E0,2.983445892E0,9.551786957E0,2.126028900E0
2.404749208E0,3.411256256E0,7.154372406E0,3.597768402E0
2.604778792E0,3.116219788E0,8.441246338E0,3.233725433E0
2.804808792E0,2.447260895E0,7.437583466E0,4.468807068E0
3.004838792E0,3.762725372E0,8.270750885E0,3.535198517E0
3.204868792E0,2.800077209E0,8.140821075E0,3.470682678E0
3.404898792E0,2.064057770E0,8.522227936E0,5.252277832E0
3.604927917E0,2.282154236E0,9.478888550E0,3.799099731E0
3.804957917E0,2.659669189E0,9.374555511E0,2.433489532E0
4.004987917E0,1.836231537E0,9.192084961E0,3.364403687E0
4.206275917E0,2.365231476E0,9.140292664E0,2.481090546E0
4.407564917E0,3.837270355E0,9.090895386E0,3.585942993E0
4.608854042E0,3.554508362E0,7.413932648E0,4.288581848E0
4.810143042E0,3.099304962E0,8.134085083E0,3.704945526E0
5.011431042E0,3.524570618E0,8.642877045E0,3.415597229E0
5.258009042E0,3.670217743E0,8.819659424E0,3.051254883E0
5.459298042E0,3.194656677E0,9.239536285E0,3.721860352E0
5.660586042E0,1.168769531E0,9.434880066E0,2.443069611E0
5.861875042E0,5.159770203E-1,9.729617157E0,1.835483093E0
6.063164042E0,-2.140249329E0,9.735455017E0,1.568438416E0
6.323581042E0,-1.781894531E0,9.736353149E0,1.713037720E0
6.523612042E0,-1.855391693E0,8.378676453E0,1.740580444E0
6.723642667E0,-3.107537842E0,9.693542175E0,2.293231201E0
6.923673667E0,-3.048560486E0,9.851763153E0,1.519639893E0
7.123704667E0,-2.465223541E0,9.212292938E0,2.498903503E0
7.323736667E0,-2.470312958E0,8.829688568E0,3.622916107E0
7.523767667E0,-2.439477081E0,8.947194214E0,4.222120056E0
7.723800167E0,-2.875220947E0,8.137827301E0,4.261637878E0
7.923832167E0,-2.623444519E0,8.236621857E0,5.282215576E0
8.123863167E0,-4.406536560E0,7.315736847E0,4.537514191E0
8.323895167E0,-4.002676392E0,7.581284637E0,3.922592926E0
8.523927167E0,-3.999532928E0,8.073012085E0,3.214864655E0
8.723958917E0,-5.761518860E0,9.484427032E0,1.768123169E0
8.923990917E0,-4.186643829E0,8.830736389E0,8.087681580E-1
9.124023917E0,-4.402345276E0,7.900870056E0,-6.842271423E-1
9.324055917E0,-2.491269379E0,7.639064484E0,2.827619934E-1
9.524087917E0,-5.834417267E0,8.927734680E0,-1.589694214E-1
9.724120333E0,-4.377197571E0,9.516759796E0,3.588038635E-1
9.924153333E0,-3.785178680E0,8.319399719E0,4.674778748E-1
1.012418533E1,-5.404810638E0,9.358089752E0,-5.399272156E-1
1.032421733E1,-5.529201965E0,8.476273499E0,1.820214844E-1
1.052425033E1,-4.310436401E0,9.057065735E0,-4.827461243E-1
1.072428192E1,-3.206332397E0,1.033301239E1,-1.422192535E0
1.092431392E1,-1.988764343E0,7.387587433E0,2.903961182E-1
1.112434692E1,5.722599792E-1,9.638756104E0,-3.279081116E0
1.132437892E1,-1.727108459E0,7.486082611E0,2.337389374E0
1.152441192E1,2.728825378E-1,1.100855759E1,-8.533753967E-1
1.172444429E1,1.080153809E0,9.371262360E0,7.369175720E-1
1.192447729E1,2.313289490E0,9.024583282E0,1.579515381E0
1.212451029E1,2.488874359E0,9.320667572E0,2.509830780E0
1.232454229E1,2.818339233E0,1.050710037E1,1.836830292E0
1.252457529E1,4.631219330E0,8.633746033E0,3.186423798E0
1.272460671E1,5.166955261E0,7.978708191E0,1.842967529E0
1.292463971E1,5.651347961E0,6.550977173E0,2.499502258E0
1.312467271E1,6.002966766E0,6.230942688E0,2.777474213E0
1.332470471E1,6.559958496E0,6.389313354E0,3.224444733E0
1.352473771E1,7.141499176E0,6.913223877E0,1.850302277E0
1.372476954E1,5.309907990E0,8.091723175E0,-5.040019226E-1
1.392480254E1,4.876708832E0,9.213640137E0,-1.415905609E0
1.412483454E1,3.144361267E0,8.728948059E0,-2.065255280E0
1.432486754E1,3.349883881E0,8.959768066E0,-1.653910675E0
1.452490054E1,1.975591736E0,9.197174377E0,-1.281634827E0
1.472367492E1,8.178991699E-1,9.532327423E0,3.299139404E-1
1.508474092E1,1.745520172E0,1.024679169E1,-1.645079041E-1
1.528477392E1,-1.829944611E0,9.947114868E0,-4.818479919E-1
1.548480592E1,-3.617976379E0,9.968071289E0,1.393302612E0
1.568483904E1,-4.599485321E0,7.560777283E0,3.374432831E0
1.588487204E1,-3.580404510E0,8.136629791E0,3.433110809E0
1.608490504E1,-4.432432709E0,8.391250305E0,3.613785095E0
1.628493704E1,-3.651356964E0,6.997798004E0,3.160976715E0
1.648497004E1,-4.249213715E0,8.297545166E0,2.914289703E0
1.668500329E1,-3.684737549E0,8.237220612E0,2.841690674E0
1.688503629E1,-3.278182983E0,8.193212128E0,3.159030762E0
1.708506929E1,-3.047961731E0,8.576115875E0,2.618205414E0
1.728636029E1,-2.872526550E0,9.418863373E0,2.467618561E0
1.748765129E1,-1.202898560E0,1.013856674E1,5.891748047E-1
1.768894196E1,-8.414002991E-1,9.297615509E0,-2.923420715E-1
1.793929796E1,1.649120636E0,1.008393036E1,-6.360273743E-1
1.813933096E1,-9.984237671E-2,8.972042542E0,-1.118923187E0
1.833936396E1,2.730172577E0,1.080767532E1,-1.665137329E0
1.853939796E1,2.906356201E0,8.505911865E0,-2.308948517E0
1.873943004E1,3.073558502E0,9.215436401E0,-9.957293701E-1
1.893946304E1,2.263892212E0,1.029379395E1,-1.473236389E0
1.913949704E1,2.915337524E0,1.033675461E1,-1.271306305E0
1.933953004E1,1.394949188E0,9.760752411E0,6.400689697E-1
1.953956304E1,1.480870514E0,9.971813507E0,2.063758392E0
1.973959729E1,2.185754700E0,8.518934784E0,2.939736786E0
1.993963029E1,2.613415375E0,7.713010712E0,3.508404236E0
2.013966429E1,1.224603424E0,7.799530792E0,4.568499756E0
2.033969729E1,2.331252136E0,8.035889282E0,5.628445587E0
2.053973129E1,1.302890625E0,8.505911865E0,4.929998016E0
2.073976446E1,1.429078217E0,8.290958862E0,4.357288971E0
2.093979746E1,6.017486572E-2,9.094188538E0,4.449048157E0
2.113983146E1,6.559359741E-1,8.973838806E0,4.429738312E0
2.133986446E1,1.101559296E0,8.727900238E0,5.221142578E0
2.153989846E1,5.963598633E-1,7.794740753E0,4.751569061E0
2.173993208E1,7.333250427E-1,8.828041992E0,5.666017456E0
2.193996608E1,6.515950012E-1,7.993677063E0,5.645510101E0
2.214000008E1,3.058290253E0,6.967111816E0,4.157604218E0
2.234003408E1,2.040856018E0,8.062533875E0,3.666625214E0
2.254006708E1,2.696791992E0,9.813592529E0,3.568579102E0
2.274010067E1,1.725312195E0,9.119036865E0,3.967050476E0
2.294013467E1,2.542612610E0,8.802295532E0,3.802991638E0
2.314016867E1,4.107757874E0,8.919501801E0,2.470312958E0
2.334020267E1,4.441863098E0,7.619904327E0,1.153800659E0
2.354023767E1,3.730392609E0,8.827143860E0,2.857557678E-1
2.374027233E1,5.698200531E0,9.347312164E0,1.185834045E0
2.394030633E1,5.865253143E0,7.851323090E0,9.089099121E-1
2.414034033E1,5.759722595E0,8.312514038E0,-4.562512207E-1
2.434037433E1,5.851332092E0,8.139324188E0,-1.514999542E0
2.454040933E1,4.588857422E0,8.242459717E0,-3.227438507E0
2.474044233E1,3.936513977E0,8.499475250E0,-3.143163757E0
2.494047633E1,1.124910736E0,8.387508087E0,-3.696263580E0
2.514051033E1,1.416055298E0,8.819809113E0,-2.762655029E0
2.534054533E1,8.361611938E-1,8.816665649E0,-5.602998505E0
2.554057933E1,-5.161267090E-1,8.415948944E0,-3.724405060E0
2.574061379E1,-1.139729919E0,8.084837494E0,-3.416195984E0
2.594064779E1,-1.478774872E0,9.164691925E0,-4.212539978E0
2.614068179E1,-1.540296936E0,7.742499390E0,-5.001249847E0
2.634071679E1,-1.975741425E0,8.307723999E0,-5.479804688E0
2.654075079E1,-3.854035492E0,7.760462036E0,-4.235142975E0
2.674078583E1,-3.243155823E0,8.244854736E0,-5.993386688E0
2.694081983E1,-2.921774139E0,8.002658386E0,-2.829565887E0
2.714085483E1,-3.065774689E0,8.141419830E0,-4.469854889E0
2.734088883E1,-4.493505707E0,8.134983215E0,-3.829636230E0
2.754092383E1,-4.337080994E0,8.753946075E0,-4.197122040E0
2.774095829E1,-4.274211731E0,8.972790985E0,-4.157753906E0
2.794099329E1,-3.387605438E0,8.449030151E0,-4.810546417E0
2.814102829E1,-3.487148438E0,9.079668732E0,-4.951253815E0
2.834106229E1,-3.908971252E0,8.859626312E0,-3.422632599E0
2.854109729E1,-2.106719055E0,9.376800842E0,-2.000589752E0
2.874113192E1,-2.739004211E0,8.918004913E0,5.704637146E-1
2.893990892E1,-6.987469482E-1,1.022478745E1,1.227447510E-2
2.914120192E1,-1.485810242E0,9.211095428E0,2.091151428E-1
2.944188392E1,3.402424622E-1,1.007884094E1,3.261717224E-1
2.964191983E1,-1.047521667E0,9.676327972E0,1.414259033E0
2.984195583E1,-3.552113342E-1,9.554631042E0,2.136058044E0
3.004199183E1,-6.041436768E-1,9.768835602E0,2.767295380E0
3.024202783E1,-1.820214844E-1,9.075028381E0,3.452570343E0
3.044206383E1,3.996688843E-2,9.000932465E0,3.580554199E0
3.064209983E1,-7.539820862E-1,9.173673248E0,3.333268433E0
3.084213583E1,-9.026229858E-1,9.447753296E0,3.108136597E0
