"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.812473750E-1,-1.531570053E1,-5.113667297E1,-2.021087646E0
3.825253750E-1,-1.565019608E1,-5.087623215E1,-3.030761719E0
5.838048750E-1,-1.494258881E1,-5.098257065E1,-2.483978271E0
7.850828750E-1,-1.344110870E1,-5.140417099E1,5.136108398E-1
9.863608750E-1,-1.219810104E1,-5.147722626E1,1.367004395E0
1.187638875E0,-1.065325165E1,-5.157322693E1,1.719390869E0
1.388916875E0,-8.726734161E0,-5.142138672E1,4.929290771E0
1.590194125E0,-8.935829163E0,-5.088406372E1,7.390686035E0
1.791472125E0,-8.695861816E0,-5.114455414E1,6.322174072E0
1.992750125E0,-1.191165924E1,-5.110168839E1,2.845825195E0
2.194028125E0,-1.606908417E1,-5.058749771E1,-1.005462646E0
2.395306167E0,-1.947996521E1,-4.940338135E1,-1.122375488E0
2.596584167E0,-2.029562378E1,-4.949171448E1,-9.411621094E-1
2.797862167E0,-1.994563675E1,-4.946502304E1,-1.342773438E-1
2.999140167E0,-1.869369125E1,-5.000203323E1,1.509826660E0
3.200418167E0,-1.366267776E1,-4.953126526E1,9.566436768E0
3.401696542E0,-5.946178436E0,-4.771258545E1,1.723315430E1
3.602975542E0,-1.375236511E0,-4.683683777E1,1.938211060E1
3.804253542E0,3.172279358E0,-4.681982422E1,1.837789917E1
4.005531542E0,3.043071747E0,-4.611513138E1,1.969586182E1
4.206809542E0,3.013317108E0,-4.552868271E1,2.079458618E1
4.408087250E0,3.012672424E0,-4.420454025E1,2.388977051E1
4.609365250E0,2.220462799E0,-4.168889999E1,2.810375977E1
4.810644250E0,2.414295197E0,-3.929174805E1,3.094583130E1
5.011922250E0,2.226596832E0,-3.679256821E1,3.418270874E1
5.213200250E0,3.946308136E0,-3.610289383E1,3.445071411E1
5.414478875E0,5.280803680E0,-3.789004517E1,3.190197754E1
5.615757875E0,3.842353821E0,-3.779018784E1,3.238259888E1
5.817035875E0,5.424354553E0,-3.800123978E1,3.222097778E1
6.018314875E0,7.847888947E0,-3.940106964E1,3.002966309E1
6.219592875E0,9.684436798E0,-4.131453323E1,2.711593628E1
6.420871292E0,1.294335556E1,-4.261405182E1,2.310403442E1
6.622150292E0,1.731407547E1,-4.300718689E1,1.980755615E1
6.823429292E0,1.609065628E1,-4.356423569E1,1.904949951E1
7.024708292E0,1.334041977E1,-4.412670135E1,1.990945435E1
7.225987292E0,1.154333878E1,-4.430905914E1,2.079620361E1
7.427266000E0,8.517436981E0,-4.517847824E1,2.039660645E1
7.628545000E0,7.117763519E0,-4.545127487E1,2.071008301E1
7.829824000E0,5.188098907E0,-4.488563919E1,2.238195801E1
8.031103000E0,3.747562408E0,-4.390370178E1,2.473748779E1
8.232382000E0,3.523414612E0,-4.189439392E1,2.813955688E1
8.433662792E0,1.011489868E0,-4.053875732E1,3.015911865E1
8.634941792E0,-4.096134186E0,-3.966979599E1,3.096313477E1
8.836220792E0,-9.088909149E0,-3.981664276E1,3.027102661E1
9.037500792E0,-1.227363205E1,-4.002866364E1,2.845138550E1
9.238780792E0,-2.051928711E1,-4.122711945E1,2.263610840E1
9.440059250E0,-2.829660034E1,-4.180831909E1,1.103717041E1
9.641339250E0,-2.528079033E1,-4.240660858E1,1.470059204E1
9.842619250E0,-1.880016708E1,-4.155520630E1,2.216110229E1
1.004389925E1,-1.164252090E1,-4.071968079E1,2.773403931E1
1.024517925E1,-2.283355713E0,-4.099755096E1,2.853610229E1
1.044645988E1,2.818763733E0,-4.338633347E1,2.487359619E1
1.064773988E1,6.531707764E0,-4.610926437E1,1.920565796E1
1.084901987E1,7.116130829E0,-4.735042572E1,1.536029053E1
1.105029988E1,6.870723724E0,-4.743918228E1,1.472778320E1
1.125157888E1,7.099311829E0,-4.742870331E1,1.436679077E1
1.145285829E1,8.921024323E0,-4.771485901E1,1.312225342E1
1.165413829E1,1.082489395E1,-4.764349365E1,1.209954834E1
1.185541829E1,1.415319443E1,-4.689698410E1,1.177798462E1
1.205669829E1,1.488039017E1,-4.762257385E1,8.658660889E0
1.225797829E1,1.536610031E1,-4.801526260E1,4.767456055E0
1.245925767E1,1.417589188E1,-4.874326706E1,1.887115479E0
1.266053767E1,1.228946304E1,-4.934459686E1,1.735290527E0
1.286181767E1,1.185717392E1,-4.914781189E1,3.298675537E0
1.306309767E1,1.175275040E1,-4.910211945E1,4.268981934E0
1.326437767E1,1.070672989E1,-4.895646286E1,5.856567383E0
1.346565842E1,8.567470551E0,-4.923133087E1,6.554840088E0
1.366693842E1,4.057388306E0,-5.007161713E1,4.911560059E0
1.386821842E1,-4.275512695E0,-5.066879654E1,3.348266602E0
1.406949842E1,-1.553746414E1,-4.870211411E1,4.410552979E0
1.427077842E1,-2.620403862E1,-4.302381897E1,9.933197021E0
1.447205904E1,-2.998594093E1,-4.095413589E1,1.167303467E1
1.467333904E1,-3.362555695E1,-4.014627838E1,3.167022705E0
1.487461904E1,-3.464653015E1,-3.959679413E1,6.354675293E-1
1.507590004E1,-3.471000671E1,-4.014814377E1,-5.749206543E-1
1.527718004E1,-3.382718658E1,-4.041643524E1,-1.142150879E0
1.547845950E1,-3.163099861E1,-4.196240616E1,-1.910400391E0
1.567974050E1,-3.015265274E1,-4.284560013E1,-3.940734863E-1
1.588102150E1,-2.915972710E1,-4.316236877E1,5.319519043E-1
1.608230250E1,-2.989113235E1,-4.293885040E1,8.396606445E-1
1.628358250E1,-3.079708290E1,-4.225371552E1,1.419677734E0
1.648486375E1,-3.035275269E1,-4.215732574E1,3.847900391E0
1.668614475E1,-2.943153763E1,-4.173521423E1,7.886932373E0
1.688742475E1,-2.837109375E1,-4.098050690E1,1.322299194E1
1.708870575E1,-2.750432014E1,-4.040007782E1,1.511291504E1
1.728998675E1,-2.845289993E1,-4.034297562E1,1.405874634E1
1.749126738E1,-3.067030716E1,-3.952720642E1,1.212380981E1
1.769254837E1,-3.099949837E1,-4.025172424E1,9.607574463E0
1.789382938E1,-2.949289322E1,-4.078620148E1,1.154718018E1
1.809510938E1,-2.959394073E1,-4.033973312E1,1.229153442E1
1.829639038E1,-3.123513603E1,-3.905720520E1,1.286190796E1
1.849767167E1,-3.406628418E1,-3.696268082E1,1.302822876E1
1.869895267E1,-3.557029724E1,-3.628862000E1,1.104611206E1
1.890023367E1,-3.533482742E1,-3.724938583E1,9.645935059E0
1.910151467E1,-3.503192902E1,-3.726509094E1,9.524475098E0
1.930279567E1,-3.530065155E1,-3.647874069E1,1.149975586E1
1.950407613E1,-3.525490952E1,-3.541863251E1,1.335784912E1
1.970535712E1,-3.413414001E1,-3.523318481E1,1.622338867E1
1.990663813E1,-3.286977386E1,-3.562055206E1,1.716458130E1
2.010791913E1,-3.225960541E1,-3.529386902E1,1.829284668E1
2.030920112E1,-2.933812523E1,-3.680683899E1,1.955178833E1
2.051048229E1,-2.459073448E1,-3.931559753E1,1.983599854E1
2.071176429E1,-2.012741470E1,-4.152526093E1,1.932104492E1
2.091304529E1,-1.841091537E1,-4.288703156E1,1.760424805E1
2.111432729E1,-1.661426926E1,-4.318988037E1,1.765249634E1
2.131560929E1,-1.729158783E1,-4.377687073E1,1.693725586E1
2.151689204E1,-1.789803314E1,-4.386132050E1,1.494894409E1
2.171817304E1,-1.885935974E1,-4.463587952E1,1.197174072E1
2.191945504E1,-1.905422211E1,-4.447919846E1,1.186187744E1
2.212073704E1,-1.935532379E1,-4.428121185E1,1.213140869E1
2.232201904E1,-1.983889008E1,-4.474336624E1,9.985351562E0
2.252330088E1,-2.005379868E1,-4.521011353E1,7.693847656E0
2.272458187E1,-2.124143600E1,-4.416207504E1,8.692504883E0
2.292586388E1,-2.255696487E1,-4.296681976E1,1.136553955E1
2.312714588E1,-1.998102188E1,-4.328190231E1,1.356811523E1
2.332842687E1,-1.672647095E1,-4.304168701E1,1.637219238E1
2.352970900E1,-1.486621857E1,-4.244266510E1,1.909112549E1
2.373099100E1,-1.305564117E1,-4.166909027E1,2.103216553E1
2.393227300E1,-1.301439667E1,-4.188430405E1,2.121008301E1
2.413355500E1,-1.251705551E1,-4.257999420E1,1.963742065E1
2.433483600E1,-1.314953995E1,-4.350617218E1,1.694647217E1
2.453611792E1,-1.462607193E1,-4.411129379E1,1.477655029E1
2.473739992E1,-1.560875702E1,-4.454168701E1,1.322552490E1
2.493868192E1,-1.645959473E1,-4.456210327E1,1.220776367E1
2.513996292E1,-1.633115768E1,-4.446097946E1,1.238616943E1
2.534124492E1,-1.521244049E1,-4.478948975E1,1.236074829E1
2.554252625E1,-1.488196945E1,-4.487409210E1,1.288693237E1
2.574380725E1,-1.422502518E1,-4.434823227E1,1.479113770E1
2.594508925E1,-1.298234558E1,-4.293259430E1,1.900338745E1
2.614637125E1,-1.228725052E1,-4.135799026E1,2.198144531E1
2.634765225E1,-1.077902603E1,-4.119269562E1,2.324594116E1
