"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.134154165E-2,1.535656586E0,8.716823273E0,-2.988834686E0
2.701045417E-1,2.464325409E0,9.291927338E0,-2.238894196E0
4.688675417E-1,2.416874084E0,9.735904083E0,-3.070415039E0
6.676303750E-1,2.748733978E0,9.409283295E0,-2.785707092E0
8.663933750E-1,2.857407990E0,8.685089264E0,-2.567760315E0
1.065156375E0,4.229604492E0,9.434580688E0,-2.891537018E0
1.263919375E0,2.705174561E0,9.000483398E0,-2.404000854E0
1.462682375E0,4.422553253E0,8.766669617E0,-3.650009766E0
1.661445000E0,3.445984039E0,8.264014893E0,-3.444187775E0
1.860208000E0,4.267775116E0,7.470664673E0,-2.649340668E0
2.058971000E0,4.096531219E0,7.492070160E0,-3.377426605E0
2.257734000E0,4.892875214E0,9.127419434E0,-2.933449860E0
2.456497000E0,4.673132172E0,8.223598938E0,-2.855012970E0
2.655259500E0,4.904700623E0,7.753426666E0,-4.414320374E-1
2.854023500E0,4.620142365E0,7.949818268E0,-1.850901031E0
3.052786500E0,4.163891144E0,8.991352386E0,-4.423301697E-1
3.251549500E0,3.297043762E0,8.586145020E0,1.635199585E0
3.450313500E0,3.927382965E0,1.283640656E1,2.222877502E0
3.649077417E0,3.125350800E0,6.891818390E0,3.420536957E0
3.847841417E0,3.931125183E0,7.541018372E0,4.417164459E0
4.046604417E0,4.276906128E0,6.301895142E0,4.846322021E0
4.245368417E0,4.305346985E0,6.893464966E0,3.972588959E0
4.444132417E0,4.969815216E0,7.482041016E0,3.484454041E0
4.642895500E0,5.085674286E0,8.228388977E0,3.598816223E0
4.841659500E0,4.633165283E0,8.601113892E0,2.268831940E0
5.040422500E0,6.182293854E0,9.150770874E0,2.514022064E0
5.239186500E0,5.219346313E0,6.156098328E0,2.824775848E0
5.437949500E0,3.143463135E0,8.673862610E0,3.367996216E-1
5.636712375E0,1.369502106E0,9.030271454E0,1.581760712E0
5.835476375E0,9.541159058E-1,9.595795441E0,6.509962463E-1
6.034239375E0,1.497336273E0,1.032941986E1,9.999206543E-1
6.233003375E0,1.903591461E0,9.072034607E0,8.030799866E-1
6.431766375E0,6.075865173E-1,9.444160767E0,1.219514008E0
6.630529667E0,-5.239105225E-2,1.054766602E1,3.577560425E-2
6.829292667E0,5.445675659E-1,9.357940063E0,1.683998108E-1
7.028056667E0,1.009650421E0,9.720935211E0,3.739224243E-1
7.226819667E0,1.338815918E0,1.051204010E1,6.915618896E-1
7.425583667E0,1.026116180E0,9.708061981E0,3.516188049E-1
7.624346250E0,1.801354065E0,9.456584930E0,1.215472412E-1
7.823110250E0,1.735191650E0,1.025951523E1,2.186952209E-1
8.021874250E0,2.114802246E0,9.811047821E0,-2.746788025E-1
8.220638250E0,1.234482880E0,8.962462463E0,6.364764404E-1
8.419401250E0,1.338217163E-1,9.690548401E0,8.845106506E-1
8.618166375E0,8.369096375E-1,9.067693634E0,1.845063171E0
8.816930375E0,-1.585203552E-1,1.068762497E1,7.295828247E-1
9.015694375E0,1.836680603E-1,1.172391998E1,9.900411987E-1
9.214458375E0,7.879614258E-1,9.936936035E0,2.111658783E0
9.413221375E0,1.172212372E0,8.834029541E0,1.839824066E0
9.611985042E0,4.101470947E-2,8.754395142E0,2.670147400E0
9.810749042E0,-6.456074524E-1,9.082812195E0,3.046315155E0
1.000951204E1,-5.807922363E-2,9.931696930E0,2.248324585E0
1.020827604E1,5.794450378E-1,8.860374756E0,3.158432007E0
1.040704004E1,-6.990463257E-1,9.061706085E0,2.506986694E0
1.060580312E1,-1.070274353E-1,9.210346985E0,3.448229370E0
1.080456712E1,-1.143621826E-1,8.810827789E0,3.834575958E0
1.100333013E1,-1.351689148E-1,8.430019684E0,3.709885254E0
1.119957813E1,2.595602417E-1,8.786278839E0,3.956721954E0
1.140085813E1,1.275647278E0,8.966504059E0,4.480782166E0
1.160213704E1,7.243437195E-1,1.007614655E1,4.171525269E0
1.180341704E1,1.819765778E0,9.337881775E0,3.033890991E0
1.200469704E1,2.018702087E0,8.750203857E0,2.720143433E0
1.220597604E1,8.065228271E-1,9.178762665E0,2.993475037E0
1.240725604E1,-4.432283020E-1,9.311087494E0,1.962419128E0
1.260853579E1,-3.472778320E-1,9.631121979E0,1.846410370E0
1.280981579E1,-1.582359467E0,9.848769379E0,5.384303284E-1
1.301109479E1,-1.545236664E0,9.586065674E0,4.019142151E-1
1.321237479E1,-2.815794525E0,9.224717102E0,-5.614823914E-1
1.341365379E1,-2.948568420E0,9.504934387E0,-2.279759216E0
1.361493313E1,-3.865112457E0,9.247769165E0,-2.864293671E0
1.381621213E1,-3.746109924E0,9.041049042E0,-2.883154449E0
1.401749212E1,-3.332370300E0,8.557554474E0,-2.108066254E0
1.421877112E1,-3.976331177E0,9.618697815E0,-1.312021637E0
1.448924113E1,-1.135089569E0,8.890162811E0,-2.471809845E0
1.468800463E1,1.709445190E-1,9.567803650E0,-3.873195648E0
1.488676762E1,-2.754272461E-2,8.865763550E0,-4.183799744E0
1.508553162E1,8.860075378E-1,8.832832031E0,-5.389542389E0
1.528429462E1,7.900570679E-1,8.571924591E0,-5.188061371E0
1.548305862E1,1.040486298E0,8.153095551E0,-1.902094574E0
1.568182287E1,1.551373901E0,8.225844269E0,-1.908082123E0
1.588058587E1,8.225395203E-1,9.402547302E0,-4.450694733E0
1.607934987E1,-3.370989990E-1,9.328152008E0,-4.782404938E0
1.627811288E1,1.549278259E0,8.967551880E0,-3.690725098E0
1.647687688E1,1.276395721E0,9.052275696E0,-4.111649780E0
1.667564154E1,6.483018494E-1,8.577612762E0,-2.745141449E0
1.687440554E1,1.770817566E0,8.571774902E0,-3.566333771E0
1.707316954E1,1.702709198E0,9.038204956E0,-3.592529297E0
1.727193354E1,2.040107574E0,9.348359985E0,-3.264261932E0
1.747069754E1,8.478369141E-1,9.562863922E0,-2.606978760E0
1.766946162E1,2.124382324E0,9.185498657E0,-2.007774811E0
1.786822562E1,2.070195007E-1,9.618847504E0,-2.327809296E0
1.806699062E1,3.254232788E-1,9.577683105E0,-2.025587769E0
1.826575462E1,-4.730163574E-2,9.385482788E0,-1.896855469E0
1.846451862E1,-2.312690735E-1,9.550140381E0,-2.051334229E0
1.866328450E1,-5.104385376E-2,1.085078568E1,-1.627864838E0
1.886204850E1,-1.866618347E-1,9.658215637E0,-1.485211487E0
1.906081250E1,-2.371219025E0,9.584568787E0,-8.996292114E-2
1.925957750E1,-2.327958984E0,9.189689941E0,3.463796997E-1
1.945834150E1,-2.093696136E0,9.050329742E0,1.147064667E0
1.965710612E1,-1.016087036E0,9.965376892E0,1.005908203E-1
1.985587013E1,-2.041155396E0,9.035360870E0,1.522933044E0
