"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.040495417E-1,-3.247676086E1,-3.271006393E1,1.383184814E1
3.053285417E-1,-3.288381958E1,-3.059869003E1,1.703826904E1
5.066075417E-1,-3.301518250E1,-2.965639114E1,1.706619263E1
7.078863750E-1,-3.358724976E1,-2.978001785E1,1.425323486E1
9.091653750E-1,-3.603509521E1,-2.828189468E1,1.153884888E1
1.110444375E0,-3.745799255E1,-2.587685776E1,1.261752319E1
1.311723375E0,-3.837866211E1,-2.453629303E1,1.281552124E1
1.513002375E0,-3.850093079E1,-2.360504532E1,1.505371094E1
1.714281000E0,-3.931968689E1,-2.362276459E1,1.267758179E1
1.915560000E0,-4.030598450E1,-2.294990921E1,9.243530273E0
2.116839000E0,-4.066615295E1,-2.289604950E1,6.508666992E0
2.318118000E0,-4.084913635E1,-2.251740265E1,6.011932373E0
2.519397000E0,-4.207592773E1,-1.981189346E1,3.529418945E0
2.720675500E0,-4.222163391E1,-1.909379578E1,2.789978027E0
2.921954500E0,-4.134684753E1,-2.037325668E1,3.566345215E0
3.123234500E0,-3.972706604E1,-2.362970352E1,2.792510986E0
3.324513500E0,-3.767831421E1,-2.640556335E1,2.745544434E0
3.525792500E0,-3.569308472E1,-2.866192245E1,3.170196533E0
3.727073417E0,-3.529843140E1,-2.811875916E1,8.981323242E-2
3.928353417E0,-3.549131775E1,-2.755346680E1,-1.611267090E0
4.129632417E0,-3.666514587E1,-2.592787170E1,-1.725524902E0
4.330912417E0,-3.849610901E1,-2.317009735E1,3.428955078E-1
4.532191417E0,-3.959727478E1,-2.199613953E1,1.260345459E0
4.733471500E0,-4.039398193E1,-2.086725235E1,4.081848145E0
4.934750500E0,-3.843276978E1,-2.326340485E1,8.443145752E0
5.136030500E0,-3.499072266E1,-2.781451035E1,1.032583618E1
5.337309500E0,-3.010191345E1,-3.247929764E1,1.166616821E1
5.538589500E0,-2.485765076E1,-3.584683990E1,1.487561035E1
5.739868375E0,-2.096224976E1,-3.743062210E1,1.675006104E1
5.941148375E0,-1.914889526E1,-3.802523804E1,1.709082031E1
6.142427375E0,-1.884915161E1,-3.817002869E1,1.739974976E1
6.343706375E0,-1.880870056E1,-3.790311050E1,1.837365723E1
6.544986375E0,-1.904287720E1,-3.736713791E1,1.881420898E1
6.746264667E0,-1.831256104E1,-3.793379974E1,1.905682373E1
6.947544667E0,-1.767367554E1,-3.813974380E1,1.882904053E1
7.148823667E0,-1.772019958E1,-3.844116211E1,1.900219727E1
7.350103667E0,-1.847399902E1,-3.768428040E1,1.929699707E1
7.551383667E0,-2.052421570E1,-3.683634949E1,1.884332275E1
7.752662250E0,-2.043737793E1,-3.703262329E1,1.870971680E1
7.953942250E0,-2.152185059E1,-3.614416122E1,1.918203735E1
8.155222250E0,-2.117848206E1,-3.591996002E1,1.920520020E1
8.356501250E0,-1.890501404E1,-3.804245377E1,1.757012939E1
8.557781250E0,-1.561851501E1,-3.968590927E1,1.708370972E1
8.759062375E0,-1.443544006E1,-3.962999725E1,1.812194824E1
8.960342375E0,-1.495472717E1,-3.958903885E1,1.779498291E1
9.161622375E0,-1.601924133E1,-3.955065155E1,1.599600220E1
9.362902375E0,-1.649894714E1,-4.030952835E1,1.190924072E1
9.564181375E0,-1.661076355E1,-4.091809845E1,7.196563721E0
