"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.040495417E-1,1.456155479E-1,-7.033238411E-1,4.495863318E-1
3.053285417E-1,7.579517365E-2,-1.062381193E-1,3.784436882E-1
5.066075417E-1,-2.774067521E-1,1.759470627E-2,9.665294737E-2
7.078863750E-1,6.982199848E-2,8.394092917E-1,9.275399148E-2
9.091653750E-1,6.523124129E-2,-3.973297402E-2,4.158716202E-1
1.110444375E0,2.638129145E-2,-2.339123283E-3,1.590769887E-1
1.311723375E0,1.965240538E-1,4.271414503E-2,1.308775321E-2
1.513002375E0,1.767511815E-1,-1.002829522E-1,5.939313024E-2
1.714281000E0,-2.783417515E-2,5.849239230E-1,-7.830120623E-3
1.915560000E0,2.321210206E-1,5.109221935E-1,5.843777955E-2
2.116839000E0,-6.988515705E-2,-1.359663205E-3,-4.027751088E-2
2.318118000E0,-1.530432850E-1,2.313822955E-1,2.058433592E-1
2.519397000E0,-3.576958179E-1,1.925579272E-2,3.215382397E-1
2.720675500E0,-1.710704416E-1,-2.000825107E-1,-4.558708146E-2
2.921954500E0,-9.099467993E-1,-4.278557599E-1,-2.568445206E-1
3.123234500E0,-9.953114390E-1,-4.600328803E-1,-3.539738655E-1
3.324513500E0,-7.416404486E-1,-6.698160172E-1,-4.769765735E-1
3.525792500E0,-1.065192938E0,-5.366525054E-1,-4.853635654E-2
3.727073417E0,-5.678111911E-1,-1.064369380E-1,-5.029423907E-2
3.928353417E0,-6.584291458E-1,-3.950265944E-1,5.370411277E-2
4.129632417E0,3.547755256E-2,-1.043980271E-1,3.827440739E-1
4.330912417E0,5.104763508E-1,5.989942700E-2,2.720645368E-1
4.532191417E0,3.234790266E-1,-2.390642837E-2,1.235997975E-1
4.733471500E0,3.328882754E-1,-4.234012067E-1,-7.228891551E-2
4.934750500E0,-4.209871218E-2,-5.681303740E-1,-5.610782504E-1
5.136030500E0,-2.039521337E-1,-4.272125959E-1,-7.895106077E-1
5.337309500E0,2.503723800E-1,-4.518296123E-1,-6.957871914E-1
5.538589500E0,2.777128816E-1,-1.742302328E-1,-8.309116364E-1
5.739868375E0,2.694125101E-2,-1.564706415E-1,-3.773984313E-1
5.941148375E0,-8.006301522E-2,-4.093043506E-1,2.634287067E-2
6.142427375E0,4.693352431E-2,-1.068940312E-1,-5.060313642E-2
6.343706375E0,9.547645599E-2,-3.983682487E-3,8.430609107E-2
6.544986375E0,5.244381726E-2,1.423567683E-1,-4.986057431E-2
6.746264667E0,-5.135742202E-2,4.060463607E-2,-1.290783286E-1
6.947544667E0,-5.842719227E-2,-1.489755660E-1,1.059263051E-1
7.148823667E0,1.088614613E-1,1.835656725E-2,7.088712603E-2
7.350103667E0,3.984014317E-2,2.769808769E-1,2.808603644E-1
7.551383667E0,-4.841066524E-2,-2.931602597E-1,1.094528213E-1
7.752662250E0,6.775879860E-2,3.259582222E-1,-7.587132603E-2
7.953942250E0,4.682708904E-2,-7.827559114E-2,1.450696439E-1
8.155222250E0,-4.687051475E-2,9.788393229E-2,-2.782497108E-1
8.356501250E0,-4.840111136E-1,-4.876000583E-1,-1.307705045E-1
8.557781250E0,1.257491857E-1,-2.551176250E-1,-2.933938503E-1
8.759062375E0,8.401332796E-2,1.260657161E-1,-1.890127733E-2
8.960342375E0,-9.616258740E-2,7.503755391E-2,1.489171833E-1
9.161622375E0,-3.287902176E-1,3.292163312E-1,-7.355663180E-2
9.362902375E0,-6.061607599E-1,3.394665718E-1,6.382032484E-2
9.564181375E0,-1.453902423E-1,2.840977311E-1,-7.430842519E-2
9.765461042E0,9.072556347E-2,1.124065518E-1,-1.620992720E-1
9.966740042E0,-5.713948235E-2,-8.806418628E-2,3.024984524E-2
1.016802004E1,-1.800712347E-1,8.288134634E-2,8.757421374E-2
1.036930004E1,-1.049031913E-1,7.323870808E-2,9.923995286E-2
1.057057904E1,-1.586866081E-1,1.679583639E-1,1.029715538E-1
1.077185913E1,-2.302845567E-2,1.118216291E-1,1.246756539E-1
1.097313813E1,-3.075091913E-2,-6.092139706E-2,1.659453213E-1
1.117441813E1,-4.002749920E-2,-8.387808502E-2,1.786009222E-1
1.137569812E1,-3.174482845E-3,2.536568418E-2,2.036972046E-1
1.157697712E1,3.029800653E-1,-4.687859863E-2,1.766119599E-1
1.177825704E1,3.108526468E-1,7.853341103E-2,-3.897903487E-3
1.197953704E1,2.644601762E-1,9.948557615E-2,-1.895274818E-1
1.218081604E1,2.785291672E-1,2.950098515E-1,-2.664114237E-1
1.238209604E1,3.872235119E-1,3.567592502E-1,-3.822604120E-1
1.258337504E1,3.608279526E-1,1.206979603E-1,-2.069247961E-1
1.278465579E1,3.014315069E-1,8.037635684E-2,-1.890755594E-1
1.298593479E1,1.872744411E-1,-8.847235143E-2,-1.607081592E-1
1.318721479E1,6.731598377E-1,-1.450327039E-2,-3.196413517E-1
1.338849379E1,5.642455816E-1,-2.850092947E-1,-3.292514682E-1
1.358977379E1,-5.811673775E-2,-1.245757192E-2,-3.501845300E-1
1.379105212E1,-4.265531898E-2,3.147511482E-1,1.324349940E-1
1.399233212E1,-3.143336475E-1,4.122645557E-1,-1.002434865E-1
1.419361112E1,8.757490665E-3,4.661697429E-3,3.735472858E-1
1.439489113E1,3.737471402E-1,-7.889129519E-1,9.264943600E-1
1.459617112E1,6.411101222E-1,-8.108100295E-1,6.049118638E-1
1.479744963E1,4.432507157E-1,-1.452041715E-1,1.888468117E-1
1.499872962E1,3.320451379E-1,2.269465923E-1,1.111160889E-1
1.520000862E1,-2.628415525E-1,3.972284496E-1,5.598934367E-3
1.540128862E1,-5.942150950E-1,5.927904844E-1,-5.048135668E-2
1.560256888E1,-2.463374734E-1,2.795535326E-1,-1.251240522E-1
1.580384788E1,2.607107759E-1,4.622232169E-2,-2.323597819E-1
1.600512787E1,2.942415774E-1,-1.586232334E-1,-2.645584941E-1
1.620640687E1,2.148145139E-1,2.482371330E-1,1.033510640E-1
1.640768687E1,5.195262283E-2,6.061809063E-1,1.990637332E-1
1.660896754E1,-5.719387904E-2,4.988133907E-1,1.239450872E-1
1.681024754E1,-1.499106586E-1,1.127974316E-1,-4.201410338E-2
1.701152754E1,-1.540404260E-1,1.375883818E-1,-1.269123852E-1
1.721280754E1,-3.100428581E-1,-1.195543557E-1,-7.575094234E-3
1.741408754E1,-1.620672494E-1,-2.334936857E-1,-8.041680604E-2
1.761536762E1,-1.019744053E-1,-2.530321777E-1,-2.011098415E-1
1.781664763E1,3.390829638E-2,6.622219831E-2,-1.035742387E-1
1.801792762E1,-6.867127120E-2,-1.213709489E-1,-2.130407095E-1
1.821920862E1,-5.982798710E-2,2.189747058E-3,-7.595352829E-2
1.842048863E1,-2.473850101E-1,3.178610504E-1,-2.687762976E-1
1.862177050E1,-2.337425351E-1,2.436677516E-1,-3.616913557E-1
1.882305050E1,-2.545177639E-1,1.817470193E-1,-4.051804841E-1
