"Time (s)","X (hPa)"
-5.179886250E-1,1.017701035E3
5.102223750E-1,1.017767944E3
1.538385375E0,1.017834854E3
2.566521375E0,1.017891617E3
3.594672375E0,1.018172455E3
4.622893375E0,1.018172455E3
4.767503375E0,1.018013458E3
5.719564375E0,1.018013458E3
6.671614375E0,1.018236237E3
7.623649375E0,1.018236237E3
8.575744375E0,1.018239059E3
9.527951375E0,1.018272400E3
1.048014537E1,1.018272400E3
1.143221637E1,1.018105927E3
1.238436937E1,1.017454681E3
1.333644437E1,1.017454681E3
1.428851037E1,1.017669067E3
1.524061637E1,1.017822266E3
1.619271937E1,1.018282776E3
1.714476337E1,1.018389664E3
1.809678437E1,1.018455124E3
1.904878337E1,1.018455124E3
2.000083037E1,1.018345032E3
2.095300337E1,1.017591705E3
2.190498137E1,1.017557449E3
2.285705437E1,1.017308502E3
2.380916137E1,1.017308502E3
2.476138637E1,1.017322464E3
2.571357937E1,1.017612610E3
2.666575237E1,1.017663956E3
2.761796937E1,1.017690964E3
2.857015637E1,1.017764893E3
2.952237537E1,1.017789536E3
3.047457637E1,1.017812424E3
3.142679437E1,1.017812424E3
3.237900337E1,1.017812424E3
3.333124337E1,1.017789917E3
3.428340737E1,1.017801361E3
3.523565037E1,1.017801361E3
3.618799137E1,1.017807083E3
3.714032637E1,1.017807083E3
3.809266337E1,1.017807083E3
3.904496737E1,1.018244858E3
3.999725837E1,1.018266983E3
4.094952737E1,1.018359985E3
4.190172637E1,1.018359985E3
4.285404337E1,1.018242722E3
4.380643437E1,1.017910461E3
4.475872637E1,1.017853088E3
4.571108437E1,1.017645798E3
4.666343037E1,1.017645798E3
4.761579837E1,1.017649002E3
4.856812937E1,1.017753983E3
4.952058237E1,1.017767487E3
5.047293037E1,1.018086929E3
5.142534137E1,1.018086929E3
5.237765537E1,1.017888870E3
5.333001937E1,1.017800903E3
5.428239437E1,1.017513199E3
5.523463437E1,1.017468414E3
5.618705837E1,1.017513199E3
5.713950037E1,1.017541504E3
5.809202937E1,1.017877197E3
5.904442437E1,1.017899323E3
5.999680237E1,1.017899323E3
6.094919837E1,1.017804413E3
6.190153837E1,1.017733841E3
6.285384537E1,1.017733841E3
6.380612437E1,1.017557907E3
6.475844537E1,1.017419662E3
6.571083937E1,1.017419662E3
6.666330737E1,1.017449036E3
6.761586837E1,1.017664566E3
6.856838637E1,1.017909012E3
6.952079837E1,1.017932968E3
7.047319137E1,1.017932968E3
7.142572637E1,1.017932968E3
7.237819537E1,1.017536621E3
7.333067637E1,1.017236938E3
7.428320437E1,1.017236938E3
7.523571537E1,1.017236938E3
7.618820937E1,1.017403717E3
7.714071437E1,1.017403717E3
7.809327437E1,1.017588043E3
7.904583837E1,1.017770538E3
7.999831637E1,1.018220291E3
8.095091637E1,1.018220291E3
8.190340937E1,1.017908249E3
8.285599537E1,1.017884674E3
8.380863437E1,1.017851944E3
8.476131237E1,1.017851944E3
8.571400937E1,1.017872314E3
8.666665637E1,1.018141937E3
8.761924437E1,1.018141937E3
8.857178737E1,1.018100662E3
8.952437437E1,1.017985306E3
9.047693737E1,1.017567825E3
9.142953837E1,1.017560272E3
9.238207837E1,1.017560272E3
9.333463337E1,1.017563553E3
9.428728337E1,1.017727203E3
9.523981737E1,1.017727203E3
9.619244137E1,1.017727203E3
9.714506337E1,1.017698975E3
9.809768937E1,1.017698975E3
9.905032837E1,1.017648239E3
1.000029124E2,1.017571716E3
1.009556084E2,1.017387619E3
1.019082584E2,1.017387619E3
1.028608714E2,1.017485886E3
1.038134604E2,1.017485886E3
1.047660884E2,1.017485886E3
1.057186744E2,1.017589798E3
1.066713664E2,1.017706757E3
1.076239874E2,1.017781219E3
1.085766124E2,1.017804718E3
1.095292394E2,1.017804718E3
1.104819194E2,1.017804718E3
1.114346854E2,1.017763443E3
1.123874364E2,1.017624359E3
1.133402134E2,1.017624359E3
1.142929524E2,1.017633743E3
1.152457474E2,1.017633743E3
1.161984884E2,1.017581635E3
1.171511974E2,1.017530594E3
1.181038204E2,1.017486649E3
1.190564744E2,1.017491226E3
1.200091414E2,1.017491226E3
1.209617954E2,1.017556229E3
1.219145454E2,1.017775421E3
1.228672094E2,1.017775421E3
1.238199424E2,1.017775421E3
1.247726514E2,1.017908096E3
1.257253114E2,1.017908096E3
1.266780854E2,1.017872849E3
1.276307524E2,1.017872849E3
1.285834404E2,1.017872849E3
1.295362124E2,1.017750626E3
1.304890284E2,1.017633667E3
1.314418354E2,1.017633667E3
1.323946284E2,1.017683029E3
1.333474734E2,1.017727203E3
1.343003154E2,1.017727203E3
1.352532354E2,1.017574081E3
1.362061724E2,1.017531509E3
1.371591834E2,1.017382431E3
1.381121954E2,1.017382431E3
1.390652254E2,1.017568130E3
1.400181874E2,1.017840881E3
1.409712224E2,1.018072205E3
1.419241554E2,1.018163376E3
1.428769944E2,1.018163376E3
1.438298554E2,1.018112183E3
1.447828084E2,1.017986755E3
1.457356894E2,1.017769699E3
1.466886344E2,1.017769699E3
1.476415864E2,1.017783127E3
1.485945084E2,1.017783127E3
1.495473934E2,1.017433319E3
1.505003094E2,1.017433319E3
1.514532764E2,1.017548447E3
